STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2007-03-26,2007-05-08,125.58201902366847,141.14048584296054,461.0,Anomaly
2007-04-02,2007-05-15,122.01851850891632,139.51392843840574,452.3231766735643,Anomaly
2007-04-09,2007-05-22,121.0,138.69309202856164,451.0,Anomaly
2007-04-16,2007-05-29,123.5,139.26513112126517,451.0,Anomaly
2007-04-23,2007-06-05,123.5,139.08333333333334,460.3983765101654,Anomaly
2007-04-30,2007-06-12,123.5,139.25,474.22699847522233,Anomaly
2007-05-07,2007-06-19,123.5,140.0833330133332,500.0,Anomaly
2007-05-14,2007-06-26,138.69521189561766,147.2317369785391,641.0,Anomaly
2007-05-21,2007-07-03,141.0,153.75,786.1187081681359,Anomaly
2007-05-28,2007-07-10,141.5,157.1666665066666,851.0,Anomaly
2007-06-04,2007-07-17,143.2638272056788,163.92127573522626,851.0,Anomaly
2007-06-11,2007-07-24,150.2659185770472,164.9219728590157,851.0,Anomaly
2007-06-18,2007-07-31,151.2420542806369,164.47200646286294,854.5087719054477,Anomaly
2007-06-25,2007-08-07,151.2420542806369,164.47200646286294,853.0,Anomaly
2007-07-02,2007-08-14,163.17396510795191,169.45487386686992,859.4871794741617,Anomaly
2007-07-09,2007-08-21,163.4285725623586,174.5974724962481,861.8333333083334,Anomaly
2007-07-16,2007-08-28,163.4285725623586,177.8239871804616,919.0480173261487,Anomaly
2007-07-23,2007-09-04,164.5,178.1811296596754,1031.0,Anomaly
2007-07-30,2007-09-11,164.5,178.09470990658895,1301.0,Anomaly
2007-08-06,2007-09-18,164.5,186.21209163813032,1312.9845050726574,Anomaly
2007-08-13,2007-09-25,169.62962962962962,192.679214048213,1390.5,Anomaly
2007-08-20,2007-10-02,167.72727299845045,181.75092302450855,1451.0,Anomaly
2007-08-27,2007-10-09,170.0,181.90098053709275,1451.0,Anomaly
2007-09-03,2007-10-16,167.72727299845045,179.33799930952975,1451.0,Anomaly
2007-09-10,2007-10-23,162.40715807759568,175.95177420389675,1414.1117191133937,Anomaly
2007-09-17,2007-10-30,155.2783767609768,174.20058839283806,1414.1117191133937,Anomaly
2007-09-24,2007-11-06,142.4186281628234,183.12208011642147,1351.0,Anomaly
2007-10-01,2007-11-13,140.722220839489,212.45258358121166,1318.6388904321013,Anomaly
2007-10-08,2007-11-20,140.722220839489,236.80113256326487,1231.0,Anomaly
2007-10-15,2007-11-27,140.722220839489,246.84626705901226,1145.7931287705442,Anomaly
2007-10-22,2007-12-04,143.0,250.73586034863902,1051.0,Anomaly
2007-10-29,2007-12-11,175.5,263.47968939990193,915.19395326082,Anomaly
2007-11-05,2007-12-18,204.98473133484725,274.7336676273063,721.0,Anomaly
2007-11-12,2007-12-25,211.79251700580315,278.2084433788327,651.0,Anomaly
2007-11-19,2008-01-01,237.25,287.8693902395692,581.8742981832489,Normal
2007-11-26,2008-01-08,236.75,289.7773916143237,515.1865019176316,Normal
2007-12-03,2008-01-15,280.5,323.6898030579708,451.1946838980817,Normal
2007-12-10,2008-01-22,284.92538320838537,334.4839963494099,390.22955181372686,Normal
2007-12-17,2008-01-29,318.5,378.30160910250476,332.6782085448924,Normal
2007-12-24,2008-02-05,336.811355299521,390.0772726671623,278.99670873398867,Normal
2007-12-31,2008-02-12,358.0,405.0751415780458,229.7261266287397,Normal
2008-01-07,2008-02-19,383.0,423.3322121840127,185.51333672153385,Normal
2008-01-14,2008-02-26,383.2165242165242,421.4161770084713,147.13820274496626,Normal
2008-01-21,2008-03-04,383.5,418.1211416365381,115.54960552906095,Normal
2008-01-28,2008-03-11,383.23789173789174,417.27694374544336,91.91385408606777,Normal
2008-02-04,2008-03-18,383.23789173789174,395.10799230550487,89.26688130685146,Normal
2008-02-11,2008-03-25,339.2676192694633,350.52960053312466,89.26688130685146,Normal
2008-02-18,2008-04-01,309.70767234032513,322.2268856845144,89.26688130685146,Normal
2008-02-25,2008-04-08,282.25,301.7446913929269,112.35969035780829,Normal
2008-03-03,2008-04-15,274.46448209859943,288.3568230958535,160.0652680499736,Normal
2008-03-10,2008-04-22,265.70535630298093,281.0684521009937,233.73149468567047,Normal
2008-03-17,2008-04-29,241.75,266.1071424792139,274.59375734389795,Normal
2008-03-24,2008-05-06,236.5,259.1666666666667,279.57823176557093,Normal
2008-03-31,2008-05-13,236.1991882550827,254.89972941836092,279.57823176557093,Normal
2008-04-07,2008-05-20,231.0,249.83720930005407,281.0,Normal
2008-04-14,2008-05-27,230.91333333235332,247.8877777774511,281.16436920579423,Normal
2008-04-21,2008-06-03,230.0,232.88719611226068,281.16436920579423,Normal
2008-04-28,2008-06-10,230.0,235.83333333333334,303.47741489270874,Normal
2008-05-05,2008-06-17,230.0,240.83333333333334,319.2592422560747,Normal
2008-05-12,2008-06-24,230.0,274.1666666666667,333.44549148215737,Normal
2008-05-19,2008-07-01,255.0,335.8333333333333,401.8190475998077,Normal
2008-05-26,2008-07-08,317.5,382.05370494035543,413.3212074053523,Normal
2008-06-02,2008-07-15,355.5,407.5,430.0432030913874,Normal
2008-06-09,2008-07-22,381.0,415.1666666666667,431.01856794256173,Normal
2008-06-16,2008-07-29,381.5,418.42738749864526,431.23190132938737,Normal
2008-06-23,2008-08-05,407.0,427.1666666666667,431.6202805950025,Normal
2008-06-30,2008-08-12,407.0,428.08119657902694,432.03394870738975,Normal
2008-07-07,2008-08-19,419.5,432.081196579027,432.86135691277605,Normal
2008-07-14,2008-08-26,432.3703703703703,448.32502725510955,434.0766667324879,Normal
2008-07-21,2008-09-02,482.5,474.083332986111,435.8460739444071,Normal
2008-07-28,2008-09-09,495.0,538.6666666666666,438.4465343688144,Normal
2008-08-04,2008-09-16,495.5,571.8333333333334,442.37647935729035,Normal
2008-08-11,2008-09-23,485.5,597.9699813747101,448.63252101915884,Normal
2008-08-18,2008-09-30,511.0,628.1666666666666,459.5391969824387,Normal
2008-08-25,2008-10-07,436.0,615.8701344629712,482.06544769570434,Normal
2008-09-01,2008-10-14,336.0,582.3333333333334,551.0,Normal
2008-09-08,2008-10-21,336.0,571.8519531855657,571.0,Normal
2008-09-15,2008-10-28,265.1666679012345,573.5433447138132,636.051922490584,Normal
2008-09-22,2008-11-04,236.0,561.9259259223703,647.8090452209086,Normal
2008-09-29,2008-11-11,236.0,521.6090534979425,651.0,Normal
2008-10-06,2008-11-18,211.0,505.0,662.5856747823467,Normal
2008-10-13,2008-11-25,211.0,466.1111111111111,715.7708340375548,Normal
2008-10-20,2008-12-02,186.0,431.8133041604787,837.4425947929508,Anomaly
2008-10-27,2008-12-09,184.94316730523624,386.6122227262297,900.0,Anomaly
2008-11-03,2008-12-16,159.5,297.87152777777777,951.0,Anomaly
2008-11-10,2008-12-23,159.5,253.66666666666666,980.0285716419047,Anomaly
2008-11-17,2008-12-30,157.8888888888889,240.4186552814178,1007.145492621745,Anomaly
2008-11-24,2009-01-06,157.1111111111111,229.77723938395675,1051.0,Anomaly
2008-12-01,2009-01-13,156.0,218.97744600030833,1120.726628392402,Anomaly
2008-12-08,2009-01-20,163.33695758506607,205.4986386621175,1203.321428560941,Anomaly
2008-12-15,2009-01-27,167.96186860493583,192.52099315165765,1231.0,Anomaly
2008-12-22,2009-02-03,152.1214827852613,187.69974067400437,1231.0,Anomaly
2008-12-29,2009-02-10,126.65892700278818,179.70949377076667,1227.8164062283706,Anomaly
2009-01-05,2009-02-17,103.79340336809243,160.94113672931857,1227.8164062283706,Anomaly
2009-01-12,2009-02-24,83.7275612539313,130.5215062796658,1231.0,Anomaly
2009-01-19,2009-03-03,65.8560865561968,133.47642520973406,1176.2068965343342,Anomaly
2009-01-26,2009-03-10,53.132275352162324,141.85949436618614,1112.6692913161883,Anomaly
2009-02-02,2009-03-17,49.67464781634444,148.1834115963679,1100.0,Anomaly
2009-02-09,2009-03-24,49.600254457468324,150.4777212316737,925.0,Anomaly
2009-02-16,2009-03-31,49.600254457468324,151.0451579321268,805.0,Anomaly
2009-02-23,2009-04-07,57.00865501120177,151.08437170624146,671.0,Anomaly
2009-03-02,2009-04-14,80.40246588418287,147.13278535907048,616.7563023858562,Anomaly
2009-03-09,2009-04-21,115.18192012881585,157.89397337627193,577.3245983877218,Anomaly
2009-03-16,2009-04-28,129.5,160.79793422041232,565.5896989363375,Anomaly
2009-03-23,2009-05-05,129.5,159.3864954177186,551.0,Anomaly
2009-03-30,2009-05-12,129.5,155.26303862759514,525.0,Anomaly
2009-04-06,2009-05-19,129.5,153.33333333333334,462.0562530761703,Anomaly
2009-04-13,2009-05-26,129.5,151.27739486763235,452.5725806268209,Anomaly
2009-04-20,2009-06-02,145.08218460289712,159.69406153429904,458.1472602706653,Anomaly
2009-04-27,2009-06-09,153.77482925394253,170.92494308464748,475.0,Anomaly
2009-05-04,2009-06-16,145.43750049218775,167.06244242709906,534.0384613026997,Anomaly
2009-05-11,2009-06-23,154.5,171.64856874297917,591.3515482934206,Anomaly
2009-05-18,2009-06-30,154.5,183.55448717948718,611.5688617769447,Anomaly
2009-05-25,2009-07-07,154.5,189.70095573403373,620.0121526224941,Anomaly
2009-06-01,2009-07-14,154.5,191.0,630.5010621351556,Anomaly
2009-06-08,2009-07-21,192.5,209.16666666666666,627.6981140174444,Anomaly
2009-06-15,2009-07-28,192.5,217.5319568057278,619.5265151275611,Anomaly
2009-06-22,2009-08-04,192.5,229.75870798343036,611.2413796802754,Anomaly
2009-06-29,2009-08-11,220.97036220933933,301.82345406977976,619.5265151275611,Normal
2009-07-06,2009-08-18,222.36118732189433,316.9537291072981,629.3544311898024,Normal
2009-07-13,2009-08-25,223.4369434235514,325.3123144745171,625.0,Normal
2009-07-20,2009-09-01,224.7752796567446,324.7584265522482,630.5,Normal
2009-07-27,2009-09-08,226.0043908401297,320.8347969467099,630.5,Normal
2009-08-03,2009-09-15,228.35213987978094,310.11738048076023,636.0,Normal
2009-08-10,2009-09-22,231.26628844748487,301.08876281582826,625.0,Normal
2009-08-17,2009-09-29,207.5,277.9213707003286,625.0,Anomaly
2009-08-24,2009-10-06,205.33518514250096,276.4484015233883,625.0,Anomaly
2009-08-31,2009-10-13,205.33518514250096,289.06203575954845,625.0,Normal
2009-09-07,2009-10-20,205.33518514250096,296.11172838083365,791.0,Anomaly
2009-09-14,2009-10-27,190.97727268231407,300.7254958618118,928.408920054186,Anomaly
2009-09-21,2009-11-03,218.53621545891014,312.4770269936245,1243.2731128939254,Anomaly
2009-09-28,2009-11-10,244.87037037037035,321.7098765432099,1291.0,Anomaly
2009-10-05,2009-11-17,245.0,326.4003141938865,1337.5,Anomaly
2009-10-12,2009-11-24,274.891304342155,355.9472422474433,1401.0,Anomaly
2009-10-19,2009-12-01,281.8636363512397,391.15967365435796,1450.0,Anomaly
2009-10-26,2009-12-08,320.5,413.92176870714974,1501.0,Anomaly
2009-11-02,2009-12-15,358.5,439.6061943685817,1451.0,Anomaly
2009-11-09,2009-12-22,358.5,448.43964079741136,1500.0,Anomaly
2009-11-16,2009-12-29,359.0,451.79250484747877,1400.0,Anomaly
2009-11-23,2010-01-05,369.8710093781301,472.2223091351136,1301.0,Anomaly
2009-11-30,2010-01-12,389.40002052653875,506.3000068421796,1273.6071085386156,Anomaly
2009-12-07,2010-01-19,436.97368415969186,537.2517797883553,1219.4599990647932,Normal
2009-12-14,2010-01-26,490.46696462564176,559.8223215418806,1301.0,Normal
2009-12-21,2010-02-02,498.2692937806098,561.2564312602034,1300.0,Normal
2009-12-28,2010-02-09,498.2692937806098,559.6730979268699,1251.0,Normal
2010-01-04,2010-02-16,498.2692937806098,550.022781028229,1226.5320804470625,Normal
2010-01-11,2010-02-23,459.21791346728446,528.1144685591742,1200.0,Normal
2010-01-18,2010-03-02,433.91977124535936,508.5790752726563,1171.4144834859262,Normal
2010-01-25,2010-03-09,410.5,484.9163860830527,1000.0,Normal
2010-02-01,2010-03-16,397.31481550068565,473.2001765954667,900.0,Normal
2010-02-08,2010-03-23,382.0,444.9861111077674,730.0,Normal
2010-02-15,2010-03-30,367.81766916764093,401.80209681590367,677.7241379099659,Normal
2010-02-22,2010-04-06,334.3703703703703,359.62844942561907,636.0251968441487,Normal
2010-03-01,2010-04-13,296.5,332.1817754631674,607.9904438846143,Normal
2010-03-08,2010-04-20,246.5,299.36949685216274,493.3255925679815,Normal
2010-03-15,2010-04-27,238.6181822981818,288.2060607660606,491.0,Normal
2010-03-22,2010-05-04,238.6181822981818,281.8727274327273,461.0,Normal
2010-03-29,2010-05-11,234.93818732376835,277.31272910792273,457.9809834608638,Normal
2010-04-05,2010-05-18,234.36006232376835,267.5887707745894,493.3255925679815,Normal
2010-04-12,2010-05-25,234.46153845719306,267.8052123742526,511.0,Normal
2010-04-19,2010-06-01,234.0,258.6538461523977,525.0,Normal
2010-04-26,2010-06-08,237.75,260.25,541.4784747608538,Normal
2010-05-03,2010-06-15,244.0,270.97142453406605,571.0,Normal
2010-05-10,2010-06-22,243.5,280.5585913822368,580.8941817138369,Normal
2010-05-17,2010-06-29,256.0,288.7529491384317,601.0,Normal
2010-05-24,2010-07-06,256.0,292.60293109651246,611.0,Normal
2010-05-31,2010-07-13,267.11111234567954,307.2350367817275,620.6608990563594,Normal
2010-06-07,2010-07-20,282.0,317.7830190029074,621.0,Normal
2010-06-14,2010-07-27,282.1730769230769,318.52564102564105,631.0,Normal
2010-06-21,2010-08-03,282.5,316.8735632800459,635.0,Normal
2010-06-28,2010-08-10,282.5,319.26959776317915,642.8253977828163,Normal
2010-07-05,2010-08-17,282.5,321.1163523362407,655.0,Normal
2010-07-12,2010-08-24,319.5,335.0,731.0,Normal
2010-07-19,2010-08-31,319.5,339.0065831689636,770.0756302313396,Normal
2010-07-26,2010-09-07,319.6296296296297,347.7067901234568,831.0,Normal
2010-08-02,2010-09-14,319.5,347.75,915.5501022275457,Anomaly
2010-08-09,2010-09-21,319.6296296296297,348.5308640823046,1001.0,Anomaly
2010-08-16,2010-09-28,320.0,347.5,1051.0,Anomaly
2010-08-23,2010-10-05,320.0,351.8333333333333,1355.7097570766932,Anomaly
2010-08-30,2010-10-12,320.0,381.0,1393.3898531229127,Anomaly
2010-09-06,2010-10-19,349.04767768110673,407.7197431786265,1411.2469137157275,Anomaly
2010-09-13,2010-10-26,468.0778212919606,544.3592737639868,1411.2469137157275,Anomaly
2010-09-20,2010-11-02,507.6296296296297,619.8808180573739,1431.0,Anomaly
2010-09-27,2010-11-09,533.0,644.6815920390882,1481.0,Normal
2010-10-04,2010-11-16,551.3333342222226,658.5427034464957,1481.0,Normal
2010-10-11,2010-11-23,562.0,644.3333333333334,1521.0,Anomaly
2010-10-18,2010-11-30,587.5,655.1358024691358,2121.315115816534,Anomaly
2010-10-25,2010-12-07,612.6296296296297,661.7067901234568,2188.876254155602,Anomaly
2010-11-01,2010-12-14,629.2442129522209,669.4949845643205,2188.876254155602,Anomaly
2010-11-08,2010-12-21,587.5,659.9544649791557,2301.0,Anomaly
2010-11-15,2010-12-28,587.5,654.8333333333334,2477.591009987456,Anomaly
2010-11-22,2011-01-04,588.0,640.9183395659687,2351.0,Anomaly
2010-11-29,2011-01-11,664.0,658.5833330370369,2351.0,Anomaly
2010-12-06,2011-01-18,623.7299995323966,642.7433331774655,2607.408829150969,Anomaly
2010-12-13,2011-01-25,664.0,655.5510752636608,2607.408829150969,Anomaly
2010-12-20,2011-02-01,614.0,635.1621863774385,2607.408829150969,Anomaly
2010-12-27,2011-02-08,589.0,608.0,2500.0,Anomaly
2011-01-03,2011-02-15,564.0,591.1602972366005,1664.7812995521854,Anomaly
2011-01-10,2011-02-22,537.5,566.4826666666667,1254.8524805339164,Normal
2011-01-17,2011-03-01,537.5,557.0690805809877,1017.8993479696326,Normal
2011-01-24,2011-03-08,487.5,508.8320175432682,848.6560955541847,Normal
2011-01-31,2011-03-15,449.5,462.0809523777687,712.8663154332083,Normal
2011-02-07,2011-03-22,402.5,413.5129067787752,598.2571214199272,Normal
2011-02-14,2011-03-29,361.5,367.6666666666667,551.7530207914572,Normal
2011-02-21,2011-04-05,336.38119890409905,336.9603996346997,551.7530207914572,Normal
2011-02-28,2011-04-12,311.5,322.3333333333333,551.7530207914572,Normal
2011-03-07,2011-04-19,281.5,301.6927083333333,555.2780393790772,Normal
2011-03-14,2011-04-26,254.5,281.98333333120837,575.0,Normal
2011-03-21,2011-05-03,248.04191629829452,276.0139720994315,570.0,Normal
2011-03-28,2011-05-10,237.4904917304319,266.4968305768106,570.0,Normal
2011-04-04,2011-05-17,254.0,260.11111111111114,566.2085106133093,Normal
2011-04-11,2011-05-24,262.5,259.1666666666667,550.0,Normal
2011-04-18,2011-05-31,268.6270419928011,256.2090139976004,550.0,Normal
2011-04-25,2011-06-07,252.5,252.74641246014232,550.0,Normal
2011-05-02,2011-06-14,249.5,261.3333333333333,550.0,Normal
2011-05-09,2011-06-21,247.0,270.1395601272514,550.0,Normal
2011-05-16,2011-06-28,246.0,274.0,625.0,Normal
2011-05-23,2011-07-05,246.25,278.2101333011035,701.0,Anomaly
2011-05-30,2011-07-12,264.5,291.60204078480984,775.0,Anomaly
2011-06-06,2011-07-19,309.5,306.6666666666667,795.7164948224438,Anomaly
2011-06-13,2011-07-26,322.8164333244405,317.4505068150881,822.8074162649292,Anomaly
2011-06-20,2011-08-02,323.0,318.7735042660585,850.0,Anomaly
2011-06-27,2011-08-09,328.9126988914081,324.8042329638027,851.0,Anomaly
2011-07-04,2011-08-16,333.0,333.6666666666667,865.6182795563649,Anomaly
2011-07-11,2011-08-23,362.18750104166685,354.39583368055565,925.0,Anomaly
2011-07-18,2011-08-30,377.25,367.6525973968123,975.0,Anomaly
2011-07-25,2011-09-06,370.0,382.54099244821236,1138.8258458935604,Anomaly
2011-08-01,2011-09-13,357.5,409.1666666666667,1146.5384615179366,Anomaly
2011-08-08,2011-09-20,382.5,444.04388560091616,1146.5384615179366,Anomaly
2011-08-15,2011-09-27,387.7549854970584,459.68733434309456,1138.8258458935604,Anomaly
2011-08-22,2011-10-04,400.4505287263919,517.0271603652444,1088.2194729199298,Normal
2011-08-29,2011-10-11,408.0,541.9816421871521,1022.549019604682,Normal
2011-09-05,2011-10-18,408.5,579.874485619288,950.0,Normal
2011-09-12,2011-10-25,409.5,604.374485619288,906.5817405787852,Normal
2011-09-19,2011-11-01,409.5,610.3075735992403,893.7240412233392,Normal
2011-09-26,2011-11-08,410.0,620.1666666666666,887.7673142344978,Normal
2011-10-03,2011-11-15,432.4294473595544,625.4764824531848,862.2159827961627,Normal
2011-10-10,2011-11-22,450.0,638.5,836.3888864197519,Normal
2011-10-17,2011-11-29,462.5,731.3515086687048,751.4285714219387,Normal
2011-10-24,2011-12-06,462.6296296296297,813.6028324827238,675.0,Normal
2011-10-31,2011-12-13,513.0,830.1460423592671,612.7994524056404,Normal
2011-11-07,2011-12-20,613.0,890.9166666666665,500.0,Normal
2011-11-14,2011-12-27,621.675324606895,912.6385483420546,435.93749999414064,Normal
2011-11-21,2012-01-03,764.4772727272727,959.6742424242425,375.0,Normal
2011-11-28,2012-01-10,767.5,1072.8333333333333,350.0,Normal
2011-12-05,2012-01-17,769.0,1156.0,331.4814803840872,Normal
2011-12-12,2012-01-24,769.4524524524525,1156.7506540410106,331.4814803840872,Normal
2011-12-19,2012-01-31,770.0,1130.9014715251615,331.4814803840872,Normal
2011-12-26,2012-02-07,772.5,1059.3778328605442,363.2001431593621,Normal
2012-01-02,2012-02-14,713.499999990625,828.1495065381847,363.2001431593621,Normal
2012-01-09,2012-02-21,526.5219298245614,569.4060845682712,363.2001431593621,Normal
2012-01-16,2012-02-28,476.5219298245614,480.71822129399374,365.0722948105786,Normal
2012-01-23,2012-03-06,457.2648148148148,436.49082308992746,361.1193874843828,Normal
2012-01-30,2012-03-13,395.16978358841715,398.1368414430526,355.44298734343454,Normal
2012-02-06,2012-03-20,326.6397052894324,342.1340999151343,355.44298734343454,Normal
2012-02-13,2012-03-27,291.0436683032774,298.61190052319176,355.44298734343454,Normal
2012-02-20,2012-04-03,287.9382551978643,290.87448012768317,390.0,Normal
2012-02-27,2012-04-10,286.00307001267913,285.3124712518542,411.0714299319746,Normal
2012-03-05,2012-04-17,275.4766073219113,278.96446826307596,415.0,Normal
2012-03-12,2012-04-24,289.24074074074076,283.91975308641975,415.0,Normal
2012-03-19,2012-05-01,289.0,283.1666666666667,415.0,Normal
2012-03-26,2012-05-08,288.0,283.7098765432099,408.2727272644628,Normal
2012-04-02,2012-05-15,287.0,280.3333333333333,390.0,Normal
2012-04-09,2012-05-22,280.33333332533334,273.27777777511113,380.0,Normal
2012-04-16,2012-05-29,273.66666665555556,269.55555555185185,375.0,Normal
2012-04-23,2012-06-05,257.0,257.9166666666667,378.36419920743964,Normal
2012-04-30,2012-06-12,257.0,256.0,380.0,Normal
2012-05-07,2012-06-19,257.0,259.8333333333333,385.0,Normal
2012-05-14,2012-06-26,269.5,270.63888847736604,415.0,Normal
2012-05-21,2012-07-03,296.5,302.8333333333333,429.3137254722031,Normal
2012-05-28,2012-07-10,320.595238085034,331.5317460283447,480.0,Normal
2012-06-04,2012-07-17,339.0,347.0277781893007,500.0,Normal
2012-06-11,2012-07-24,357.5,365.46790271082153,525.0,Normal
2012-06-18,2012-07-31,357.5,379.5,530.5,Normal
2012-06-25,2012-08-07,358.0,389.25,540.0,Normal
2012-07-02,2012-08-14,358.0,394.7090909062479,550.0,Normal
2012-07-09,2012-08-21,358.0,414.1666666666667,550.0,Normal
2012-07-16,2012-08-28,388.0,436.3333333333333,580.0,Normal
2012-07-23,2012-09-04,398.0,477.1036585324584,590.0,Normal
2012-07-30,2012-09-11,408.0,512.2132003764463,590.0,Normal
2012-08-06,2012-09-18,458.0,528.5897435863228,590.0,Normal
2012-08-13,2012-09-25,508.0,552.6306240881726,519.955916802515,Normal
2012-08-20,2012-10-02,508.5,546.3859808894034,505.15628183193564,Normal
2012-08-27,2012-10-09,509.0,536.659850967696,505.15628183193564,Normal
2012-09-03,2012-10-16,497.165679934176,511.221893311392,512.0833333083334,Normal
2012-09-10,2012-10-23,472.0,497.2901234567901,551.0,Normal
2012-09-17,2012-10-30,457.3620206116696,493.37067353722324,610.0,Normal
2012-09-24,2012-11-06,457.8620206116696,487.5373402038899,750.0,Normal
2012-10-01,2012-11-13,443.30555679012406,483.2685189300414,785.0,Normal
2012-10-08,2012-11-20,436.5,475.5,790.5,Normal
2012-10-15,2012-11-27,407.9692321838012,462.54423124075424,850.0,Normal
2012-10-22,2012-12-04,375.52499998772214,445.1749999959074,900.0,Normal
2012-10-29,2012-12-11,328.34659246836276,398.9488641561209,910.7371853116423,Normal
2012-11-05,2012-12-18,311.5,380.1666666666667,900.0,Anomaly
2012-11-12,2012-12-25,236.5,341.0,900.0,Anomaly
2012-11-19,2013-01-01,211.0,295.0555555528889,950.0,Anomaly
2012-11-26,2013-01-08,185.75,263.75,950.0,Anomaly
2012-12-03,2013-01-15,176.2407401920436,215.41358006401455,1030.366250467005,Anomaly
2012-12-10,2013-01-22,160.0,183.91358006401455,1262.445329523914,Anomaly
2012-12-17,2013-01-29,149.0,179.0802467306812,1269.2788205387628,Anomaly
2012-12-24,2013-02-05,149.0,178.28831819240625,1307.2965614370046,Anomaly
2012-12-31,2013-02-12,146.12962962962965,179.4901473166838,1355.8493782349499,Anomaly
2013-01-07,2013-02-19,148.5,180.7000238598937,1344.6340657335118,Anomaly
2013-01-14,2013-02-26,148.0,181.76204913509642,1307.2965614370046,Anomaly
2013-01-21,2013-03-05,147.5,182.6637484089566,1278.1770842773444,Anomaly
2013-01-28,2013-03-12,148.68650689090478,195.0429432452053,1278.1770842773444,Anomaly
2013-02-04,2013-03-19,157.0,201.81410761490372,1175.0,Anomaly
2013-02-11,2013-03-26,157.0,202.14744094823706,1050.0,Anomaly
2013-02-18,2013-04-02,157.0,205.59292058530067,1020.6222480018837,Anomaly
2013-02-25,2013-04-09,156.8148148148148,213.21913580131172,1000.0,Anomaly
2013-03-04,2013-04-16,156.578125,214.47395833333334,980.0,Anomaly
2013-03-11,2013-04-23,166.578125,216.9969661896745,950.0,Anomaly
2013-03-18,2013-04-30,182.0,221.04320987654322,825.0,Anomaly
2013-03-25,2013-05-07,182.5,220.33333333333334,817.2965116234723,Anomaly
2013-04-01,2013-05-14,176.25,214.75,810.6652542160872,Anomaly
2013-04-08,2013-05-21,157.5,205.6895715376813,813.7553191377998,Anomaly
2013-04-15,2013-05-28,157.5,203.16666666666666,825.0,Anomaly
2013-04-22,2013-06-04,157.5,201.39403320123992,841.0,Anomaly
2013-04-29,2013-06-11,157.5,201.66666666666666,871.0,Anomaly
2013-05-06,2013-06-18,182.5,207.66666666666666,1083.008821106788,Anomaly
2013-05-13,2013-06-25,190.16666665866666,215.22222221955553,1244.6230612713366,Anomaly
2013-05-20,2013-07-02,194.5,219.0498084249967,1275.0,Anomaly
