DATE,ARRIVAL
2016-01-01,111.0
2016-01-02,634.0
2016-01-03,87.0
2016-01-04,70.0
2016-01-05,446.5
2016-01-06,823.0
2016-01-07,184.0
2016-01-08,56.0
2016-01-09,560.0
2016-01-10,237.0
2016-01-11,306.9726371737736
2016-01-12,431.3655759682949
2016-01-13,500.0
2016-01-14,256.0
2016-01-15,361.0
2016-01-16,466.0
2016-01-17,210.0
2016-01-18,22.0
2016-01-19,324.0
2016-01-20,626.0
2016-01-21,168.0
2016-01-22,95.0
2016-01-23,411.0
2016-01-24,299.0
2016-01-25,12.0
2016-01-26,31.88989799781537
2016-01-27,64.99383458638296
2016-01-28,103.5
2016-01-29,141.1897591859153
2016-01-30,173.05120635889125
2016-01-31,195.0
2016-02-01,210.5482161934367
2016-02-02,225.4778329741555
2016-02-03,239.65124557271145
2016-02-04,252.8867678681265
2016-02-05,264.9394439544363
2016-02-06,275.4708807077896
2016-02-07,284.0
2016-02-08,257.15664730075963
2016-02-09,193.44464335641743
2016-02-10,123.73564532890008
2016-02-11,66.14413422814667
2016-02-12,32.0
2016-02-13,466.0
2016-02-14,503.0
2016-02-15,22.0
2016-02-16,421.5
2016-02-17,821.0
2016-02-18,200.0
2016-02-19,41.0
2016-02-20,615.0
2016-02-21,233.0
2016-02-22,35.0
2016-02-23,329.0
2016-02-24,623.0
2016-02-25,243.0
2016-02-26,51.0
2016-02-27,626.0
2016-02-28,250.0
2016-02-29,12.0
2016-03-01,332.5
2016-03-02,653.0
2016-03-03,314.0
2016-03-04,120.0
2016-03-05,618.0
2016-03-06,192.0
2016-03-07,304.4853008046468
2016-03-08,515.4957777786484
2016-03-09,628.0
2016-03-10,201.0
2016-03-11,11.0
2016-03-12,351.0
2016-03-13,349.0
2016-03-14,429.64390484574056
2016-03-15,594.6700138766099
2016-03-16,672.0
2016-03-17,518.0
2016-03-18,47.0
2016-03-19,938.0
2016-03-20,445.0
2016-03-21,2.0
2016-03-22,279.5
2016-03-23,557.0
2016-03-24,222.0
2016-03-25,357.0
2016-03-26,492.0
2016-03-27,205.0
2016-03-28,58.0
2016-03-29,413.0
2016-03-30,768.0
2016-03-31,238.0
2016-04-01,6.0
2016-04-02,805.0
2016-04-03,140.0
2016-04-04,5.0
2016-04-05,459.5
2016-04-06,914.0
2016-04-07,461.0
2016-04-08,534.0
2016-04-09,607.0
2016-04-10,367.0
2016-04-11,456.6000292447296
