DATE,ARRIVAL
2016-01-01,65.0
2016-01-02,58.0
2016-01-03,66.0
2016-01-04,69.0
2016-01-05,67.5
2016-01-06,66.0
2016-01-07,65.0
2016-01-08,40.0
2016-01-09,40.0
2016-01-10,36.0
2016-01-11,39.0
2016-01-12,39.0
2016-01-13,47.0
2016-01-14,35.0
2016-01-15,40.0
2016-01-16,48.5
2016-01-17,48.0
2016-01-18,51.0
2016-01-19,50.0
2016-01-20,55.0
2016-01-21,34.0
2016-01-22,33.99681878903028
2016-01-23,34.0
2016-01-24,40.0
2016-01-25,45.0
2016-01-26,38.5
2016-01-27,32.0
2016-01-28,31.533399184293035
2016-01-29,31.082324251977354
2016-01-30,30.656855914825105
2016-01-31,30.278212339341135
2016-02-01,30.0
2016-02-02,35.0
2016-02-03,45.0
2016-02-04,47.0
2016-02-05,40.0
2016-02-06,47.0
2016-02-07,34.0
2016-02-08,44.0
2016-02-09,41.0
2016-02-10,39.0
2016-02-11,37.0
2016-02-12,40.0
2016-02-13,42.0
2016-02-14,38.0
2016-02-15,44.0
2016-02-16,45.0
2016-02-17,47.0
2016-02-18,47.0
2016-02-19,14.0
2016-02-20,38.0
2016-02-21,31.0
2016-02-22,41.0
2016-02-23,42.5
2016-02-24,35.0
2016-02-25,41.0
2016-02-26,39.0
2016-02-27,45.0
2016-02-28,38.0
2016-02-29,44.0
2016-03-01,38.0
2016-03-02,39.0
2016-03-03,40.0
2016-03-04,31.0
2016-03-05,35.0
2016-03-06,25.0
2016-03-07,28.0
2016-03-08,29.897006446475807
2016-03-09,31.0
2016-03-10,29.0
2016-03-11,32.0
2016-03-12,32.5
2016-03-13,360.0
2016-03-14,35.0
2016-03-15,32.46202780358634
2016-03-16,30.0
2016-03-17,31.0
2016-03-18,31.5
2016-03-19,34.0
2016-03-20,30.0
2016-03-21,34.0
2016-03-22,28.5
2016-03-23,29.0
2016-03-24,29.5
2016-03-25,30.0
2016-03-26,30.0
2016-03-27,31.0
2016-03-28,31.5
2016-03-29,34.0
2016-03-30,34.0
2016-03-31,34.0
2016-04-01,34.0
2016-04-02,32.5
2016-04-03,31.25
2016-04-04,30.0
2016-04-05,28.0
2016-04-06,34.0
2016-04-07,29.0
2016-04-08,29.0
2016-04-09,20.0
2016-04-10,31.0
2016-04-11,32.0
2016-04-12,31.0
2016-04-13,28.0
2016-04-14,31.0
2016-04-15,30.0
2016-04-16,31.0
2016-04-17,22.0
2016-04-18,30.0
2016-04-19,30.0
2016-04-20,31.0
2016-04-21,30.0
2016-04-22,31.5
2016-04-23,31.0
2016-04-24,31.0
2016-04-25,34.0
2016-04-26,35.0
2016-04-27,35.0
2016-04-28,31.0
2016-04-29,28.4132646250995
2016-04-30,26.4
2016-05-01,25.0
2016-05-02,24.0
2016-05-03,21.0
2016-05-04,22.0
2016-05-05,24.0
2016-05-06,22.0
2016-05-07,26.0
2016-05-08,28.0
2016-05-09,27.5
2016-05-10,26.5
2016-05-11,26.5
2016-05-12,28.0
2016-05-13,27.0
2016-05-14,28.0
2016-05-15,30.0
2016-05-16,29.0
2016-05-17,28.5
2016-05-18,24.0
2016-05-19,25.0
2016-05-20,24.5
2016-05-21,28.0
2016-05-22,24.0
2016-05-23,26.0
2016-05-24,27.5
2016-05-25,29.0
2016-05-26,29.9
2016-05-27,22.0
2016-05-28,23.0
2016-05-29,24.0
2016-05-30,22.0
2016-05-31,27.0
2016-06-01,24.0
2016-06-02,24.0
2016-06-03,24.0
2016-06-04,24.0
2016-06-05,22.0
2016-06-06,22.5
2016-06-07,26.0
2016-06-08,22.5
2016-06-09,24.0
2016-06-10,24.5
2016-06-11,21.0
2016-06-12,24.0
2016-06-13,28.0
2016-06-14,21.0
2016-06-15,22.0
2016-06-16,20.0
2016-06-17,22.0
2016-06-18,23.5
2016-06-19,30.0
2016-06-20,28.0
2016-06-21,22.0
2016-06-22,22.8
2016-06-23,24.5
2016-06-24,24.0
2016-06-25,20.0
2016-06-26,24.0
2016-06-27,20.0
2016-06-28,24.0
2016-06-29,24.0
2016-06-30,24.5
2016-07-01,24.431989521608443
2016-07-02,24.00378093689748
2016-07-03,23.5
2016-07-04,23.04439088162821
2016-07-05,22.69941287002307
2016-07-06,22.5
2016-07-07,24.75
2016-07-08,27.0
2016-07-09,25.0
2016-07-10,20.0
2016-07-11,28.0
2016-07-12,20.0
2016-07-13,25.0
2016-07-14,24.5
2016-07-15,27.0
2016-07-16,20.0
2016-07-17,26.0
2016-07-18,21.0
2016-07-19,21.110879651978426
2016-07-20,21.290989434188667
2016-07-21,21.543228266987597
2016-07-22,21.8706592131003
2016-07-23,22.27652126199885
2016-07-24,22.764242144323244
2016-07-25,23.337452282936344
2016-07-26,24.0
2016-07-27,27.5
2016-07-28,25.0
2016-07-29,28.0
2016-07-30,26.5
2016-07-31,22.0
2016-08-01,25.0
2016-08-02,25.0
2016-08-03,25.0
2016-08-04,27.0
2016-08-05,25.0
2016-08-06,27.0
2016-08-07,24.0
2016-08-08,27.0
2016-08-09,25.0
2016-08-10,27.0
2016-08-11,21.0
2016-08-12,27.5
2016-08-13,25.0
2016-08-14,20.0
2016-08-15,20.0
2016-08-16,28.0
2016-08-17,26.5
2016-08-18,24.0
2016-08-19,27.0
2016-08-20,28.0
2016-08-21,25.0
2016-08-22,27.0
2016-08-23,26.0
2016-08-24,24.0
2016-08-25,31.0
2016-08-26,25.5
2016-08-27,26.0
2016-08-28,26.5
2016-08-29,24.5
2016-08-30,24.5
2016-08-31,27.5
2016-09-01,25.0
2016-09-02,24.0
2016-09-03,27.0
2016-09-04,22.0
2016-09-05,27.0
2016-09-06,30.0
2016-09-07,30.61468385349357
2016-09-08,31.0
2016-09-09,31.0
2016-09-10,27.778453354106308
2016-09-11,24.0
2016-09-12,20.0
2016-09-13,25.0
2016-09-14,27.0
2016-09-15,28.0
2016-09-16,20.0
2016-09-17,24.0
2016-09-18,21.0
2016-09-19,24.0
2016-09-20,23.5
2016-09-21,24.5
2016-09-22,29.0
2016-09-23,29.5
2016-09-24,30.0
2016-09-25,31.0
2016-09-26,30.0
2016-09-27,29.0
2016-09-28,28.37024010027035
2016-09-29,28.0
2016-09-30,28.0
2016-10-01,27.0
2016-10-02,20.0
2016-10-03,28.0
2016-10-04,29.07878983987956
2016-10-05,30.00059821834073
2016-10-06,30.784431166581893
2016-10-07,31.44634560739759
2016-10-08,32.0
2016-10-09,20.0
2016-10-10,20.0
2016-10-11,24.0
2016-10-12,26.0
2016-10-13,31.0
2016-10-14,27.0
2016-10-15,51.0
2016-10-16,28.0
2016-10-17,28.0
2016-10-18,24.5
2016-10-19,35.0
2016-10-20,40.0
2016-10-21,31.0
2016-10-22,25.0
2016-10-23,24.5
2016-10-24,24.0
2016-10-25,22.0
2016-10-26,25.0
2016-10-27,30.0
2016-10-28,34.0
2016-10-29,35.0
2016-10-30,21.0
2016-10-31,24.0
2016-11-01,22.0
2016-11-02,28.0
2016-11-03,30.0
2016-11-04,25.0
2016-11-05,38.0
2016-11-06,21.0
2016-11-07,28.0
2016-11-08,31.0
2016-11-09,30.0
2016-11-10,32.0
2016-11-11,31.144
2016-11-12,29.37753392754218
2016-11-13,27.668230016580782
2016-11-14,26.19047142264156
2016-11-15,25.0
2016-11-16,24.0
2016-11-17,24.0
2016-11-18,24.5
2016-11-19,25.0
2016-11-20,21.0
2016-11-21,27.0
2016-11-22,28.831788016276136
2016-11-23,30.303598269001235
2016-11-24,31.0
2016-11-25,31.0
2016-11-26,30.63489665618821
