DATE,ARRIVAL
2016-01-01,4.5
2016-01-02,4.5
2016-01-03,4.5
2016-01-04,4.5
2016-01-05,4.5
2016-01-06,4.5
2016-01-07,4.5
2016-01-08,4.5
2016-01-09,4.5
2016-01-10,4.5
2016-01-11,4.5
2016-01-12,4.5
2016-01-13,4.5
2016-01-14,4.5
2016-01-15,4.5
2016-01-16,4.5
2016-01-17,4.5
2016-01-18,4.5
2016-01-19,4.5
2016-01-20,4.5
2016-01-21,4.5
2016-01-22,4.5
2016-01-23,4.5
2016-01-24,4.5
2016-01-25,4.5
2016-01-26,4.5
2016-01-27,4.5
2016-01-28,4.5
2016-01-29,4.5
2016-01-30,4.5
2016-01-31,4.5
2016-02-01,4.5
2016-02-02,4.5
2016-02-03,4.5
2016-02-04,4.5
2016-02-05,4.5
2016-02-06,4.5
2016-02-07,4.5
2016-02-08,4.5
2016-02-09,4.5
2016-02-10,4.5
2016-02-11,4.5
2016-02-12,4.5
2016-02-13,4.5
2016-02-14,4.5
2016-02-15,4.5
2016-02-16,4.5
2016-02-17,4.5
2016-02-18,4.5
2016-02-19,4.5
2016-02-20,4.5
2016-02-21,4.5
2016-02-22,4.5
2016-02-23,4.5
2016-02-24,4.5
2016-02-25,4.5
2016-02-26,4.5
2016-02-27,4.5
2016-02-28,4.5
2016-02-29,4.5
2016-03-01,4.5
2016-03-02,4.5
2016-03-03,4.5
2016-03-04,4.5
2016-03-05,4.5
2016-03-06,4.5
2016-03-07,4.5
2016-03-08,4.5
2016-03-09,4.5
2016-03-10,4.5
2016-03-11,4.5
2016-03-12,4.5
2016-03-13,4.5
2016-03-14,4.5
2016-03-15,4.5
2016-03-16,4.5
2016-03-17,4.5
2016-03-18,4.5
2016-03-19,4.5
2016-03-20,4.5
2016-03-21,4.5
2016-03-22,4.5
2016-03-23,4.5
2016-03-24,4.5
2016-03-25,4.5
2016-03-26,4.5
2016-03-27,4.5
2016-03-28,4.5
2016-03-29,4.5
2016-03-30,4.5
2016-03-31,4.5
2016-04-01,4.5
2016-04-02,4.5
2016-04-03,4.5
2016-04-04,4.5
2016-04-05,4.5
2016-04-06,4.5
2016-04-07,4.5
2016-04-08,4.5
2016-04-09,4.5
2016-04-10,4.5
2016-04-11,4.5
2016-04-12,6.5
2016-04-13,6.0
2016-04-14,5.0
2016-04-15,5.5
2016-04-16,4.75
2016-04-17,4.0
2016-04-18,4.5
2016-04-19,4.0
2016-04-20,4.5
2016-04-21,4.0
2016-04-22,3.999873117273701
2016-04-23,3.999919238560824
2016-04-24,4.0
2016-04-25,6.5
2016-04-26,7.0
2016-04-27,7.5
2016-04-28,7.5
2016-04-29,7.5
2016-04-30,7.5
2016-05-01,7.5
2016-05-02,7.0
2016-05-03,8.5
2016-05-04,7.5
2016-05-05,7.0
2016-05-06,5.0
2016-05-07,7.0
2016-05-08,7.5
2016-05-09,7.0
2016-05-10,8.0
2016-05-11,7.5
2016-05-12,8.0
2016-05-13,7.0
2016-05-14,7.75
2016-05-15,8.5
2016-05-16,8.0
2016-05-17,8.0
2016-05-18,8.0
2016-05-19,7.0
2016-05-20,7.5
2016-05-21,7.312555515419126
2016-05-22,7.0
2016-05-23,6.0
2016-05-24,6.5
2016-05-25,7.0
2016-05-26,8.0
2016-05-27,7.0
2016-05-28,7.0
2016-05-29,7.0
2016-05-30,7.0
2016-05-31,7.0
2016-06-01,7.0
2016-06-02,7.0
2016-06-03,7.0
2016-06-04,7.0
2016-06-05,7.0
2016-06-06,8.5
2016-06-07,8.0
2016-06-08,7.75
2016-06-09,7.5
2016-06-10,6.0
2016-06-11,6.153787890326341
2016-06-12,6.325650366911668
2016-06-13,6.5
2016-06-14,6.9454167796161785
2016-06-15,7.875251648924947
2016-06-16,9.187340197705124
2016-06-17,10.75
2016-06-18,12.390539949528804
2016-06-19,13.877948760075316
2016-06-20,14.896005295658616
2016-06-21,15.0
2016-06-22,10.0
2016-06-23,8.0
2016-06-24,7.0
2016-06-25,6.6138030089965385
2016-06-26,6.257581576673585
2016-06-27,5.934081555734697
2016-06-28,5.646394733082305
2016-06-29,5.398015079280949
2016-06-30,5.192906342450057
2016-07-01,5.0355837487082855
2016-07-02,4.931213367578786
2016-07-03,4.8857337649620005
