STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-01-01,2016-02-13,,,Normal,1.12237509051412,NO,YES
2016-01-08,2016-02-20,,,Normal,1.191391237509608,NO,YES
2016-01-15,2016-02-27,,,Normal,1.209992193598751,NO,YES
2016-01-22,2016-03-05,,,Normal,1.2905911740216487,NO,YES
2016-01-29,2016-03-12,,,Normal,1.2323064113238968,NO,NO
2016-02-01,2016-03-15,Normal,,Normal,1.2323064113238968,NO,YES
2016-02-08,2016-03-22,Normal,,Normal,1.1740216486261448,NO,YES
2016-02-15,2016-03-29,Normal,,Normal,1.1604388964255865,NO,NO
2016-02-22,2016-04-05,Normal,,Normal,1.3714866238072678,NO,NO
2016-02-29,2016-04-12,Normal,,Normal,1.3206908229255172,NO,NO
2016-03-07,2016-04-19,Normal,,Normal,1.2902133423964668,NO,NO
2016-03-14,2016-04-26,Normal,,Normal,1.234337961426541,NO,NO
2016-03-21,2016-05-03,Normal,,Normal,1.219099221162016,NO,NO
2016-03-28,2016-05-10,Normal,,Normal,1.219099221162016,NO,NO
2016-04-04,2016-05-17,Normal,,Normal,1.2618296529968454,NO,NO
2016-04-11,2016-05-24,Normal,,Normal,1.2618296529968454,NO,NO
2016-04-18,2016-05-31,Normal,,Normal,1.2618296529968454,NO,NO
2016-04-25,2016-06-07,Normal,,Normal,1.4311270125543634,NO,NO
2016-05-02,2016-06-14,Normal,,Normal,1.4311270125543634,NO,NO
2016-05-09,2016-06-21,Normal,,Normal,1.3834227788025513,NO,NO
2016-05-16,2016-06-28,Normal,,Normal,1.18067978535735,NO,NO
2016-05-23,2016-07-05,Normal,,Normal,1.18067978535735,NO,NO
2016-05-30,2016-07-12,Normal,,Normal,1.1568276684814438,NO,NO
2016-06-06,2016-07-19,Normal,,Normal,1.1296076099881094,NO,NO
2016-06-13,2016-07-26,Normal,,Normal,1.1296076099881094,NO,NO
2016-06-20,2016-08-02,Normal,,Normal,1.1296076099881094,NO,NO
2016-06-27,2016-08-09,Normal,,Normal,1.1296076099881094,NO,NO
2016-07-04,2016-08-16,Normal,,Normal,1.1860174781523096,NO,NO
2016-07-11,2016-08-23,Normal,,Normal,1.1860174781523096,NO,NO
2016-07-18,2016-08-30,Normal,,Normal,1.1860174781523096,NO,NO
2016-07-25,2016-09-06,Normal,,Normal,1.1860174781523096,NO,NO
2016-08-01,2016-09-13,Normal,,Normal,1.136079900124844,NO,NO
2016-08-08,2016-09-20,Normal,,Normal,1.291799556251504,NO,NO
2016-08-15,2016-09-27,Normal,,Normal,1.291799556251504,NO,NO
2016-08-22,2016-10-04,Normal,,Normal,1.291799556251504,NO,NO
2016-08-29,2016-10-11,Normal,,Normal,1.342064130424714,NO,NO
2016-09-05,2016-10-18,Normal,,Normal,1.342064130424714,NO,NO
2016-09-12,2016-10-25,Normal,,Normal,1.342064130424714,NO,NO
2016-09-19,2016-11-01,Normal,,Normal,1.342064130424714,NO,NO
2016-09-26,2016-11-08,Normal,,Normal,1.1677404259247233,NO,NO
2016-10-03,2016-11-15,Normal,,Normal,9.33852140077821,NO,NO
2016-10-10,2016-11-22,Normal,,Normal,9.587217043941411,NO,NO
2016-10-17,2016-11-29,Normal,,Normal,11.059907834101384,NO,NO
2016-10-24,2016-12-06,Normal,,Normal,11.059907834101384,NO,NO
2016-10-31,2016-12-13,Normal,,Normal,11.688311688311687,NO,NO
2016-11-07,2016-12-20,Normal,,Normal,11.688311688311687,NO,NO
2016-11-14,2016-12-27,Normal,,Normal,11.688311688311687,NO,NO
2016-11-21,2017-01-03,Normal,,Normal,1.2175324675324677,NO,NO
2016-11-28,2017-01-10,Normal,,Normal,1.5584415584415583,NO,NO
2016-12-05,2017-01-17,Normal,,Normal,1.6233766233766234,NO,NO
2016-12-12,2017-01-24,Normal,,Normal,1.7713365539452497,NO,NO
2016-12-19,2017-01-31,Normal,,Normal,1.6641452344931922,NO,NO
2016-12-26,2017-02-07,Normal,,Normal,1.5691868758915837,NO,NO
2017-01-01,2017-02-13,Normal,Normal,Normal,1.5691868758915837,NO,NO
2017-01-08,2017-02-20,Normal,Normal,Normal,1.3002364066193854,NO,NO
2017-01-15,2017-02-27,Normal,Normal,Normal,1.1815252416756177,NO,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.1755579424513665,NO,NO
2017-01-29,2017-03-13,Normal,Normal,Normal,1.079484425349087,NO,NO
2017-02-05,2017-03-20,Normal,Normal,Normal,1.1237230419977298,NO,NO
2017-02-12,2017-03-27,Normal,Normal,Normal,1.1498257839721255,NO,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.163337250293772,NO,NO
2017-02-26,2017-04-10,Normal,Normal,Normal,1.2359550561797752,NO,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.2359550561797752,NO,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,1.310861423220974,NO,NO
2017-03-19,2017-05-01,Normal,Normal,Normal,1.310861423220974,NO,NO
2017-03-26,2017-05-08,Normal,Normal,Normal,1.310861423220974,NO,NO
2017-04-02,2017-05-15,Normal,Normal,Normal,1.310861423220974,NO,NO
2017-04-09,2017-05-22,Normal,Normal,Normal,1.310861423220974,NO,NO
2017-04-16,2017-05-29,Normal,Normal,Normal,1.5742128935744646,NO,NO
2017-04-23,2017-06-05,Normal,Normal,Normal,1.5742128935744646,NO,NO
2017-04-30,2017-06-12,Normal,Normal,Normal,1.5503611830285888,NO,NO
2017-05-07,2017-06-19,Normal,Normal,Normal,1.5503611830285888,NO,NO
2017-05-14,2017-06-26,Normal,Normal,Normal,1.5217391304553158,NO,NO
2017-05-21,2017-07-03,Normal,Normal,Normal,1.3793103448461976,NO,NO
2017-05-28,2017-07-10,Normal,Normal,Normal,1.3793103448461976,NO,NO
2017-06-04,2017-07-17,Normal,Normal,Normal,1.3361462728551337,NO,NO
2017-06-11,2017-07-24,Normal,Normal,Normal,1.3361462728551337,NO,NO
2017-06-18,2017-07-31,Normal,Normal,Normal,1.3361462728551337,NO,NO
2017-06-25,2017-08-07,Normal,Normal,Normal,2.8832630098452885,NO,NO
2017-07-02,2017-08-14,Normal,Normal,Normal,3.691983122362869,NO,NO
2017-07-09,2017-08-21,Normal,Normal,Normal,3.2771535580524342,NO,YES
2017-07-16,2017-08-28,Normal,Normal,Normal,3.1323197908335394,NO,YES
2017-07-23,2017-09-04,Anomaly,Normal,Normal,3.0846063454759105,NO,YES
2017-07-30,2017-09-11,Anomaly,Normal,Normal,2.9795686719636776,YES,NO
2017-08-06,2017-09-18,Anomaly,Normal,Normal,1.3917073438433796,YES,NO
2017-08-13,2017-09-25,Normal,Normal,Normal,1.366475793857366,YES,NO
2017-08-20,2017-10-02,Normal,Normal,Normal,1.2233211868818323,YES,NO
2017-08-27,2017-10-09,Normal,Normal,Normal,1.106194690265487,YES,NO
2017-09-03,2017-10-16,Normal,Normal,Normal,1.2493492972410205,YES,NO
2017-09-10,2017-10-23,Normal,Normal,Normal,1.2805830296720455,YES,NO
2017-09-17,2017-10-30,Normal,Normal,Normal,1.3014055179593962,YES,NO
2017-09-24,2017-11-06,Normal,Anomaly,Normal,1.4655618850336614,YES,NO
2017-10-01,2017-11-13,Normal,Anomaly,Normal,1.550059291905176,YES,NO
2017-10-08,2017-11-20,Normal,Anomaly,Normal,1.5242378810594703,YES,NO
2017-10-15,2017-11-27,Normal,Anomaly,Normal,1.5133276010318142,YES,NO
2017-10-22,2017-12-04,Normal,Anomaly,Normal,1.4332247557003257,YES,NO
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.418782748891576,YES,NO
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.3129429317418873,YES,NO
2017-11-12,2017-12-25,Normal,Anomaly,Normal,1.2842028456767602,YES,NO
2017-11-19,2018-01-01,Normal,Anomaly,Normal,1.2842028456767602,YES,NO
2017-11-26,2018-01-08,Normal,Anomaly,Normal,1.05043270665473,YES,NO
2017-12-03,2018-01-15,Normal,Anomaly,Normal,1.0659307808075993,YES,NO
2017-12-10,2018-01-22,Normal,Anomaly,Normal,1.072682042501768,YES,NO
2017-12-17,2018-01-29,Normal,Anomaly,Normal,1.064486269669855,YES,NO
2017-12-24,2018-02-05,Normal,Anomaly,Normal,1.094890510948905,YES,NO
2017-12-31,2018-02-12,Normal,Anomaly,Normal,1.094890510948905,YES,NO
2018-01-07,2018-02-19,Normal,Anomaly,Normal,1.125455147302218,YES,NO
2018-01-14,2018-02-26,Normal,Anomaly,Normal,1.099374763163807,YES,NO
2018-01-21,2018-03-05,Normal,Anomaly,Normal,1.425500552752382,YES,NO
2018-01-28,2018-03-12,Normal,Anomaly,Normal,1.616633001317426,YES,NO
2018-02-04,2018-03-19,Normal,Anomaly,Normal,2.2398345968297724,YES,NO
2018-02-11,2018-03-26,Normal,Anomaly,Normal,2.2237860661505984,YES,NO
2018-02-18,2018-04-02,Normal,Anomaly,Normal,2.128782547501759,YES,NO
2018-02-25,2018-04-09,Normal,Normal,Normal,2.5187343880099915,YES,NO
2018-03-04,2018-04-16,Normal,Normal,Normal,2.0898282438850084,YES,NO
2018-03-11,2018-04-23,Normal,Normal,Normal,1.7194004995836802,NO,NO
2018-03-18,2018-04-30,Normal,Normal,Normal,1.2512936306143572,NO,NO
2018-03-25,2018-05-07,Normal,Normal,Normal,1.2108382726502964,NO,NO
2018-04-01,2018-05-14,Normal,Normal,Normal,1.4235764235764237,NO,NO
2018-04-08,2018-05-21,Normal,Normal,Normal,1.232101232076257,NO,NO
2018-04-15,2018-05-28,Normal,Normal,Normal,1.2237762237762235,NO,NO
2018-04-22,2018-06-04,Normal,Normal,Normal,1.2237762237762235,NO,NO
2018-04-29,2018-06-11,Normal,Normal,Normal,1.2237762237762235,NO,NO
2018-05-06,2018-06-18,Normal,Normal,Normal,1.2087912087912087,NO,NO
2018-05-13,2018-06-25,Normal,Normal,Normal,1.098901098901099,NO,NO
2018-05-20,2018-07-02,Normal,Normal,Normal,1.3236763236763236,NO,NO
2018-05-27,2018-07-09,Normal,Normal,Normal,1.3986013986013983,NO,YES
2018-06-03,2018-07-16,Normal,Normal,Normal,1.454898157129001,NO,YES
2018-06-10,2018-07-23,Normal,Normal,Normal,1.5421920465567411,NO,YES
2018-06-17,2018-07-30,Normal,Normal,Normal,1.5518913676042676,NO,YES
2018-06-24,2018-08-06,Normal,Normal,Normal,1.6885553470919326,NO,YES
2018-07-01,2018-08-13,Normal,Normal,Normal,1.3951734539969831,NO,YES
2018-07-08,2018-08-20,Normal,Normal,Normal,1.3204853675945754,NO,YES
2018-07-15,2018-08-27,Normal,Normal,Normal,1.2749827705031014,NO,YES
2018-07-22,2018-09-03,Normal,Normal,Normal,1.1927788523533205,NO,YES
2018-07-29,2018-09-10,Normal,Normal,Normal,1.3693560325684675,YES,NO
2018-08-05,2018-09-17,Normal,Normal,Normal,1.3795674869500374,NO,YES
2018-08-12,2018-09-24,Normal,Normal,Normal,1.2585812356979404,NO,YES
2018-08-19,2018-10-01,Normal,Normal,Normal,1.2682551883166795,NO,YES
2018-08-26,2018-10-08,Normal,Normal,Normal,1.2375096079938508,NO,YES
2018-09-02,2018-10-15,Normal,Normal,Normal,1.286970423661071,NO,YES
2018-09-09,2018-10-22,Normal,Normal,Normal,1.2789768185451638,NO,YES
2018-09-16,2018-10-29,Normal,Normal,Normal,1.398880895283773,NO,YES
2018-09-23,2018-11-05,Normal,Normal,Normal,1.398880895283773,NO,YES
2018-09-30,2018-11-12,Normal,Normal,Normal,1.398880895283773,NO,YES
2018-10-07,2018-11-19,Normal,Normal,Normal,1.398880895283773,NO,YES
2018-10-14,2018-11-26,Normal,Normal,Normal,1.398880895283773,NO,YES
2018-10-21,2018-12-03,Normal,Normal,Normal,1.2626262626262623,NO,YES
2018-10-28,2018-12-10,Normal,Normal,Normal,1.665080875356803,NO,YES
2018-11-04,2018-12-17,Normal,Normal,Normal,1.5692007797270957,NO,NO
2018-11-11,2018-12-24,Normal,Anomaly,Normal,1.6083916083916083,NO,NO
2018-11-18,2018-12-31,Normal,Anomaly,Normal,1.7869034406215316,NO,NO
