STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-01-01,2016-02-13,,,Normal,1.0352264557872035,NO,YES
2016-01-08,2016-02-20,,,Normal,1.1890999174236168,NO,YES
2016-01-15,2016-02-27,,,Normal,1.3571013858772842,NO,YES
2016-01-22,2016-03-05,,,Normal,1.3969770387434142,NO,NO
2016-01-29,2016-03-12,,,Normal,1.395690499510284,NO,NO
2016-02-01,2016-03-15,Normal,,Normal,1.395690499510284,NO,NO
2016-02-08,2016-03-22,Normal,,Normal,1.395690499510284,NO,NO
2016-02-15,2016-03-29,Normal,,Normal,1.3712047012732616,NO,NO
2016-02-22,2016-04-05,Normal,,Normal,1.1851126346718903,NO,NO
2016-02-29,2016-04-12,Normal,,Normal,1.1557296767874632,NO,NO
2016-03-07,2016-04-19,Normal,,Normal,1.1084681255946718,NO,NO
2016-03-14,2016-04-26,Normal,,Normal,1.1084681255946718,NO,NO
2016-03-21,2016-05-03,Normal,,Normal,1.0846812559467174,NO,NO
2016-03-28,2016-05-10,Normal,,Normal,1.0846812559467174,NO,NO
2016-04-04,2016-05-17,Normal,,Normal,1.0678407490461463,NO,NO
2016-04-11,2016-05-24,Normal,,Normal,1.0729944206149018,NO,NO
2016-04-18,2016-05-31,Normal,,Normal,1.098901098901099,NO,NO
2016-04-25,2016-06-07,Normal,,Normal,1.098901098901099,NO,NO
2016-05-02,2016-06-14,Normal,,Normal,1.099899091826438,NO,NO
2016-05-09,2016-06-21,Normal,,Normal,1.099899091826438,NO,NO
2016-05-16,2016-06-28,Normal,,Normal,1.125131440588854,NO,NO
2016-05-23,2016-07-05,Normal,,Normal,1.1008861615224306,NO,NO
2016-05-30,2016-07-12,Normal,,Normal,1.0791742015312134,NO,NO
2016-06-06,2016-07-19,Normal,,Normal,1.0791742015312134,NO,NO
2016-06-13,2016-07-26,Normal,,Normal,1.1588275384446638,NO,NO
2016-06-20,2016-08-02,Normal,,Normal,1.1588275384446638,NO,NO
2016-06-27,2016-08-09,Normal,,Normal,1.1588275384446638,NO,NO
2016-07-04,2016-08-16,Normal,,Normal,1.1588275384446638,NO,NO
2016-07-11,2016-08-23,Normal,,Normal,1.098901098901099,NO,NO
2016-07-18,2016-08-30,Normal,,Normal,1.0880316518298714,NO,NO
2016-07-25,2016-09-06,Normal,,Normal,1.1099899091826435,NO,NO
2016-08-01,2016-09-13,Normal,,Normal,1.1697345022793302,NO,NO
2016-08-08,2016-09-20,Normal,,Normal,1.3478569249181664,NO,NO
2016-08-15,2016-09-27,Normal,,Normal,1.5186151965651082,NO,NO
2016-08-22,2016-10-04,Normal,,Normal,1.5859030837004404,NO,NO
2016-08-29,2016-10-11,Normal,,Normal,1.5601560097035825,NO,NO
2016-09-05,2016-10-18,Normal,,Normal,1.5252163832183163,NO,NO
2016-09-12,2016-10-25,Normal,,Normal,1.4340669888995443,NO,NO
2016-09-19,2016-11-01,Normal,,Normal,1.2751275079308124,NO,NO
2016-09-26,2016-11-08,Normal,,Normal,1.2751275079308124,NO,NO
2016-10-03,2016-11-15,Normal,,Normal,1.2751275079308124,NO,NO
2016-10-10,2016-11-22,Normal,,Normal,1.2695603545702967,NO,NO
2016-10-17,2016-11-29,Normal,,Normal,1.3114754098360657,NO,NO
2016-10-24,2016-12-06,Normal,,Normal,1.1488250652741514,NO,NO
2016-10-31,2016-12-13,Normal,,Normal,1.3517665130568357,NO,NO
2016-11-07,2016-12-20,Normal,,Normal,1.3671274961597542,NO,NO
2016-11-14,2016-12-27,Normal,,Normal,1.3671274961597542,NO,NO
2016-11-21,2017-01-03,Normal,,Normal,1.3671274961597542,NO,NO
2016-11-28,2017-01-10,Normal,,Normal,1.3671274961597542,NO,NO
2016-12-05,2017-01-17,Normal,,Normal,1.373917495904609,NO,NO
2016-12-12,2017-01-24,Normal,,Normal,1.4729950900163666,NO,NO
2016-12-19,2017-01-31,Normal,,Normal,1.4729950900163666,NO,NO
2016-12-26,2017-02-07,Normal,,Normal,1.4729950900163666,NO,NO
2017-01-01,2017-02-13,Normal,Normal,Normal,1.4729950900163666,NO,NO
2017-01-08,2017-02-20,Normal,Normal,Normal,1.4729950900163666,NO,NO
2017-01-15,2017-02-27,Normal,Normal,Normal,1.4784506273458808,NO,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.044776119402985,NO,NO
2017-01-29,2017-03-13,Normal,Normal,Normal,1.038812785388128,NO,NO
2017-02-05,2017-03-20,Normal,Normal,Normal,1.0559360730593608,NO,NO
2017-02-12,2017-03-27,Normal,Normal,Normal,1.0559360730593608,NO,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.0559360730593608,NO,NO
2017-02-26,2017-04-10,Normal,Normal,Normal,1.0559360730593608,NO,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.0493827160493827,NO,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,1.109877913429523,NO,NO
2017-03-19,2017-05-01,Normal,Normal,Normal,1.805555555555556,NO,NO
2017-03-26,2017-05-08,Normal,Normal,Normal,1.9097222222222223,NO,NO
2017-04-02,2017-05-15,Normal,Normal,Normal,1.9097222222222223,NO,NO
2017-04-09,2017-05-22,Normal,Normal,Normal,1.9097222222222223,NO,NO
2017-04-16,2017-05-29,Normal,Normal,Normal,1.9097222222222223,NO,NO
2017-04-23,2017-06-05,Normal,Normal,Normal,1.9097222222222223,NO,NO
2017-04-30,2017-06-12,Normal,Normal,Normal,1.6897081413210446,NO,NO
2017-05-07,2017-06-19,Normal,Normal,Normal,1.597542242703533,NO,NO
2017-05-14,2017-06-26,Normal,Normal,Normal,1.5207373271889402,NO,NO
2017-05-21,2017-07-03,Normal,Normal,Normal,1.4592933947772655,NO,NO
2017-05-28,2017-07-10,Normal,Normal,Normal,1.3671274961597542,NO,NO
2017-06-04,2017-07-17,Normal,Normal,Normal,1.3671274961597542,NO,NO
2017-06-11,2017-07-24,Normal,Normal,Normal,1.3671274961597542,NO,NO
2017-06-18,2017-07-31,Normal,Normal,Normal,1.7118402282453635,NO,NO
2017-06-25,2017-08-07,Normal,Normal,Normal,2.1398002853067046,NO,NO
2017-07-02,2017-08-14,Normal,Normal,Normal,2.589158345221113,NO,YES
2017-07-09,2017-08-21,Normal,Normal,Normal,2.9957203994293864,NO,YES
2017-07-16,2017-08-28,Normal,Normal,Normal,3.0099857346647645,NO,YES
2017-07-23,2017-09-04,Normal,Normal,Normal,3.114229443693206,NO,YES
2017-07-30,2017-09-11,Anomaly,Normal,Normal,2.197802197802198,NO,YES
2017-08-06,2017-09-18,Normal,Normal,Normal,1.528240675762544,YES,NO
2017-08-13,2017-09-25,Normal,Normal,Normal,1.2746234067207416,YES,NO
2017-08-20,2017-10-02,Normal,Normal,Normal,1.2783265543288789,YES,NO
2017-08-27,2017-10-09,Normal,Normal,Normal,1.2783265543288789,YES,NO
2017-09-03,2017-10-16,Normal,Normal,Normal,1.2783265543288789,YES,NO
2017-09-10,2017-10-23,Normal,Normal,Normal,1.4758861127251597,NO,YES
2017-09-17,2017-10-30,Normal,Normal,Normal,1.516560139453806,NO,YES
2017-09-24,2017-11-06,Normal,Normal,Normal,1.7431725740848345,NO,YES
2017-10-01,2017-11-13,Normal,Anomaly,Normal,1.8884369552585707,YES,NO
2017-10-08,2017-11-20,Normal,Anomaly,Normal,1.840317100792752,YES,NO
2017-10-15,2017-11-27,Normal,Anomaly,Normal,1.7939518195797026,YES,NO
2017-10-22,2017-12-04,Normal,Anomaly,Normal,1.646313885119855,YES,NO
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.6598824061510629,YES,NO
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.6598824061510629,YES,NO
2017-11-12,2017-12-25,Normal,Anomaly,Normal,1.6598824061510629,YES,NO
2017-11-19,2018-01-01,Normal,Anomaly,Normal,1.6598824061510629,YES,NO
2017-11-26,2018-01-08,Normal,Anomaly,Normal,1.146516713527023,YES,NO
2017-12-03,2018-01-15,Normal,Anomaly,Normal,1.146516713527023,YES,NO
2017-12-10,2018-01-22,Normal,Anomaly,Normal,1.0809122149328334,YES,NO
2017-12-17,2018-01-29,Normal,Anomaly,Normal,1.0809122149328334,YES,NO
2017-12-24,2018-02-05,Normal,Anomaly,Normal,1.2559069429298435,YES,NO
2017-12-31,2018-02-12,Normal,Anomaly,Normal,1.3394642143142743,YES,NO
2018-01-07,2018-02-19,Normal,Anomaly,Normal,1.3952519783423574,YES,NO
2018-01-14,2018-02-26,Normal,Anomaly,Normal,1.4433433864713483,YES,NO
2018-01-21,2018-03-05,Normal,Anomaly,Normal,1.420155487946062,YES,NO
2018-01-28,2018-03-12,Normal,Anomaly,Normal,1.566863170952992,YES,NO
2018-02-04,2018-03-19,Normal,Anomaly,Normal,1.7661847894406033,YES,NO
2018-02-11,2018-03-26,Normal,Anomaly,Normal,1.6247582205029014,YES,NO
2018-02-18,2018-04-02,Normal,Anomaly,Normal,1.6495142829798388,YES,NO
2018-02-25,2018-04-09,Normal,Normal,Normal,2.023121387283237,YES,NO
2018-03-04,2018-04-16,Normal,Normal,Normal,1.9983347210657785,YES,NO
2018-03-11,2018-04-23,Normal,Normal,Normal,1.7422334172963896,NO,NO
2018-03-18,2018-04-30,Normal,Normal,Normal,1.343408900083963,NO,NO
2018-03-25,2018-05-07,Normal,Normal,Normal,1.3266162888329136,NO,NO
2018-04-01,2018-05-14,Normal,Normal,Normal,1.407811080835604,NO,NO
2018-04-08,2018-05-21,Normal,Normal,Normal,1.103542234332425,NO,NO
2018-04-15,2018-05-28,Normal,Normal,Normal,1.1090742438130157,NO,NO
2018-04-22,2018-06-04,Normal,Normal,Normal,1.4218566392479437,NO,NO
2018-04-29,2018-06-11,Normal,Normal,Normal,1.5106117353308364,NO,NO
2018-05-06,2018-06-18,Normal,Normal,Normal,1.5106117353308364,NO,NO
2018-05-13,2018-06-25,Normal,Normal,Normal,1.49812734082397,NO,NO
2018-05-20,2018-07-02,Normal,Normal,Normal,1.647940074906367,NO,NO
2018-05-27,2018-07-09,Normal,Normal,Normal,2.1098626716604243,NO,YES
2018-06-03,2018-07-16,Normal,Normal,Normal,2.247191011235955,NO,YES
2018-06-10,2018-07-23,Normal,Normal,Normal,2.179176755447942,NO,YES
2018-06-17,2018-07-30,Normal,Normal,Normal,1.834862385321101,NO,YES
2018-06-24,2018-08-06,Normal,Normal,Normal,1.5189459930425628,NO,YES
2018-07-01,2018-08-13,Normal,Normal,Normal,1.3902721600297998,NO,YES
2018-07-08,2018-08-20,Normal,Normal,Normal,1.1242973141786383,NO,YES
2018-07-15,2018-08-27,Normal,Normal,Normal,1.099312929419113,NO,YES
2018-07-22,2018-09-03,Normal,Normal,Normal,1.0912297461095355,NO,YES
2018-07-29,2018-09-10,Normal,Normal,Normal,1.0493441599000624,NO,YES
2018-08-05,2018-09-17,Normal,Normal,Normal,1.1578221915920055,NO,YES
2018-08-12,2018-09-24,Normal,Normal,Normal,1.1991434689507494,NO,YES
2018-08-19,2018-10-01,Normal,Normal,Normal,1.1991434689507494,NO,YES
2018-08-26,2018-10-08,Normal,Normal,Normal,1.1705924339757316,NO,YES
2018-09-02,2018-10-15,Normal,Normal,Normal,1.1634546752319772,NO,YES
2018-09-09,2018-10-22,Normal,Normal,Normal,1.1491791577444683,NO,YES
2018-09-16,2018-10-29,Normal,Normal,Normal,1.084939329050678,NO,YES
2018-09-23,2018-11-05,Normal,Normal,Normal,1.1817865832464372,NO,YES
2018-09-30,2018-11-12,Normal,Normal,Normal,1.163586584531143,NO,YES
2018-10-07,2018-11-19,Normal,Normal,Normal,1.163586584531143,NO,YES
2018-10-14,2018-11-26,Normal,Normal,Normal,1.1627023330150723,NO,YES
2018-10-21,2018-12-03,Normal,Normal,Normal,1.140174379610999,NO,YES
2018-10-28,2018-12-10,Normal,Normal,Normal,1.4642549526270456,NO,YES
2018-11-04,2018-12-17,Normal,Normal,Normal,2.377622377622377,NO,YES
2018-11-11,2018-12-24,Normal,Normal,Normal,2.58414766558089,NO,NO
2018-11-18,2018-12-31,Normal,Anomaly,Normal,2.641509433962264,NO,NO
