STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-07-18,2016-08-30,Normal,,Normal,1.1525795828759604,NO,NO
2016-07-25,2016-09-06,Normal,,Normal,1.1784511784511784,NO,NO
2016-08-01,2016-09-13,Normal,,Normal,1.2055109070034442,NO,NO
2016-08-08,2016-09-20,Normal,,Normal,1.182548794489093,NO,NO
2016-08-15,2016-09-27,Normal,,Normal,1.176808266360505,NO,NO
2016-08-22,2016-10-04,Normal,,Normal,1.1251435132032146,NO,NO
2016-08-29,2016-10-11,Normal,,Normal,1.079219288174512,NO,NO
2016-09-05,2016-10-18,Normal,,Normal,1.0685583073355749,NO,NO
2016-09-12,2016-10-25,Normal,,Normal,1.0783200908059023,NO,NO
2016-09-19,2016-11-01,Normal,,Normal,1.0783200908059023,NO,NO
2016-09-26,2016-11-08,Normal,,Normal,1.0783200908059023,NO,NO
2016-10-03,2016-11-15,Normal,,Normal,1.0783200908059023,NO,NO
2016-10-10,2016-11-22,Normal,,Normal,1.1237230419977298,NO,NO
2016-10-17,2016-11-29,Normal,,Normal,1.1237230419977298,NO,NO
2016-10-24,2016-12-06,Normal,,Normal,1.109877913429523,NO,NO
2016-10-31,2016-12-13,Normal,,Normal,1.109877913429523,NO,NO
2016-11-07,2016-12-20,Normal,,Normal,1.1750881316098707,NO,NO
2016-11-14,2016-12-27,Normal,,Normal,1.1750881316098707,NO,NO
2016-11-21,2017-01-03,Normal,,Normal,1.1750881316098707,NO,NO
2016-11-28,2017-01-10,Normal,,Normal,1.1750881316098707,NO,NO
2016-12-05,2017-01-17,Normal,,Normal,1.128084606345476,NO,NO
2016-12-12,2017-01-24,Normal,,Normal,1.128084606345476,NO,NO
2016-12-19,2017-01-31,Normal,,Normal,1.1163337250293772,NO,NO
2016-12-26,2017-02-07,Normal,,Normal,1.0907003444629937,NO,NO
2017-01-01,2017-02-13,Normal,Normal,Normal,1.0907003444629937,NO,NO
2017-01-08,2017-02-20,Normal,Normal,Normal,1.0907003444629937,NO,NO
2017-01-15,2017-02-27,Normal,Normal,Normal,1.1033681765389085,NO,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.1382113821138211,NO,NO
2017-01-29,2017-03-13,Normal,Normal,Normal,1.1382113821138211,NO,NO
2017-02-05,2017-03-20,Normal,Normal,Normal,1.1382113821138211,NO,NO
2017-02-12,2017-03-27,Normal,Normal,Normal,1.1846689895470384,NO,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.1846689895470384,NO,NO
2017-02-26,2017-04-10,Normal,Normal,Normal,1.1846689895470384,NO,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.1581752376709245,NO,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,1.147450547742234,NO,NO
2017-03-19,2017-05-01,Normal,Normal,Normal,1.1542730299667037,NO,NO
2017-03-26,2017-05-08,Normal,Normal,Normal,1.1940298507462686,NO,NO
2017-04-02,2017-05-15,Normal,Normal,Normal,1.1940298507462686,NO,NO
2017-04-09,2017-05-22,Normal,Normal,Normal,1.1940298507462686,NO,NO
2017-04-16,2017-05-29,Normal,Normal,Normal,1.1710677382319172,NO,NO
2017-04-23,2017-06-05,Normal,Normal,Normal,1.1610486891385767,NO,NO
2017-04-30,2017-06-12,Normal,Normal,Normal,1.1485642946317105,NO,NO
2017-05-07,2017-06-19,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-05-14,2017-06-26,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-05-21,2017-07-03,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-05-28,2017-07-10,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-06-04,2017-07-17,Normal,Normal,Normal,1.1378002528445006,NO,NO
2017-06-11,2017-07-24,Normal,Normal,Normal,1.1984021304926764,NO,NO
2017-06-18,2017-07-31,Normal,Normal,Normal,1.238721517089424,NO,NO
2017-06-25,2017-08-07,Normal,Normal,Normal,1.9957179997551835,NO,NO
2017-07-02,2017-08-14,Normal,Normal,Normal,2.3509185273400868,NO,NO
2017-07-09,2017-08-21,Normal,Normal,Normal,2.587551613475686,NO,YES
2017-07-16,2017-08-28,Normal,Normal,Normal,2.642605903124105,NO,YES
2017-07-23,2017-09-04,Normal,Normal,Normal,2.642605903124105,NO,YES
2017-07-30,2017-09-11,Normal,Normal,Normal,2.318668252080856,NO,YES
2017-08-06,2017-09-18,Normal,Normal,Normal,1.7395182872435326,YES,NO
2017-08-13,2017-09-25,Normal,Normal,Normal,1.2991339107261826,YES,NO
2017-08-20,2017-10-02,Normal,Normal,Normal,1.2991339107261826,NO,YES
2017-08-27,2017-10-09,Normal,Normal,Normal,1.2991339107261826,YES,NO
2017-09-03,2017-10-16,Normal,Normal,Normal,1.356717405691595,YES,NO
2017-09-10,2017-10-23,Normal,Normal,Normal,1.3757115749525617,NO,YES
2017-09-17,2017-10-30,Normal,Normal,Normal,1.3915243516761544,NO,YES
2017-09-24,2017-11-06,Normal,Normal,Normal,1.475578044826692,NO,YES
2017-10-01,2017-11-13,Normal,Anomaly,Normal,1.5771392879450343,YES,NO
2017-10-08,2017-11-20,Normal,Normal,Normal,1.6864459712679576,YES,NO
2017-10-15,2017-11-27,Normal,Normal,Normal,1.3839056893900563,YES,NO
2017-10-22,2017-12-04,Normal,Anomaly,Normal,1.3184198000951928,YES,NO
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.3326987148976677,YES,NO
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.3326987148976677,YES,NO
2017-11-12,2017-12-25,Normal,Anomaly,Normal,1.3326987148976677,YES,NO
2017-11-19,2018-01-01,Normal,Anomaly,Normal,1.3326987148976677,YES,NO
2017-11-26,2018-01-08,Normal,Anomaly,Normal,1.3326987148976677,YES,NO
2017-12-03,2018-01-15,Normal,Anomaly,Normal,1.3326987148976677,YES,NO
2017-12-10,2018-01-22,Normal,Anomaly,Normal,1.285102332222751,YES,NO
2017-12-17,2018-01-29,Normal,Anomaly,Normal,1.285102332222751,YES,NO
2017-12-24,2018-02-05,Normal,Anomaly,Normal,1.1889035667107002,YES,NO
2017-12-31,2018-02-12,Normal,Anomaly,Normal,1.2156686177397569,YES,NO
2018-01-07,2018-02-19,Normal,Anomaly,Normal,1.2494215640906987,YES,NO
2018-01-14,2018-02-26,Normal,Anomaly,Normal,1.3242009132420092,YES,NO
2018-01-21,2018-03-05,Normal,Anomaly,Normal,1.4991284137129577,YES,NO
2018-01-28,2018-03-12,Normal,Anomaly,Normal,1.6634429400386848,YES,NO
2018-02-04,2018-03-19,Normal,Anomaly,Normal,1.9303557910673728,YES,NO
2018-02-11,2018-03-26,Normal,Anomaly,Normal,1.7486338797814207,YES,NO
2018-02-18,2018-04-02,Normal,Normal,Normal,1.787164906580016,YES,NO
2018-02-25,2018-04-09,Anomaly,Normal,Normal,1.8501387604070303,NO,NO
2018-03-04,2018-04-16,Anomaly,Normal,Normal,1.890303623898139,NO,NO
2018-03-11,2018-04-23,Normal,Normal,Normal,1.5479723046488625,NO,NO
2018-03-18,2018-04-30,Normal,Normal,Normal,1.3353115727002969,NO,NO
2018-03-25,2018-05-07,Normal,Normal,Normal,1.2759643916913948,NO,NO
2018-04-01,2018-05-14,Normal,Normal,Normal,1.2363996043521266,NO,NO
2018-04-08,2018-05-21,Normal,Normal,Normal,1.078921078921079,NO,NO
2018-04-15,2018-05-28,Normal,Normal,Normal,1.078921078921079,NO,NO
2018-04-22,2018-06-04,Normal,Normal,Normal,1.089808274470232,NO,NO
2018-04-29,2018-06-11,Normal,Normal,Normal,1.089808274470232,NO,NO
2018-05-06,2018-06-18,Normal,Normal,Normal,1.0696266397578205,NO,NO
2018-05-13,2018-06-25,Normal,Normal,Normal,1.170534813319879,NO,NO
2018-05-20,2018-07-02,Normal,Normal,Normal,1.2087958291177892,NO,NO
2018-05-27,2018-07-09,Normal,Normal,Normal,1.2512613521695255,NO,NO
2018-06-03,2018-07-16,Normal,Normal,Normal,1.3986013986013983,NO,NO
2018-06-10,2018-07-23,Normal,Normal,Normal,1.3986013986013983,NO,YES
2018-06-17,2018-07-30,Normal,Normal,Normal,1.4593535749265425,NO,YES
2018-06-24,2018-08-06,Normal,Normal,Normal,1.3380909901873328,NO,YES
2018-07-01,2018-08-13,Normal,Normal,Normal,1.3032145960034751,NO,YES
2018-07-08,2018-08-20,Normal,Normal,Normal,1.3032145960034751,NO,YES
2018-07-15,2018-08-27,Normal,Normal,Normal,1.1102886750555143,NO,YES
2018-07-22,2018-09-03,Normal,Normal,Normal,1.1102886750555143,NO,YES
2018-07-29,2018-09-10,Normal,Normal,Normal,1.0940919037199124,NO,YES
2018-08-05,2018-09-17,Normal,Normal,Normal,1.1102886750555143,NO,YES
2018-08-12,2018-09-24,Normal,Normal,Normal,1.1279333838001513,NO,YES
2018-08-19,2018-10-01,Normal,Normal,Normal,1.1222136817832438,NO,YES
2018-08-26,2018-10-08,Normal,Normal,Normal,1.1361804995970992,NO,YES
2018-09-02,2018-10-15,Normal,Normal,Normal,1.1361804995970992,NO,YES
2018-09-09,2018-10-22,Normal,Normal,Normal,1.1845286059629332,NO,YES
2018-09-16,2018-10-29,Normal,Normal,Normal,1.2973408541498792,NO,YES
2018-09-23,2018-11-05,Normal,Normal,Normal,1.321514907332796,NO,YES
2018-09-30,2018-11-12,Normal,Normal,Normal,1.321514907332796,NO,YES
2018-10-07,2018-11-19,Normal,Normal,Normal,1.2903225806451613,NO,YES
2018-10-14,2018-11-26,Normal,Normal,Normal,1.2802498048399689,NO,YES
2018-10-21,2018-12-03,Normal,Normal,Normal,1.2605687932359724,NO,YES
2018-10-28,2018-12-10,Normal,Normal,Normal,1.310951239008793,NO,YES
2018-11-04,2018-12-17,Normal,Normal,Normal,1.560418648905804,NO,YES
2018-11-11,2018-12-24,Normal,Anomaly,Normal,1.8369690011481057,NO,NO
2018-11-18,2018-12-31,Normal,Anomaly,Normal,1.6303099885189438,NO,NO
2018-11-25,2019-01-07,Normal,Anomaly,Normal,1.5958668197474168,NO,NO
2018-12-02,2019-01-14,Normal,Anomaly,Normal,1.5269804822043629,NO,NO
2018-12-09,2019-01-21,Normal,Anomaly,Normal,1.458094144661309,NO,NO
2018-12-16,2019-01-28,Normal,Anomaly,Normal,1.36310223266745,NO,NO
2018-12-23,2019-02-04,Normal,Anomaly,Normal,1.315468940316687,NO,NO
2018-12-30,2019-02-11,Normal,Anomaly,Normal,1.315468940316687,NO,NO
2019-01-06,2019-02-18,Normal,Anomaly,Normal,1.315468940316687,NO,NO
2019-01-13,2019-02-25,Normal,Anomaly,Normal,1.2921348314606742,NO,NO
2019-01-20,2019-03-04,Normal,Anomaly,Normal,1.2359550561797752,NO,NO
2019-01-27,2019-03-11,Normal,Anomaly,Normal,1.0986267166042447,NO,NO
2019-02-03,2019-03-18,Normal,Normal,Normal,1.0986267166042447,NO,NO
2019-02-10,2019-03-25,Normal,Normal,Normal,1.0986267166042447,NO,NO
2019-02-17,2019-04-01,Normal,Normal,Normal,1.0986267166042447,NO,NO
2019-02-24,2019-04-08,Normal,Normal,Normal,1.086454145462119,NO,NO
2019-03-03,2019-04-15,Normal,Normal,Normal,1.083032490974729,NO,NO
2019-03-10,2019-04-22,Normal,Normal,Normal,1.083032490974729,NO,NO
2019-03-17,2019-04-29,Normal,Normal,Normal,1.083032490974729,NO,NO
2019-03-24,2019-05-06,Normal,Normal,Normal,1.1311672683513838,NO,NO
2019-03-31,2019-05-13,Normal,Normal,Normal,1.1432009626955475,NO,NO
2019-04-07,2019-05-20,Normal,Normal,Normal,1.1890606420927468,NO,NO
2019-04-14,2019-05-27,Normal,Normal,Normal,1.1750881316098707,NO,NO
2019-04-21,2019-06-03,Normal,Normal,Normal,1.1750881316098707,NO,NO
2019-04-28,2019-06-10,Normal,Normal,Normal,1.1614401858304295,NO,NO
2019-05-05,2019-06-17,Normal,Normal,Normal,1.0976948408342482,NO,NO
2019-05-12,2019-06-24,Normal,Normal,Normal,1.0976948408342482,NO,NO
2019-05-19,2019-07-01,Normal,Normal,Normal,1.146161934805468,NO,NO
2019-05-26,2019-07-08,Normal,Normal,Normal,1.2723449001051526,NO,NO
2019-06-02,2019-07-15,Normal,Normal,Normal,1.3669821240799158,NO,NO
2019-06-09,2019-07-22,Normal,Normal,Normal,1.3669821240799158,NO,YES
2019-06-16,2019-07-29,Normal,Normal,Normal,1.4721345951629865,NO,YES
2019-06-23,2019-08-05,Normal,Normal,Normal,1.4475025484199795,NO,YES
2019-06-30,2019-08-12,Normal,Normal,Normal,1.42433234421365,NO,YES
2019-07-07,2019-08-19,Normal,Normal,Normal,1.2858384013900956,NO,YES
2019-07-14,2019-08-26,Normal,Normal,Normal,1.3349320543565149,NO,YES
2019-07-21,2019-09-02,Normal,Normal,Normal,1.6946442845723422,NO,YES
2019-07-28,2019-09-09,Normal,Normal,Normal,1.6531961792799412,NO,YES
2019-08-04,2019-09-16,Normal,Normal,Normal,1.716147719044171,NO,YES
2019-08-11,2019-09-23,Normal,Normal,Normal,2.019844082211198,NO,YES
2019-08-18,2019-09-30,Normal,Normal,Normal,2.4947589098532497,YES,NO
2019-08-25,2019-10-07,Normal,Normal,Normal,2.1937842778793417,YES,NO
2019-09-01,2019-10-14,Normal,Normal,Normal,1.7382906808305167,YES,NO
2019-09-08,2019-10-21,Normal,Anomaly,Normal,1.635620172648796,YES,NO
2019-09-15,2019-10-28,Normal,Anomaly,Normal,1.5378043571123452,YES,NO
2019-09-22,2019-11-04,Normal,Anomaly,Normal,1.3840830449826989,YES,NO
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.1760862463247306,YES,NO
2019-10-06,2019-11-18,Normal,Anomaly,Normal,1.1940542306435806,YES,NO
2019-10-13,2019-11-25,Normal,Anomaly,Normal,1.2087553087226397,YES,NO
2019-10-20,2019-12-02,Normal,Anomaly,Normal,1.3776162883953025,YES,NO
2019-10-27,2019-12-09,Normal,Anomaly,Normal,1.4565832865175152,YES,NO
2019-11-03,2019-12-16,Normal,Anomaly,Anomaly,1.5042439484438856,YES,NO
2019-11-10,2019-12-23,Normal,Anomaly,Anomaly,1.5284318174173348,YES,NO
2019-11-17,2019-12-30,Normal,Anomaly,Anomaly,1.4862595265522591,YES,NO
2019-11-24,2020-01-06,Normal,Anomaly,Anomaly,1.4845247877293892,YES,NO
2019-12-01,2020-01-13,Normal,Anomaly,Normal,1.2926245597434174,YES,NO
2019-12-08,2020-01-20,Normal,Anomaly,Normal,1.4147742103889325,YES,NO
2019-12-15,2020-01-27,Normal,Anomaly,Normal,1.4259405419626414,YES,NO
2019-12-22,2020-02-03,Normal,Anomaly,Normal,1.6320385426076482,YES,NO
2019-12-29,2020-02-10,Anomaly,Anomaly,Normal,1.8683212685280937,YES,NO
2020-01-05,2020-02-17,Anomaly,Anomaly,Normal,2.355497609734898,YES,NO
2020-01-12,2020-02-24,Anomaly,Anomaly,Normal,2.284626368396002,YES,NO
2020-01-19,2020-03-02,Normal,Anomaly,Normal,1.9010289073983344,YES,NO
2020-01-26,2020-03-09,Anomaly,Anomaly,Normal,1.9240379810094952,YES,NO
2020-02-02,2020-03-16,Anomaly,Normal,Normal,1.6891554222888556,YES,NO
2020-02-09,2020-03-23,Anomaly,Normal,Normal,1.539230384807596,YES,NO
2020-02-16,2020-03-30,Anomaly,Normal,Normal,1.2893553223388303,YES,NO
2020-02-23,2020-04-06,Normal,Normal,Normal,1.0594702648675662,YES,NO
2020-03-01,2020-04-13,Normal,Normal,Normal,1.3078346699568169,YES,NO
2020-03-08,2020-04-20,Normal,Normal,Normal,1.6549570647931304,YES,NO
2020-03-15,2020-04-27,Normal,Normal,Normal,1.925522252497729,YES,NO
2020-03-22,2020-05-04,Normal,Normal,Normal,2.0763956904995102,YES,NO
2020-03-29,2020-05-11,Normal,Normal,Normal,2.1178821178821177,YES,NO
2020-04-05,2020-05-18,Normal,Normal,Normal,2.277121374865736,NO,NO
2020-04-12,2020-05-25,Normal,Normal,Normal,2.0090293453724604,NO,NO
2020-04-19,2020-06-01,Normal,Normal,Normal,1.5214866434378629,NO,NO
2020-04-26,2020-06-08,Normal,Normal,Normal,1.3477737665463296,NO,NO
2020-05-03,2020-06-15,Normal,Normal,Normal,1.263537906137184,NO,NO
2020-05-10,2020-06-22,Normal,Normal,Normal,1.383874849578821,NO,NO
2020-05-17,2020-06-29,Normal,Normal,Normal,1.48014440433213,NO,NO
2020-05-24,2020-07-06,Normal,Normal,Normal,1.5403128760529483,NO,NO
2020-05-31,2020-07-13,Normal,Normal,Normal,1.543751074407525,NO,YES
2020-06-07,2020-07-20,Normal,Normal,Normal,1.525394937969861,NO,YES
2020-06-14,2020-07-27,Normal,Normal,Normal,1.2564712466529413,NO,NO
2020-06-21,2020-08-03,Normal,Normal,Normal,1.1758543930638434,NO,NO
2020-06-28,2020-08-10,Normal,Normal,Normal,1.114558768751219,NO,NO
2020-07-05,2020-08-17,Normal,Normal,Normal,1.114558768751219,NO,NO
2020-07-12,2020-08-24,Normal,Normal,Normal,1.134268030798102,NO,NO
2020-07-19,2020-08-31,Normal,Normal,Normal,1.1494252873563218,NO,NO
2020-07-26,2020-09-07,Normal,Normal,Normal,1.237842617152962,NO,YES
2020-08-02,2020-09-14,Normal,Normal,Normal,1.5649867374005304,NO,YES
2020-08-09,2020-09-21,Normal,Normal,Normal,1.7506631299734747,NO,YES
2020-08-16,2020-09-28,Normal,Normal,Normal,2.0384015044557016,NO,YES
2020-08-23,2020-10-05,Normal,Normal,Normal,2.108382726502964,NO,YES
2020-08-30,2020-10-12,Normal,Normal,Normal,1.9750195160031223,NO,YES
2020-09-06,2020-10-19,Normal,Normal,Normal,2.008147891960878,YES,NO
2020-09-13,2020-10-26,Normal,Normal,Normal,2.039976484420929,YES,NO
2020-09-20,2020-11-02,Normal,Normal,Normal,2.03577064702788,YES,NO
2020-09-27,2020-11-09,Normal,Normal,Normal,1.7039101259520717,YES,NO
2020-10-04,2020-11-16,Normal,Normal,Normal,1.578841512469831,YES,NO
2020-10-11,2020-11-23,Normal,Normal,Normal,1.5756724207145725,YES,NO
2020-10-18,2020-11-30,Normal,Normal,Normal,1.4319591390003648,YES,NO
2020-10-25,2020-12-07,Normal,Normal,Normal,1.299238662694472,YES,NO
2020-11-01,2020-12-14,Normal,Normal,Normal,1.4531654942613847,YES,NO
2020-11-08,2020-12-21,Normal,Normal,Normal,1.5033190160093712,YES,NO
2020-11-15,2020-12-28,Normal,Anomaly,Normal,1.6059442761064693,YES,NO
2020-11-22,2021-01-04,Normal,Anomaly,Normal,1.6219900045433893,YES,NO
2020-11-29,2021-01-11,Normal,Anomaly,Normal,1.6047684548372303,YES,NO
2020-12-06,2021-01-18,Normal,Anomaly,Normal,1.416781292984869,YES,NO
2020-12-13,2021-01-25,Normal,Anomaly,Normal,1.2838147638697843,YES,NO
2020-12-20,2021-02-01,Normal,Normal,Normal,1.3067400275103165,YES,NO
2020-12-27,2021-02-08,Normal,Normal,Normal,1.3113250802384226,YES,NO
2021-01-03,2021-02-15,Normal,Normal,Normal,1.3250802384227418,YES,NO
2021-01-10,2021-02-22,Normal,Normal,Normal,1.3948205361199455,YES,NO
2021-01-17,2021-03-01,Normal,Normal,Normal,1.3206013815522146,YES,NO
2021-01-24,2021-03-08,Normal,Normal,Normal,1.1758360302049622,YES,NO
2021-01-31,2021-03-15,Normal,Normal,Normal,1.3233508700930798,YES,NO
2021-02-07,2021-03-22,Normal,Normal,Normal,1.602155805977462,YES,NO
2021-02-14,2021-03-29,Normal,Normal,Normal,1.642390758412858,YES,NO
2021-02-21,2021-04-05,Normal,Normal,Normal,2.121998702141467,YES,NO
2021-02-28,2021-04-12,Normal,Normal,Normal,2.3340471092077086,YES,NO
2021-03-07,2021-04-19,Normal,Normal,Normal,2.390589425797949,YES,NO
2021-03-14,2021-04-26,Anomaly,Normal,Normal,1.91247154063836,YES,NO
2021-03-21,2021-05-03,Normal,Normal,Normal,1.597029676752924,YES,NO
2021-03-28,2021-05-10,Normal,Normal,Normal,1.5738843191188236,NO,YES
2021-04-04,2021-05-17,Normal,Normal,Normal,1.2729946698755192,NO,YES
2021-04-11,2021-05-24,Normal,Normal,Normal,1.10326204722545,NO,YES
2021-04-18,2021-05-31,Normal,Normal,Normal,1.1016185015354054,NO,YES
2021-04-25,2021-06-07,Normal,Normal,Normal,1.1016185015354054,NO,YES
2021-05-02,2021-06-14,Normal,Normal,Normal,1.1016185015354054,NO,YES
2021-05-09,2021-06-21,Normal,Normal,Normal,1.014502816833321,NO,YES
2021-05-16,2021-06-28,Normal,Normal,Normal,1.0017518301892938,NO,YES
2021-05-23,2021-07-05,Normal,Normal,Normal,1.001241694849717,NO,YES
2021-05-30,2021-07-12,Normal,Normal,Normal,1.0001943620422886,NO,YES
