STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear,STATENAME,MANDINAME
2017-01-01,2017-02-13,256.82260330592703,42.04482093613362,214.77778236979339,Anomaly,UTTAR PRADESH,KANPUR(GRAIN)
2017-01-01,2017-02-13,13.734706437855765,11.80572916612281,25.540435603978576,Anomaly,UTTAR PRADESH,AURAIYA
2017-01-01,2017-02-13,145.33123701791925,31.27329594813945,147.43294106977984,Normal,UTTAR PRADESH,LUCKNOW
2017-01-01,2017-02-13,1.2406028260988782,0.7406802592268772,1.9767376307803013,Normal,UTTAR PRADESH,JALAUN
2017-01-01,2017-02-13,2399.559174521428,1457.7482776508123,3317.1915728249946,Normal,MAHARASHTRA,LASALGAON
2017-01-01,2017-02-13,422.67649554077525,586.5983726930282,334.76447483966507,Normal,KARNATAKA,HUBLI (AMARAGOL)
2017-01-01,2017-02-13,26.139678522393922,12.818962188192405,18.51717299163373,Normal,UTTAR PRADESH,GONDA
2017-01-01,2017-02-13,143.92445631905906,34.83311945232571,176.29166668047566,Normal,UTTAR PRADESH,AZAMGARH
2017-01-01,2017-02-13,21.508817606175537,4.578033043096844,19.177759740181468,Normal,UTTAR PRADESH,GAZIPUR
2017-01-01,2017-02-13,858.3848099535285,444.626584088806,908.1801285921149,Normal,NCT OF DELHI,AZADPUR
2017-01-01,2017-02-13,65.93162202324787,12.101129599822201,56.333698591950274,Normal,UTTAR PRADESH,BAHRAICH
2017-01-01,2017-02-13,12.265637525703168,2.668823003418188,9.628675318165266,Normal,UTTAR PRADESH,BASTI
2017-01-01,2017-02-13,135.3354917250233,194.76254232719148,54.653405439325546,Normal,KARNATAKA,DAVANGERE
2017-01-01,2017-02-13,25.992063811167863,10.473845279263948,30.518218531426648,Normal,UTTAR PRADESH,LAKHIMPUR
2017-01-01,2017-02-13,23.597790403146465,6.751830807502525,30.34962121064899,Normal,UTTAR PRADESH,MIRZAPUR
2017-01-01,2017-02-13,3565.024914128883,5206.628712818707,2487.1984521727613,Normal,KARNATAKA,BANGALORE
2017-01-01,2017-02-13,35.750505523155255,8.021787695832632,28.167410198200784,Normal,UTTAR PRADESH,BARABANKI
2017-01-01,2017-02-13,397.98779273150217,618.456968543609,347.54646759135807,Normal,KARNATAKA,BELGAUM
2017-01-08,2017-02-20,12.429024619912582,10.511410984543263,22.940435604455846,Anomaly,UTTAR PRADESH,AURAIYA
