STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-01-01,2016-02-13,,,Anomaly,1.9900497512437807,NO,NO
2016-01-08,2016-02-20,,,Anomaly,1.9900497512437807,NO,NO
2016-01-15,2016-02-27,,,Anomaly,1.9900497512437807,NO,NO
2016-01-22,2016-03-05,,,Anomaly,1.3919645682466866,NO,NO
2016-01-29,2016-03-12,,,Anomaly,1.3919645682466866,NO,NO
2016-02-01,2016-03-15,Anomaly,,Anomaly,1.593625498007968,NO,NO
2016-02-08,2016-03-22,Anomaly,,Anomaly,1.9900497512437807,NO,NO
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.9900497512437807,NO,NO
2016-02-22,2016-04-05,Anomaly,,Anomaly,1.7412935323383083,NO,NO
2016-02-29,2016-04-12,Anomaly,,Anomaly,1.7412935323383083,NO,NO
2016-03-07,2016-04-19,Anomaly,,Anomaly,1.7412935323383083,YES,NO
2016-03-14,2016-04-26,Anomaly,,Anomaly,1.243781094527363,YES,NO
2016-03-21,2016-05-03,Anomaly,,Anomaly,1.195219123505976,YES,NO
2016-03-28,2016-05-10,Anomaly,,Anomaly,1.195219123505976,YES,NO
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.195219123505976,NO,NO
2016-04-11,2016-05-24,Anomaly,,Anomaly,1.195219123505976,YES,NO
2016-04-18,2016-05-31,Anomaly,,Anomaly,1.492537313432836,NO,NO
2016-04-25,2016-06-07,Anomaly,,Anomaly,1.492537313432836,YES,NO
2016-05-02,2016-06-14,Anomaly,,Anomaly,1.492537313432836,YES,NO
2016-05-09,2016-06-21,Anomaly,,Anomaly,1.243781094527363,YES,NO
2016-05-16,2016-06-28,Anomaly,,Anomaly,1.243781094527363,YES,NO
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.7412935323383083,YES,NO
2016-05-30,2016-07-12,Anomaly,,Anomaly,1.7412935323383083,YES,NO
2016-06-06,2016-07-19,Anomaly,,Anomaly,1.7412935323383083,NO,NO
2016-06-13,2016-07-26,Normal,,Anomaly,1.3944223107569722,NO,NO
2016-06-20,2016-08-02,Normal,,Anomaly,1.3944223107569722,NO,NO
2016-06-27,2016-08-09,Normal,,Anomaly,1.3944223107569722,NO,NO
2016-07-04,2016-08-16,Normal,,Anomaly,1.162790697674419,NO,NO
2016-07-11,2016-08-23,Normal,,Anomaly,1.3944223107569722,NO,NO
2016-07-18,2016-08-30,Anomaly,,Anomaly,1.4608233730743692,NO,NO
2016-07-25,2016-09-06,Anomaly,,Anomaly,1.4608233730743692,NO,NO
2016-08-01,2016-09-13,Anomaly,,Anomaly,1.4608233730743692,NO,NO
2016-08-08,2016-09-20,Normal,,Anomaly,1.4608233730743692,NO,NO
2016-08-15,2016-09-27,Normal,,Anomaly,1.824212271849088,NO,NO
2016-08-22,2016-10-04,Anomaly,,Anomaly,1.824212271849088,NO,NO
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.7412935323383083,NO,NO
2016-09-05,2016-10-18,Anomaly,,Anomaly,1.7412935323383083,NO,NO
2016-09-12,2016-10-25,Anomaly,,Anomaly,1.7412935323383083,NO,NO
2016-09-19,2016-11-01,Anomaly,,Anomaly,1.492537313432836,YES,NO
2016-09-26,2016-11-08,Anomaly,,Anomaly,1.6169154228855722,NO,NO
2016-10-03,2016-11-15,Anomaly,,Anomaly,1.5849531022836307,NO,NO
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.5497063879557098,NO,NO
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.3944223107569722,NO,NO
2016-10-24,2016-12-06,Anomaly,,Anomaly,1.5486725663716814,NO,NO
2016-10-31,2016-12-13,Anomaly,,Anomaly,1.5486725663716814,NO,NO
2016-11-07,2016-12-20,Anomaly,,Anomaly,1.7699115044247788,NO,NO
2016-11-14,2016-12-27,Anomaly,,Anomaly,1.991150442477876,NO,NO
2016-11-21,2017-01-03,Anomaly,,Anomaly,1.991150442477876,NO,NO
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.991150442477876,NO,NO
2016-12-05,2017-01-17,Anomaly,,Anomaly,1.991150442477876,NO,NO
2016-12-12,2017-01-24,Anomaly,,Anomaly,1.792828685258964,NO,NO
2016-12-19,2017-01-31,Anomaly,,Anomaly,1.792828685258964,NO,NO
2016-12-26,2017-02-07,Anomaly,,Anomaly,1.8924302788844625,NO,NO
2017-01-01,2017-02-13,Anomaly,Anomaly,Anomaly,1.8924302788844625,NO,NO
2017-01-08,2017-02-20,Anomaly,Anomaly,Anomaly,2.3904382470119523,NO,NO
2017-01-15,2017-02-27,Anomaly,Anomaly,Anomaly,2.3904382470119523,NO,NO
2017-01-22,2017-03-06,Normal,Normal,Anomaly,2.3904382470119523,NO,NO
2017-01-29,2017-03-13,Normal,Normal,Anomaly,2.589641434262948,NO,NO
2017-02-05,2017-03-20,Normal,Normal,Normal,1.7881705639614855,NO,NO
2017-02-12,2017-03-27,Normal,Normal,Normal,1.441241685144124,NO,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.5521064301552103,NO,NO
2017-02-26,2017-04-10,Normal,Normal,Normal,1.5521064301552103,NO,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.5521064301552103,NO,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,1.5521064301552103,NO,NO
2017-03-19,2017-05-01,Normal,Normal,Normal,1.5521064301552103,NO,NO
2017-03-26,2017-05-08,Normal,Normal,Anomaly,1.745635910224439,NO,NO
2017-04-02,2017-05-15,Normal,Normal,Anomaly,1.745635910224439,NO,NO
2017-04-09,2017-05-22,Normal,Normal,Anomaly,1.807980049875312,NO,NO
2017-04-16,2017-05-29,Normal,Normal,Anomaly,1.8703241895261848,NO,NO
2017-04-23,2017-06-05,Normal,Normal,Normal,1.8703241895261848,NO,NO
2017-04-30,2017-06-12,Normal,Normal,Normal,1.8703241895261848,NO,NO
2017-05-07,2017-06-19,Normal,Normal,Normal,1.6629711751662972,NO,NO
2017-05-14,2017-06-26,Normal,Normal,Normal,1.6629711751662972,NO,NO
2017-05-21,2017-07-03,Normal,Normal,Normal,1.6629711751662972,NO,NO
