2016-04-03,336,40.0,1230
2016-04-04,336,40.0,1260
2016-04-05,336,45.0,1260
2016-04-06,336,35.0,1240
2016-04-07,336,30.0,1260
2016-04-08,336,35.0,1260
2016-04-09,336,25.0,1260
2016-04-10,336,25.0,0
2016-04-11,336,25.0,0
2016-04-12,336,40.0,0
2016-04-13,336,35.0,0
2016-04-14,336,30.0,0
2016-04-15,336,40.0,0
2016-04-16,336,35.0,0
2016-04-17,336,25.0,1300
2016-04-18,336,35.0,1320
2016-04-19,336,30.0,1320
2016-04-20,336,35.0,1320
2016-04-21,336,30.0,1320
2016-04-22,336,35.0,1320
2016-04-23,336,25.0,1320
2016-04-24,336,28.0,1360
2016-04-25,336,30.0,1370
2016-04-26,336,35.0,1360
2016-04-27,336,40.0,0
2016-04-28,336,40.0,0
2016-04-29,336,45.0,0
2016-04-30,336,28.0,0
2016-05-01,336,25.0,1480
2016-05-02,336,30.0,1480
2016-05-03,336,30.0,1480
2016-05-04,336,35.0,1480
2016-05-05,336,40.0,1480
2016-05-06,336,35.0,1480
2016-05-07,336,30.0,1480
2016-05-08,336,25.0,1480
2016-05-09,336,28.0,1480
2016-05-10,336,35.0,1480
2016-05-11,336,40.0,1480
2016-05-12,336,35.0,1480
2016-05-13,336,28.0,1480
2016-05-14,336,30.0,1480
2016-05-15,336,20.0,1480
2016-05-16,336,20.0,1480
2016-05-17,336,30.0,1470
2016-05-18,336,40.0,1470
2016-05-19,336,30.0,1470
2016-05-20,336,35.0,1470
2016-05-21,336,30.0,1470
2016-05-22,336,30.0,1470
2016-05-23,336,35.0,1470
2016-05-24,336,30.0,1470
2016-05-25,336,40.0,1470
2016-05-26,336,35.0,1470
2016-05-27,336,40.0,1470
2016-05-28,336,30.0,1470
2016-05-29,336,25.0,1470
2016-05-30,336,35.0,1470
2016-05-31,336,43.0,1460
2016-06-01,336,46.0,1460
2016-06-02,336,40.0,1460
2016-06-05,336,30.0,1450
2016-06-06,336,35.0,1450
2016-06-07,336,40.0,1450
2016-06-08,336,35.0,1450
2016-06-09,336,40.0,1450
2016-06-10,336,35.0,1450
2016-06-11,336,30.0,1450
2016-06-12,336,30.0,1430
2016-06-13,336,35.0,1430
2016-06-14,336,40.0,1430
2016-06-15,336,40.0,1500
2016-06-16,336,35.0,1500
2016-06-17,336,45.0,1500
2016-06-18,336,35.0,1500
2016-06-19,336,30.0,1500
2016-06-20,336,35.0,1500
2016-06-21,336,40.0,1500
2016-06-22,336,20.0,1480
2016-06-23,336,20.0,1480
2016-06-24,336,25.0,1480
2016-06-25,336,30.0,1520
2016-06-26,336,25.0,1520
2016-06-27,336,30.0,1520
2016-06-28,336,50.0,1540
2016-06-29,336,45.0,1540
2016-06-30,336,35.0,1540
2016-07-01,336,30.0,1540
2016-07-02,336,50.0,1540
2016-07-03,336,20.0,1570
2016-07-04,336,30.0,1580
2016-07-05,336,35.0,1600
2016-07-06,336,25.0,1600
2016-07-07,336,25.0,1650
2016-07-08,336,30.0,1650
2016-07-09,336,35.0,1650
2016-07-10,336,25.0,1650
2016-07-11,336,25.0,1650
2016-07-12,336,30.0,1650
2016-07-13,336,30.0,1650
2016-07-14,336,25.0,1650
2016-07-15,336,30.0,1650
2016-07-16,336,20.0,1650
2016-07-17,336,22.0,1650
2016-07-18,336,20.0,1650
2016-07-19,336,32.0,1650
2016-07-20,336,30.0,1640
2016-07-21,336,20.0,1630
2016-07-22,336,22.0,1630
2016-07-23,336,25.0,1630
2016-07-24,336,22.0,1630
2016-07-25,336,23.0,1630
2016-07-26,336,25.0,1630
2016-07-27,336,10.0,1630
2016-07-28,336,12.5,1630
2016-07-29,336,25.0,1630
2016-07-30,336,15.0,1630
2016-08-01,336,20.0,1630
2016-08-02,336,10.0,1630
2016-08-03,336,9.0,1620
2016-08-04,336,8.0,1620
2016-08-05,336,8.0,1630
2016-08-06,336,9.0,1630
2016-08-07,336,9.0,1630
2016-08-08,336,10.0,1630
2016-08-09,336,18.0,1580
2016-08-10,336,9.0,1570
2016-08-11,336,15.0,1570
2016-08-12,336,18.0,1570
2016-08-13,336,12.0,1560
2016-08-14,336,8.0,1560
2016-08-15,336,8.0,1550
2016-08-16,336,17.0,1560
2016-08-17,336,20.0,1560
2016-08-18,336,15.0,1560
2016-08-19,336,10.0,1550
2016-08-20,336,9.0,1550
2016-08-21,336,11.0,1560
2016-08-22,336,14.0,1560
2016-08-25,336,15.0,1580
2016-08-26,336,16.0,1580
2016-08-27,336,25.0,1580
2016-08-28,336,18.0,1580
2016-08-29,336,15.0,1580
2016-08-30,336,17.0,1560
2016-08-31,336,18.0,1560
2016-09-01,336,45.0,1540
2016-09-02,336,50.0,1540
2016-09-03,336,30.0,1540
2016-09-04,336,18.0,1540
2016-09-05,336,22.0,1540
2016-09-06,336,11.0,1530
2016-09-07,336,7.0,1530
2016-09-08,336,12.0,1510
2016-09-09,336,18.0,1510
2016-09-10,336,15.0,1510
2016-09-11,336,12.0,1510
2016-09-12,336,20.0,1510
2016-09-13,336,17.0,1500
2016-09-14,336,15.0,1500
2016-09-15,336,20.0,1500
2016-09-16,336,20.0,1500
2016-09-17,336,15.0,1500
2016-09-18,336,7.5,1480
2016-09-19,336,22.0,1490
2016-09-20,336,25.0,1480
2016-09-21,336,28.0,1480
2016-09-22,336,22.0,1440
2016-09-23,336,21.0,1440
2016-09-24,336,20.0,1440
2016-09-25,336,15.0,1440
2016-09-26,336,22.0,1440
2016-09-27,336,15.5,1400
2016-09-28,336,18.0,1400
2016-09-29,336,15.0,1380
2016-09-30,336,18.0,1380
2016-10-01,336,20.0,1380
2016-10-02,336,12.0,1380
2016-10-03,336,16.0,1380
2016-10-04,336,18.0,1420
2016-10-05,336,20.0,1420
2016-10-06,336,19.0,1420
2016-10-07,336,20.0,1420
2016-10-08,336,14.0,1420
2016-10-09,336,15.0,1420
2016-10-10,336,19.0,1420
2016-10-11,336,18.0,1420
2016-10-12,336,20.0,1420
2016-10-13,336,15.0,1420
2016-10-14,336,18.0,1420
2016-10-15,336,20.0,1420
2016-10-16,336,12.0,1450
2016-10-17,336,14.0,1450
2016-10-18,336,15.0,1450
2016-10-19,336,20.0,1440
2016-10-20,336,15.0,1440
2016-10-21,336,25.0,1450
2016-10-22,336,20.0,1450
2016-10-23,336,20.0,1430
2016-10-24,336,25.0,1430
2016-10-25,336,22.0,1400
2016-10-26,336,22.0,1400
2016-10-27,336,30.0,1400
2016-10-28,336,20.0,1400
2016-10-29,336,20.0,1400
2016-10-30,336,20.0,1400
2016-10-31,336,22.0,1400
2016-11-01,336,20.0,1270
2016-11-02,336,22.0,1270
2016-11-03,336,25.0,1270
2016-11-04,336,25.0,1250
2016-11-05,336,28.0,1250
2016-11-06,336,20.0,1250
2016-11-07,336,25.0,1250
2016-11-08,336,38.0,1240
2016-11-09,336,35.0,1240
2016-11-10,336,30.0,1250
2016-11-11,336,35.0,1250
2016-11-12,336,25.0,1250
2016-11-13,336,35.0,1100
2016-11-14,336,40.0,1100
2016-11-15,336,45.0,1100
2016-11-16,336,48.0,1100
2016-11-17,336,40.0,1100
2016-11-18,336,37.0,1200
2016-11-19,336,35.0,1200
2016-11-20,336,25.0,1200
2016-11-21,336,50.0,1200
2016-11-22,336,45.0,1200
2016-11-23,336,60.0,1080
2016-11-24,336,40.0,1060
2016-11-25,336,45.0,1040
2016-11-26,336,40.0,1040
2016-11-27,336,20.0,1000
2016-11-28,336,30.0,1000
2016-11-29,336,50.0,850
2016-11-30,336,50.0,900
2016-12-01,336,150.0,800
2016-12-02,336,120.0,750
2016-12-03,336,110.0,750
2016-12-04,336,50.0,720
2016-12-05,336,140.0,720
2016-12-06,336,120.0,690
2016-12-07,336,140.0,600
2016-12-08,336,150.0,600
2016-12-09,336,160.0,580
2016-12-10,336,150.0,580
2016-12-11,336,140.0,570
2016-12-12,336,180.0,580
2016-12-13,336,170.0,560
2016-12-14,336,180.0,540
2016-12-15,336,180.0,540
2016-12-16,336,160.0,540
2016-12-17,336,150.0,540
2016-12-18,336,120.0,500
2016-12-19,336,180.0,500
2016-12-20,336,160.0,500
2016-12-21,336,120.0,560
2016-12-22,336,110.0,560
2016-12-23,336,110.0,560
2016-12-24,336,100.0,560
2016-12-25,336,90.0,530
2016-12-26,336,105.0,530
2016-12-27,336,120.0,530
2016-12-28,336,110.0,530
2016-12-29,336,120.0,500
2016-12-30,336,105.0,500
2016-12-31,336,110.0,500
2017-01-01,336,100.0,470
2017-01-02,336,120.0,500
2017-01-03,336,120.0,420
2017-01-04,336,40.0,500
2017-01-05,336,45.0,500
2017-01-06,336,50.0,450
2017-01-07,336,40.0,450
2017-01-08,336,18.0,400
2017-01-09,336,20.5,400
2017-01-10,336,22.0,400
2017-01-11,336,45.0,400
2017-01-12,336,50.0,400
2017-01-13,336,30.0,400
2017-01-14,336,25.0,400
2017-01-15,336,35.0,400
2017-01-16,336,35.0,400
2017-01-17,336,30.0,400
2017-01-18,336,35.0,380
2017-01-19,336,40.0,380
2017-01-20,336,35.0,380
2017-01-21,336,45.0,380
2017-01-22,336,25.0,380
2017-01-23,336,30.0,380
2017-01-24,336,32.0,350
2017-01-25,336,30.0,350
2017-01-26,336,30.0,350
2017-01-27,336,38.0,350
2017-01-28,336,40.0,350
2017-01-29,336,15.0,370
2017-01-30,336,15.0,370
2017-01-31,336,17.0,370
2017-02-01,336,18.0,370
2017-02-02,336,20.0,370
2017-02-03,336,23.0,370
2017-02-04,336,23.0,370
2017-02-05,336,35.0,350
2017-02-06,336,35.0,350
2017-02-07,336,40.0,350
2017-02-08,336,22.0,350
2017-02-09,336,25.0,330
2017-02-10,336,30.0,330
2017-02-11,336,28.0,330
2017-02-12,336,25.0,330
2017-02-13,336,40.0,330
2017-02-14,336,35.0,320
2017-02-15,336,35.0,300
2017-02-16,336,30.0,320
2017-02-17,336,32.0,320
2017-02-18,336,30.0,320
2017-02-19,336,30.0,320
2017-02-20,336,40.0,320
2017-02-21,336,35.0,320
2017-02-22,336,30.0,330
2017-02-23,336,35.0,330
2017-02-24,336,40.0,330
2017-02-25,336,32.0,330
2017-02-26,336,25.0,350
2017-02-27,336,35.0,350
2017-02-28,336,40.0,360
2017-03-01,336,38.0,360
2017-03-02,336,40.0,350
2017-03-03,336,45.0,350
2017-03-04,336,40.0,350
2017-03-05,336,32.0,350
2017-03-06,336,40.0,350
2017-03-07,336,42.0,350
2017-03-08,336,40.0,350
2017-03-09,336,35.0,350
2017-03-10,336,45.0,370
2017-03-11,336,40.0,370
2017-03-12,336,30.0,370
2017-03-13,336,45.0,370
2017-03-14,336,42.0,370
2017-03-15,336,45.0,390
2017-03-16,336,50.0,390
2017-03-17,336,55.0,390
2017-03-18,336,50.0,390
2017-03-19,336,45.0,390
2017-03-20,336,60.0,390
2017-03-21,336,65.0,375
2017-03-22,336,70.0,375
2017-03-23,336,60.0,375
2017-03-24,336,70.0,375
2017-03-25,336,60.0,375
2017-03-26,336,45.0,370
2017-03-27,336,50.0,370
2017-03-28,336,60.0,370
2017-03-29,336,40.0,370
2017-03-30,336,38.0,370
2017-03-31,336,35.0,380
2017-04-01,336,45.0,370
2017-04-02,336,28.0,400
2017-04-03,336,30.0,400
2017-04-04,336,40.0,400
2017-04-05,336,30.0,400
2017-04-06,336,25.0,410
2017-04-07,336,20.0,410
2017-04-08,336,22.0,410
2017-04-09,336,14.0,410
2017-04-10,336,15.0,410
2017-04-11,336,25.0,420
2017-04-12,336,13.0,420
2017-04-13,336,10.0,430
2017-04-14,336,17.0,430
2017-04-15,336,16.0,430
2017-04-16,336,10.0,530
2017-04-17,336,11.0,530
2017-04-18,336,8.0,550
2017-04-19,336,7.0,550
2017-04-20,336,6.0,550
2017-04-21,336,6.0,550
2017-04-22,336,13.0,550
2017-04-23,336,3.5,560
2017-04-24,336,5.0,560
2017-04-25,336,4.0,580
2017-04-26,336,3.5,580
2017-04-27,336,3.0,580
2017-04-28,336,3.0,580
2017-04-29,336,16.0,580
2017-04-30,336,12.0,580
2017-05-01,336,16.0,580
2017-05-02,336,3.5,600
2017-05-03,336,3.0,620
2017-05-04,336,3.5,620
2017-05-05,336,4.0,620
2017-05-06,336,4.0,620
2017-05-07,336,3.0,620
2017-05-08,336,5.0,620
2017-05-09,336,4.0,620
2017-05-10,336,4.0,620
2017-05-11,336,5.0,620
2017-05-12,336,4.5,620
2017-05-13,336,5.0,620
2017-05-14,336,3.0,620
2017-05-15,336,4.5,620
2017-05-16,336,3.0,620
2017-05-17,336,2.5,620
2017-05-18,336,3.0,600
2017-05-19,336,4.0,600
2017-05-20,336,3.5,600
2017-05-21,336,3.5,600
2017-05-22,336,4.5,590
2017-05-23,336,4.0,600
2017-05-24,336,4.5,600
2017-05-25,336,4.0,590
2017-05-26,336,4.5,590
2017-05-27,336,4.0,590
2017-05-28,336,3.5,590
2017-05-29,336,4.5,590
2017-05-30,336,4.0,590
2017-05-31,336,3.5,590
2017-06-01,336,4.0,590
2017-06-02,336,4.5,600
2017-06-03,336,4.5,600
2017-06-04,336,4.0,600
2017-06-05,336,4.5,600
2017-06-06,336,4.0,600
2017-06-07,336,4.5,600
2017-06-08,336,4.0,600
2017-06-09,336,4.5,600
2017-06-10,336,4.0,600
2017-06-11,336,4.0,600
2017-06-12,336,5.0,600
2017-06-13,336,4.5,600
2017-06-14,336,4.5,600
2017-06-15,336,4.0,600
2017-06-16,336,4.5,600
2017-06-17,336,4.0,590
2017-06-18,336,4.0,590
2017-06-19,336,4.5,590
2017-06-20,336,4.0,590
2017-06-21,336,5.0,590
2017-06-22,336,5.0,590
2017-06-23,336,4.5,590
2017-06-24,336,4.0,590
2017-06-25,336,3.4,590
2017-06-26,336,3.5,590
2017-06-27,336,4.5,590
2017-06-28,336,5.5,590
2017-06-29,336,5.0,590
2017-06-30,336,4.5,590
2017-07-01,336,4.0,590
2017-07-02,336,3.5,590
2017-07-03,336,6.0,590
2017-07-04,336,5.0,590
2017-07-05,336,4.5,590
2017-07-06,336,6.0,590
2017-07-07,336,4.5,590
2017-07-08,336,4.5,580
2017-07-09,336,5.0,580
2017-07-10,336,6.0,580
2017-07-11,336,5.0,580
2017-07-12,336,4.5,580
2017-07-13,336,4.0,580
2017-07-14,336,4.5,580
2017-07-15,336,4.0,580
2017-07-16,336,3.5,580
2017-07-17,336,5.5,570
2017-07-18,336,5.0,570
2017-07-19,336,5.0,570
2017-07-20,336,5.5,570
2017-07-21,336,4.5,570
2017-07-22,336,4.5,570
2017-07-23,336,3.5,570
2017-07-24,336,5.0,570
2017-07-25,336,4.5,600
2017-07-26,336,3.0,600
2017-07-27,336,4.0,600
2017-07-28,336,4.0,600
2017-07-29,336,3.5,600
2017-07-30,336,3.0,600
2017-07-31,336,4.5,600
2017-08-01,336,4.5,600
2017-08-02,336,4.0,600
2017-08-03,336,4.5,600
2017-08-04,336,4.0,600
2017-08-05,336,4.5,600
2017-08-06,336,4.0,600
2017-08-07,336,4.5,590
2017-08-08,336,4.0,590
2017-08-09,336,5.0,590
2017-08-10,336,4.5,590
2017-08-11,336,5.0,590
2017-08-12,336,4.5,590
2017-08-13,336,4.0,590
2017-08-14,336,5.0,590
2017-08-15,336,3.5,590
2017-08-16,336,4.5,590
2017-08-17,336,4.5,590
2017-08-18,336,5.0,590
2017-08-19,336,4.5,590
2017-08-20,336,4.0,590
2017-08-21,336,5.0,590
2017-08-22,336,4.5,590
2017-08-23,336,5.5,590
2017-08-24,336,5.0,590
2017-08-25,336,4.5,590
2017-08-26,336,4.0,590
2017-08-27,336,3.5,590
2017-08-28,336,5.0,590
2017-08-29,336,5.5,580
2017-08-30,336,5.0,580
2017-08-31,336,5.5,580
2017-09-01,336,5.0,580
2017-09-02,336,4.5,580
2017-09-03,336,5.5,570
2017-09-04,336,5.0,570
2017-09-05,336,4.5,570
2017-09-06,336,5.0,570
2017-09-07,336,4.5,570
2017-09-08,336,5.5,570
2017-09-09,336,5.0,570
2017-09-10,336,4.0,570
2017-09-11,336,5.5,570
2017-09-12,336,6.0,560
2017-09-13,336,5.5,560
2017-09-14,336,6.0,560
2017-09-15,336,5.5,550
2017-09-16,336,5.0,560
2017-09-17,336,4.0,550
2017-09-18,336,6.0,550
2017-09-19,336,5.0,550
2017-09-20,336,5.5,520
2017-09-21,336,5.0,520
2017-09-22,336,6.0,520
2017-09-23,336,5.0,500
2017-09-24,336,4.0,500
2017-09-25,336,5.5,510
2017-09-26,336,5.0,510
2017-09-27,336,4.5,510
2017-09-28,336,4.0,510
2017-09-29,336,4.5,510
2017-09-30,336,4.0,510
2017-10-01,336,3.5,510
2017-10-02,336,4.5,510
2017-10-03,336,5.5,510
2017-10-04,336,5.5,510
2017-10-05,336,6.0,510
2017-10-08,336,4.0,510
2017-10-09,336,5.5,500
2017-10-10,336,5.5,500
2017-10-11,336,5.0,480
2017-10-12,336,5.0,480
2017-10-13,336,5.5,480
2017-10-14,336,5.0,480
2017-10-15,336,4.5,510
2017-10-16,336,5.5,510
2017-10-17,336,5.0,500
2017-10-18,336,5.5,510
2017-10-19,336,6.0,510
2017-10-20,336,5.5,510
2017-10-21,336,5.0,510
2017-10-22,336,4.0,510
2017-10-23,336,6.0,570
2017-10-24,336,5.5,570
2017-10-25,336,5.5,570
2017-10-26,336,5.0,570
2017-10-27,336,5.5,570
2017-10-28,336,5.0,570
2017-10-29,336,4.0,570
2017-10-30,336,5.0,600
2017-10-31,336,4.5,610
2017-11-01,336,5.5,610
2017-11-03,336,5.0,610
2017-11-04,336,5.5,610
2017-11-05,336,4.5,610
2017-11-06,336,5.5,610
2017-11-07,336,6.5,600
2017-11-08,336,6.0,600
2017-11-09,336,5.5,590
2017-11-10,336,5.0,590
2017-11-11,336,5.0,590
2017-11-12,336,4.5,580
2017-11-13,336,5.0,590
2017-11-14,336,5.5,580
2017-11-15,336,6.0,590
2017-11-16,336,5.6,600
2017-11-17,336,5.8,600
2017-11-18,336,5.5,600
2017-11-19,336,5.6,600
2017-11-20,336,6.0,590
2017-11-21,336,5.5,590
2017-11-22,336,5.5,590
2017-11-23,336,6.0,590
2017-11-24,336,6.5,590
2017-11-25,336,5.0,590
2017-11-26,336,4.5,590
2017-11-27,336,6.5,590
2017-11-28,336,7.0,590
2017-11-29,336,6.0,590
2017-11-30,336,6.5,590
2017-12-01,336,5.0,580
2017-12-03,336,5.0,580
2017-12-04,336,6.5,580
2017-12-05,336,6.0,580
2017-12-06,336,5.5,580
2017-12-07,336,6.5,590
2017-12-08,336,6.0,590
2017-12-09,336,5.5,590
2017-12-10,336,5.0,590
2017-12-12,336,6.5,580
2017-12-13,336,6.0,580
2017-12-14,336,7.0,580
2017-12-15,336,6.5,540
2017-12-16,336,7.0,530
2017-12-17,336,6.5,530
2017-12-18,336,7.0,520
2017-12-19,336,6.5,520
2017-12-20,336,6.0,520
2017-12-21,336,7.0,500
2017-12-22,336,7.5,480
2017-12-23,336,6.5,480
2017-12-24,336,6.0,480
2017-12-25,336,6.0,430
2017-12-26,336,7.0,430
2017-12-27,336,6.5,430
2017-12-28,336,7.0,420
2017-12-29,336,6.5,420
2017-12-30,336,7.0,420
2017-12-31,336,6.0,420
2018-01-01,336,6.5,420
2018-01-02,336,7.5,330
2018-01-03,336,7.0,330
2018-01-04,336,7.5,310
2018-01-05,336,7.0,320
2018-01-06,336,7.5,320
2018-01-07,336,6.5,320
2018-01-08,336,7.5,320
2018-01-09,336,7.0,320
2018-01-10,336,7.5,320
2018-01-11,336,8.0,320
2018-01-12,336,7.5,320
2018-01-13,336,7.5,320
2018-01-14,336,8.0,320
2018-01-15,336,6.5,310
2018-01-16,336,8.0,310
2018-01-17,336,7.0,310
2018-01-18,336,7.0,310
2018-01-19,336,7.5,310
2018-01-20,336,8.0,310
2018-01-21,336,7.5,310
2018-01-22,336,7.0,310
2018-01-23,336,8.0,310
2018-01-24,336,6.5,310
2018-01-25,336,8.0,310
2018-01-26,336,7.5,310
2018-01-27,336,7.5,310
2018-01-28,336,6.5,310
2018-01-29,336,5.5,320
2018-01-30,336,6.5,320
2018-01-31,336,7.0,320
2018-02-01,336,6.0,330
2018-02-02,336,7.0,330
2018-02-03,336,6.5,330
2018-02-04,336,7.0,330
2018-02-05,336,5.0,330
2018-02-06,336,5.5,370
2018-02-07,336,5.0,410
2018-02-08,336,6.0,400
2018-02-09,336,5.0,400
2018-02-10,336,5.5,400
2018-02-11,336,6.0,410
2018-02-12,336,6.5,400
2018-02-13,336,5.5,400
2018-02-14,336,5.0,400
2018-02-15,336,5.0,460
2018-02-16,336,4.5,440
2018-02-17,336,5.0,440
2018-02-18,336,5.5,440
2018-02-19,336,5.0,440
2018-02-20,336,5.5,440
2018-02-21,336,5.0,440
2018-02-22,336,4.5,550
2018-02-23,336,5.0,550
2018-02-24,336,5.0,550
2018-02-25,336,4.5,550
2018-02-26,336,5.5,570
2018-02-27,336,6.0,580
2018-02-28,336,5.0,580
2018-03-01,336,4.5,580
2018-03-02,336,6.0,580
2018-03-03,336,5.0,580
2018-03-04,336,4.0,750
2018-03-05,336,4.0,750
2018-03-06,336,4.5,750
2018-03-07,336,4.0,750
2018-03-08,336,4.5,750
2018-03-09,336,5.5,750
2018-03-10,336,5.0,750
2018-03-11,336,4.0,750
2018-03-12,336,5.5,750
2018-03-13,336,6.0,820
2018-03-14,336,6.0,820
2018-03-15,336,5.5,870
2018-03-16,336,6.0,880
2018-03-17,336,5.0,880
2018-03-18,336,4.5,880
2018-03-19,336,6.0,900
2018-03-20,336,5.5,840
2018-03-21,336,6.0,850
2018-03-22,336,8.0,820
2018-03-23,336,7.0,780
2018-03-24,336,5.0,780
2018-03-25,336,4.5,780
2018-03-26,336,7.0,760
2018-03-27,336,6.5,750
2018-03-28,336,7.0,750
2018-03-29,336,7.5,750
2018-03-30,336,7.0,750
2018-03-31,336,7.5,750
2018-04-01,336,5.0,750
2018-04-02,336,6.0,800
2018-04-03,336,7.0,800
2018-04-04,336,6.5,800
2018-04-05,336,7.0,820
2018-04-06,336,6.0,840
2018-04-07,336,7.5,840
2018-04-08,336,6.0,840
2018-04-09,336,6.5,840
2018-04-10,336,7.5,840
2018-04-11,336,8.0,850
2018-04-12,336,7.0,850
2018-04-13,336,6.5,860
2018-04-14,336,7.0,860
2018-04-15,336,6.5,860
2018-04-16,336,7.5,860
2018-04-17,336,8.0,860
2018-04-18,336,7.5,870
2018-04-19,336,7.0,880
2018-04-20,336,7.5,880
2018-04-21,336,6.5,880
2018-04-22,336,5.5,880
2018-04-23,336,7.0,0
2018-04-24,336,7.5,930
2018-04-25,336,6.5,930
2018-04-26,336,6.5,950
2018-04-27,336,7.0,950
2018-04-28,336,7.5,950
2018-04-29,336,6.0,950
2018-04-30,336,7.5,950
2018-05-01,336,7.0,950
2018-05-02,336,7.5,950
2018-05-03,336,6.0,1300
2018-05-04,336,5.5,1300
2018-05-05,336,7.0,1300
2018-05-06,336,6.0,1300
2018-05-07,336,6.5,1300
2018-05-08,336,6.5,1280
2018-05-09,336,6.0,1280
2018-05-10,336,6.5,1250
2018-05-11,336,6.0,1260
2018-05-12,336,5.5,1250
2018-05-13,336,6.0,1250
2018-05-14,336,3.0,1250
2018-05-15,336,5.5,1300
2018-05-16,336,6.0,1300
2018-05-17,336,6.5,1290
2018-05-18,336,6.0,1280
2018-05-19,336,6.5,1280
2018-05-20,336,5.5,1280
2018-05-21,336,5.0,1250
2018-05-22,336,6.0,1240
2018-05-23,336,6.5,1240
2018-05-24,336,6.5,1240
2018-05-25,336,6.0,1240
2018-05-26,336,6.5,1240
2018-05-27,336,5.5,1220
2018-05-28,336,6.5,1220
2018-05-29,336,6.0,1210
2018-05-30,336,6.5,1210
2018-05-31,336,6.0,1200
2018-06-01,336,6.5,1200
2018-06-02,336,6.0,1200
2018-06-03,336,5.0,1200
2018-06-04,336,6.5,1210
2018-06-05,336,6.0,1220
2018-06-06,336,5.5,1220
2018-06-07,336,5.0,1250
2018-06-08,336,5.5,1250
2018-06-09,336,5.5,1250
2018-06-10,336,5.0,1250
2018-06-11,336,6.0,1250
2018-06-12,336,5.5,1250
2018-06-13,336,6.5,1250
2018-06-14,336,6.0,1220
2018-06-15,336,6.0,1220
2018-06-16,336,5.5,1220
2018-06-17,336,5.5,1220
2018-06-18,336,6.0,1250
2018-06-19,336,5.0,1250
2018-06-20,336,6.5,1230
2018-06-21,336,5.5,1230
2018-06-22,336,6.0,1230
2018-06-23,336,6.5,1230
2018-06-24,336,5.5,1230
2018-06-25,336,6.0,1230
2018-06-26,336,6.5,1230
2018-06-27,336,6.0,1230
2018-06-28,336,6.0,1230
2018-06-29,336,7.0,1230
2018-06-30,336,6.0,1230
2018-07-01,336,5.0,1230
2018-07-02,336,6.5,1230
2018-07-03,336,6.0,1210
2018-07-04,336,6.5,1210
2018-07-05,336,6.0,1210
2018-07-06,336,6.5,1210
2018-07-07,336,7.0,1210
2018-07-08,336,5.5,1210
2018-07-09,336,6.5,1200
2018-07-10,336,6.0,1200
2018-07-11,336,6.5,1200
2018-07-12,336,6.0,1200
2018-07-13,336,6.5,1170
2018-07-14,336,6.5,1170
2018-07-15,336,5.5,1170
2018-07-16,336,6.5,1170
2018-07-17,336,7.0,1170
2018-07-18,336,6.5,1170
2018-07-19,336,6.0,1170
2018-07-20,336,6.0,1170
