STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,,,,
2016-01-08,2016-02-20,,,,
2016-01-15,2016-02-27,,,,
2016-01-22,2016-03-05,,,,
2016-01-29,2016-03-12,,,,
2016-02-01,2016-03-15,2300.0,312.46666666666664,2250.0,Normal
2016-02-08,2016-03-22,2300.0,312.8555556284722,2250.0,Normal
2016-02-15,2016-03-29,2300.0,315.55555555555554,2250.0,Normal
2016-02-22,2016-04-05,2300.0,315.55555555555554,2250.0,Normal
2016-02-29,2016-04-12,2300.0,322.35555555555555,2250.0,Normal
2016-03-07,2016-04-19,2300.0,321.4222222222222,2250.0,Normal
2016-03-14,2016-04-26,2300.0,333.55555555555554,2250.0,Normal
2016-03-21,2016-05-03,2400.0,348.3333333333333,2250.0,Normal
2016-03-28,2016-05-10,2400.0,348.333333287037,2250.0,Normal
2016-04-04,2016-05-17,2400.0,345.6821617131947,2250.0,Normal
2016-04-11,2016-05-24,2400.0,331.1018918896381,2250.0,Normal
2016-04-18,2016-05-31,2400.0,330.0291666670313,2250.0,Normal
2016-04-25,2016-06-07,2347.0212761774555,329.16666666666674,2250.0,Normal
2016-05-02,2016-06-14,2300.0,330.60597614592774,2250.0,Normal
2016-05-09,2016-06-21,2306.042260782128,330.0684815513343,2250.0,Normal
2016-05-16,2016-06-28,2370.0,320.2333333653334,2250.0,Normal
2016-05-23,2016-07-05,2375.0,318.44444444444434,2250.0,Normal
2016-05-30,2016-07-12,2380.0,318.75555555555565,2250.0,Normal
2016-06-06,2016-07-19,2432.5919913399252,313.13905723892856,2250.0,Normal
2016-06-13,2016-07-26,2435.0,310.64691350342935,2250.0,Normal
2016-06-20,2016-08-02,2440.0,305.6,2250.0,Normal
2016-06-27,2016-08-09,2450.0,307.11111111111103,2250.0,Normal
2016-07-04,2016-08-16,2458.75,307.654320903185,2250.0,Normal
2016-07-11,2016-08-23,2462.5,314.11111111111103,2250.0,Normal
2016-07-18,2016-08-30,2470.0,314.57777777777767,2250.0,Normal
2016-07-25,2016-09-06,2475.0,314.88888888888897,2250.0,Normal
2016-08-01,2016-09-13,2475.0,314.6666666666667,2250.0,Normal
2016-08-08,2016-09-20,2462.5,313.88888888888897,2250.0,Normal
2016-08-15,2016-09-27,2442.5,304.8666666666667,2250.0,Normal
2016-08-22,2016-10-04,2438.75,317.83333333333337,2250.0,Normal
2016-08-29,2016-10-11,2425.0,312.08333333333326,2250.0,Normal
2016-09-05,2016-10-18,2400.0,305.00000000000006,2250.0,Normal
2016-09-12,2016-10-25,2401.25,306.5370369958849,2250.0,Normal
2016-09-19,2016-11-01,2402.5,308.0714284958432,2250.0,Normal
2016-09-26,2016-11-08,2406.25,307.9166666666667,2250.0,Normal
2016-10-03,2016-11-15,2406.875,307.87500000000006,2250.0,Normal
2016-10-10,2016-11-22,2406.875,307.87499999999994,2250.0,Normal
2016-10-17,2016-11-29,2405.0,310.4972994592482,2250.0,Normal
2016-10-24,2016-12-06,2391.1458336995443,321.07638891330294,2250.0,Normal
