STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,,,,
2016-01-08,2016-02-20,,,,
2016-01-15,2016-02-27,,,,
2016-01-22,2016-03-05,,,,
2016-01-29,2016-03-12,,,,
2016-02-01,2016-03-15,10875.0,1045.4613097009635,11000.0,Normal
2016-02-08,2016-03-22,10875.0,1134.375,11000.0,Normal
2016-02-15,2016-03-29,10875.0,1298.4375,11000.0,Normal
2016-02-22,2016-04-05,10875.0,1330.859375,11000.0,Normal
2016-02-29,2016-04-12,10875.0,1257.03125,11000.0,Normal
2016-03-07,2016-04-19,10775.0,1222.65625,11000.0,Normal
2016-03-14,2016-04-26,10775.0,1191.40625,11000.0,Normal
2016-03-21,2016-05-03,10775.0,1162.456597029321,11000.0,Normal
2016-03-28,2016-05-10,10775.0,1133.59375,11000.0,Normal
2016-04-04,2016-05-17,10775.0,1133.59375,11000.0,Normal
2016-04-11,2016-05-24,10775.0,1133.59375,11000.0,Normal
2016-04-18,2016-05-31,10775.0,1102.34375,11000.0,Normal
2016-04-25,2016-06-07,10775.0,1110.15625,11000.0,Normal
2016-05-02,2016-06-14,10775.0,1110.15625,11000.0,Normal
2016-05-09,2016-06-21,10775.0,1110.15625,11000.0,Normal
2016-05-16,2016-06-28,10775.0,1184.375,11000.0,Normal
2016-05-23,2016-07-05,10775.0,1258.59375,11000.0,Normal
2016-05-30,2016-07-12,10775.0,1274.21875,9766.666665494791,Normal
2016-06-06,2016-07-19,10775.0,1336.71875,8600.0,Anomaly
2016-06-13,2016-07-26,10775.0,1352.34375,8600.0,Anomaly
2016-06-20,2016-08-02,10775.0,1352.34375,8600.0,Anomaly
2016-06-27,2016-08-09,10500.0,1270.7465273919752,8600.0,Normal
2016-07-04,2016-08-16,9787.500000549317,1338.8671873626708,8400.0,Normal
2016-07-11,2016-08-23,9700.0,1359.375,8400.0,Normal
2016-07-18,2016-08-30,9700.0,1336.6426541562096,8000.0,Normal
2016-07-25,2016-09-06,9700.0,1344.9015828144436,8000.0,Normal
2016-08-01,2016-09-13,9600.0,1367.9281656288872,7895.408162015827,Normal
2016-08-08,2016-09-20,9600.0,1468.75,7500.0,Normal
2016-08-15,2016-09-27,9600.0,1550.0,7500.0,Normal
2016-08-22,2016-10-04,9376.100329296476,1636.5067234285127,7500.0,Normal
2016-08-29,2016-10-11,9332.63888757716,1723.4867647211845,7500.0,Normal
2016-09-05,2016-10-18,9011.415816451401,1814.7367908306865,7200.0,Normal
2016-09-12,2016-10-25,8927.750138252224,1818.9924923029348,7200.0,Normal
2016-09-19,2016-11-01,8650.0,1738.1058674250312,7200.0,Normal
2016-09-26,2016-11-08,8250.0,1651.5625,7200.0,Normal
2016-10-03,2016-11-15,8250.0,1646.09375,7200.0,Normal
2016-10-10,2016-11-22,8100.0,1667.96875,7200.0,Normal
2016-10-17,2016-11-29,8092.857142176871,1585.0911459921324,7200.0,Normal
2016-10-24,2016-12-06,8000.0,1616.40625,7200.0,Normal
2016-10-31,2016-12-13,8000.0,1627.34375,7000.0,Normal
