STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2006-01-01,2006-02-13,14.0,14.0,1.0
2006-01-08,2006-02-20,14.0,14.0,1.0
2006-01-15,2006-02-27,14.0,14.0,1.0
2006-01-22,2006-03-06,14.0,14.0,1.0
2006-01-29,2006-03-13,14.0,14.0,1.0
2006-02-01,2006-03-16,14.0,14.0,1.0
2006-02-08,2006-03-23,14.0,14.0,1.0
2006-02-15,2006-03-30,14.0,14.0,1.0
2006-02-22,2006-04-06,14.0,14.0,1.0
2006-03-01,2006-04-13,14.0,14.0,1.0
2006-03-08,2006-04-20,14.0,14.0,1.0
2006-03-15,2006-04-27,14.0,14.0,1.0
2006-03-22,2006-05-04,14.0,14.0,1.0
2006-03-29,2006-05-11,14.0,14.0,1.0
2006-04-05,2006-05-18,14.0,14.0,1.0
2006-04-12,2006-05-25,14.0,14.0,1.0
2006-04-19,2006-06-01,14.0,14.0,1.0
2006-04-26,2006-06-08,14.0,14.0,1.0
2006-05-03,2006-06-15,14.0,14.0,1.0
2006-05-10,2006-06-22,14.0,14.0,1.0
2006-05-17,2006-06-29,14.0,14.0,1.0
2006-05-24,2006-07-06,14.0,14.0,1.0
2006-05-31,2006-07-13,14.0,14.0,1.0
2006-06-07,2006-07-20,14.0,14.0,1.0
2006-06-14,2006-07-27,14.0,14.0,1.0
2006-06-21,2006-08-03,14.0,14.0,1.0
2006-06-28,2006-08-10,14.0,14.0,1.0
2006-07-05,2006-08-17,14.0,14.0,1.0
2006-07-12,2006-08-24,14.0,14.0,1.0
2006-07-19,2006-08-31,14.0,14.0,1.0
2006-07-26,2006-09-07,14.0,14.0,1.0
2006-08-02,2006-09-14,14.0,14.0,1.0
2006-08-09,2006-09-21,14.0,14.0,1.0
2006-08-16,2006-09-28,14.0,14.0,1.0
2006-08-23,2006-10-05,14.0,14.0,1.0
2006-08-30,2006-10-12,14.0,14.0,1.0
2006-09-06,2006-10-19,14.0,14.0,1.0
2006-09-13,2006-10-26,14.0,14.0,1.0
2006-09-20,2006-11-02,14.0,14.0,1.0
2006-09-27,2006-11-09,14.0,14.0,1.0
2006-10-04,2006-11-16,14.0,14.0,1.0
2006-10-11,2006-11-23,14.0,14.0,1.0
2006-10-18,2006-11-30,14.0,14.0,1.0
2006-10-25,2006-12-07,14.0,14.0,1.0
2006-11-01,2006-12-14,14.0,14.0,1.0
2006-11-08,2006-12-21,14.0,14.0,1.0
