DATE,ARRIVAL
2016-01-01,18.0
2016-01-02,16.0
2016-01-03,17.0
2016-01-04,18.0
2016-01-05,16.5
2016-01-06,18.0
2016-01-07,16.0
2016-01-08,14.0
2016-01-09,14.244368362348435
2016-01-10,14.5990268030363
2016-01-11,15.0
2016-01-12,19.0
2016-01-13,17.0
2016-01-14,16.0
2016-01-15,37.9999452759556
2016-01-16,90.5
2016-01-17,145.21369121865592
2016-01-18,165.0
2016-01-19,150.0
2016-01-20,170.0
2016-01-21,5.0
2016-01-22,2.5
2016-01-23,16.5
2016-01-24,16.25
2016-01-25,16.0
2016-01-26,16.5
2016-01-27,17.0
2016-01-28,16.0
2016-01-29,175.0
2016-01-30,180.0
2016-01-31,177.56928868714454
2016-02-01,175.0
2016-02-02,1.9
2016-02-03,16.0
2016-02-04,140.0
2016-02-05,16.5
2016-02-06,18.0
2016-02-07,18.294365218018747
2016-02-08,18.5
2016-02-09,17.0
2016-02-10,16.0
2016-02-11,15.0
2016-02-12,16.0
2016-02-13,16.834487335314037
2016-02-14,17.578030223739685
2016-02-15,18.0
2016-02-16,16.0
2016-02-17,19.0
2016-02-18,18.0
2016-02-19,17.5
2016-02-20,17.149745787862813
2016-02-21,16.847234188643274
2016-02-22,16.5
2016-02-23,16.03483864083495
2016-02-24,15.443789095130484
2016-02-25,15.0
2016-02-26,16.0
2016-02-27,17.0
2016-02-28,17.32021723104112
2016-02-29,17.5
2016-03-01,17.0
2016-03-02,16.0
2016-03-03,19.0
2016-03-04,16.0
2016-03-05,17.0
2016-03-06,16.590768929051965
2016-03-07,16.0
2016-03-08,12.0
2016-03-09,18.0
2016-03-10,16.0
2016-03-11,15.0
2016-03-12,52.48453515198096
2016-03-13,122.40517007252852
2016-03-14,160.0
2016-03-15,13.0
2016-03-16,1.75
2016-03-17,12.5
2016-03-18,11.0
2016-03-19,19.0
2016-03-20,17.778494452517727
2016-03-21,16.0
2016-03-22,13.0
2016-03-23,12.572745495202286
2016-03-24,12.187679322025108
2016-03-25,12.0
2016-03-26,12.5
2016-03-27,12.25
2016-03-28,12.0
2016-03-29,13.0
2016-03-30,12.5
2016-03-31,13.0
2016-04-01,12.5
2016-04-02,7.5
2016-04-03,6.607227158404544
2016-04-04,6.0
2016-04-05,8.0
2016-04-06,30.0
2016-04-07,34.0
2016-04-08,30.5
2016-04-09,27.0
2016-04-10,27.5
2016-04-11,28.0
2016-04-12,26.0
2016-04-13,21.0
2016-04-14,20.0
2016-04-15,18.0
2016-04-16,24.0
2016-04-17,21.5
2016-04-18,19.0
2016-04-19,21.0
2016-04-20,25.0
2016-04-21,19.0
2016-04-22,18.0
2016-04-23,17.0
2016-04-24,16.5
2016-04-25,16.0
2016-04-26,15.0
2016-04-27,14.0
2016-04-28,16.0
2016-04-29,17.0
2016-04-30,18.0
2016-05-01,17.78881453676387
2016-05-02,17.5
2016-05-03,15.0
2016-05-04,11.5
2016-05-05,14.0
2016-05-06,13.0
2016-05-07,15.0
2016-05-08,14.5
2016-05-09,14.0
2016-05-10,13.5
2016-05-11,14.0
2016-05-12,15.0
2016-05-13,16.0
2016-05-14,17.0
2016-05-15,17.0
2016-05-16,17.0
2016-05-17,25.0
2016-05-18,27.0
2016-05-19,24.0
2016-05-20,16.0
2016-05-21,12.0
2016-05-22,14.386247585253052
2016-05-23,17.0
2016-05-24,120.0
2016-05-25,19.0
2016-05-26,20.0
2016-05-27,21.5
2016-05-28,24.0
2016-05-29,22.56581435319436
2016-05-30,20.5
2016-05-31,18.0
2016-06-01,17.0
2016-06-02,13.5
2016-06-03,30.0
2016-06-04,10.0
2016-06-05,13.599284064056326
2016-06-06,19.0
2016-06-07,28.0
2016-06-08,22.0
2016-06-09,20.0
2016-06-10,18.0
2016-06-11,16.90032792845861
2016-06-12,16.104019525382373
2016-06-13,15.0
2016-06-14,12.5
2016-06-15,6.5
2016-06-16,6.0
2016-06-17,4.5
2016-06-18,25.0
2016-06-19,27.93087382002817
2016-06-20,30.0
2016-06-21,30.00305159103336
2016-06-22,30.0
2016-06-23,28.0
2016-06-24,26.0
2016-06-25,27.0
2016-06-26,25.5
2016-06-27,24.0
2016-06-28,22.5
2016-06-29,23.0
2016-06-30,22.5
2016-07-01,21.0
2016-07-02,19.91043399630536
2016-07-03,18.934855013759925
2016-07-04,18.1861806088989
2016-07-05,18.0
2016-07-06,18.5
2016-07-07,16.0
2016-07-08,15.0
2016-07-09,14.5
2016-07-10,14.25
2016-07-11,14.0
2016-07-12,2.0
2016-07-13,2.2
2016-07-14,2.0
2016-07-15,1.8
2016-07-16,1.8
2016-07-17,10.15
2016-07-18,18.5
2016-07-19,18.0
2016-07-20,25.0
2016-07-21,20.1
2016-07-22,20.04555579053936
2016-07-23,20.0
2016-07-24,20.5
2016-07-25,21.0
2016-07-26,20.2
2016-07-27,21.0
2016-07-28,23.0
2016-07-29,23.5
2016-07-30,23.0
2016-07-31,22.842837542593003
2016-08-01,23.0636516002062
2016-08-02,23.56131344587259
2016-08-03,24.23819120356821
2016-08-04,25.0
2016-08-05,25.755659756528303
2016-08-06,26.41716017059155
2016-08-07,26.899432466123503
2016-08-08,27.12022752032917
2016-08-09,27.0
2016-08-10,25.0
2016-08-11,38.0
2016-08-12,37.5
2016-08-13,38.0
2016-08-14,37.7337773546305
2016-08-15,36.95541281739315
2016-08-16,36.0
2016-08-17,34.0
2016-08-18,35.0
2016-08-19,36.0
2016-08-20,28.0
2016-08-21,20.0
2016-08-22,20.5
2016-08-23,21.0
2016-08-24,22.29303569474362
2016-08-25,24.0
2016-08-26,26.0
2016-08-27,32.5
2016-08-28,3.0
2016-08-29,28.0
2016-08-30,25.468874896244174
2016-08-31,21.89203591657632
2016-09-01,19.5
2016-09-02,20.5
2016-09-03,24.0
2016-09-04,3.5
2016-09-05,24.0
2016-09-06,26.0
2016-09-07,21.0
2016-09-08,20.5
2016-09-09,20.0
2016-09-10,18.0
2016-09-11,18.5
2016-09-12,19.0
2016-09-13,18.5
2016-09-14,19.0
2016-09-15,19.2
2016-09-16,18.5
2016-09-17,20.0
2016-09-18,23.0
2016-09-19,20.75
2016-09-20,18.5
2016-09-21,18.0
2016-09-22,10.75
2016-09-23,3.5
2016-09-24,3.2
2016-09-25,3.059281803488528
2016-09-26,3.0
2016-09-27,3.2
