STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,1660.0,490.58332825669663,900.0,Anomaly
2016-01-08,2016-02-20,1653.6111098765487,476.13801277730937,800.0,Anomaly
2016-01-15,2016-02-27,1650.0,471.8362810563545,750.0,Anomaly
2016-01-22,2016-03-05,1605.0,459.64347044020803,681.9327730884825,Anomaly
2016-01-29,2016-03-12,1353.75,461.2126187582535,642.8571428321429,Anomaly
2016-02-01,2016-03-15,1333.2142844387777,454.8700764892373,600.0,Anomaly
2016-02-08,2016-03-22,1300.0,463.5852844579845,550.0,Anomaly
2016-02-15,2016-03-29,1265.0,403.5999288534319,550.0,Anomaly
2016-02-22,2016-04-05,1253.75,372.45512570182615,550.0,Anomaly
2016-02-29,2016-04-12,1250.0,373.4040208563243,550.0,Anomaly
2016-03-07,2016-04-19,1231.176469204154,385.38849382102217,550.0,Anomaly
2016-03-14,2016-04-26,1325.8928558673424,413.76785537628456,550.0,Anomaly
2016-03-21,2016-05-03,1325.0,432.72536813464353,550.0,Anomaly
2016-03-28,2016-05-10,1340.0,444.842807253066,550.0,Anomaly
2016-04-04,2016-05-17,1300.0,448.25,550.0,Anomaly
2016-04-11,2016-05-24,1300.0,445.3727554002266,550.0,Anomaly
2016-04-18,2016-05-31,1240.0,407.8888886935763,550.0,Anomaly
2016-04-25,2016-06-07,1135.0,414.95601851888284,550.0,Normal
2016-05-02,2016-06-14,1117.5,420.89814814814815,550.0,Normal
2016-05-09,2016-06-21,1105.0,427.37480709938035,600.0,Normal
2016-05-16,2016-06-28,1105.0,427.95269635285683,633.3333333083333,Normal
2016-05-23,2016-07-05,1100.0,431.11033950617286,675.0,Normal
2016-05-30,2016-07-12,1100.0,433.59832217822736,700.0,Normal
2016-06-06,2016-07-19,1100.0,428.2459886741464,750.0,Normal
2016-06-13,2016-07-26,1155.0,417.231040595168,736.1111086419776,Normal
2016-06-20,2016-08-02,1205.0,402.5822005627768,750.0,Normal
2016-06-27,2016-08-09,1212.1951206292551,393.1288733702682,750.0,Normal
2016-07-04,2016-08-16,1290.0,440.6762046177633,750.0,Normal
2016-07-11,2016-08-23,1290.0,513.3333333333334,750.0,Normal
2016-07-18,2016-08-30,1300.0,512.6923668887679,700.0,Normal
2016-07-25,2016-09-06,1320.0,497.3246504252905,675.0,Normal
2016-08-01,2016-09-13,1320.0,502.16039030411554,650.0,Normal
2016-08-08,2016-09-20,1270.0,411.9840897754268,600.0,Anomaly
2016-08-15,2016-09-27,1170.0,407.79023738344284,600.0,Normal
2016-08-22,2016-10-04,1155.3968260141091,418.73800970787164,600.0,Normal
2016-08-29,2016-10-11,1100.0,397.9309804306989,500.0,Anomaly
2016-09-05,2016-10-18,1100.0,391.181113289533,450.8881853006421,Anomaly
