STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,1750.0,726.7380915264641,1316.0,Normal
2016-01-08,2016-02-20,1593.4694559736558,509.97290946737996,1226.157815370683,Normal
2016-01-15,2016-02-27,1440.0,534.4174456086109,1166.0,Normal
2016-01-22,2016-03-05,1412.5,522.7951664136651,1114.0,Normal
2016-01-29,2016-03-12,1357.5,547.5449813774462,1060.2753424409111,Normal
2016-02-01,2016-03-15,1286.273291295346,568.0235801443147,1018.0,Normal
2016-02-08,2016-03-22,1212.5,507.06188837984695,1005.0,Normal
2016-02-15,2016-03-29,1150.0,476.4086419761008,930.0,Normal
2016-02-22,2016-04-05,1037.5,488.2044064581979,858.5,Normal
2016-02-29,2016-04-12,1010.673076912426,495.2310265055869,831.0,Normal
2016-03-07,2016-04-19,990.8293269016838,492.8732209821786,780.0,Normal
2016-03-14,2016-04-26,991.8362513716575,493.1764142877692,751.1364358712059,Normal
2016-03-21,2016-05-03,1145.0,450.9797022563216,751.1364358712059,Normal
2016-03-28,2016-05-10,1375.0,495.2146126987427,740.0,Normal
2016-04-04,2016-05-17,1733.0,530.0592592606183,730.6666666506667,Anomaly
2016-04-11,2016-05-24,2000.0,784.5927777786945,700.0,Anomaly
2016-04-18,2016-05-31,2082.5,799.3555556396666,660.0,Anomaly
2016-04-25,2016-06-07,2317.5,849.5777777777777,680.0,Anomaly
2016-05-02,2016-06-14,2500.0,910.1777777777776,747.0,Anomaly
2016-05-09,2016-06-21,2732.5,979.1044091712371,830.0,Anomaly
2016-05-16,2016-06-28,2832.5,1254.9333333333334,1000.0,Normal
2016-05-23,2016-07-05,2850.0,1379.4355555555555,2227.0,Normal
2016-05-30,2016-07-12,4000.0,1314.0964102572782,2381.0,Normal
2016-06-06,2016-07-19,3900.0,1177.455173962412,2502.0,Normal
2016-06-13,2016-07-26,3725.0,1283.5751739624118,2585.0,Normal
2016-06-20,2016-08-02,3200.0,1323.9989338352923,2500.0,Normal
2016-06-27,2016-08-09,3025.0,1272.8029628971194,2405.0,Normal
2016-07-04,2016-08-16,2730.0,1289.2400000005002,2351.0,Normal
2016-07-11,2016-08-23,2612.5,1000.3083543165618,2022.0,Normal
2016-07-18,2016-08-30,2047.7022577211162,1168.5340817420772,1605.0,Normal
2016-07-25,2016-09-06,1723.4729424018371,961.7013216080052,1365.0045548586324,Normal
2016-08-01,2016-09-13,1537.7834776033565,909.4540419664379,1302.0,Normal
2016-08-08,2016-09-20,1425.0,792.1418519983341,1302.0,Normal
2016-08-15,2016-09-27,1375.0,769.6608644043697,1321.5,Normal
2016-08-22,2016-10-04,1420.950109316394,746.5409267856724,1491.0,Normal
2016-08-29,2016-10-11,1507.5051341567673,719.0962569979141,1537.0,Normal
2016-09-05,2016-10-18,1524.2660211954303,800.4481009206014,1535.0,Normal
2016-09-12,2016-10-25,1553.151709262912,776.7894340403319,1514.0,Normal
2016-09-19,2016-11-01,1552.8408067591954,782.8885567892055,1470.0,Normal
2016-09-26,2016-11-08,1465.7157086886536,804.588372131863,1419.0,Normal
2016-10-03,2016-11-15,1350.0,845.0666666666667,1030.0,Normal
2016-10-10,2016-11-22,1245.0,771.0446003780664,946.0,Normal
2016-10-17,2016-11-29,1200.0,803.4265432652979,909.0,Normal
2016-10-24,2016-12-06,1137.9227054955256,823.2225176016607,868.0,Normal
2016-10-31,2016-12-13,1100.0,654.2148147599452,782.6315789226454,Normal
2016-11-07,2016-12-20,1100.0,655.1777777777777,762.0,Normal
2016-11-14,2016-12-27,1100.0,572.4858024696875,660.0,Normal
2016-11-21,2017-01-03,1017.499999988,497.6264550271798,609.0,Normal
2016-11-28,2017-01-10,925.0,505.68888888888887,570.0,Normal
2016-12-05,2017-01-17,825.0,440.9066666666667,561.0,Normal
2016-12-12,2017-01-24,770.0,396.1777777777778,569.0,Normal
2016-12-19,2017-01-31,730.8823529293685,356.94509803995044,569.0,Normal
2016-12-26,2017-02-07,900.0,336.72903077087125,589.0,Normal
2017-01-01,2017-02-13,1000.0,328.9467155116547,605.0,Normal
2017-01-08,2017-02-20,1000.0,525.5600000000001,632.4931479493772,Normal
2017-01-15,2017-02-27,1041.1923076877054,499.7901376569036,658.0,Normal
2017-01-22,2017-03-06,1082.7555569382716,541.3886419138546,685.0,Normal
2017-01-29,2017-03-13,1050.0,544.622222222222,756.0,Normal
2017-02-05,2017-03-20,1050.0,544.8070275955554,787.0173364694122,Normal
2017-02-12,2017-03-27,1050.0,558.8888888893056,833.5159574452382,Normal
2017-02-19,2017-04-03,1100.0,650.2436834219443,871.96551722827,Normal
2017-02-26,2017-04-10,1100.0,643.786666666667,874.0,Normal
2017-03-05,2017-04-17,1100.0,641.2533333333337,879.0,Normal
2017-03-12,2017-04-24,1000.0,633.5466665130667,879.0,Normal
2017-03-19,2017-05-01,1200.0,599.351111111111,879.0,Normal
2017-03-26,2017-05-08,1200.0,622.0833074937465,829.0,Normal
2017-04-02,2017-05-15,1150.0,413.90024699039776,760.0,Normal
2017-04-09,2017-05-22,937.5,421.1955554826389,638.0,Normal
2017-04-16,2017-05-29,805.0,418.6088888888889,526.0,Normal
2017-04-23,2017-06-05,850.0,401.05333333333334,526.0,Normal
2017-04-30,2017-06-12,925.0,373.5110207913182,602.3739837310331,Normal
2017-05-07,2017-06-19,1100.0,340.1422222222222,674.0,Normal
2017-05-14,2017-06-26,1200.0,356.1430987270003,686.0,Normal
2017-05-21,2017-07-03,1217.5,404.41333333333336,760.0,Normal
2017-05-28,2017-07-10,1500.0,416.02037037076127,1230.0,Normal
2017-06-04,2017-07-17,1675.0,605.8576430978817,1727.0,Normal
2017-06-11,2017-07-24,4000.0,942.1533562707664,2596.2801037028667,Normal
2017-06-18,2017-07-31,4724.6957142732435,1625.7214519798827,2816.6234490067154,Normal
2017-06-25,2017-08-07,5650.0,1752.113268119101,3360.388261840312,Normal
2017-07-02,2017-08-14,5775.0,1935.9501252603104,3413.0,Normal
2017-07-09,2017-08-21,5800.0,2156.4334585936435,3428.5,Normal
2017-07-16,2017-08-28,5251.249998828125,2250.535555628472,3466.0,Normal
2017-07-23,2017-09-04,5251.249998828125,1851.4833332552082,3352.0,Normal
2017-07-30,2017-09-11,4750.0,1946.1261261268985,3184.0,Normal
