STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,1750.0,726.7380915264641,631.4123224975637,Anomaly
2016-01-08,2016-02-20,1593.4694559736558,509.97290946737996,562.1736322882875,Anomaly
2016-01-15,2016-02-27,1440.0,534.4174456086109,467.34211128708193,Anomaly
2016-01-22,2016-03-05,1412.5,522.7951664136651,400.0,Anomaly
2016-01-29,2016-03-12,1357.5,547.5449813774462,333.0,Anomaly
2016-02-01,2016-03-15,1286.273291295346,568.0235801443147,333.0,Anomaly
2016-02-08,2016-03-22,1212.5,507.06188837984695,300.0,Anomaly
2016-02-15,2016-03-29,1150.0,476.4086419761008,300.0,Anomaly
2016-02-22,2016-04-05,1037.5,488.2044064581979,300.0,Anomaly
2016-02-29,2016-04-12,1010.673076912426,495.2310265055869,333.0,Normal
2016-03-07,2016-04-19,990.8293269016838,492.8732209821786,400.0,Normal
2016-03-14,2016-04-26,991.8362513716575,493.1764142877692,600.0,Normal
2016-03-21,2016-05-03,1145.0,450.9797022563216,800.0,Normal
2016-03-28,2016-05-10,1375.0,495.2146126987427,1000.0,Normal
2016-04-04,2016-05-17,1733.0,530.0592592606183,1233.0,Normal
2016-04-11,2016-05-24,2000.0,784.5927777786945,1900.0,Normal
2016-04-18,2016-05-31,2082.5,799.3555556396666,2333.0,Normal
2016-04-25,2016-06-07,2317.5,849.5777777777777,3000.0,Normal
2016-05-02,2016-06-14,2500.0,910.1777777777776,3000.0,Normal
2016-05-09,2016-06-21,2732.5,979.1044091712371,3400.0,Normal
2016-05-16,2016-06-28,2832.5,1254.9333333333334,3400.0,Normal
2016-05-23,2016-07-05,2850.0,1379.4355555555555,3333.0,Normal
2016-05-30,2016-07-12,4000.0,1314.0964102572782,3166.0,Normal
2016-06-06,2016-07-19,3900.0,1177.455173962412,3000.0,Normal
2016-06-13,2016-07-26,3725.0,1283.5751739624118,3000.0,Normal
2016-06-20,2016-08-02,3200.0,1323.9989338352923,2333.0,Normal
2016-06-27,2016-08-09,3025.0,1272.8029628971194,1900.0,Normal
2016-07-04,2016-08-16,2730.0,1289.2400000005002,1133.0,Normal
2016-07-11,2016-08-23,2612.5,1000.3083543165618,1000.0,Anomaly
2016-07-18,2016-08-30,2047.7022577211162,1168.5340817420772,800.0,Normal
2016-07-25,2016-09-06,1723.4729424018371,961.7013216080052,633.0,Normal
2016-08-01,2016-09-13,1537.7834776033565,909.4540419664379,633.0,Normal
2016-08-08,2016-09-20,1425.0,792.1418519983341,633.0,Normal
2016-08-15,2016-09-27,1375.0,769.6608644043697,933.0,Normal
