DATE,DISPERSION,COMMODITY
2016-02-01,0.0128597390302759,ONION
2016-02-01,0.0013546844316359,MUSTARD OIL
2016-03-01,0.0479420648992508,TOMATO
2016-03-01,0.038593933292691,POTATO
2016-03-01,0.023990704592493913,AVG
2016-03-01,0.0221055344870657,RICE
2016-03-01,0.0198809239042751,MASUR DAL
2016-03-01,0.0193612465667424,ONION
2016-03-01,0.0140837459465298,GREEN GRAM DAL (MOONG DAL)
2016-03-01,0.0059674830509026,MUSTARD OIL
2016-04-01,0.0363623835415543,POTATO
2016-04-01,0.02961019149709,TOMATO
2016-04-01,0.0215641042754024,RICE
2016-04-01,0.019480528510932727,AVG
2016-04-01,0.0189630713491867,MASUR DAL
2016-04-01,0.0135905174459857,GREEN GRAM DAL (MOONG DAL)
2016-04-01,0.0112425691189117,ONION
2016-04-01,0.0050308623483983,MUSTARD OIL
2016-05-01,0.0386660759130039,POTATO
2016-05-01,0.0310896930365666,TOMATO
2016-05-01,0.0211909374642255,RICE
2016-05-01,0.0208353878871454,AVG
2016-05-01,0.0185553769481774,ONION
2016-05-01,0.0158292331523916,MASUR DAL
2016-05-01,0.0154203246130159,GREEN GRAM DAL (MOONG DAL)
2016-05-01,0.0050960740826369,MUSTARD OIL
2016-06-01,0.0260900075087078,POTATO
2016-06-01,0.024840712916718,TOMATO
2016-06-01,0.0204245205615634,ONION
2016-06-01,0.019772437875477,RICE
2016-06-01,0.017772205648639645,AVG
2016-06-01,0.0168888424109533,GREEN GRAM DAL (MOONG DAL)
2016-06-01,0.014650498444447,MASUR DAL
2016-06-01,0.001738419822611,MUSTARD OIL
2016-07-01,0.0414185302770325,TOMATO
2016-07-01,0.0200017931387,RICE
2016-07-01,0.017712719166382614,AVG
2016-07-01,0.0171622344699595,ONION
2016-07-01,0.0166671132316195,GREEN GRAM DAL (MOONG DAL)
2016-07-01,0.0143701857040753,MASUR DAL
2016-07-01,0.0126147507717052,POTATO
2016-07-01,0.0017544265715863,MUSTARD OIL
2016-08-01,0.0836634499744713,TOMATO
2016-08-01,0.024060994026659916,AVG
2016-08-01,0.0218171306728432,GREEN GRAM DAL (MOONG DAL)
2016-08-01,0.019871586027743,RICE
2016-08-01,0.0171909321606965,MASUR DAL
2016-08-01,0.0137321807895869,POTATO
2016-08-01,0.0106812545370606,ONION
2016-08-01,0.0014704240242179,MUSTARD OIL
2016-09-01,0.0766468179969034,TOMATO
2016-09-01,0.025415650486090003,AVG
2016-09-01,0.0233186862352664,GREEN GRAM DAL (MOONG DAL)
2016-09-01,0.0220718198771678,POTATO
2016-09-01,0.0201632035563478,RICE
2016-09-01,0.0184922330505694,MASUR DAL
2016-09-01,0.0166844378129595,ONION
2016-09-01,0.0005323548734157,MUSTARD OIL
2016-10-01,0.0584710741905472,TOMATO
2016-10-01,0.0321111628275706,POTATO
2016-10-01,0.024660081110991043,AVG
2016-10-01,0.022538331685885,GREEN GRAM DAL (MOONG DAL)
2016-10-01,0.0208993562218245,RICE
2016-10-01,0.0199802497948847,ONION
2016-10-01,0.0177983952334899,MASUR DAL
2016-10-01,0.0008219978227354,MUSTARD OIL
2016-11-01,0.0654515639224764,TOMATO
2016-11-01,0.0319212718102564,POTATO
2016-11-01,0.025762285184423344,AVG
2016-11-01,0.023114889185619,GREEN GRAM DAL (MOONG DAL)
2016-11-01,0.0214946352377654,RICE
2016-11-01,0.0194040521652883,MASUR DAL
2016-11-01,0.0184525506853888,ONION
2016-11-01,0.0004970332841691,MUSTARD OIL
2016-12-01,0.0544568815150098,TOMATO
2016-12-01,0.0332051049567331,POTATO
2016-12-01,0.024420899606485802,AVG
2016-12-01,0.0230023963379699,GREEN GRAM DAL (MOONG DAL)
2016-12-01,0.0202703064660765,MASUR DAL
2016-12-01,0.0200288594064539,RICE
2016-12-01,0.0199827485631574,ONION
2016-12-01,0.0,MUSTARD OIL
2017-01-01,0.045565626862466,POTATO
2017-01-01,0.0454519590559758,TOMATO
2017-01-01,0.0256806324084603,AVG
2017-01-01,0.0238297469088743,MASUR DAL
2017-01-01,0.0228409632317586,ONION
2017-01-01,0.0211886040605684,RICE
2017-01-01,0.0207492576171077,GREEN GRAM DAL (MOONG DAL)
2017-01-01,0.0001382691224713,MUSTARD OIL
2017-02-01,0.0525573155491456,TOMATO
2017-02-01,0.0513655758021954,POTATO
2017-02-01,0.027437817596416083,AVG
2017-02-01,0.0242617593311064,MASUR DAL
2017-02-01,0.0230539771530192,ONION
2017-02-01,0.0209318076839414,RICE
2017-02-01,0.0188129939201999,GREEN GRAM DAL (MOONG DAL)
2017-02-01,0.0010812937353047,MUSTARD OIL
2017-03-01,0.0629643737523822,TOMATO
2017-03-01,0.0594143996826847,POTATO
2017-03-01,0.03018281635138947,AVG
2017-03-01,0.0264702767617312,MASUR DAL
2017-03-01,0.0242673710926585,ONION
2017-03-01,0.0209480374064425,RICE
2017-03-01,0.0161990785684129,GREEN GRAM DAL (MOONG DAL)
2017-03-01,0.0010161771954143,MUSTARD OIL
2017-04-01,0.0538327523552191,POTATO
2017-04-01,0.043919220445095,TOMATO
2017-04-01,0.0269725263972257,MASUR DAL
2017-04-01,0.0261323369473433,AVG
2017-04-01,0.0245874118940238,ONION
2017-04-01,0.0204697169169232,RICE
2017-04-01,0.0130057881580499,GREEN GRAM DAL (MOONG DAL)
2017-04-01,0.0001389424648664,MUSTARD OIL
2017-05-01,0.0434595129807754,POTATO
2017-05-01,0.039927794504946,TOMATO
2017-05-01,0.0296307021815982,MASUR DAL
2017-05-01,0.0257878126570784,ONION
2017-05-01,0.025499259849150403,AVG
2017-05-01,0.0198160684832599,GREEN GRAM DAL (MOONG DAL)
2017-05-01,0.0197958632134897,RICE
2017-05-01,7.706492290522302e-05,MUSTARD OIL
2017-06-01,0.0484637763347597,TOMATO
2017-06-01,0.0374905972836895,POTATO
2017-06-01,0.0303279072021195,MASUR DAL
2017-06-01,0.027986336240229,ONION
2017-06-01,0.026465314774810202,AVG
2017-06-01,0.0214048960675515,GREEN GRAM DAL (MOONG DAL)
2017-06-01,0.0180941241292714,RICE
2017-06-01,0.0014895661660508,MUSTARD OIL
2017-07-01,0.034655482167967,POTATO
2017-07-01,0.0314813852580929,ONION
2017-07-01,0.0279799234906776,MASUR DAL
2017-07-01,0.0242275110184836,RICE
2017-07-01,0.021579404910926,AVG
2017-07-01,0.0202436117569159,GREEN GRAM DAL (MOONG DAL)
2017-07-01,0.0122645613434634,TOMATO
2017-07-01,0.0002033593408816,MUSTARD OIL
2017-08-01,0.0392820449588529,POTATO
2017-08-01,0.0256897469519547,MASUR DAL
2017-08-01,0.0219598477928598,RICE
2017-08-01,0.019762048241565383,AVG
2017-08-01,0.0191308275409438,TOMATO
2017-08-01,0.0167239005109188,ONION
2017-08-01,0.0126811564168839,GREEN GRAM DAL (MOONG DAL)
2017-08-01,0.0028668135185438,MUSTARD OIL
2017-09-01,0.0400419379015052,POTATO
2017-09-01,0.0246350381933387,MASUR DAL
2017-09-01,0.0199340195775589,ONION
2017-09-01,0.0190042280300462,RICE
2017-09-01,0.018909699526842412,AVG
2017-09-01,0.0159894916320241,TOMATO
2017-09-01,0.0090389079495437,GREEN GRAM DAL (MOONG DAL)
2017-09-01,0.0037242734038801,MUSTARD OIL
2017-10-01,0.0406323846425849,POTATO
2017-10-01,0.0253938624126658,TOMATO
2017-10-01,0.020217113327916,MASUR DAL
2017-10-01,0.0197501235869536,ONION
2017-10-01,0.01939026026011497,AVG
2017-10-01,0.0190191566991796,RICE
2017-10-01,0.0103984505083708,GREEN GRAM DAL (MOONG DAL)
2017-10-01,0.0003207306431341,MUSTARD OIL
2017-11-01,0.0380123866276309,POTATO
2017-11-01,0.0269581759141397,ONION
2017-11-01,0.0235152511735205,TOMATO
2017-11-01,0.019886551590834228,AVG
2017-11-01,0.0197153930167369,MASUR DAL
2017-11-01,0.0192552990247003,RICE
2017-11-01,0.011230653993202,GREEN GRAM DAL (MOONG DAL)
2017-11-01,0.0005187013859093,MUSTARD OIL
2017-12-01,0.0384760274145437,POTATO
2017-12-01,0.0230021989986261,TOMATO
2017-12-01,0.0208257047624127,ONION
2017-12-01,0.0199110552648014,RICE
2017-12-01,0.019354341389141,MASUR DAL
2017-12-01,0.018794576657634086,AVG
2017-12-01,0.0091259573130332,GREEN GRAM DAL (MOONG DAL)
2017-12-01,0.0008667514608805,MUSTARD OIL
2018-01-01,0.0553293563115484,TOMATO
2018-01-01,0.029988598557725,POTATO
2018-01-01,0.0213032678219472,AVG
2018-01-01,0.0210868235256629,RICE
2018-01-01,0.019916315019062,MASUR DAL
2018-01-01,0.0152127309175818,ONION
2018-01-01,0.0071270355109282,GREEN GRAM DAL (MOONG DAL)
2018-01-01,0.0004620149111221,MUSTARD OIL
2018-02-01,0.0455839763990683,TOMATO
2018-02-01,0.0325601677559527,POTATO
2018-02-01,0.02020571495407567,AVG
2018-02-01,0.019935968194191,RICE
2018-02-01,0.0187161498512615,MASUR DAL
2018-02-01,0.017215983683382,ONION
2018-02-01,0.0070115339993648,GREEN GRAM DAL (MOONG DAL)
2018-02-01,0.0004162247953094,MUSTARD OIL
2018-03-01,0.041783237887829,TOMATO
2018-03-01,0.0226840736778477,ONION
2018-03-01,0.0213229985703141,POTATO
2018-03-01,0.0198776884402588,RICE
2018-03-01,0.0195275785411619,MASUR DAL
2018-03-01,0.0187822071362245,AVG
2018-03-01,0.0059640717119356,GREEN GRAM DAL (MOONG DAL)
2018-03-01,0.0003158011242244,MUSTARD OIL
2018-04-01,0.026986700589164,TOMATO
2018-04-01,0.0251134202707328,POTATO
2018-04-01,0.0224468816171377,RICE
2018-04-01,0.0197449568517804,MASUR DAL
2018-04-01,0.0188827471136783,ONION
2018-04-01,0.016816865259832642,AVG
2018-04-01,0.0045035729125261,GREEN GRAM DAL (MOONG DAL)
2018-04-01,3.977746380919129e-05,MUSTARD OIL
2018-05-01,0.0360614399433328,POTATO
2018-05-01,0.0268741780815948,TOMATO
2018-05-01,0.0214417683854437,RICE
2018-05-01,0.0194459571122531,MASUR DAL
2018-05-01,0.0187731113958457,ONION
2018-05-01,0.01847035794843214,AVG
2018-05-01,0.0058256464130512,GREEN GRAM DAL (MOONG DAL)
2018-05-01,0.0008704043075037,MUSTARD OIL
2018-06-01,0.034460963040538,TOMATO
2018-06-01,0.0334959566480547,POTATO
2018-06-01,0.0212336980975789,RICE
2018-06-01,0.0206972451457268,MASUR DAL
2018-06-01,0.018986423180057815,AVG
2018-06-01,0.0133218306813,ONION
2018-06-01,0.0087220052511643,GREEN GRAM DAL (MOONG DAL)
2018-06-01,0.000973263396042,MUSTARD OIL
2018-07-01,0.0587501743178262,TOMATO
2018-07-01,0.0316058807252274,POTATO
2018-07-01,0.02268849272288301,AVG
2018-07-01,0.0215642341814956,RICE
2018-07-01,0.0182807498601227,MASUR DAL
2018-07-01,0.0175318005172879,ONION
2018-07-01,0.0067050072513113,GREEN GRAM DAL (MOONG DAL)
2018-07-01,0.00438160220691,MUSTARD OIL
2018-08-01,0.0419913394768324,TOMATO
2018-08-01,0.0327429040701575,POTATO
2018-08-01,0.02001764418229116,AVG
2018-08-01,0.0187925808515811,ONION
2018-08-01,0.0181780899777607,RICE
2018-08-01,0.0165746473398893,MASUR DAL
2018-08-01,0.0059522446762398,GREEN GRAM DAL (MOONG DAL)
2018-08-01,0.0058917028835773,MUSTARD OIL
2018-09-01,0.0367510364714725,POTATO
2018-09-01,0.0283774405981294,TOMATO
2018-09-01,0.018624403613648,ONION
2018-09-01,0.018038516731755414,AVG
2018-09-01,0.0163818478793547,MASUR DAL
2018-09-01,0.0153863977161694,RICE
2018-09-01,0.0062874175050092,GREEN GRAM DAL (MOONG DAL)
2018-09-01,0.0044610733385047,MUSTARD OIL
2018-10-01,0.0445689474894104,POTATO
2018-10-01,0.0418308761634207,TOMATO
2018-10-01,0.02016512553711351,AVG
2018-10-01,0.0161162718517937,MASUR DAL
2018-10-01,0.0160243111273938,ONION
2018-10-01,0.013946373930375,RICE
2018-10-01,0.0047277296295664,GREEN GRAM DAL (MOONG DAL)
2018-10-01,0.0039413685678346,MUSTARD OIL
2018-11-01,0.0438293061032556,TOMATO
2018-11-01,0.0432874090523762,POTATO
2018-11-01,0.020300415808912984,AVG
2018-11-01,0.0195413230415366,ONION
2018-11-01,0.015589755724568,MASUR DAL
2018-11-01,0.0136127292132134,RICE
2018-11-01,0.0032995644841225,GREEN GRAM DAL (MOONG DAL)
2018-11-01,0.0029428230433186,MUSTARD OIL
2018-12-01,0.0410609035514245,TOMATO
2018-12-01,0.0253882593337706,POTATO
2018-12-01,0.0193564864937734,ONION
2018-12-01,0.01718373386458096,AVG
2018-12-01,0.0155247702789433,MASUR DAL
2018-12-01,0.0149492067973063,RICE
2018-12-01,0.0022702446101607,GREEN GRAM DAL (MOONG DAL)
2018-12-01,0.0017362659866879,MUSTARD OIL
2019-01-01,0.038911405819701,TOMATO
2019-01-01,0.0204176536814855,POTATO
2019-01-01,0.01648419535372,RICE
2019-01-01,0.0159820056745135,MASUR DAL
2019-01-01,0.015578347315910127,AVG
2019-01-01,0.0133584467752454,ONION
2019-01-01,0.0024576688440737,GREEN GRAM DAL (MOONG DAL)
2019-01-01,0.0014370550626318,MUSTARD OIL
2019-02-01,0.0424949421810941,TOMATO
2019-02-01,0.0367926313643407,POTATO
2019-02-01,0.018684394073826084,AVG
2019-02-01,0.0160648399034513,RICE
2019-02-01,0.0158060956054331,ONION
2019-02-01,0.0156194416469501,MASUR DAL
2019-02-01,0.0025437228889607,GREEN GRAM DAL (MOONG DAL)
2019-02-01,0.0014690849265526,MUSTARD OIL
2019-03-01,0.0454214473625037,TOMATO
2019-03-01,0.0369710967410764,POTATO
2019-03-01,0.018533015964303297,AVG
2019-03-01,0.0163002425205272,RICE
2019-03-01,0.0144419029081544,ONION
2019-03-01,0.0122086836853605,MASUR DAL
2019-03-01,0.0024745388732391,MUSTARD OIL
2019-03-01,0.0019131996592618,GREEN GRAM DAL (MOONG DAL)
2019-04-01,0.0272881295203492,POTATO
2019-04-01,0.0176450025610361,ONION
2019-04-01,0.0169401506100411,TOMATO
2019-04-01,0.0167470224309554,RICE
2019-04-01,0.013607037007090655,AVG
2019-04-01,0.011608689958555,MASUR DAL
2019-04-01,0.0029747633806837,MUSTARD OIL
2019-04-01,0.0020455005880141,GREEN GRAM DAL (MOONG DAL)
2019-05-01,0.0311933636999811,POTATO
2019-05-01,0.0196826479186549,ONION
2019-05-01,0.0167003069151725,RICE
2019-05-01,0.0158337350227422,TOMATO
2019-05-01,0.014701009534955815,AVG
2019-05-01,0.0122298480642703,MASUR DAL
2019-05-01,0.0036370061676622,GREEN GRAM DAL (MOONG DAL)
2019-05-01,0.0036301589562075,MUSTARD OIL
2019-06-01,0.0209847639116467,POTATO
2019-06-01,0.0208724818428573,ONION
2019-06-01,0.016923524309301,RICE
2019-06-01,0.0134958930600915,TOMATO
2019-06-01,0.013351624733145955,AVG
2019-06-01,0.0132118040759315,MASUR DAL
2019-06-01,0.0052360864481948,GREEN GRAM DAL (MOONG DAL)
2019-06-01,0.0027368194839989,MUSTARD OIL
2019-07-01,0.0348581171002914,TOMATO
2019-07-01,0.0228914601337917,POTATO
2019-07-01,0.0209915530235162,ONION
2019-07-01,0.0170043004854124,RICE
2019-07-01,0.016582656900878272,AVG
2019-07-01,0.0127621752083035,MASUR DAL
2019-07-01,0.0048871869875262,GREEN GRAM DAL (MOONG DAL)
2019-07-01,0.0026838053673065,MUSTARD OIL
2019-08-01,0.0373890741177154,TOMATO
2019-08-01,0.0214743932351567,POTATO
2019-08-01,0.0202295833201943,ONION
2019-08-01,0.016223659228655058,AVG
2019-08-01,0.0160428273550497,RICE
2019-08-01,0.012599220557649,MASUR DAL
2019-08-01,0.0031651255218832,GREEN GRAM DAL (MOONG DAL)
2019-08-01,0.0026653904929371,MUSTARD OIL
2019-09-01,0.0450355046192039,TOMATO
2019-09-01,0.0196405535377983,POTATO
2019-09-01,0.016153159857663014,AVG
2019-09-01,0.0159274159120992,RICE
2019-09-01,0.0121326786049876,MASUR DAL
2019-09-01,0.011818059291954,ONION
2019-09-01,0.0047925670523332,GREEN GRAM DAL (MOONG DAL)
2019-09-01,0.0037253399852649,MUSTARD OIL
2019-10-01,0.0372704258732117,TOMATO
2019-10-01,0.0227816219980317,POTATO
2019-10-01,0.01651711745066566,AVG
2019-10-01,0.0152201713918366,RICE
2019-10-01,0.0151880544054809,ONION
2019-10-01,0.0149008372420531,MASUR DAL
2019-10-01,0.005433539421476,MUSTARD OIL
2019-10-01,0.0048251718225696,GREEN GRAM DAL (MOONG DAL)
2019-11-01,0.0331144012742555,TOMATO
2019-11-01,0.0295206577571027,POTATO
2019-11-01,0.0177942843488674,MASUR DAL
2019-11-01,0.017332324175120543,AVG
2019-11-01,0.0134035352289211,RICE
2019-11-01,0.0132230160706603,ONION
2019-11-01,0.0090215849423353,GREEN GRAM DAL (MOONG DAL)
2019-11-01,0.0052487896037015,MUSTARD OIL
2019-12-01,0.0299851342296652,POTATO
2019-12-01,0.0256500128992158,TOMATO
2019-12-01,0.020116046709929,MASUR DAL
2019-12-01,0.01618489466374833,AVG
2019-12-01,0.0138908950141468,RICE
2019-12-01,0.0119167040405133,ONION
2019-12-01,0.0079046673549694,GREEN GRAM DAL (MOONG DAL)
2019-12-01,0.0038308023977988,MUSTARD OIL
2020-01-01,0.026713318244943,POTATO
2020-01-01,0.0204005904428262,TOMATO
2020-01-01,0.0175459218101214,MASUR DAL
2020-01-01,0.014246659559673244,AVG
2020-01-01,0.0137542271420916,RICE
2020-01-01,0.0117397678319693,ONION
2020-01-01,0.0092287147246104,GREEN GRAM DAL (MOONG DAL)
2020-01-01,0.0003440767211508,MUSTARD OIL
2020-02-01,0.0229678490206177,TOMATO
2020-02-01,0.0161232697499655,MASUR DAL
2020-02-01,0.014545767891774,POTATO
2020-02-01,0.0129919789541364,RICE
2020-02-01,0.011999812081600449,AVG
2020-02-01,0.0113611896833116,ONION
2020-02-01,0.0059493982321345,GREEN GRAM DAL (MOONG DAL)
2020-02-01,5.923103926345491e-05,MUSTARD OIL
2020-03-01,0.0341818683411688,TOMATO
2020-03-01,0.0223015389613596,POTATO
2020-03-01,0.016184134189998,MASUR DAL
2020-03-01,0.015384211556116186,AVG
2020-03-01,0.0138992232882855,RICE
2020-03-01,0.0135972305913255,ONION
2020-03-01,0.0044872427717169,GREEN GRAM DAL (MOONG DAL)
2020-03-01,0.003038242748959,MUSTARD OIL
2020-04-01,0.0440264301872929,TOMATO
2020-04-01,0.0246527195081923,POTATO
2020-04-01,0.0211524112878569,MASUR DAL
2020-04-01,0.01830320934777977,AVG
2020-04-01,0.0163384030857833,ONION
2020-04-01,0.012751864295643,RICE
2020-04-01,0.0081413140904596,GREEN GRAM DAL (MOONG DAL)
2020-04-01,0.0010593229792304,MUSTARD OIL
2020-05-01,0.0377784908101651,TOMATO
2020-05-01,0.0299001107448662,ONION
2020-05-01,0.0207483768856276,MASUR DAL
2020-05-01,0.01934158536450369,AVG
2020-05-01,0.0186798700483859,POTATO
2020-05-01,0.0147620080923837,RICE
2020-05-01,0.0123446601542698,GREEN GRAM DAL (MOONG DAL)
2020-05-01,0.0011775808158275,MUSTARD OIL
2020-06-01,0.0376511852215861,TOMATO
2020-06-01,0.0285220656326921,ONION
2020-06-01,0.0212628274997797,MASUR DAL
2020-06-01,0.0205714404937569,POTATO
2020-06-01,0.018578457362842953,AVG
2020-06-01,0.0118287778850043,GREEN GRAM DAL (MOONG DAL)
2020-06-01,0.0099460475219798,RICE
2020-06-01,0.0002668572851018,MUSTARD OIL
2020-07-01,0.0320936731232247,TOMATO
2020-07-01,0.0202165096888328,MASUR DAL
2020-07-01,0.0197043589997574,ONION
2020-07-01,0.0187890116800022,POTATO
2020-07-01,0.016573228497894787,AVG
2020-07-01,0.011859394495424,GREEN GRAM DAL (MOONG DAL)
2020-07-01,0.0087915438789709,RICE
2020-07-01,0.0045581076190515,MUSTARD OIL
2020-08-01,0.0405105911019591,TOMATO
2020-08-01,0.021457283741883,MASUR DAL
2020-08-01,0.0195793783624995,POTATO
2020-08-01,0.019107007295955,ONION
2020-08-01,0.018220634093417416,AVG
2020-08-01,0.0128980939418115,GREEN GRAM DAL (MOONG DAL)
2020-08-01,0.010275160246813,RICE
2020-08-01,0.0037169239630008,MUSTARD OIL
2020-09-01,0.0363084247763022,TOMATO
2020-09-01,0.029296270044148,ONION
2020-09-01,0.0207102078074134,POTATO
2020-09-01,0.0188203758984223,MASUR DAL
2020-09-01,0.018781877116607455,AVG
2020-09-01,0.0129085899516126,GREEN GRAM DAL (MOONG DAL)
2020-09-01,0.0100439859430497,RICE
2020-09-01,0.003385285395304,MUSTARD OIL
2020-10-01,0.0365810924538035,TOMATO
2020-10-01,0.0212838895080632,POTATO
2020-10-01,0.0170230965727523,ONION
2020-10-01,0.01669935768908163,AVG
2020-10-01,0.0166624514419764,MASUR DAL
2020-10-01,0.0108219847936765,RICE
2020-10-01,0.010253398547032,GREEN GRAM DAL (MOONG DAL)
2020-10-01,0.0042695905062675,MUSTARD OIL
2020-11-01,0.0421712977237433,TOMATO
2020-11-01,0.0286091002691441,POTATO
2020-11-01,0.018071301816729453,AVG
2020-11-01,0.0161017921794827,MASUR DAL
2020-11-01,0.015743891272078,ONION
2020-11-01,0.0111405681315169,RICE
2020-11-01,0.0081686086764508,GREEN GRAM DAL (MOONG DAL)
2020-11-01,0.0045638544646904,MUSTARD OIL
2020-12-01,0.0484758393193185,TOMATO
2020-12-01,0.0188269999385036,MASUR DAL
2020-12-01,0.017641736086157298,AVG
2020-12-01,0.01534084178128,ONION
2020-12-01,0.0145809060854673,POTATO
2020-12-01,0.0115797868461978,RICE
2020-12-01,0.0075661804401587,MUSTARD OIL
2020-12-01,0.0071215981921752,GREEN GRAM DAL (MOONG DAL)
2021-01-01,0.0967614911204264,POTATO
2021-01-01,0.0434716242244589,TOMATO
2021-01-01,0.02837166546272683,AVG
2021-01-01,0.0184277686975592,MASUR DAL
2021-01-01,0.0181850663335564,RICE
2021-01-01,0.0080656368082985,GREEN GRAM DAL (MOONG DAL)
2021-01-01,0.0071889919161976,MUSTARD OIL
2021-01-01,0.0065010791385908,ONION
2021-02-01,0.0507324627876664,POTATO
2021-02-01,0.0253976654804906,RICE
2021-02-01,0.02050631530323916,AVG
2021-02-01,0.0185626165285599,ONION
2021-02-01,0.0180887972632522,MASUR DAL
2021-02-01,0.0167225344878635,TOMATO
2021-02-01,0.0091135201954701,GREEN GRAM DAL (MOONG DAL)
2021-02-01,0.0049266103793714,MUSTARD OIL
2021-03-01,0.0408320178863395,POTATO
2021-03-01,0.0337725436517415,TOMATO
2021-03-01,0.0332920081470783,RICE
2021-03-01,0.021826524013481174,AVG
2021-03-01,0.016033255168355,MASUR DAL
2021-03-01,0.0158791392194422,ONION
2021-03-01,0.0079219161633262,GREEN GRAM DAL (MOONG DAL)
2021-03-01,0.0050547878580855,MUSTARD OIL
2021-04-01,0.0393847906833086,TOMATO
2021-04-01,0.031179507602473,POTATO
2021-04-01,0.0288505453624044,RICE
2021-04-01,0.020538785892372315,AVG
2021-04-01,0.0169127243418233,MASUR DAL
2021-04-01,0.0139517476822299,ONION
2021-04-01,0.0073472750675786,MUSTARD OIL
2021-04-01,0.0061449105067884,GREEN GRAM DAL (MOONG DAL)
2021-05-01,0.0550044166042795,RICE
2021-05-01,0.03810696393337,TOMATO
2021-05-01,0.0277770424167583,POTATO
2021-05-01,0.02543989173073904,AVG
2021-05-01,0.0227447583661691,ONION
2021-05-01,0.0182831654327412,MASUR DAL
2021-05-01,0.01157789239347,MUSTARD OIL
2021-05-01,0.0045850029683852,GREEN GRAM DAL (MOONG DAL)
2021-06-01,0.0853449567004649,RICE
2021-06-01,0.028940541664381817,AVG
2021-06-01,0.0273305130192241,TOMATO
2021-06-01,0.0236151527055443,ONION
2021-06-01,0.0205518807263927,MASUR DAL
2021-06-01,0.0120920173909521,MUSTARD OIL
2021-06-01,0.0047087294437128,GREEN GRAM DAL (MOONG DAL)
