DATE,MEAN,STD
,0.020900006013666858,0.007245565460437567
,0.01986483420522028,0.007844585293105853
,0.024845817876696045,0.008476385740955852
,0.022277243474362062,0.004706163951932258
,0.020300419155598028,0.002033336567965857
,0.02607042037408683,0.010780421998999536
,0.03681891668143297,0.009251077400229167
,0.03585929487032615,0.013967412233844852
,0.03652668202714489,0.016204557688452848
,0.03132633378862178,0.012338270741475863
,0.029224052890653773,0.011736764350267576
,0.028317158812350713,0.0138566306362977
,0.028661013709028803,0.014270754111775369
,0.03806022871833685,0.0013204043468056127
,0.04309926888912301,0.0034897968011498026
,0.041280022516111965,0.006720709390246285
,0.035092987606363396,0.0050533284975035325
,0.039278323535634596,0.0028281191232563674
,0.038591081193074146,0.003283336825547531
,0.044524879383578464,0.002046336753046423
,0.03886588950391602,0.006160883915156103
,0.03201545067551902,0.012206016858979225
,0.025100181138806195,0.011895581646018817
,0.018767325005206788,0.006313307313592248
,0.025813047117697642,0.004147615470031134
,0.06587101510706202,0.031089202917445616
,0.024793544006150893,0.013472258706570393
,0.027109761680524713,0.01615248160858358
,0.022860669441331367,0.01680414427162796
,0.030981354214944946,0.0029197572608186343
,0.025546261510869427,0.011213077183326068
,0.02956550850652278,0.012035146134463083
,0.030402944948553667,0.005557997750894239
,0.026017649998403555,0.00269346282492295
,0.03164922276926219,0.003477624367218759
,0.015340552541564446,0.004941884890433898
,0.019483706859714723,0.002531323976626993
,0.0271563036156406,0.011883674000355142
,0.035358673546999016,0.018899209684133972
,0.044296664028111055,0.02759611905058755
,0.057902982292815555,0.04029715839366633
,0.04466482122967004,0.02942125215326745
,0.058119661521620083,0.0019957776676086704
,0.055786165765032765,0.00014601541359442194
,0.06101813323972054,0.0014461066468380336
,0.06177216438099276,0.002798402035292573
,0.052272064191610054,0.0009644235475078679
,0.041093424202421305,0.006278641876939408
,0.03505653002443915,0.0024721532362492506
,0.03890818177074809,0.004489522651292491
,0.04455519835988486,0.005497645783566062
,0.048974385518206556,0.004396262172948917
,0.04485253769361561,0.00112076847059012
,0.040530960510444206,0.005584603883587915
,0.03859719809389352,0.009915862633357673
,0.041711215343582284,0.00026967224006152826
,0.04416354328994053,0.013729752382084551
,0.0526710232149957,0.01873712949961283
,0.06238521936589108,0.024501372293600172
,0.04748327245534581,0.023843929103895222
,0.033590599087914265,0.017931448437755765
,0.038344408903939475,0.021574261693573446
,0.04844775480478974,0.023192899154780417
,0.05355941539428205,0.030729261790998524
,0.05441078758448343,0.034345661126242634
,0.03876093283148868,0.01661079155001131
,0.037349921783571924,0.014416852993730937
,0.04279087412484854,0.006066156793308079
,0.05001930154565562,0.006766977760888793
,0.04747286274616914,0.004969481280184623
,0.04216505141846047,0.005658019287671363
,0.03392290562251764,0.007751500952369051
,0.03430820414805894,0.005798719505968412
,0.038133086282383356,0.0038507196755105944
,0.039768344923489324,0.0006530381358611989
,0.034949352451980484,0.0008643810315757013
,0.044913594317498966,0.001192698547347791
,0.047745854066580315,0.006931616811881373
,0.047197347368386405,0.011851983699918401
,0.03388960116884446,0.0073626361268517865
,0.02827911624647645,0.002075699199873939
,0.029051833617264926,0.007881376555385504
,0.02944041415338925,0.006814027396015027
,0.025272629542409122,0.0007365957146460798
,0.024295436201282054,0.00036559508475457816
,0.024839472416548585,0.009431418162513782
,0.029089936681965575,0.00929857435006259
,0.03955780028185511,0.002626790911713698
,0.0392446807180533,0.013075629961675468
,0.032326379269392067,0.007215803295454182
,0.033448225546923255,0.007981338973225827
,0.032037438656181624,0.0017475826756739397
,0.020591203474222948,0.004222254864123393
,0.01849064274475231,0.003862159204441098
,0.02200295462091336,0.002821365520651124
,0.023838974899727215,0.00093420751884918
,0.026404438988682468,0.0025360711310813792
,0.022194371029928224,0.0011199447079726973
,0.02572814826170712,0.006560100395766632
,0.021565844797683635,0.006479682940195271
,0.022238980961311425,0.0005239130461666599
,0.0250662719212622,0.0022385261448761833
,0.02311759676502192,0.00019064855658210839
,0.0228822556604829,0.0006122339731107918
,0.03452997979296107,0.005415755575298364
,0.031395096470778566,6.743006338716037e-05
,0.031168754099190833,0.005833526207054279
,0.029249846339345326,0.007739723855161444
