STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,0.9899172262239507,0.16678139906238754,0.8647772420956266,Normal
2017-01-08,2017-02-20,0.990063950542639,0.16903366413763854,0.8581262467936089,Normal
2017-01-15,2017-02-27,0.9976270706030838,0.1670008243776566,0.8615353377027,Normal
2017-01-22,2017-03-06,0.9984267027290991,0.1666640928673083,0.8558535195208816,Normal
2017-01-29,2017-03-13,0.9987023395962531,0.16415563783105322,0.8606830654015636,Normal
2017-02-05,2017-03-20,1.0028981438727458,0.15655074264546956,0.8702110375909128,Normal
2017-02-12,2017-03-27,1.0034779581124968,0.14977580877356372,0.8736201285000038,Normal
2017-02-19,2017-04-03,1.015089611002647,0.15773486289099006,0.884090909090909,Normal
2017-02-26,2017-04-10,1.013271460570934,0.1718258033683683,0.8715909090909091,Normal
2017-03-05,2017-04-17,1.0165668949130213,0.1694394195286376,0.8818181818181817,Normal
2017-03-12,2017-04-24,1.0193476872141232,0.16994748455701167,0.884090909090909,Normal
2017-03-19,2017-05-01,1.013997308550534,0.17823346952978633,0.8681818181818179,Normal
2017-03-26,2017-05-08,1.0104887008457537,0.1775341553912084,0.869318181818182,Normal
2017-04-02,2017-05-15,1.0038149341871523,0.17995129782351585,0.8625,Normal
2017-04-09,2017-05-22,0.9946482677023035,0.1768452379674548,0.8564393933712124,Normal
2017-04-16,2017-05-29,0.9842126465945721,0.18614449543882305,0.8389772420648398,Normal
2017-04-23,2017-06-05,0.9455762829582082,0.17023540452973218,0.8117045147921126,Normal
2017-04-30,2017-06-12,0.9283295341379652,0.16212497570774345,0.802568194793858,Normal
2017-05-07,2017-06-19,0.8917953202483703,0.14304535091080342,0.7782954238830215,Normal
2017-05-14,2017-06-26,0.8685485674134913,0.1345713253486514,0.7544317875193851,Normal
2017-05-21,2017-07-03,0.851061856755805,0.1304671269154283,0.7319583662040131,Normal
2017-05-28,2017-07-10,0.8311439519735128,0.11955169800075088,0.7140543757530651,Normal
2017-06-04,2017-07-17,0.8314595988938399,0.12832696017133305,0.7033220332300826,Normal
2017-06-11,2017-07-24,0.8208345988938398,0.1287246874440603,0.6922993059573552,Normal
2017-06-18,2017-07-31,0.8050252106650927,0.1334820942283911,0.6717325109442775,Normal
2017-06-25,2017-08-07,0.7877780928318526,0.13698406301917251,0.6514484196090535,Normal
2017-07-02,2017-08-14,0.7683167510050893,0.1352332827854873,0.6337378580159755,Normal
2017-07-09,2017-08-21,0.7530356355821244,0.130628034438921,0.6230619909395769,Normal
2017-07-16,2017-08-28,0.7718727720701911,0.1440963383113406,0.6282414290476483,Normal
2017-07-23,2017-09-04,0.7742885890253344,0.13837498892048614,0.6364821538670257,Normal
2017-07-30,2017-09-11,0.7784953625809599,0.12939994429429344,0.6496639720488437,Normal
2017-08-06,2017-09-18,0.7782579265182984,0.1247888946106027,0.6540375856698729,Normal
2017-08-13,2017-09-25,0.7821131339341544,0.12897456128311555,0.6532421311244183,Normal
2017-08-20,2017-10-02,0.78538677404519,0.13725395245660502,0.6482363800619646,Normal
2017-08-27,2017-10-09,0.7709855689424597,0.12972850544127298,0.6413606219745662,Normal
2017-09-03,2017-10-16,0.7736826502638117,0.14043916148184368,0.6332434887819679,Anomaly
2017-09-10,2017-10-23,0.7757849229910844,0.1519732523909346,0.6238116706001496,Anomaly
2017-09-17,2017-10-30,0.7541955729079984,0.15295966079269727,0.6078343968785624,Normal
2017-09-24,2017-11-06,0.744617358376022,0.16141175020011478,0.5957571239467447,Normal
2017-10-01,2017-11-13,0.7278004032545703,0.16314849092836073,0.5772034280970474,Normal
2017-10-08,2017-11-20,0.7176013393518782,0.17107482755832568,0.5590780275643902,Normal
2017-10-15,2017-11-27,0.7040180392009587,0.1734195591466703,0.5431499958251259,Normal
2017-10-22,2017-12-04,0.6947318730770197,0.17816027072515475,0.5291231181227025,Normal
2017-10-29,2017-12-11,0.6875272631734205,0.1701602062761009,0.529918572668157,Normal
2017-11-05,2017-12-18,0.7141302949849714,0.1757026302088639,0.5384276647761074,Anomaly
2017-11-12,2017-12-25,0.7167702518645578,0.16885395029867437,0.5479163015658833,Anomaly
2017-11-19,2018-01-01,0.8012421354977309,0.2484371296742049,0.5517703150756933,Anomaly
2017-11-26,2018-01-08,0.8280481421115429,0.24622827054019078,0.5776225882291056,Anomaly
2017-12-03,2018-01-15,0.8560769434168617,0.24818111976044321,0.6016684064776033,Anomaly
2017-12-10,2018-01-22,0.8805561102965981,0.25430198069253246,0.6189221947825307,Anomaly
2017-12-17,2018-01-29,0.9026705667323451,0.26344875546193075,0.6371797081933237,Anomaly
2017-12-24,2018-02-05,0.9304104865045051,0.2773917424346611,0.6514221947825307,Anomaly
