STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear,STATENAME,MANDINAME
2017-01-01,2017-02-13,0.9899172262239507,0.16678139906238754,0.8647772420956266,Normal,WEST BENGAL,KASIPUR
2017-01-01,2017-02-13,1.8136363945272422,0.1863636054727574,1.6272727890544856,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-01-01,2017-02-13,3.211142833679632,1.2888571663203683,1.9222856673592639,Normal,UTTAR PRADESH,PRATAPGARH
2017-01-01,2017-02-13,43.58350097765685,0.5330810174757498,43.73390151490293,Normal,WEST BENGAL,DURGAPUR
2017-01-01,2017-02-13,6.258475378224136,1.6675662873150445,4.6000000000000005,Normal,WEST BENGAL,KATWA
2017-01-08,2017-02-20,3.2331371998137794,1.266862800186221,1.966274399627558,Anomaly,UTTAR PRADESH,PRATAPGARH
2017-01-08,2017-02-20,0.990063950542639,0.16903366413763854,0.8581262467936089,Normal,WEST BENGAL,KASIPUR
2017-01-08,2017-02-20,1.8886363942545155,0.1886363324727574,1.7772727885090305,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-01-08,2017-02-20,43.52668279583865,0.5444446538393861,43.68844696944839,Normal,WEST BENGAL,DURGAPUR
2017-01-08,2017-02-20,6.47921401480084,1.8701231057099312,4.618181818181818,Normal,WEST BENGAL,KATWA
2017-01-15,2017-02-27,3.2899147968896143,1.2100852031103861,2.0798295937792277,Anomaly,UTTAR PRADESH,PRATAPGARH
2017-01-15,2017-02-27,0.9976270706030838,0.1670008243776566,0.8615353377027,Normal,WEST BENGAL,KASIPUR
2017-01-15,2017-02-27,1.9345117995423964,0.18821547263942176,1.869023599084793,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-01-15,2017-02-27,43.52100097765683,0.5501264720212042,43.642992423993846,Normal,WEST BENGAL,DURGAPUR
2017-01-15,2017-02-27,6.559895832982658,1.8962594693462949,4.672727272727273,Normal,WEST BENGAL,KATWA
2017-01-22,2017-03-06,0.9984267027290991,0.1666640928673083,0.8558535195208816,Normal,WEST BENGAL,KASIPUR
2017-01-22,2017-03-06,2.007617860432548,0.1605639572038157,2.0152357208650957,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-01-22,2017-03-06,3.323626917919917,1.1763730820800828,2.1472538358398343,Normal,UTTAR PRADESH,PRATAPGARH
2017-01-22,2017-03-06,43.481228250384106,0.5330810174757498,43.54071969672112,Normal,WEST BENGAL,DURGAPUR
2017-01-22,2017-03-06,6.703077651164477,1.946259469346295,4.765909090909091,Normal,WEST BENGAL,KATWA
2017-01-29,2017-03-13,0.9987023395962531,0.16415563783105322,0.8606830654015636,Normal,WEST BENGAL,KASIPUR
2017-01-29,2017-03-13,2.0261363633636367,0.1420454542727273,2.052272726727273,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-01-29,2017-03-13,3.3290110880425603,1.1709889119574393,2.1580221760851215,Normal,UTTAR PRADESH,PRATAPGARH
2017-01-29,2017-03-13,43.486910068565926,0.42512647202120424,43.5975378785393,Normal,WEST BENGAL,DURGAPUR
2017-01-29,2017-03-13,6.790577651164478,2.011032196619023,4.779545454545454,Normal,WEST BENGAL,KATWA
2017-02-05,2017-03-20,1.0028981438727458,0.15655074264546956,0.8702110375909128,Normal,WEST BENGAL,KASIPUR
2017-02-05,2017-03-20,2.031818181545454,0.15909090881818183,2.063636363090909,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-02-05,2017-03-20,3.372662129030046,1.1273378709699542,2.2453242580600916,Normal,UTTAR PRADESH,PRATAPGARH
2017-02-05,2017-03-20,43.40736461402047,0.42512647202120424,43.54071969672112,Normal,WEST BENGAL,DURGAPUR
2017-02-05,2017-03-20,6.885653409024325,2.053835227206144,4.831818181818182,Normal,WEST BENGAL,KATWA
2017-02-12,2017-03-27,6.947895638484699,2.05471382030288,4.893181818181818,Anomaly,WEST BENGAL,KATWA
2017-02-12,2017-03-27,1.0034779581124968,0.14977580877356372,0.8736201285000038,Normal,WEST BENGAL,KASIPUR
2017-02-12,2017-03-27,2.10732323179798,0.23005050452525255,2.21464646359596,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-02-12,2017-03-27,3.4101936663429115,1.0898063336570878,2.3203873326858244,Normal,UTTAR PRADESH,PRATAPGARH
2017-02-12,2017-03-27,43.405431149464256,0.39406751310062127,43.5,Normal,WEST BENGAL,DURGAPUR
2017-02-19,2017-04-03,1.015089611002647,0.15773486289099006,0.884090909090909,Normal,WEST BENGAL,KASIPUR
2017-02-19,2017-04-03,2.1255050502525252,0.2141414138888889,2.2510101005050505,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-02-19,2017-04-03,3.5141730200887724,0.9881579817043058,2.528346040177546,Normal,UTTAR PRADESH,PRATAPGARH
2017-02-19,2017-04-03,43.46590909090909,0.42045454545454547,43.47727272727273,Normal,WEST BENGAL,DURGAPUR
2017-02-19,2017-04-03,6.963236547575608,2.022327456666517,4.940909090909091,Normal,WEST BENGAL,KATWA
2017-02-26,2017-04-10,6.958691093030153,2.026872911211971,4.931818181818181,Anomaly,WEST BENGAL,KATWA
2017-02-26,2017-04-10,1.013271460570934,0.1718258033683683,0.8715909090909091,Normal,WEST BENGAL,KASIPUR
2017-02-26,2017-04-10,2.1027777775252527,0.19141414116161617,2.205555555050505,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-02-26,2017-04-10,3.6034033579971183,0.898927643795961,2.7068067159942357,Normal,UTTAR PRADESH,PRATAPGARH
2017-02-26,2017-04-10,43.428571428310526,0.38961038987128943,43.45454545454545,Normal,WEST BENGAL,DURGAPUR
2017-03-05,2017-04-17,1.0165668949130213,0.1694394195286376,0.8818181818181817,Normal,WEST BENGAL,KASIPUR
2017-03-05,2017-04-17,2.1130050502525255,0.2266414138888889,2.2260101005050505,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-03-05,2017-04-17,3.690156923178412,0.9201286240692125,2.772359300902278,Normal,UTTAR PRADESH,PRATAPGARH
2017-03-05,2017-04-17,43.40584415558325,0.4237012989621985,43.39772727272727,Normal,WEST BENGAL,DURGAPUR
2017-03-05,2017-04-17,6.951156715406911,1.980702169952366,4.970454545454545,Normal,WEST BENGAL,KATWA
2017-03-12,2017-04-24,6.880302411984716,1.9566913010472158,4.923611110937499,Anomaly,WEST BENGAL,KATWA
2017-03-12,2017-04-24,1.0193476872141232,0.16994748455701167,0.884090909090909,Normal,WEST BENGAL,KASIPUR
2017-03-12,2017-04-24,2.198232322979798,0.31186868661616163,2.396464645959596,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-03-12,2017-04-24,3.702402637574437,0.8311414686437321,2.873592170723784,Normal,UTTAR PRADESH,PRATAPGARH
2017-03-12,2017-04-24,43.41152597376507,0.45211038987128943,43.32954545454545,Normal,WEST BENGAL,DURGAPUR
2017-03-19,2017-05-01,6.931438775621081,1.8873731192290342,5.0440656563920445,Anomaly,WEST BENGAL,KATWA
2017-03-19,2017-05-01,1.013997308550534,0.17823346952978633,0.8681818181818179,Normal,WEST BENGAL,KASIPUR
2017-03-19,2017-05-01,2.2664141411616163,0.3686868684343434,2.532828282323232,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-03-19,2017-05-01,3.888945265300578,1.087780659099409,2.8034956079942486,Normal,UTTAR PRADESH,PRATAPGARH
2017-03-19,2017-05-01,43.480547151063774,0.44158611262453534,43.3880423545974,Normal,WEST BENGAL,DURGAPUR
2017-03-26,2017-05-08,1.0104887008457537,0.1775341553912084,0.869318181818182,Normal,WEST BENGAL,KASIPUR
2017-03-26,2017-05-08,2.279040403787879,0.3459595962121212,2.5580808075757577,Normal,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-03-26,2017-05-08,3.979621739157575,1.4061950943333226,2.57575764661733,Normal,UTTAR PRADESH,PRATAPGARH
