STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,10150.0,1508.0952382086166,7200.0,Anomaly
2016-01-08,2016-02-20,9950.0,1565.0,7200.0,Anomaly
2016-01-15,2016-02-27,9850.0,1670.0,7200.0,Anomaly
2016-01-22,2016-03-05,9700.0,1662.5,7200.0,Anomaly
2016-01-29,2016-03-12,9600.0,1592.5,7200.0,Anomaly
2016-02-01,2016-03-15,9600.0,1572.5,7200.0,Anomaly
2016-02-08,2016-03-22,9650.0,1542.5,7200.0,Anomaly
2016-02-15,2016-03-29,9650.0,1524.4444441975309,7200.0,Anomaly
2016-02-22,2016-04-05,9650.0,1529.4444441975309,7200.0,Anomaly
2016-02-29,2016-04-12,9750.0,1507.5,7200.0,Anomaly
2016-03-07,2016-04-19,9750.0,1507.5,7200.0,Anomaly
2016-03-14,2016-04-26,9750.0,1507.5,7200.0,Anomaly
2016-03-21,2016-05-03,9750.0,1487.5,7200.0,Anomaly
2016-03-28,2016-05-10,9750.0,1492.5,7200.0,Anomaly
2016-04-04,2016-05-17,9750.0,1492.5,7200.0,Anomaly
2016-04-11,2016-05-24,9750.0,1502.5,7200.0,Anomaly
2016-04-18,2016-05-31,9650.0,1552.5,7200.0,Anomaly
2016-04-25,2016-06-07,9550.0,1587.5,7200.0,Anomaly
2016-05-02,2016-06-14,9500.0,1622.5,7200.0,Anomaly
2016-05-09,2016-06-21,9500.0,1647.5,7200.0,Normal
2016-05-16,2016-06-28,9500.0,1647.5,7200.0,Normal
2016-05-23,2016-07-05,9500.0,1622.5,7200.0,Anomaly
2016-05-30,2016-07-12,9023.958332967122,1514.0624999267577,7200.0,Normal
2016-06-06,2016-07-19,8550.0,1487.0,7200.0,Normal
2016-06-13,2016-07-26,8595.175729439647,1480.59600806176,7200.0,Normal
2016-06-20,2016-08-02,8600.0,1478.4740260024878,7200.0,Normal
2016-06-27,2016-08-09,8600.0,1468.4740260024878,7200.0,Normal
2016-07-04,2016-08-16,8500.0,1475.4740260024878,7200.0,Normal
2016-07-11,2016-08-23,8300.0,1538.0,7200.0,Normal
2016-07-18,2016-08-30,8000.0,1630.0,7200.0,Normal
2016-07-25,2016-09-06,7900.0,1674.9781161158892,7200.0,Normal
2016-08-01,2016-09-13,7750.510203831736,1712.4526140047994,7200.0,Normal
2016-08-08,2016-09-20,7600.0,1754.2135134375087,7200.0,Normal
2016-08-15,2016-09-27,7600.0,1707.7510204447321,7200.0,Normal
2016-08-22,2016-10-04,7600.0,1623.3333334814815,7200.0,Normal
2016-08-29,2016-10-11,7600.0,1576.0,7200.0,Normal
2016-09-05,2016-10-18,7500.0,1592.0,7200.0,Normal
2016-09-12,2016-10-25,7500.0,1574.0,7200.0,Normal
2016-09-19,2016-11-01,7500.0,1522.7619046631394,7200.0,Normal
2016-09-26,2016-11-08,7500.0,1532.0,7200.0,Normal
2016-10-03,2016-11-15,7450.0,1556.0,7200.0,Normal
2016-10-10,2016-11-22,7350.0,1588.0,7200.0,Normal
2016-10-17,2016-11-29,7350.0,1570.2173911767482,7200.0,Normal
2016-10-24,2016-12-06,7250.0,1601.6000000009997,7200.0,Normal
2016-10-31,2016-12-13,7250.0,1452.0,7200.0,Normal
2016-11-07,2016-12-20,7250.0,1352.0,7200.0,Normal
2016-11-14,2016-12-27,7150.0,1376.0,7200.0,Normal
2016-11-21,2017-01-03,7150.0,1403.8999998593752,7200.0,Normal
2016-11-28,2017-01-10,7150.0,1418.0,7200.0,Normal
2016-12-05,2017-01-17,7150.0,1342.0,7200.0,Normal
2016-12-12,2017-01-24,7150.0,1225.0,7200.0,Normal
2016-12-19,2017-01-31,7050.0,1242.43750009375,7200.0,Normal
2016-12-26,2017-02-07,7050.0,1086.0,7200.0,Normal
2017-01-01,2017-02-13,7050.0,1082.0,7200.0,Normal
2017-01-08,2017-02-20,7050.0,1082.0,7200.0,Normal
2017-01-15,2017-02-27,7050.0,963.5,7200.0,Normal
2017-01-22,2017-03-06,7050.0,959.0,7200.0,Normal
2017-01-29,2017-03-13,7050.0,959.0,7200.0,Normal
2017-02-05,2017-03-20,6800.0,1013.5,7200.0,Normal
2017-02-12,2017-03-27,6800.0,939.4722221358024,7200.0,Normal
2017-02-19,2017-04-03,6800.0,935.0,7200.0,Normal
2017-02-26,2017-04-10,6950.0,843.1250000008204,7200.0,Normal
2017-03-05,2017-04-17,7150.0,754.0,7200.0,Normal
2017-03-12,2017-04-24,7200.0,704.25,7200.0,Normal
2017-03-19,2017-05-01,7250.0,669.25,7200.0,Normal
2017-03-26,2017-05-08,7400.0,669.753124892334,7200.0,Normal
2017-04-02,2017-05-15,7300.0,799.75,7200.0,Normal
2017-04-09,2017-05-22,7300.0,881.1038963029929,7200.0,Normal
2017-04-16,2017-05-29,7300.0,952.5,7200.0,Normal
2017-04-23,2017-06-05,7300.0,965.8641974470353,7200.0,Normal
2017-04-30,2017-06-12,7200.0,985.25,7200.0,Normal
2017-05-07,2017-06-19,7050.0,1019.6666667654321,7200.0,Normal
2017-05-14,2017-06-26,6950.0,1027.7794117650126,7200.0,Normal
2017-05-21,2017-07-03,6950.0,1035.4625001054687,7200.0,Normal
2017-05-28,2017-07-10,6950.0,1035.4625001054687,7200.0,Normal
2017-06-04,2017-07-17,7150.0,1010.3000000937502,7200.0,Normal
2017-06-11,2017-07-24,7250.0,1026.6250001171875,7200.0,Normal
2017-06-18,2017-07-31,7100.0,1057.4625001054687,7200.0,Normal
2017-06-25,2017-08-07,7050.0,1035.0,7200.0,Normal
2017-07-02,2017-08-14,7050.0,905.0,7200.0,Normal
2017-07-09,2017-08-21,7000.0,837.5,7200.0,Normal
2017-07-16,2017-08-28,7000.0,835.3174602402999,7200.0,Normal
