DATE,STATENAME,MANDINAME,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-05-01,UTTAR PRADESH,KAYAMGANJ,0.0,Normal,Normal,Normal
2016-05-01,UTTAR PRADESH,PRATAPGARH,0.0012898062018881,Normal,Normal,Normal
2016-05-01,UTTAR PRADESH,RAATH,0.003324438678474,Normal,Normal,Normal
2016-05-01,UTTAR PRADESH,SAFDARGANJ,0.0,Normal,Normal,Normal
2016-05-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2016-05-01,WEST BENGAL,KASIPUR,0.0026144277185481,Normal,Normal,Normal
2016-05-01,WEST BENGAL,KATWA,0.1083567792700198,Anomaly,Anomaly,Normal
2016-06-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0,Normal,Normal,Normal
2016-06-01,UTTAR PRADESH,FATEHPUR,0.0053709139627007,Normal,Normal,Normal
2016-06-01,UTTAR PRADESH,KAYAMGANJ,0.0,Normal,Normal,Normal
2016-06-01,UTTAR PRADESH,PRATAPGARH,0.0016854019930461,Normal,Normal,Normal
2016-06-01,UTTAR PRADESH,RAATH,0.002984219032621,Normal,Normal,Normal
2016-06-01,UTTAR PRADESH,SAFDARGANJ,0.0,Normal,Normal,Normal
2016-06-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2016-06-01,WEST BENGAL,KASIPUR,0.0120317936281895,Anomaly,Normal,Normal
2016-06-01,WEST BENGAL,KATWA,0.0,Normal,Normal,Normal
2016-07-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0,Normal,Normal,Normal
2016-07-01,UTTAR PRADESH,FATEHPUR,0.0042134988807945,Normal,Normal,Normal
2016-07-01,UTTAR PRADESH,KAYAMGANJ,0.0,Normal,Normal,Normal
2016-07-01,UTTAR PRADESH,PRATAPGARH,0.0013155060635222,Normal,Normal,Normal
2016-07-01,UTTAR PRADESH,RAATH,0.1270232056560963,Anomaly,Anomaly,Normal
2016-07-01,UTTAR PRADESH,SAFDARGANJ,0.0,Normal,Normal,Normal
2016-07-01,WEST BENGAL,DURGAPUR,0.0087532356633348,Normal,Anomaly,Normal
2016-07-01,WEST BENGAL,KASIPUR,0.0246456404604292,Anomaly,Anomaly,Normal
2016-07-01,WEST BENGAL,KATWA,0.0,Normal,Normal,Normal
2016-08-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0,Normal,Normal,Normal
2016-08-01,UTTAR PRADESH,FATEHPUR,0.0035153372165564,Normal,Normal,Normal
2016-08-01,UTTAR PRADESH,KAYAMGANJ,0.0,Normal,Normal,Normal
2016-08-01,UTTAR PRADESH,PRATAPGARH,0.0010822378781234,Normal,Normal,Normal
2016-08-01,UTTAR PRADESH,RAATH,0.0040899438550657,Normal,Normal,Normal
2016-08-01,UTTAR PRADESH,SAFDARGANJ,0.0,Normal,Normal,Normal
2016-08-01,WEST BENGAL,DURGAPUR,0.0096448544335613,Anomaly,Normal,Normal
2016-08-01,WEST BENGAL,KASIPUR,0.0034657628652709,Normal,Normal,Normal
2016-08-01,WEST BENGAL,KATWA,0.0072763878421909,Normal,Normal,Normal
2016-09-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0,Normal,Normal,Normal
2016-09-01,UTTAR PRADESH,FATEHPUR,0.0028124389598578,Normal,Normal,Normal
2016-09-01,UTTAR PRADESH,KAYAMGANJ,0.0,Normal,Normal,Normal
2016-09-01,UTTAR PRADESH,PRATAPGARH,0.0195884563124509,Anomaly,Anomaly,Normal
2016-09-01,UTTAR PRADESH,RAATH,0.0029752676260642,Normal,Normal,Normal
2016-09-01,UTTAR PRADESH,SAFDARGANJ,0.0,Normal,Normal,Normal
2016-09-01,WEST BENGAL,DURGAPUR,0.0088655015461656,Normal,Anomaly,Normal
2016-09-01,WEST BENGAL,KASIPUR,0.0052553498427388,Normal,Normal,Normal
2016-09-01,WEST BENGAL,KATWA,0.0,Normal,Normal,Normal
2016-10-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0411330806637822,Anomaly,Anomaly,Normal
2016-10-01,UTTAR PRADESH,FATEHPUR,0.0024019998981921,Normal,Normal,Normal
2016-10-01,UTTAR PRADESH,KAYAMGANJ,0.0059371128205127,Normal,Normal,Normal
2016-10-01,UTTAR PRADESH,PRATAPGARH,0.031918010395063,Normal,Anomaly,Normal
2016-10-01,UTTAR PRADESH,RAATH,0.002259579008496,Normal,Normal,Normal
2016-10-01,UTTAR PRADESH,SAFDARGANJ,0.0,Normal,Normal,Normal
2016-10-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2016-10-01,WEST BENGAL,KASIPUR,0.0,Normal,Normal,Normal
2016-10-01,WEST BENGAL,KATWA,0.0076965127074721,Normal,Normal,Normal
2016-11-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0060673621150148,Normal,Normal,Normal
2016-11-01,UTTAR PRADESH,FATEHPUR,0.0019197812496894,Normal,Normal,Normal
2016-11-01,UTTAR PRADESH,KAYAMGANJ,0.0028497263323901,Normal,Normal,Normal
2016-11-01,UTTAR PRADESH,PRATAPGARH,0.0005451280139755,Normal,Normal,Normal
2016-11-01,UTTAR PRADESH,RAATH,0.0133232984329435,Anomaly,Normal,Normal
2016-11-01,UTTAR PRADESH,SAFDARGANJ,0.0,Normal,Normal,Normal
2016-11-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2016-11-01,WEST BENGAL,KASIPUR,0.0125949849623578,Anomaly,Normal,Normal
2016-11-01,WEST BENGAL,KATWA,0.0066694842543598,Normal,Normal,Normal
2016-12-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0048950381988492,Normal,Normal,Normal
2016-12-01,UTTAR PRADESH,FATEHPUR,0.0016301419757986,Normal,Normal,Normal
2016-12-01,UTTAR PRADESH,KAYAMGANJ,0.0113709504981655,Anomaly,Anomaly,Normal
2016-12-01,UTTAR PRADESH,PRATAPGARH,0.0005228267073701,Normal,Normal,Normal
2016-12-01,UTTAR PRADESH,RAATH,0.0067271473496664,Normal,Normal,Normal
2016-12-01,UTTAR PRADESH,SAFDARGANJ,0.0019661112412455,Normal,Normal,Normal
2016-12-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2016-12-01,WEST BENGAL,KASIPUR,0.0172917787597408,Anomaly,Anomaly,Normal
2016-12-01,WEST BENGAL,KATWA,0.0,Normal,Normal,Normal
2017-01-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0060776780293259,Normal,Normal,Normal
2017-01-01,UTTAR PRADESH,FATEHPUR,0.0013260643726038,Normal,Normal,Normal
2017-01-01,UTTAR PRADESH,KAYAMGANJ,0.0120726565425953,Anomaly,Anomaly,Normal
2017-01-01,UTTAR PRADESH,PRATAPGARH,0.0009534562461217,Normal,Normal,Normal
2017-01-01,UTTAR PRADESH,RAATH,0.0041398352216218,Normal,Normal,Normal
2017-01-01,UTTAR PRADESH,SAFDARGANJ,0.0101350384125964,Anomaly,Normal,Normal
2017-01-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2017-01-01,WEST BENGAL,KASIPUR,0.0043719107170198,Normal,Normal,Normal
2017-01-01,WEST BENGAL,KATWA,0.0086908081785582,Anomaly,Normal,Normal
2017-02-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.006625899670308,Normal,Normal,Normal
2017-02-01,UTTAR PRADESH,FATEHPUR,0.0009751718747582,Normal,Normal,Normal
2017-02-01,UTTAR PRADESH,KAYAMGANJ,0.0108821670891963,Normal,Anomaly,Normal
2017-02-01,UTTAR PRADESH,PRATAPGARH,0.0013775519552906,Normal,Normal,Normal
2017-02-01,UTTAR PRADESH,RAATH,0.0073212474849179,Normal,Anomaly,Normal
2017-02-01,UTTAR PRADESH,SAFDARGANJ,0.0059065857247648,Normal,Normal,Normal
2017-02-01,WEST BENGAL,DURGAPUR,0.00933422012637,Normal,Anomaly,Normal
2017-02-01,WEST BENGAL,KASIPUR,0.0063847448246781,Normal,Normal,Normal
2017-02-01,WEST BENGAL,KATWA,0.0203350944933366,Anomaly,Anomaly,Normal
2017-03-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0101121551783605,Normal,Normal,Normal
2017-03-01,UTTAR PRADESH,FATEHPUR,0.0008633716985282,Normal,Normal,Normal
2017-03-01,UTTAR PRADESH,KAYAMGANJ,0.0110371040892121,Normal,Normal,Normal
2017-03-01,UTTAR PRADESH,PRATAPGARH,0.0102332365005538,Normal,Normal,Normal
2017-03-01,UTTAR PRADESH,RAATH,0.0039905415372051,Normal,Normal,Normal
2017-03-01,UTTAR PRADESH,SAFDARGANJ,0.0144911958883659,Normal,Normal,Normal
2017-03-01,WEST BENGAL,DURGAPUR,0.0043715113714666,Normal,Normal,Normal
2017-03-01,WEST BENGAL,KASIPUR,0.0301564876056461,Anomaly,Anomaly,Anomaly
2017-03-01,WEST BENGAL,KATWA,0.0112575555381451,Normal,Normal,Normal
2017-04-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0096486572658773,Normal,Normal,Normal
2017-04-01,UTTAR PRADESH,FATEHPUR,0.0006490250642761,Normal,Normal,Normal
2017-04-01,UTTAR PRADESH,KAYAMGANJ,0.0212446998612809,Normal,Normal,Anomaly
2017-04-01,UTTAR PRADESH,PRATAPGARH,0.0053126655614604,Normal,Normal,Normal
2017-04-01,UTTAR PRADESH,RAATH,0.0039185568693556,Normal,Normal,Normal
2017-04-01,UTTAR PRADESH,SAFDARGANJ,0.0039191802665704,Normal,Normal,Normal
2017-04-01,WEST BENGAL,DURGAPUR,0.0147341917713192,Normal,Normal,Normal
2017-04-01,WEST BENGAL,KASIPUR,0.0334461594002139,Anomaly,Anomaly,Anomaly
2017-04-01,WEST BENGAL,KATWA,0.0168185022775383,Normal,Normal,Normal
2017-05-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.1190863654709171,Anomaly,Anomaly,Anomaly
2017-05-01,UTTAR PRADESH,FATEHPUR,0.0005020698812671,Normal,Normal,Normal
2017-05-01,UTTAR PRADESH,KAYAMGANJ,0.0097212085937907,Normal,Normal,Normal
2017-05-01,UTTAR PRADESH,PRATAPGARH,0.0030526130026579,Normal,Normal,Normal
2017-05-01,UTTAR PRADESH,RAATH,0.0075791736744338,Normal,Normal,Normal
2017-05-01,UTTAR PRADESH,SAFDARGANJ,0.0051219173803484,Normal,Normal,Normal
2017-05-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2017-05-01,WEST BENGAL,KASIPUR,0.0260360427176323,Normal,Anomaly,Anomaly
2017-05-01,WEST BENGAL,KATWA,0.018314125545917,Normal,Normal,Anomaly
2017-06-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.007420987860631,Normal,Normal,Normal
2017-06-01,UTTAR PRADESH,FATEHPUR,0.0003432235969672,Normal,Normal,Normal
2017-06-01,UTTAR PRADESH,KAYAMGANJ,0.0157190622958549,Anomaly,Normal,Normal
2017-06-01,UTTAR PRADESH,PRATAPGARH,0.0008647272322786,Normal,Normal,Normal
2017-06-01,UTTAR PRADESH,RAATH,0.007642554547358,Anomaly,Normal,Normal
2017-06-01,UTTAR PRADESH,SAFDARGANJ,0.0035135058706774,Normal,Normal,Normal
2017-06-01,WEST BENGAL,DURGAPUR,0.0066476814080471,Normal,Normal,Normal
2017-06-01,WEST BENGAL,KASIPUR,0.0036259587152575,Normal,Normal,Normal
2017-06-01,WEST BENGAL,KATWA,0.0070052681558556,Normal,Normal,Normal
2017-07-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0059482858200328,Anomaly,Normal,Normal
2017-07-01,UTTAR PRADESH,FATEHPUR,0.0002246490706514,Normal,Normal,Normal
2017-07-01,UTTAR PRADESH,KAYAMGANJ,0.015880914665309,Anomaly,Anomaly,Anomaly
2017-07-01,UTTAR PRADESH,PRATAPGARH,0.0023655124855411,Normal,Normal,Normal
2017-07-01,UTTAR PRADESH,RAATH,0.009469320860091,Anomaly,Anomaly,Anomaly
2017-07-01,UTTAR PRADESH,SAFDARGANJ,0.0059164909355024,Anomaly,Normal,Normal
2017-07-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2017-07-01,WEST BENGAL,KASIPUR,0.0041493597409299,Normal,Normal,Normal
2017-07-01,WEST BENGAL,KATWA,0.0040797968259128,Normal,Normal,Normal
2017-08-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.1315813427114395,Anomaly,Anomaly,Anomaly
2017-08-01,UTTAR PRADESH,FATEHPUR,0.0001082252669078,Normal,Normal,Normal
2017-08-01,UTTAR PRADESH,KAYAMGANJ,0.0069583484146406,Normal,Anomaly,Normal
2017-08-01,UTTAR PRADESH,PRATAPGARH,0.0055382592523941,Normal,Anomaly,Normal
2017-08-01,UTTAR PRADESH,RAATH,0.0068191169447788,Normal,Anomaly,Normal
2017-08-01,UTTAR PRADESH,SAFDARGANJ,0.0080528042279693,Normal,Anomaly,Normal
2017-08-01,WEST BENGAL,DURGAPUR,0.008767534928161,Normal,Anomaly,Normal
2017-08-01,WEST BENGAL,KASIPUR,0.0084396806260427,Normal,Anomaly,Normal
2017-08-01,WEST BENGAL,KATWA,0.0026947323319684,Normal,Normal,Normal
2017-09-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0380625305868913,Anomaly,Normal,Anomaly
2017-09-01,UTTAR PRADESH,FATEHPUR,0.0012437404938386,Normal,Normal,Normal
2017-09-01,UTTAR PRADESH,KAYAMGANJ,0.0172198431203067,Normal,Normal,Anomaly
2017-09-01,UTTAR PRADESH,PRATAPGARH,0.0027178578254124,Normal,Normal,Normal
2017-09-01,UTTAR PRADESH,RAATH,0.0090632281699346,Normal,Normal,Anomaly
2017-09-01,UTTAR PRADESH,SAFDARGANJ,0.0042177904012436,Normal,Normal,Normal
2017-09-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2017-09-01,WEST BENGAL,KASIPUR,0.00340571483647,Normal,Normal,Normal
2017-09-01,WEST BENGAL,KATWA,0.0027652370714438,Normal,Normal,Normal
2017-10-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.1090328344602987,Anomaly,Anomaly,Anomaly
2017-10-01,UTTAR PRADESH,FATEHPUR,0.0023281243580612,Normal,Normal,Normal
2017-10-01,UTTAR PRADESH,KAYAMGANJ,0.0054773376031975,Normal,Normal,Normal
2017-10-01,UTTAR PRADESH,PRATAPGARH,0.0007867653892895,Normal,Normal,Normal
2017-10-01,UTTAR PRADESH,RAATH,0.1259077543092106,Anomaly,Anomaly,Anomaly
2017-10-01,UTTAR PRADESH,SAFDARGANJ,0.0037067119643082,Normal,Normal,Normal
2017-10-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2017-10-01,WEST BENGAL,KASIPUR,0.005073552268068,Normal,Normal,Normal
2017-10-01,WEST BENGAL,KATWA,0.0186544915547315,Normal,Normal,Anomaly
2017-11-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0088082383675293,Anomaly,Normal,Normal
2017-11-01,UTTAR PRADESH,FATEHPUR,0.0068822003547845,Normal,Normal,Normal
2017-11-01,UTTAR PRADESH,KAYAMGANJ,0.0055933346574845,Normal,Normal,Normal
2017-11-01,UTTAR PRADESH,PRATAPGARH,0.0021696647254523,Normal,Normal,Normal
2017-11-01,UTTAR PRADESH,RAATH,0.0061330792398681,Normal,Normal,Normal
2017-11-01,UTTAR PRADESH,SAFDARGANJ,0.0026094585516941,Normal,Normal,Normal
2017-11-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2017-11-01,WEST BENGAL,KASIPUR,0.0059873333039789,Normal,Normal,Normal
2017-11-01,WEST BENGAL,KATWA,0.0026354722822277,Normal,Normal,Normal
2017-12-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0091473601078499,Anomaly,Anomaly,Normal
2017-12-01,UTTAR PRADESH,FATEHPUR,0.0036373361542983,Normal,Normal,Normal
2017-12-01,UTTAR PRADESH,KAYAMGANJ,0.0053151618611996,Normal,Normal,Normal
2017-12-01,UTTAR PRADESH,PRATAPGARH,0.0025749124618242,Normal,Normal,Normal
2017-12-01,UTTAR PRADESH,RAATH,0.0048070413868941,Normal,Normal,Normal
2017-12-01,UTTAR PRADESH,SAFDARGANJ,0.0022196481771113,Normal,Normal,Normal
2017-12-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2017-12-01,WEST BENGAL,KASIPUR,0.0011749475820464,Normal,Normal,Normal
2017-12-01,WEST BENGAL,KATWA,0.0021033440792941,Normal,Normal,Normal
2018-01-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0054721832774521,Normal,Normal,Normal
2018-01-01,UTTAR PRADESH,FATEHPUR,0.0032402111938967,Normal,Normal,Normal
2018-01-01,UTTAR PRADESH,KAYAMGANJ,0.004380140545442,Normal,Normal,Normal
2018-01-01,UTTAR PRADESH,PRATAPGARH,0.0004626270308972,Normal,Normal,Normal
2018-01-01,UTTAR PRADESH,RAATH,0.0058423590580973,Normal,Normal,Normal
2018-01-01,UTTAR PRADESH,SAFDARGANJ,0.0009791239523201,Normal,Normal,Normal
2018-01-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2018-01-01,WEST BENGAL,KASIPUR,0.0583801195067229,Anomaly,Anomaly,Anomaly
2018-01-01,WEST BENGAL,KATWA,0.0,Normal,Normal,Normal
2018-02-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0156002662820585,Normal,Normal,Normal
2018-02-01,UTTAR PRADESH,FATEHPUR,0.0040941735276837,Normal,Normal,Normal
2018-02-01,UTTAR PRADESH,KAYAMGANJ,0.0092471488978853,Normal,Normal,Normal
2018-02-01,UTTAR PRADESH,PRATAPGARH,0.0026607705644923,Normal,Normal,Normal
2018-02-01,UTTAR PRADESH,RAATH,0.0068675118161342,Normal,Normal,Normal
2018-02-01,UTTAR PRADESH,SAFDARGANJ,0.0076081862360484,Normal,Normal,Normal
2018-02-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2018-02-01,WEST BENGAL,KASIPUR,0.0205657372711079,Anomaly,Normal,Anomaly
2018-02-01,WEST BENGAL,KATWA,0.0025556485445065,Normal,Normal,Normal
2018-03-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0034172991309954,Normal,Normal,Normal
2018-03-01,UTTAR PRADESH,FATEHPUR,0.0059018719626641,Normal,Normal,Normal
2018-03-01,UTTAR PRADESH,KAYAMGANJ,0.0198525320885193,Anomaly,Anomaly,Normal
2018-03-01,UTTAR PRADESH,PRATAPGARH,0.0068392674355538,Normal,Normal,Normal
2018-03-01,UTTAR PRADESH,RAATH,0.0082253213804011,Anomaly,Normal,Normal
2018-03-01,UTTAR PRADESH,SAFDARGANJ,0.0050590769659056,Normal,Normal,Normal
2018-03-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2018-03-01,WEST BENGAL,KASIPUR,0.0048824019814143,Normal,Normal,Normal
2018-03-01,WEST BENGAL,KATWA,0.0079146385059686,Anomaly,Normal,Normal
2018-04-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.1099171611633437,Anomaly,Anomaly,Anomaly
2018-04-01,UTTAR PRADESH,FATEHPUR,0.0019779638728793,Normal,Normal,Normal
2018-04-01,UTTAR PRADESH,KAYAMGANJ,0.0723985580612569,Anomaly,Anomaly,Anomaly
2018-04-01,UTTAR PRADESH,PRATAPGARH,0.0082183762661587,Normal,Anomaly,Normal
2018-04-01,UTTAR PRADESH,RAATH,0.0102285862200775,Normal,Anomaly,Normal
2018-04-01,UTTAR PRADESH,SAFDARGANJ,0.0048422386767979,Normal,Normal,Normal
2018-04-01,WEST BENGAL,DURGAPUR,0.0,Normal,Normal,Normal
2018-04-01,WEST BENGAL,KASIPUR,0.005275916497377,Normal,Normal,Normal
2018-04-01,WEST BENGAL,KATWA,0.0053296468064194,Normal,Normal,Normal
2018-05-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0051217550566888,Normal,Normal,Normal
2018-05-01,UTTAR PRADESH,FATEHPUR,0.0042416556368687,Normal,Normal,Normal
2018-05-01,UTTAR PRADESH,KAYAMGANJ,0.0046257885924885,Normal,Normal,Normal
2018-05-01,UTTAR PRADESH,PRATAPGARH,0.0043769444916252,Normal,Normal,Normal
2018-05-01,UTTAR PRADESH,RAATH,0.1082961987556671,Anomaly,Anomaly,Anomaly
2018-05-01,UTTAR PRADESH,SAFDARGANJ,0.0040704389553784,Normal,Normal,Normal
2018-05-01,WEST BENGAL,DURGAPUR,0.0166067000853381,Anomaly,Normal,Normal
2018-05-01,WEST BENGAL,KASIPUR,0.004328943669198,Normal,Normal,Normal
2018-05-01,WEST BENGAL,KATWA,0.0012627224295093,Normal,Normal,Normal
2018-06-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.1228060183515602,Anomaly,Anomaly,Anomaly
2018-06-01,UTTAR PRADESH,FATEHPUR,0.0066606063564233,Normal,Normal,Normal
2018-06-01,UTTAR PRADESH,KAYAMGANJ,0.0018303327319581,Normal,Normal,Normal
2018-06-01,UTTAR PRADESH,PRATAPGARH,0.0104100841367588,Normal,Normal,Normal
2018-06-01,UTTAR PRADESH,RAATH,0.0,Normal,Normal,Normal
2018-06-01,UTTAR PRADESH,SAFDARGANJ,0.0082641766810459,Normal,Normal,Normal
2018-06-01,WEST BENGAL,DURGAPUR,0.0063793890620201,Normal,Normal,Normal
2018-06-01,WEST BENGAL,KASIPUR,0.0029499664244161,Normal,Normal,Normal
2018-06-01,WEST BENGAL,KATWA,0.0033714889139994,Normal,Normal,Normal
2018-07-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.1717016313192587,Anomaly,Anomaly,Anomaly
2018-07-01,UTTAR PRADESH,FATEHPUR,0.0113484828532131,Normal,Normal,Anomaly
2018-07-01,UTTAR PRADESH,KAYAMGANJ,0.0317069469814828,Normal,Normal,Anomaly
2018-07-01,UTTAR PRADESH,PRATAPGARH,0.0058321146272115,Normal,Normal,Normal
2018-07-01,UTTAR PRADESH,RAATH,0.0148876034049946,Normal,Normal,Anomaly
2018-07-01,UTTAR PRADESH,SAFDARGANJ,0.0052877682356267,Normal,Normal,Normal
2018-07-01,WEST BENGAL,DURGAPUR,0.0075154478208436,Normal,Normal,Normal
2018-07-01,WEST BENGAL,KASIPUR,0.0747882999299587,Normal,Normal,Anomaly
2018-07-01,WEST BENGAL,KATWA,0.0030567007990545,Normal,Normal,Normal
2018-08-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.0063189416559745,Anomaly,Normal,Normal
2018-08-01,UTTAR PRADESH,FATEHPUR,0.0027082369247413,Normal,Normal,Normal
2018-08-01,UTTAR PRADESH,KAYAMGANJ,0.0406477911388547,Anomaly,Normal,Anomaly
2018-08-01,UTTAR PRADESH,PRATAPGARH,0.0052655059376821,Normal,Normal,Normal
2018-08-01,UTTAR PRADESH,RAATH,0.0103759794677812,Anomaly,Normal,Normal
2018-08-01,UTTAR PRADESH,SAFDARGANJ,0.004681531481877,Normal,Normal,Normal
2018-08-01,WEST BENGAL,DURGAPUR,0.0014935337967676,Normal,Normal,Normal
2018-08-01,WEST BENGAL,KASIPUR,0.001989016119614,Normal,Normal,Normal
2018-08-01,WEST BENGAL,KATWA,0.0056178753321479,Normal,Normal,Normal
2018-09-01,UTTAR PRADESH,CHHIBRAMAU(KANNUJ),0.010348128809037,Anomaly,Anomaly,Normal
2018-09-01,UTTAR PRADESH,FATEHPUR,0.1061879992420719,Anomaly,Anomaly,Anomaly
2018-09-01,UTTAR PRADESH,KAYAMGANJ,0.0047219074896558,Normal,Normal,Normal
2018-09-01,UTTAR PRADESH,PRATAPGARH,0.0013842595977477,Normal,Normal,Normal
2018-09-01,UTTAR PRADESH,RAATH,0.005140500664615,Normal,Normal,Normal
2018-09-01,UTTAR PRADESH,SAFDARGANJ,0.0049085213709264,Normal,Normal,Normal
2018-09-01,WEST BENGAL,DURGAPUR,0.0028633614184329,Normal,Normal,Normal
