DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.0182404950485567,Normal,Normal,Normal
2016-02-01,0.0217346938643315,Normal,Normal,Normal
2016-03-01,0.0174544763736727,Normal,Normal,Normal
2016-04-01,0.0102583307381732,Normal,Normal,Normal
2016-05-01,0.0026144277185481,Normal,Normal,Normal
2016-06-01,0.0120317936281895,Anomaly,Normal,Normal
2016-07-01,0.0246456404604292,Anomaly,Anomaly,Normal
2016-08-01,0.0034657628652709,Normal,Normal,Normal
2016-09-01,0.0052553498427388,Normal,Normal,Normal
2016-10-01,0.0,Normal,Normal,Normal
2016-11-01,0.0125949849623578,Anomaly,Normal,Normal
2016-12-01,0.0172917787597408,Anomaly,Anomaly,Normal
2017-01-01,0.0043719107170198,Normal,Normal,Normal
2017-02-01,0.0063847448246781,Normal,Normal,Normal
2017-03-01,0.0301564876056461,Anomaly,Anomaly,Anomaly
2017-04-01,0.0334461594002139,Anomaly,Anomaly,Anomaly
2017-05-01,0.0260360427176323,Normal,Anomaly,Anomaly
2017-06-01,0.0036259587152575,Normal,Normal,Normal
2017-07-01,0.0041493597409299,Normal,Normal,Normal
2017-08-01,0.0084396806260427,Normal,Anomaly,Normal
2017-09-01,0.00340571483647,Normal,Normal,Normal
2017-10-01,0.005073552268068,Normal,Normal,Normal
2017-11-01,0.0059873333039789,Normal,Normal,Normal
2017-12-01,0.0011749475820464,Normal,Normal,Normal
2018-01-01,0.0583801195067229,Anomaly,Anomaly,Anomaly
2018-02-01,0.0205657372711079,Anomaly,Normal,Anomaly
2018-03-01,0.0048824019814143,Normal,Normal,Normal
2018-04-01,0.005275916497377,Normal,Normal,Normal
2018-05-01,0.004328943669198,Normal,Normal,Normal
2018-06-01,0.0029499664244161,Normal,Normal,Normal
2018-07-01,0.0747882999299587,Normal,Normal,Anomaly
2018-08-01,0.001989016119614,Normal,Normal,Normal
2018-09-01,0.0019682339588676,Normal,Normal,Normal
2018-10-01,0.0064512745732642,Normal,Normal,Normal
2018-11-01,0.0044319881697516,Normal,Normal,Normal
2018-12-01,0.0010660275067608,Normal,Normal,Normal
2019-01-01,0.0019034442904783,Normal,Normal,Normal
2019-02-01,0.0012817268999399,Normal,Normal,Normal
2019-03-01,0.0013867915146877,Normal,Normal,Normal
2019-04-01,0.0065142464318857,Normal,Normal,Normal
2019-05-01,0.002063032325127,Normal,Normal,Normal
2019-06-01,0.0030434158990395,Normal,Normal,Normal
2019-07-01,0.0026907183758506,Normal,Normal,Normal
2019-08-01,0.001654563414177,Normal,Normal,Normal
2019-09-01,0.0006778006602342,Normal,Normal,Normal
2019-10-01,0.0015721529389762,Normal,Normal,Normal
2019-11-01,0.0032462017010587,Normal,Normal,Normal
2019-12-01,0.001180793241285,Normal,Normal,Normal
2020-01-01,0.0022521457864685,Normal,Normal,Normal
2020-02-01,0.0024587362658354,Normal,Normal,Normal
2020-03-01,0.0006996356876613,Normal,Normal,Normal
2020-04-01,0.0040496131028336,Normal,Normal,Normal
2020-05-01,0.0052048406544143,Normal,Normal,Normal
2020-06-01,0.0025879253409422,Normal,Normal,Normal
2020-07-01,0.0282918876157012,Anomaly,Normal,Anomaly
2020-08-01,0.0094960709292985,Normal,Normal,Normal
2020-09-01,0.0118749475126701,Normal,Normal,Normal
2020-10-01,0.0585801671663087,Normal,Normal,Anomaly
2020-11-01,0.1581024632909676,Anomaly,Anomaly,Anomaly
2020-12-01,0.2515681472608209,Anomaly,Anomaly,Anomaly
2021-01-01,0.0512934554061668,Anomaly,Normal,Anomaly
2021-02-01,0.8499210073370389,Anomaly,Anomaly,Anomaly
2021-03-01,0.0099742952240051,Normal,Normal,Normal
2021-04-01,0.0780277627508089,Anomaly,Anomaly,Anomaly
2021-05-01,0.0016576346552919,Normal,Normal,Normal
2021-06-01,0.0004358605806982,Normal,Normal,Normal
