STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-01-01,2016-02-13,,,Normal,1.5216346153846154,YES,NO
2016-01-08,2016-02-20,,,Normal,1.5721153846153846,NO,YES
2016-01-15,2016-02-27,,,Normal,1.6826923076923077,NO,YES
2016-01-22,2016-03-05,,,Normal,1.71875,NO,NO
2016-01-29,2016-03-12,,,Normal,1.7596153846153846,NO,NO
2016-02-01,2016-03-15,Normal,,Normal,1.7596153846153846,NO,NO
2016-02-08,2016-03-22,Normal,,Normal,1.6983758700696057,NO,NO
2016-02-15,2016-03-29,Normal,,Normal,1.440261865793781,YES,NO
2016-02-22,2016-04-05,Normal,,Normal,1.3153961136023915,YES,NO
2016-02-29,2016-04-12,Normal,,Normal,1.35172557355352,YES,NO
2016-03-07,2016-04-19,Normal,,Normal,1.3411033215124954,YES,NO
2016-03-14,2016-04-26,Normal,,Normal,1.4056047197640118,NO,NO
2016-03-21,2016-05-03,Normal,,Normal,1.50354609929078,NO,NO
2016-03-28,2016-05-10,Normal,,Normal,1.3672727272727272,NO,NO
2016-04-04,2016-05-17,Normal,,Normal,1.6178960096735189,NO,NO
2016-04-11,2016-05-24,Normal,,Normal,1.4883203559510567,NO,NO
2016-04-18,2016-05-31,Normal,,Normal,1.5773081201334815,NO,NO
2016-04-25,2016-06-07,Normal,,Normal,1.4994731296101158,NO,NO
2016-05-02,2016-06-14,Normal,,Normal,1.4024505183788878,NO,NO
2016-05-09,2016-06-21,Normal,,Normal,1.325066430469442,NO,NO
2016-05-16,2016-06-28,Normal,,Normal,1.1788810086682426,NO,NO
2016-05-23,2016-07-05,Normal,,Normal,1.1788810086682426,NO,NO
2016-05-30,2016-07-12,Normal,,Normal,1.0632551528073917,NO,NO
2016-06-06,2016-07-19,Normal,,Normal,1.1271067415730338,NO,NO
2016-06-13,2016-07-26,Normal,,Normal,1.1223776223776225,NO,NO
2016-06-20,2016-08-02,Normal,,Normal,1.1223776223776225,NO,NO
2016-06-27,2016-08-09,Normal,,Normal,1.1377622377622378,NO,NO
2016-07-04,2016-08-16,Normal,,Normal,1.1052989130434785,NO,NO
2016-07-11,2016-08-23,Normal,,Normal,1.1037991858887382,NO,NO
2016-07-18,2016-08-30,Normal,,Normal,1.1393557422969187,NO,NO
2016-07-25,2016-09-06,Normal,,Normal,1.1393557422969187,NO,NO
2016-08-01,2016-09-13,Normal,,Normal,1.153082919914954,NO,NO
2016-08-08,2016-09-20,Anomaly,,Normal,1.1037463976945243,NO,NO
2016-08-15,2016-09-27,Anomaly,,Normal,1.1398809523809523,NO,NO
2016-08-22,2016-10-04,Anomaly,,Normal,1.2115384615384617,NO,NO
2016-08-29,2016-10-11,Anomaly,,Normal,1.172275641025641,NO,NO
2016-09-05,2016-10-18,Anomaly,,Normal,1.209090909090909,NO,NO
2016-09-12,2016-10-25,Normal,,Normal,1.209090909090909,NO,NO
2016-09-19,2016-11-01,Normal,,Normal,1.274390243902439,NO,NO
2016-09-26,2016-11-08,Anomaly,,Normal,1.1760070052539404,NO,NO
2016-10-03,2016-11-15,Normal,,Normal,1.4508733624454149,NO,NO
2016-10-10,2016-11-22,Normal,,Normal,1.887407407407408,NO,YES
2016-10-17,2016-11-29,Anomaly,,Normal,2.54728370221328,NO,YES
2016-10-24,2016-12-06,Anomaly,,Normal,2.6723404255319148,YES,NO
2016-10-31,2016-12-13,Anomaly,,Anomaly,2.6446808510638298,YES,NO
2016-11-07,2016-12-20,Anomaly,,Anomaly,2.496746203904556,YES,NO
2016-11-14,2016-12-27,Anomaly,,Normal,2.0325379609544467,YES,NO
2016-11-21,2017-01-03,Anomaly,,Normal,1.4620390455531451,YES,NO
2016-11-28,2017-01-10,Anomaly,,Normal,1.1366594360086768,NO,YES
2016-12-05,2017-01-17,Anomaly,,Normal,1.1366594360086768,YES,NO
2016-12-12,2017-01-24,Anomaly,,Normal,1.1952277657266812,NO,YES
2016-12-19,2017-01-31,Normal,,Normal,1.1431535269709543,NO,YES
2016-12-26,2017-02-07,Normal,,Normal,1.1431535269709543,YES,NO
2017-01-01,2017-02-13,Normal,Normal,Normal,1.1431535269709543,NO,YES
2017-01-08,2017-02-20,Normal,Normal,Normal,1.2056892778993435,NO,YES
2017-01-15,2017-02-27,Normal,Normal,Normal,1.5787965616045845,YES,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.5569654795431065,YES,NO
2017-01-29,2017-03-13,Normal,Normal,Normal,1.5358166189111748,YES,NO
2017-02-05,2017-03-20,Normal,Anomaly,Normal,1.5358166189111748,YES,NO
2017-02-12,2017-03-27,Normal,Anomaly,Normal,1.491032579829495,YES,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.335243553008596,NO,YES
2017-02-26,2017-04-10,Normal,Normal,Normal,1.3089887640449438,YES,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.260889898505367,YES,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,1.1918158567774937,NO,YES
2017-03-19,2017-05-01,Normal,Normal,Normal,1.2659846547314575,NO,YES
2017-03-26,2017-05-08,Normal,Normal,Normal,1.2659846547314575,YES,NO
2017-04-02,2017-05-15,Normal,Anomaly,Normal,1.2659846547314575,YES,NO
2017-04-09,2017-05-22,Normal,Normal,Normal,1.2659846547314575,NO,YES
2017-04-16,2017-05-29,Normal,Anomaly,Normal,1.438953488372093,YES,NO
2017-04-23,2017-06-05,Normal,Anomaly,Normal,1.438953488372093,NO,YES
2017-04-30,2017-06-12,Normal,Anomaly,Normal,1.430232558139535,YES,NO
2017-05-07,2017-06-19,Normal,Anomaly,Normal,1.4680232558139534,YES,NO
2017-05-14,2017-06-26,Normal,Anomaly,Normal,1.6511627906976745,NO,YES
2017-05-21,2017-07-03,Normal,Anomaly,Normal,2.441860465116279,NO,NO
2017-05-28,2017-07-10,Normal,Anomaly,Normal,2.137404580152672,NO,NO
2017-06-04,2017-07-17,Normal,Anomaly,Normal,1.926605504587156,NO,NO
2017-06-11,2017-07-24,Normal,Anomaly,Normal,1.730175077239959,NO,NO
2017-06-18,2017-07-31,Normal,Anomaly,Normal,1.6699801192842942,NO,YES
2017-06-25,2017-08-07,Normal,Anomaly,Normal,1.490211940232001,NO,YES
2017-07-02,2017-08-14,Normal,Anomaly,Normal,1.424778761061947,YES,NO
2017-07-09,2017-08-21,Normal,Anomaly,Normal,1.2891531601041477,YES,NO
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.261739631718418,YES,NO
2017-07-23,2017-09-04,Normal,Anomaly,Normal,1.172610483938821,YES,NO
2017-07-30,2017-09-11,Normal,Anomaly,Normal,1.1683513954510316,YES,NO
2017-08-06,2017-09-18,Normal,Anomaly,Normal,1.2693200345640838,YES,NO
2017-08-13,2017-09-25,Normal,Anomaly,Normal,1.2693200345640838,YES,NO
2017-08-20,2017-10-02,Normal,Anomaly,Normal,1.2616487455197132,NO,YES
2017-08-27,2017-10-09,Normal,Anomaly,Normal,1.2092699242947824,YES,NO
2017-09-03,2017-10-16,Normal,Anomaly,Normal,1.1210191082802548,YES,NO
