STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,180.31804236497786,158.3122845334137,98.69864886173491,Normal
2017-01-08,2017-02-20,175.32769570369882,163.39505623762233,93.23906888524147,Normal
2017-01-15,2017-02-27,167.22160180390563,156.20338995174188,89.25347980002219,Normal
2017-01-22,2017-03-06,160.70382683859407,157.04650720683605,88.46920416236217,Normal
2017-01-29,2017-03-13,156.70338845165404,159.2058543418664,90.3329546821989,Normal
2017-02-05,2017-03-20,150.69753666416736,153.36894011716015,91.38156089081868,Normal
2017-02-12,2017-03-27,142.93571028428775,143.35199268298385,93.0931888896137,Normal
2017-02-19,2017-04-03,135.9596731345585,130.74234883624067,88.87961080102887,Normal
2017-02-26,2017-04-10,129.9207434014841,126.17113108355703,83.3013279732511,Normal
2017-03-05,2017-04-17,128.32185712239567,128.47058594104476,79.46765734208999,Normal
2017-03-12,2017-04-24,124.41234035869542,124.0660397693117,78.66652097845363,Normal
2017-03-19,2017-05-01,122.29828904993661,124.83921087048999,76.6611415182456,Normal
2017-03-26,2017-05-08,117.75925112082702,118.1464820820734,73.68386879097288,Normal
2017-04-02,2017-05-15,113.3736106162804,112.59000935076665,74.6593932670647,Normal
2017-04-09,2017-05-22,111.17793895024606,104.62713407548112,78.19348417615561,Normal
2017-04-16,2017-05-29,109.27631086648086,95.68920404498452,78.64802963070106,Normal
2017-04-23,2017-06-05,107.12637779482588,88.45515066113579,76.69348417615561,Normal
2017-04-30,2017-06-12,105.53246540067992,83.81586489646033,75.0625,Normal
2017-05-07,2017-06-19,106.02597204027293,83.30614284951098,74.39204545454545,Normal
2017-05-14,2017-06-26,105.2402998335514,82.71042436024904,73.88636363636364,Normal
2017-05-21,2017-07-03,108.46665149080162,91.2487472068773,70.1182610988578,Normal
2017-05-28,2017-07-10,113.39695044913552,105.58157834618156,69.62641555964318,Normal
2017-06-04,2017-07-17,119.27495481890429,120.96811501986295,69.86505192327954,Normal
2017-06-11,2017-07-24,124.74586125779183,134.28961428156958,71.40341863449824,Normal
2017-06-18,2017-07-31,129.3716712117932,147.44764233507792,69.69887317995277,Normal
2017-06-25,2017-08-07,136.22565397456518,162.66433266499692,69.5170549981346,Normal
2017-07-02,2017-08-14,144.23304110659518,178.18771682467386,70.42152117200406,Normal
2017-07-09,2017-08-21,153.805245636861,196.12967825382202,71.11470299018589,Normal
2017-07-16,2017-08-28,166.2438770209358,220.85124939429852,70.59984689725174,Normal
