STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-01-01,2016-02-13,,,Normal,1.4113597246127367,YES,NO
2016-01-08,2016-02-20,,,Normal,1.4113597246127367,YES,NO
2016-01-15,2016-02-27,,,Normal,1.6523235800344234,YES,NO
2016-01-22,2016-03-05,,,Normal,1.721170395869191,YES,NO
2016-01-29,2016-03-12,,,Normal,1.9966722129783687,YES,NO
2016-02-01,2016-03-15,Normal,,Normal,1.9966722129783687,YES,NO
2016-02-08,2016-03-22,Normal,,Normal,1.9966722129783687,NO,NO
2016-02-15,2016-03-29,Anomaly,,Normal,1.966717095310136,NO,NO
2016-02-22,2016-04-05,Anomaly,,Normal,1.509872241579559,NO,NO
2016-02-29,2016-04-12,Anomaly,,Normal,1.46503884572697,NO,NO
2016-03-07,2016-04-19,Anomaly,,Normal,1.1989100817438691,NO,NO
2016-03-14,2016-04-26,Anomaly,,Normal,1.1989100817438691,NO,NO
2016-03-21,2016-05-03,Anomaly,,Normal,1.3623978201634876,NO,NO
2016-03-28,2016-05-10,Normal,,Normal,1.209766109175684,NO,NO
2016-04-04,2016-05-17,Normal,,Normal,1.209766109175684,NO,NO
2016-04-11,2016-05-24,Anomaly,,Normal,1.176252761862922,NO,NO
2016-04-18,2016-05-31,Normal,,Normal,1.176252761862922,NO,NO
2016-04-25,2016-06-07,Normal,,Normal,1.1529592621060722,NO,NO
2016-05-02,2016-06-14,Normal,,Normal,1.0337698139214335,NO,NO
2016-05-09,2016-06-21,Normal,,Normal,1.0613370089593384,NO,NO
2016-05-16,2016-06-28,Normal,,Normal,1.0613370089593384,NO,NO
2016-05-23,2016-07-05,Normal,,Normal,1.1026878015161958,NO,NO
2016-05-30,2016-07-12,Normal,,Normal,1.1578221915920055,NO,NO
2016-06-06,2016-07-19,Normal,,Normal,1.1578221915920055,NO,NO
2016-06-13,2016-07-26,Normal,,Normal,1.142080217539089,NO,NO
2016-06-20,2016-08-02,Normal,,Normal,1.1343686698176907,NO,NO
2016-06-27,2016-08-09,Normal,,Normal,1.09020116807268,NO,NO
2016-07-04,2016-08-16,Normal,,Normal,1.0762331838565022,NO,NO
2016-07-11,2016-08-23,Normal,,Normal,1.09020116807268,NO,NO
2016-07-18,2016-08-30,Normal,,Normal,1.0772225827384816,NO,NO
2016-07-25,2016-09-06,Normal,,Normal,1.0382868267358858,NO,NO
2016-08-01,2016-09-13,Normal,,Normal,1.0382868267358858,NO,NO
2016-08-08,2016-09-20,Normal,,Normal,1.0382868267358858,NO,NO
2016-08-15,2016-09-27,Normal,,Normal,1.0659560293137909,NO,NO
2016-08-22,2016-10-04,Normal,,Normal,1.1103400416377516,NO,NO
2016-08-29,2016-10-11,Normal,,Normal,1.1103400416377516,NO,NO
2016-09-05,2016-10-18,Normal,,Normal,1.1103400416377516,NO,NO
2016-09-12,2016-10-25,Normal,,Normal,1.1103400416377516,NO,NO
2016-09-19,2016-11-01,Normal,,Normal,1.0825815405968078,NO,NO
2016-09-26,2016-11-08,Normal,,Normal,1.2656119900083265,NO,NO
2016-10-03,2016-11-15,Normal,,Normal,1.5184815184815186,NO,NO
2016-10-10,2016-11-22,Normal,,Normal,1.5184815184815186,NO,NO
2016-10-17,2016-11-29,Anomaly,,Normal,1.8726591760299625,NO,NO
2016-10-24,2016-12-06,Anomaly,,Normal,2.7726432532347505,NO,YES
2016-10-31,2016-12-13,Anomaly,,Normal,2.763915547024952,YES,NO
2016-11-07,2016-12-20,Anomaly,,Normal,2.7494456762749446,YES,NO
2016-11-14,2016-12-27,Anomaly,,Normal,2.7494456762749446,YES,NO
2016-11-21,2017-01-03,Anomaly,,Normal,3.092269326683292,YES,NO
2016-11-28,2017-01-10,Anomaly,,Normal,2.0947630922693268,YES,NO
2016-12-05,2017-01-17,Anomaly,,Normal,1.6620498614958448,YES,NO
2016-12-12,2017-01-24,Anomaly,,Normal,1.551246537396122,YES,NO
2016-12-19,2017-01-31,Anomaly,,Normal,1.3850415512465375,NO,YES
2016-12-26,2017-02-07,Normal,,Normal,1.4245014245014245,NO,YES
2017-01-01,2017-02-13,Normal,Normal,Normal,1.466275659824047,YES,NO
2017-01-08,2017-02-20,Normal,Normal,Normal,1.4953271028037385,YES,NO
2017-01-15,2017-02-27,Normal,Normal,Normal,1.2461059190031152,YES,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.3707165109034267,YES,NO
2017-01-29,2017-03-13,Normal,Anomaly,Normal,1.3707165109034267,YES,NO
2017-02-05,2017-03-20,Normal,Anomaly,Normal,1.3707165109034267,YES,NO
2017-02-12,2017-03-27,Normal,Anomaly,Normal,1.3707165109034267,YES,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.3707165109034267,YES,NO
2017-02-26,2017-04-10,Normal,Normal,Normal,1.2742382271468145,YES,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.2468827930174564,YES,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,1.346633416458853,NO,YES
2017-03-19,2017-05-01,Normal,Normal,Normal,1.5419501133786848,NO,YES
2017-03-26,2017-05-08,Normal,Normal,Normal,1.5873015873015872,NO,YES
2017-04-02,2017-05-15,Normal,Normal,Normal,1.5873015873015872,NO,NO
2017-04-09,2017-05-22,Normal,Normal,Normal,1.5184381778741864,NO,NO
2017-04-16,2017-05-29,Normal,Normal,Normal,1.3972055888223551,NO,YES
2017-04-23,2017-06-05,Normal,Normal,Normal,1.3322055403185715,NO,YES
2017-04-30,2017-06-12,Normal,Normal,Normal,1.109350237717908,YES,NO
2017-05-07,2017-06-19,Normal,Normal,Normal,1.109350237717908,YES,NO
2017-05-14,2017-06-26,Normal,Anomaly,Normal,1.109350237717908,YES,NO
2017-05-21,2017-07-03,Normal,Anomaly,Normal,1.1647254575707155,YES,NO
2017-05-28,2017-07-10,Normal,Anomaly,Normal,1.1647254575707155,YES,NO
2017-06-04,2017-07-17,Normal,Anomaly,Normal,1.2569316081330868,YES,NO
2017-06-11,2017-07-24,Normal,Anomaly,Normal,1.2569316081330868,YES,NO
2017-06-18,2017-07-31,Normal,Anomaly,Normal,1.2569316081330868,YES,NO
2017-06-25,2017-08-07,Normal,Anomaly,Normal,1.21996303142329,YES,NO
2017-07-02,2017-08-14,Normal,Anomaly,Normal,1.21996303142329,YES,NO
2017-07-09,2017-08-21,Normal,Anomaly,Normal,4.436229205175601,YES,NO
2017-07-16,2017-08-28,Normal,Anomaly,Normal,4.436229205175601,NO,YES
2017-07-23,2017-09-04,Normal,Anomaly,Normal,4.278074866310161,YES,NO
2017-07-30,2017-09-11,Normal,Anomaly,Normal,4.278074866310161,YES,NO
2017-08-06,2017-09-18,Normal,Anomaly,Normal,4.98960498960499,YES,NO
2017-08-13,2017-09-25,Normal,Anomaly,Normal,4.98960498960499,YES,NO
2017-08-20,2017-10-02,Normal,Anomaly,Normal,1.2474012474012477,YES,NO
2017-08-27,2017-10-09,Normal,Anomaly,Normal,1.2474012474012477,YES,NO
2017-09-03,2017-10-16,Normal,Anomaly,Normal,1.2474012474012477,YES,NO
2017-09-10,2017-10-23,Normal,Anomaly,Normal,1.2474012474012477,YES,NO
2017-09-17,2017-10-30,Normal,Anomaly,Normal,1.2474012474012477,NO,YES
2017-09-24,2017-11-06,Normal,Anomaly,Normal,1.3305613305613306,NO,YES
2017-10-01,2017-11-13,Normal,Anomaly,Normal,1.2774451097804391,NO,YES
2017-10-08,2017-11-20,Normal,Anomaly,Normal,1.3572854291417165,NO,YES
2017-10-15,2017-11-27,Normal,Anomaly,Normal,1.3572854291417165,NO,YES
2017-10-22,2017-12-04,Normal,Normal,Normal,1.2569316081330868,NO,YES
2017-10-29,2017-12-11,Normal,Normal,Normal,1.2121212121212122,YES,NO
2017-11-05,2017-12-18,Normal,Normal,Normal,1.3572854291417165,YES,NO
2017-11-12,2017-12-25,Normal,Normal,Normal,1.6152019002375295,YES,NO
2017-11-19,2018-01-01,Normal,Normal,Normal,1.8836565096952909,YES,NO
2017-11-26,2018-01-08,Normal,Normal,Normal,1.7728531855955678,YES,NO
2017-12-03,2018-01-15,Anomaly,Normal,Normal,1.6620498614958448,YES,NO
2017-12-10,2018-01-22,Anomaly,Normal,Normal,2.1455938697318007,YES,NO
2017-12-17,2018-01-29,Anomaly,Normal,Normal,2.0689655172413794,YES,NO
2017-12-24,2018-02-05,Anomaly,Normal,Normal,1.6091954022988506,YES,NO
2017-12-31,2018-02-12,Anomaly,Normal,Normal,1.685823754789272,YES,NO
2018-01-07,2018-02-19,Normal,Normal,Anomaly,1.7624521072796937,YES,NO
2018-01-14,2018-02-26,Normal,Normal,Anomaly,2.4521072796934864,NO,YES
2018-01-21,2018-03-05,Normal,Normal,Normal,2.9118773946360155,NO,YES
2018-01-28,2018-03-12,Normal,Normal,Normal,3.202846975088968,NO,NO
2018-02-04,2018-03-19,Normal,Normal,Normal,3.115264797507788,NO,NO
2018-02-11,2018-03-26,Normal,Normal,Normal,2.6246719160104988,NO,NO
2018-02-18,2018-04-02,Normal,Normal,Normal,2.2675736961451247,NO,NO
2018-02-25,2018-04-09,Normal,Normal,Normal,1.663893510815308,NO,NO
2018-03-04,2018-04-16,Normal,Normal,Normal,1.3869625520110958,NO,YES
2018-03-11,2018-04-23,Normal,Normal,Normal,1.3079667063020215,NO,NO
2018-03-18,2018-04-30,Normal,Normal,Normal,1.3793103448275863,NO,NO
2018-03-25,2018-05-07,Normal,Normal,Normal,1.551116333725029,NO,NO
2018-04-01,2018-05-14,Normal,Normal,Normal,1.6260162601626016,NO,NO
2018-04-08,2018-05-21,Normal,Normal,Normal,1.5538290788013318,NO,NO
2018-04-15,2018-05-28,Anomaly,Normal,Normal,1.487778958554729,NO,NO
2018-04-22,2018-06-04,Normal,Normal,Normal,1.2715712988192551,NO,NO
2018-04-29,2018-06-11,Normal,Normal,Normal,1.2715712988192551,NO,NO
2018-05-06,2018-06-18,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-05-13,2018-06-25,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-05-20,2018-07-02,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-05-27,2018-07-09,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-06-03,2018-07-16,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-06-10,2018-07-23,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-06-17,2018-07-30,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-06-24,2018-08-06,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-07-01,2018-08-13,Normal,Normal,Normal,1.0760953112990008,NO,NO
2018-07-08,2018-08-20,Normal,Normal,Normal,1.045349730976172,NO,NO
