STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-10-03,2016-11-15,Anomaly,,Anomaly,1.4265335235378032,NO,YES
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.355206847360913,NO,YES
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.8962075848303392,NO,YES
2016-10-24,2016-12-06,Anomaly,,Anomaly,2.990033222591362,YES,NO
2016-10-31,2016-12-13,Anomaly,,Normal,2.990033222591362,YES,NO
2016-11-07,2016-12-20,Anomaly,,Anomaly,2.823920265780731,YES,NO
2016-11-14,2016-12-27,Anomaly,,Normal,2.883799830594026,YES,NO
2016-11-21,2017-01-03,Anomaly,,Normal,2.714164546441436,YES,NO
2016-11-28,2017-01-10,Anomaly,,Normal,2.035623409831077,YES,NO
2016-12-05,2017-01-17,Anomaly,,Normal,1.6963528415258975,NO,YES
2016-12-12,2017-01-24,Anomaly,,Normal,1.6963528415258975,YES,NO
2016-12-19,2017-01-31,Anomaly,,Normal,1.6963528415258975,YES,NO
2016-12-26,2017-02-07,Normal,,Normal,1.32890365448505,YES,NO
2017-01-01,2017-02-13,Normal,Normal,Normal,1.32890365448505,YES,NO
2017-01-08,2017-02-20,Normal,Normal,Normal,1.32890365448505,YES,NO
2017-01-15,2017-02-27,Normal,Normal,Normal,1.593625498007968,YES,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.593625498007968,YES,NO
2017-01-29,2017-03-13,Normal,Anomaly,Normal,1.3944223107569722,YES,NO
2017-02-05,2017-03-20,Normal,Anomaly,Normal,1.3944223107569722,YES,NO
2017-02-12,2017-03-27,Normal,Anomaly,Normal,1.3944223107569722,YES,NO
2017-02-19,2017-04-03,Normal,Anomaly,Normal,1.99203187250996,YES,NO
2017-02-26,2017-04-10,Normal,Normal,Normal,1.99203187250996,YES,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.99203187250996,YES,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,2.487562189054726,YES,NO
2017-03-19,2017-05-01,Normal,Anomaly,Normal,2.487562189054726,YES,NO
2017-03-26,2017-05-08,Normal,Anomaly,Normal,2.487562189054726,YES,NO
2017-04-02,2017-05-15,Normal,Anomaly,Normal,2.487562189054726,YES,NO
2017-04-09,2017-05-22,Normal,Anomaly,Normal,1.492537313432836,YES,NO
2017-04-16,2017-05-29,Normal,Anomaly,Normal,1.492537313432836,YES,NO
2017-04-23,2017-06-05,Anomaly,Anomaly,Normal,1.492537313432836,YES,NO
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,1.492537313432836,YES,NO
2017-05-07,2017-06-19,Anomaly,Anomaly,Anomaly,1.492537313432836,YES,NO
2017-05-14,2017-06-26,Anomaly,Anomaly,Anomaly,1.492537313432836,YES,NO
2017-05-21,2017-07-03,Anomaly,Anomaly,Normal,1.608623548797678,YES,NO
2017-05-28,2017-07-10,Anomaly,Anomaly,Normal,1.9900497512437807,YES,NO
2017-06-04,2017-07-17,Anomaly,Anomaly,Anomaly,1.9900497512437807,YES,NO
2017-06-11,2017-07-24,Anomaly,Anomaly,Anomaly,1.593625498007968,YES,NO
2017-06-18,2017-07-31,Normal,Anomaly,Normal,1.593625498007968,YES,NO
2017-06-25,2017-08-07,Normal,Anomaly,Normal,1.32890365448505,YES,NO
2017-07-02,2017-08-14,Normal,Anomaly,Normal,1.278698052972679,YES,NO
2017-07-09,2017-08-21,Anomaly,Anomaly,Normal,9.646302250803858,NO,YES
2017-07-16,2017-08-28,Anomaly,Anomaly,Normal,9.966777408637874,YES,NO
2017-07-23,2017-09-04,Anomaly,Anomaly,Normal,9.966777408637874,YES,NO
2017-07-30,2017-09-11,Anomaly,Anomaly,Normal,9.966777408637874,YES,NO
2017-08-06,2017-09-18,Anomaly,Anomaly,Normal,9.966777408637874,YES,NO
2017-08-13,2017-09-25,Anomaly,Anomaly,Normal,9.966777408637874,YES,NO
2017-08-20,2017-10-02,Anomaly,Anomaly,Normal,1.32890365448505,YES,NO
2017-08-27,2017-10-09,Anomaly,Anomaly,Normal,1.7412935323383083,YES,NO
2017-09-03,2017-10-16,Anomaly,Anomaly,Normal,1.7412935323383083,YES,NO
2017-09-10,2017-10-23,Anomaly,Anomaly,Normal,1.492537313432836,YES,NO
2017-09-17,2017-10-30,Anomaly,Anomaly,Normal,1.492537313432836,YES,NO
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,1.492537313432836,YES,NO
2017-10-01,2017-11-13,Anomaly,Anomaly,Anomaly,1.492537313432836,YES,NO
2017-10-08,2017-11-20,Anomaly,Anomaly,Anomaly,1.492537313432836,YES,NO
2017-10-15,2017-11-27,Anomaly,Anomaly,Anomaly,1.3245033112582782,YES,NO
2017-10-22,2017-12-04,Anomaly,Anomaly,Anomaly,3.3112582781456954,YES,NO
2017-10-29,2017-12-11,Anomaly,Anomaly,Anomaly,3.3112582781456954,YES,NO
2017-11-05,2017-12-18,Anomaly,Anomaly,Anomaly,3.3112582781456954,YES,NO
2017-11-12,2017-12-25,Anomaly,Normal,Normal,3.3112582781456954,YES,NO
2017-11-19,2018-01-01,Anomaly,Normal,Normal,3.3112582781456954,NO,YES
2017-11-26,2018-01-08,Anomaly,Normal,Normal,2.487562189054726,YES,NO
2017-12-03,2018-01-15,Anomaly,Normal,Normal,1.99203187250996,YES,NO
2017-12-10,2018-01-22,Anomaly,Normal,Normal,1.99203187250996,NO,YES
2017-12-17,2018-01-29,Anomaly,Normal,Normal,1.99203187250996,YES,NO
2017-12-24,2018-02-05,Anomaly,Normal,Normal,1.99203187250996,YES,NO
2017-12-31,2018-02-12,Anomaly,Normal,Anomaly,1.195219123505976,YES,NO
2018-01-07,2018-02-19,Anomaly,Normal,Anomaly,1.195219123505976,YES,NO
2018-01-14,2018-02-26,Anomaly,Normal,Anomaly,1.492537313432836,YES,NO
2018-01-21,2018-03-05,Normal,Normal,Anomaly,1.492537313432836,YES,NO
2018-01-28,2018-03-12,Anomaly,Normal,Anomaly,1.492537313432836,YES,NO
2018-02-04,2018-03-19,Anomaly,Normal,Anomaly,1.492537313432836,YES,NO
2018-02-11,2018-03-26,Anomaly,Normal,Anomaly,1.492537313432836,YES,NO
2018-02-18,2018-04-02,Anomaly,Normal,Anomaly,1.492537313432836,YES,NO
2018-02-25,2018-04-09,Anomaly,Normal,Anomaly,1.3960703366203788,YES,NO
2018-03-04,2018-04-16,Anomaly,Normal,Anomaly,0.9966777408637874,YES,NO
2018-03-11,2018-04-23,Anomaly,Normal,Anomaly,1.32890365448505,YES,NO
2018-03-18,2018-04-30,Anomaly,Normal,Anomaly,1.32890365448505,YES,NO
2018-03-25,2018-05-07,Anomaly,Normal,Anomaly,1.6611295681063123,YES,NO
2018-04-01,2018-05-14,Anomaly,Normal,Anomaly,2.6578073089701,NO,YES
2018-04-08,2018-05-21,Anomaly,Normal,Anomaly,2.6578073089701,NO,NO
2018-04-15,2018-05-28,Anomaly,Normal,Anomaly,2.6578073089701,NO,NO
2018-04-22,2018-06-04,Normal,Normal,Anomaly,2.314214466234414,NO,NO
2018-04-29,2018-06-11,Normal,Normal,Anomaly,2.493765586034913,NO,NO
2018-05-06,2018-06-18,Anomaly,Normal,Anomaly,2.493765586034913,NO,NO
2018-05-13,2018-06-25,Normal,Normal,Anomaly,1.5691868758915837,NO,NO
2018-05-20,2018-07-02,Normal,Normal,Normal,1.5691868758915837,NO,NO
2018-05-27,2018-07-09,Normal,Normal,Normal,1.373283395755306,NO,NO
2018-06-03,2018-07-16,Normal,Normal,Normal,1.260022910893038,NO,NO
2018-06-10,2018-07-23,Normal,Normal,Normal,1.664816870144284,NO,NO
2018-06-17,2018-07-30,Normal,Normal,Anomaly,1.664816870144284,NO,NO
2018-06-24,2018-08-06,Anomaly,Normal,Anomaly,1.8726591760299625,NO,NO
2018-07-01,2018-08-13,Anomaly,Normal,Normal,1.8726591760299625,NO,NO
2018-07-08,2018-08-20,Anomaly,Normal,Normal,1.8726591760299625,NO,NO
2018-07-15,2018-08-27,Anomaly,Normal,Normal,1.8726591760299625,NO,NO
2018-07-22,2018-09-03,Anomaly,Normal,Normal,1.8726591760299625,NO,NO
2018-07-29,2018-09-10,Anomaly,Normal,Normal,1.2484394506866416,NO,NO
2018-08-05,2018-09-17,Anomaly,Normal,Normal,1.2484394506866416,NO,NO
2018-08-12,2018-09-24,Anomaly,Normal,Normal,1.109877913429523,NO,NO
2018-08-19,2018-10-01,Anomaly,Normal,Normal,1.2484394506866416,NO,NO
2018-08-26,2018-10-08,Anomaly,Normal,Normal,1.2484394506866416,NO,YES
2018-09-02,2018-10-15,Anomaly,Normal,Normal,1.2484394506866416,NO,NO
2018-09-09,2018-10-22,Normal,Normal,Normal,1.2484394506866416,NO,NO
2018-09-16,2018-10-29,Normal,Normal,Normal,1.2484394506866416,NO,NO
2018-09-23,2018-11-05,Normal,Normal,Normal,1.49812734082397,NO,NO
2018-09-30,2018-11-12,Normal,Normal,Normal,1.49812734082397,NO,YES
2018-10-07,2018-11-19,Normal,Normal,Normal,1.49812734082397,NO,NO
2018-10-14,2018-11-26,Anomaly,Normal,Normal,1.49812734082397,NO,NO
2018-10-21,2018-12-03,Anomaly,Normal,Normal,1.49812734082397,NO,YES
2018-10-28,2018-12-10,Anomaly,Normal,Normal,1.49812734082397,NO,YES
2018-11-04,2018-12-17,Anomaly,Normal,Normal,1.2484394506866416,NO,YES
2018-11-11,2018-12-24,Anomaly,Normal,Normal,1.1235955056179776,NO,YES
2018-11-18,2018-12-31,Anomaly,Normal,Normal,1.1235955056179776,NO,YES
2018-11-25,2019-01-07,Anomaly,Normal,Normal,1.2838801711840229,NO,YES
2018-12-02,2019-01-14,Anomaly,Normal,Normal,1.2838801711840229,NO,YES
2018-12-09,2019-01-21,Normal,Normal,Normal,1.1412268188302426,NO,YES
2018-12-16,2019-01-28,Normal,Normal,Normal,1.1412268188302426,NO,YES
2018-12-23,2019-02-04,Normal,Normal,Normal,1.596806387225549,YES,NO
2018-12-30,2019-02-11,Normal,Normal,Normal,1.596806387225549,YES,NO
2019-01-06,2019-02-18,Normal,Normal,Normal,1.596806387225549,YES,NO
2019-01-13,2019-02-25,Normal,Normal,Normal,1.596806387225549,YES,NO
2019-01-20,2019-03-04,Normal,Normal,Normal,1.9950124688279305,YES,NO
2019-01-27,2019-03-11,Normal,Normal,Normal,1.9950124688279305,YES,NO
2019-02-03,2019-03-18,Normal,Normal,Normal,1.745635910224439,YES,NO
2019-02-10,2019-03-25,Anomaly,Normal,Normal,1.745635910224439,YES,NO
2019-02-17,2019-04-01,Normal,Normal,Normal,1.745635910224439,YES,NO
2019-02-24,2019-04-08,Normal,Anomaly,Normal,1.6948369768309,YES,NO
2019-03-03,2019-04-15,Anomaly,Anomaly,Normal,1.2468827930174564,NO,YES
2019-03-10,2019-04-22,Anomaly,Normal,Normal,1.2468827930174564,NO,YES
2019-03-17,2019-04-29,Normal,Normal,Anomaly,1.2468827930174564,NO,YES
2019-03-24,2019-05-06,Normal,Normal,Anomaly,1.2468827930174564,NO,YES
2019-03-31,2019-05-13,Normal,Anomaly,Anomaly,1.2468827930174564,NO,YES
2019-04-07,2019-05-20,Normal,Anomaly,Anomaly,1.9950124688279305,YES,NO
2019-04-14,2019-05-27,Anomaly,Normal,Anomaly,1.596806387225549,NO,NO
2019-04-21,2019-06-03,Anomaly,Normal,Anomaly,3.992015968063872,NO,NO
2019-04-28,2019-06-10,Normal,Normal,Normal,3.992015968063872,NO,NO
2019-05-05,2019-06-17,Normal,Normal,Normal,3.992015968063872,NO,NO
2019-05-12,2019-06-24,Normal,Normal,Normal,3.992015968063872,NO,NO
2019-05-19,2019-07-01,Normal,Normal,Normal,2.496878901373284,NO,NO
2019-05-26,2019-07-08,Normal,Normal,Normal,2.496878901373284,NO,NO
2019-06-02,2019-07-15,Normal,Normal,Normal,1.373283395755306,NO,NO
2019-06-09,2019-07-22,Normal,Normal,Normal,1.373283395755306,NO,NO
2019-06-16,2019-07-29,Normal,Normal,Normal,1.373283395755306,NO,YES
2019-06-23,2019-08-05,Normal,Normal,Normal,1.373283395755306,NO,YES
2019-06-30,2019-08-12,Normal,Normal,Normal,1.5691868758915837,NO,YES
2019-07-07,2019-08-19,Normal,Normal,Normal,1.8302828618968383,NO,YES
2019-07-14,2019-08-26,Anomaly,Normal,Normal,2.8286189683860234,NO,YES
2019-07-21,2019-09-02,Anomaly,Normal,Normal,2.8286189683860234,NO,YES
2019-07-28,2019-09-09,Anomaly,Normal,Anomaly,2.8286189683860234,NO,YES
2019-08-04,2019-09-16,Anomaly,Normal,Normal,2.8286189683860234,NO,NO
2019-08-11,2019-09-23,Normal,Normal,Normal,2.8286189683860234,NO,NO
2019-08-18,2019-09-30,Normal,Normal,Normal,2.425106990014265,NO,NO
2019-08-25,2019-10-07,Anomaly,Normal,Normal,1.7118402282453635,NO,YES
2019-09-01,2019-10-14,Normal,Normal,Normal,1.7118402282453635,NO,NO
2019-09-08,2019-10-21,Normal,Normal,Normal,1.49812734082397,NO,YES
2019-09-15,2019-10-28,Normal,Normal,Anomaly,1.49812734082397,NO,YES
2019-09-22,2019-11-04,Normal,Normal,Anomaly,1.49812734082397,NO,YES
2019-09-29,2019-11-11,Normal,Normal,Anomaly,1.5691868758915837,NO,YES
2019-10-06,2019-11-18,Anomaly,Normal,Anomaly,1.5691868758915837,NO,YES
2019-10-13,2019-11-25,Anomaly,Normal,Anomaly,1.4265335235378032,NO,YES
2019-10-20,2019-12-02,Anomaly,Normal,Anomaly,2.1398002853067046,NO,YES
2019-10-27,2019-12-09,Anomaly,Normal,Anomaly,2.1398002853067046,NO,NO
2019-11-03,2019-12-16,Anomaly,Normal,Anomaly,2.1398002853067046,NO,NO
2019-11-10,2019-12-23,Anomaly,Normal,Anomaly,2.1398002853067046,NO,NO
2019-11-17,2019-12-30,Normal,Normal,Anomaly,1.8726591760299625,NO,NO
2019-11-24,2020-01-06,Normal,Normal,Anomaly,1.8726591760299625,NO,NO
2019-12-01,2020-01-13,Normal,Normal,Anomaly,1.4985014985014986,NO,NO
2019-12-08,2020-01-20,Anomaly,Normal,Anomaly,1.4985014985014986,NO,NO
2019-12-15,2020-01-27,Anomaly,Normal,Anomaly,1.4985014985014986,NO,NO
2019-12-22,2020-02-03,Anomaly,Normal,Anomaly,1.3986013986013983,NO,NO
2019-12-29,2020-02-10,Anomaly,Normal,Anomaly,1.3986013986013983,NO,NO
2020-01-05,2020-02-17,Anomaly,Normal,Anomaly,1.7478152309612984,NO,YES
2020-01-12,2020-02-24,Anomaly,Normal,Anomaly,1.7478152309612984,NO,NO
2020-01-19,2020-03-02,Anomaly,Normal,Anomaly,1.7478152309612984,NO,NO
2020-01-26,2020-03-09,Anomaly,Normal,Anomaly,1.5605493133583022,NO,NO
2020-02-02,2020-03-16,Anomaly,Normal,Anomaly,1.373283395755306,NO,NO
2020-02-09,2020-03-23,Anomaly,Normal,Anomaly,1.2484394506866416,NO,NO
2020-02-16,2020-03-30,Anomaly,Normal,Anomaly,1.2484394506866416,NO,NO
2020-02-23,2020-04-06,Anomaly,Normal,Anomaly,1.9975031210986267,NO,NO
2020-03-01,2020-04-13,Anomaly,Normal,Normal,1.9975031210986267,NO,NO
2020-03-08,2020-04-20,Anomaly,Normal,Anomaly,1.9975031210986267,NO,NO
2020-03-15,2020-04-27,Normal,Normal,Normal,1.9975031210986267,NO,NO
2020-03-22,2020-05-04,Normal,Normal,Normal,1.9975031210986267,NO,NO
2020-03-29,2020-05-11,Normal,Normal,Normal,1.9975031210986267,NO,NO
2020-04-05,2020-05-18,Normal,Normal,Normal,1.6193271891767336,NO,NO
2020-04-12,2020-05-25,Normal,Normal,Normal,1.7506490648915765,NO,NO
2020-04-19,2020-06-01,Anomaly,Normal,Anomaly,1.7758046614872365,NO,NO
2020-04-26,2020-06-08,Anomaly,Normal,Anomaly,1.7758046614872365,NO,NO
2020-05-03,2020-06-15,Anomaly,Normal,Anomaly,1.7758046614872365,NO,NO
2020-05-10,2020-06-22,Anomaly,Normal,Anomaly,1.7758046614872365,NO,NO
2020-05-17,2020-06-29,Normal,Normal,Anomaly,1.7758046614872365,NO,NO
2020-05-24,2020-07-06,Anomaly,Normal,Anomaly,1.7758046614872365,NO,NO
2020-05-31,2020-07-13,Anomaly,Normal,Anomaly,1.5984015984015985,NO,NO
2020-06-07,2020-07-20,Anomaly,Normal,Anomaly,1.5984015984015985,NO,NO
2020-06-14,2020-07-27,Anomaly,Normal,Anomaly,1.5984015984015985,NO,NO
2020-06-21,2020-08-03,Anomaly,Normal,Anomaly,1.184307920075652,NO,NO
2020-06-28,2020-08-10,Anomaly,Normal,Anomaly,1.4951887490799665,NO,NO
2020-07-05,2020-08-17,Anomaly,Normal,Anomaly,1.4951887490799665,NO,NO
2020-07-12,2020-08-24,Anomaly,Normal,Anomaly,1.4951887490799665,NO,NO
2020-07-19,2020-08-31,Anomaly,Normal,Anomaly,1.4951887490799665,NO,NO
2020-07-26,2020-09-07,Anomaly,Normal,Anomaly,1.4951887490799665,NO,NO
2020-08-02,2020-09-14,Anomaly,Normal,Anomaly,1.4951887490799665,NO,NO
2020-08-09,2020-09-21,Anomaly,Normal,Anomaly,1.261711430342911,NO,NO
2020-08-16,2020-09-28,Anomaly,Normal,Anomaly,1.2719323150179898,NO,NO
2020-08-23,2020-10-05,Anomaly,Normal,Anomaly,1.6239850093691444,NO,NO
2020-08-30,2020-10-12,Anomaly,Normal,Anomaly,1.7489069331667708,NO,NO
2020-09-06,2020-10-19,Anomaly,Anomaly,Anomaly,1.7489069331667708,NO,NO
2020-09-13,2020-10-26,Normal,Anomaly,Anomaly,1.5546918378678511,NO,NO
2020-09-20,2020-11-02,Anomaly,Anomaly,Anomaly,1.5546918378678511,NO,NO
2020-09-27,2020-11-09,Anomaly,Anomaly,Anomaly,1.5546918378678511,NO,NO
2020-10-04,2020-11-16,Anomaly,Anomaly,Anomaly,1.453884597910041,NO,NO
2020-10-11,2020-11-23,Anomaly,Anomaly,Anomaly,1.453884597910041,NO,NO
2020-10-18,2020-11-30,Normal,Anomaly,Anomaly,1.453884597910041,NO,NO
2020-10-25,2020-12-07,Anomaly,Anomaly,Anomaly,1.998750780762024,NO,NO
2020-11-01,2020-12-14,Anomaly,Anomaly,Anomaly,2.6644462947543714,NO,NO
2020-11-08,2020-12-21,Anomaly,Anomaly,Anomaly,2.6644462947543714,NO,NO
2020-11-15,2020-12-28,Anomaly,Normal,Normal,3.495630461922597,NO,YES
2020-11-22,2021-01-04,Anomaly,Normal,Anomaly,3.495630461922597,NO,YES
2020-11-29,2021-01-11,Anomaly,Normal,Anomaly,3.566333808844508,NO,YES
2020-12-06,2021-01-18,Anomaly,Anomaly,Anomaly,3.138373751783167,NO,YES
2020-12-13,2021-01-25,Anomaly,Anomaly,Anomaly,3.566333808844508,NO,NO
2020-12-20,2021-02-01,Anomaly,Anomaly,Anomaly,3.566333808844508,NO,NO
2020-12-27,2021-02-08,Anomaly,Anomaly,Normal,4.159733777038269,NO,YES
2021-01-03,2021-02-15,Anomaly,Anomaly,Normal,4.159733777038269,YES,NO
2021-01-10,2021-02-22,Anomaly,Anomaly,Normal,4.990019960079841,YES,NO
2021-01-17,2021-03-01,Anomaly,Anomaly,Normal,4.990019960079841,YES,NO
2021-01-24,2021-03-08,Normal,Anomaly,Normal,3.193612774451098,YES,NO
2021-01-31,2021-03-15,Normal,Anomaly,Normal,2.395209580838323,YES,NO
2021-02-07,2021-03-22,Normal,Anomaly,Normal,1.3972055888223551,YES,NO
2021-02-14,2021-03-29,Normal,Anomaly,Normal,1.3972055888223551,YES,NO
2021-02-21,2021-04-05,Normal,Anomaly,Normal,1.3972055888223551,NO,NO
2021-02-28,2021-04-12,Normal,Anomaly,Normal,1.3972055888223551,NO,YES
2021-03-07,2021-04-19,Normal,Anomaly,Normal,1.4637391882401862,NO,YES
2021-03-14,2021-04-26,Normal,Anomaly,Normal,1.4637391882401862,YES,NO
2021-03-21,2021-05-03,Normal,Anomaly,Normal,1.220188574556295,YES,NO
2021-03-28,2021-05-10,Normal,Anomaly,Normal,2.4363233664728683,YES,NO
2021-04-04,2021-05-17,Normal,Anomaly,Anomaly,2.521596407197799,YES,NO
2021-04-11,2021-05-24,Normal,Anomaly,Anomaly,2.637658902680952,YES,NO
2021-04-18,2021-05-31,Normal,Anomaly,Anomaly,2.746984083178914,YES,NO
2021-04-25,2021-06-07,Normal,Anomaly,Anomaly,2.8475409332116697,YES,NO
2021-05-02,2021-06-14,Anomaly,Anomaly,Anomaly,2.8475409332116697,YES,NO
2021-05-09,2021-06-21,Anomaly,Anomaly,Anomaly,1.198009253298189,YES,NO
2021-05-16,2021-06-28,Anomaly,Anomaly,Anomaly,1.135417699548234,YES,NO
2021-05-23,2021-07-05,Anomaly,Anomaly,Anomaly,1.0848770799526055,NO,NO
2021-05-30,2021-07-12,Anomaly,Anomaly,Anomaly,1.0410783080778327,NO,NO
