STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,94.50073141667349,74.67747829034967,179.6681818181818,Anomaly
2017-01-08,2017-02-20,99.77166142109226,94.87707837199491,157.34318181818182,Normal
2017-01-15,2017-02-27,100.08517379996552,96.79007456483592,153.87613636363636,Normal
2017-01-22,2017-03-06,104.6792201129383,100.77215556147084,167.72840909090908,Normal
2017-01-29,2017-03-13,107.18595480797121,107.12883608543721,188.0573542020251,Normal
2017-02-05,2017-03-20,107.55720980710636,109.25505948653222,185.26189965657056,Normal
2017-02-12,2017-03-27,107.6402641183033,110.30886147394067,201.61417238384323,Normal
2017-02-19,2017-04-03,100.70851571316066,88.94369979838086,218.76189965657056,Anomaly
2017-02-26,2017-04-10,100.67764332503624,89.50452469891904,226.9300814747523,Anomaly
2017-03-05,2017-04-17,93.33421628100031,84.91082565079354,199.8334905656614,Anomaly
2017-03-12,2017-04-24,85.22858220477575,80.1114341583999,158.36076329293417,Normal
2017-03-19,2017-05-01,79.69914072865767,77.35564800202525,155.51136363636363,Normal
2017-03-26,2017-05-08,75.11727300409727,74.75743160404183,125.79545454545455,Normal
2017-04-02,2017-05-15,71.1793907088409,73.80472952520284,106.11818181818184,Normal
2017-04-09,2017-05-22,67.45461861290994,73.0197836683826,85.84318181818182,Normal
2017-04-16,2017-05-29,66.01872958778621,73.01360040613768,83.05909090909091,Normal
2017-04-23,2017-06-05,65.60599843735127,72.97641055431266,79.97727272727273,Normal
2017-04-30,2017-06-12,64.01254609527847,68.8894996292916,82.2090909090909,Normal
2017-05-07,2017-06-19,64.31562865181388,68.6738393720778,86.24090909090908,Normal
2017-05-14,2017-06-26,68.13771260290169,79.54372538844642,89.50454545454546,Normal
2017-05-21,2017-07-03,69.20055752770293,79.63892827392303,98.68409090909091,Normal
2017-05-28,2017-07-10,70.31271346297454,80.03440460934601,107.00909090909092,Normal
2017-06-04,2017-07-17,69.92630019456641,79.11362537905151,118.50681818181816,Normal
2017-06-11,2017-07-24,69.31057203327246,78.28234227359152,122.38863636363637,Normal
2017-06-18,2017-07-31,68.9611817132597,76.45762513039546,128.5477272727273,Normal
2017-06-25,2017-08-07,63.582989516342494,61.78522825796192,132.31363636363636,Anomaly
2017-07-02,2017-08-14,61.544319497254534,57.58328165922962,131.04090909090908,Anomaly
2017-07-09,2017-08-21,60.963498543496854,55.511455303150754,134.44545454545457,Anomaly
2017-07-16,2017-08-28,61.373866039125694,53.78835726043565,128.35227272727272,Anomaly
