STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,1363.933669454177,438.60415929873875,1356.2477541656756,Normal
2017-01-08,2017-02-20,1356.7978739996315,460.7149547532843,1344.0443450747669,Normal
2017-01-15,2017-02-27,1339.7594773199346,480.30335143298106,1336.6084608062822,Normal
2017-01-22,2017-03-06,1349.1106136835713,471.5022150693447,1341.1970971699188,Normal
2017-01-29,2017-03-13,1333.1219393397487,418.91121048324237,1276.0242939365403,Normal
2017-02-05,2017-03-20,1310.383302976112,385.4021195741515,1242.0799757547222,Normal
2017-02-12,2017-03-27,1196.0882833319065,289.87638281293516,1233.9470212092676,Normal
2017-02-19,2017-04-03,1225.0735106046338,290.34911008566246,1286.4492939365402,Normal
2017-02-26,2017-04-10,1233.8524878773612,276.85763281293515,1279.0015666638128,Normal
2017-03-05,2017-04-17,1226.405183940706,262.58748119151824,1287.8988145686615,Normal
2017-03-12,2017-04-24,1187.6336463228306,253.36480721000652,1234.3114211510922,Normal
2017-03-19,2017-05-01,1146.0160039291027,263.6563132400981,1224.7568181818183,Normal
2017-03-26,2017-05-08,1124.8750948381937,246.46085869464352,1180.9818181818182,Normal
2017-04-02,2017-05-15,1074.4154357472844,236.6830177855526,1100.7681818181818,Normal
2017-04-09,2017-05-22,1019.9478221109207,231.41085869464357,1059.734090909091,Normal
2017-04-16,2017-05-29,943.836570870335,211.93824381769417,993.5456793370107,Normal
2017-04-23,2017-06-05,916.3677260321416,220.83477148668706,951.9604520642831,Normal
2017-04-30,2017-06-12,901.5790896685052,225.94158966850526,930.7104520642832,Normal
2017-05-07,2017-06-19,880.8734078503235,227.6677260321416,896.6218157006471,Normal
2017-05-14,2017-06-26,864.8831311649682,235.98072999022432,884.3081793370106,Normal
2017-05-21,2017-07-03,855.0564266195132,225.39152544476974,873.750224791556,Normal
2017-05-28,2017-07-10,879.6267687691902,230.9505039580827,909.5090909090909,Normal
2017-06-04,2017-07-17,906.9239278600992,234.99425395808268,956.9761363636363,Normal
2017-06-11,2017-07-24,939.8938142237355,230.74936759444628,986.0363636363636,Normal
2017-06-18,2017-07-31,974.8449505873716,256.2982312308099,1028.0613636363635,Normal
2017-06-25,2017-08-07,1013.616593096136,247.71555504108593,1068.5195498286355,Normal
2017-07-02,2017-08-14,1033.2818220298018,257.8364657929335,1082.6365952831814,Normal
2017-07-09,2017-08-21,1011.7602083031375,249.67345636618646,1031.6461728014458,Normal
2017-07-16,2017-08-28,1021.8397537576828,257.2848200025501,1015.3689000741731,Normal
2017-07-23,2017-09-04,1005.618188916121,272.6768393895665,1021.9711728014458,Normal
2017-07-30,2017-09-11,1021.5068252797573,252.1245666622938,1035.3052637105366,Normal
2017-08-06,2017-09-18,1018.5578458199851,255.4152616212079,1044.449350245537,Normal
2017-08-13,2017-09-25,1094.7654214840807,269.3637463762128,1172.6785117086308,Normal
2017-08-20,2017-10-02,1178.7957806930324,278.2977797260686,1286.3725648404543,Normal
2017-08-27,2017-10-09,1203.3503261475778,263.8466433624323,1300.7964284768177,Normal
2017-09-03,2017-10-16,1212.6849852384871,253.63925699879584,1292.7202921131814,Normal
2017-09-10,2017-10-23,1192.6053975095258,283.94839018230255,1225.124805153953,Normal
2017-09-17,2017-10-30,1219.681533873162,301.73475381866615,1218.5486687903167,Normal
2017-09-24,2017-11-06,1191.1186525769765,316.87414524975344,1196.355486972135,Normal
2017-10-01,2017-11-13,1222.8904285661165,316.8720714338837,1190.1308709635866,Normal
2017-10-08,2017-11-20,1296.209067786527,382.9716140316548,1228.3431494044085,Normal
2017-10-15,2017-11-27,1354.9380450592546,406.7790003952912,1299.5442857680448,Normal
2017-10-22,2017-12-04,1440.131243084323,371.35852964294986,1419.7556818181818,Normal
2017-10-29,2017-12-11,1464.881042373835,381.7803212625286,1441.399598579024,Normal
2017-11-05,2017-12-18,1499.5009287374714,352.1183894443468,1463.0314167608426,Normal
2017-11-12,2017-12-25,1478.622774413033,340.4777212885543,1473.5444124624296,Normal
2017-11-19,2018-01-01,1422.9095168372753,318.41416273157205,1436.9035033715206,Normal
2017-11-26,2018-01-08,1376.115009261518,283.39318649569253,1403.8228215533388,Normal
2017-12-03,2018-01-15,1323.6758734505752,292.8726692227071,1350.4906413932379,Normal
2017-12-10,2018-01-22,1313.102177838719,310.5858215611334,1330.989083502859,Normal
2017-12-17,2018-01-29,1285.9058574256765,372.52220245718667,1251.6854793517473,Normal
2017-12-24,2018-02-05,1274.526311971131,395.18146066109364,1230.1116157153838,Normal
2017-12-31,2018-02-12,1302.527478731626,530.389111055768,1141.2713472865237,Normal
2018-01-07,2018-02-19,1288.4103344770294,536.2178954892655,1123.6716190681893,Normal
2018-01-14,2018-02-26,1280.1476154784436,555.8472433692292,1127.176164522735,Normal
2018-01-21,2018-03-05,1272.0876382576498,583.7112814252307,1064.3121419512622,Normal
2018-01-28,2018-03-12,1266.6319322490504,545.2923384870068,1094.6871419512618,Normal
2018-02-04,2018-03-19,1252.1837856068325,517.7780125453666,1101.5529326864553,Normal
2018-02-11,2018-03-26,1193.551120995544,413.94315962541117,1136.166569050092,Normal
2018-02-18,2018-04-02,1209.834833116756,415.71126924859476,1145.0472508682735,Normal
2018-02-25,2018-04-09,1209.8260304016555,410.2877423693593,1132.9537972684261,Normal
2018-03-04,2018-04-16,1224.3847826602125,402.8253606063878,1164.4958427229715,Normal
2018-03-11,2018-04-23,1208.1603096697659,379.6637091399689,1187.5829545454544,Normal
2018-03-18,2018-04-30,1177.1511995890987,371.0081321471388,1177.815909090909,Normal
2018-03-25,2018-05-07,1138.0174874678867,354.3704856312646,1138.9954545454545,Normal
2018-04-01,2018-05-14,1104.5958965587959,342.07838315646177,1114.831818181818,Normal
2018-04-08,2018-05-21,1062.6030935284925,334.01946659031404,1096.0522727272728,Normal
2018-04-15,2018-05-28,999.9376381559811,317.22435725005505,1055.575,Normal
2018-04-22,2018-06-04,959.3156052335489,303.9951087550024,1004.7852272727272,Normal
2018-04-29,2018-06-11,938.9478022032458,315.2098566311783,970.2977272727272,Normal
2018-05-06,2018-06-18,906.3871961426398,310.54562454297735,924.2977272727272,Normal
2018-05-13,2018-06-25,890.5656480493727,313.2829375868389,902.2147727272727,Normal
2018-05-20,2018-07-02,871.2345874433122,307.6101968777053,869.1159090909092,Normal
2018-05-27,2018-07-09,889.3045882703692,315.92104285842197,879.2511363636363,Normal
2018-06-03,2018-07-16,911.8579973612781,335.5234117082857,893.843181818182,Normal
2018-06-10,2018-07-23,941.2996640279451,333.6811114990165,921.5920454545455,Normal
2018-06-17,2018-07-30,968.72617917946,356.609692075846,931.1897727272728,Normal
2018-06-24,2018-08-06,1015.9527287307574,358.25061353646373,994.6261363636363,Normal
2018-07-01,2018-08-13,1035.596668124697,368.2190168325454,1017.7261363636361,Normal
2018-07-08,2018-08-20,1023.1603142485393,360.4842390384089,1016.036662502979,Normal
2018-07-15,2018-08-27,1024.1057687939935,366.0358409409271,995.3457534120699,Normal
2018-07-22,2018-09-03,1017.7405936150332,360.07327727435853,988.9434806847971,Normal
2018-07-29,2018-09-10,1028.5921498087098,352.67577425679065,1006.9162079575245,Normal
2018-08-05,2018-09-17,1018.3155574415888,346.5290938150309,980.8752988666154,Normal
2018-08-12,2018-09-24,1057.737274550986,368.9376809916757,982.4434806847971,Normal
2018-08-19,2018-10-01,1109.8200786172338,394.73487368475156,978.3071170484335,Normal
2018-08-26,2018-10-08,1136.7442326662122,365.55551603302945,983.5286366125715,Normal
2018-09-02,2018-10-15,1165.2381720601516,372.61260925207245,1049.636591158026,Normal
2018-09-09,2018-10-22,1172.821477210541,405.0439803651594,1089.7229547943898,Normal
2018-09-16,2018-10-29,1188.92791660448,422.1205192025276,1099.6377275216626,Normal
2018-09-23,2018-11-05,1181.9981169524779,425.6254767933046,1131.6025002489353,Normal
2018-09-30,2018-11-12,1204.3464139898635,460.30464215668997,1123.8924757464486,Normal
2018-10-07,2018-11-19,1289.7545976295833,506.6828224432702,1256.992248224786,Normal
2018-10-14,2018-11-26,1320.2883097507954,514.7771195342723,1237.1036118611498,Normal
2018-10-21,2018-12-03,1378.117487222053,495.7927142859886,1252.3115664066042,Normal
2018-10-28,2018-12-10,1408.7753079605156,483.2667116891532,1274.6524754975135,Normal
2018-11-04,2018-12-17,1446.3923534150608,469.63256623696356,1299.7024754975134,Normal
2018-11-11,2018-12-24,1443.9032961102598,427.5324935724726,1350.243181818182,Normal
2018-11-18,2018-12-31,1396.8201071844467,394.2912640865152,1303.0352272727273,Normal
2018-11-25,2019-01-07,1350.6550503662645,380.9409448532728,1294.5829545454546,Normal
2018-12-02,2019-01-14,1318.3198998554,373.0411871040097,1270.519987207552,Normal
2018-12-09,2019-01-21,1299.5974566735815,375.9994034651034,1260.2188508439156,Normal
2018-12-16,2019-01-28,1290.27011207087,420.8928815471841,1261.54174650217,Normal
2018-12-23,2019-02-04,1277.9313759811762,445.99863873413966,1242.9576354767285,Normal
2018-12-30,2019-02-11,1294.3494592057805,570.8095445159518,1236.7974082040014,Normal
2019-01-06,2019-02-18,1282.0798301814998,580.9930815573076,1214.624680931274,Normal
2019-01-13,2019-02-25,1274.0140379250663,593.4137591272024,1205.4831028146311,Normal
2019-01-20,2019-03-04,1267.3069589423499,618.00290146065,1202.978557360086,Normal
2019-01-27,2019-03-11,1246.1522497345916,599.4686044384549,1196.0024168792813,Normal
2019-02-03,2019-03-18,1250.8014705396731,572.1965280334106,1211.7999798836493,Normal
2019-02-10,2019-03-25,1252.8809543830216,572.165500672711,1153.6011363636362,Normal
2019-02-17,2019-04-01,1210.8922997031298,483.61941196338614,1174.172654007705,Normal
2019-02-24,2019-04-08,1209.772061303168,474.40146773337005,1179.0760630986142,Normal
2019-03-03,2019-04-15,1219.6784755521073,484.88941909069797,1176.2669721895231,Normal
2019-03-10,2019-04-22,1199.8162100177337,467.93624111804206,1116.769244916796,Normal
2019-03-17,2019-04-29,1158.3733245573865,457.48349454032996,1044.941972189523,Normal
2019-03-24,2019-05-06,1122.1801427392047,432.8967607557681,1036.4771994622504,Normal
2019-03-31,2019-05-13,1093.0176610554606,412.3050474826941,999.0249999999997,Normal
2019-04-07,2019-05-20,1050.4457860554603,398.98654269265734,952.9272727272727,Normal
2019-04-14,2019-05-27,985.4688536169858,379.51667469916487,870.2806818181817,Normal
2019-04-21,2019-06-03,945.4534652887982,361.9612164037331,843.5647727272727,Normal
2019-04-28,2019-06-10,919.3665334706162,357.7434073978314,819.1465909090908,Normal
2019-05-05,2019-06-17,909.087528991592,343.51328430124255,869.3817093566296,Normal
2019-05-12,2019-06-24,892.5537542852779,344.10946742434606,860.295345720266,Normal
2019-05-19,2019-07-01,881.4693792852776,342.0519694247052,871.1078457202658,Normal
2019-05-26,2019-07-08,888.4594361034596,347.42561881275446,856.9408002657204,Normal
2019-06-02,2019-07-15,910.3099480873886,364.99686715265,880.7328457202658,Normal
2019-06-09,2019-07-22,931.6000112100494,378.04714716944926,884.9908254836362,Normal
2019-06-16,2019-07-29,953.3967235230776,400.98916323803934,886.816311099385,Normal
2019-06-23,2019-08-05,984.6527745501702,412.8400873419219,879.0186926518465,Normal
2019-06-30,2019-08-12,1007.6839924383022,434.0147352001768,895.2993744700282,Normal
2019-07-07,2019-08-19,1017.6949256145462,435.8910887533265,967.3294415307494,Normal
2019-07-14,2019-08-26,1031.7227665236371,437.19264364259175,1013.8817142580218,Normal
2019-07-21,2019-09-02,1044.4273119781826,424.6816066182755,1064.9362597125676,Normal
2019-07-28,2019-09-09,1050.9879952146412,420.5525513357498,1097.8584859778891,Normal
2019-08-04,2019-09-16,1056.3140466328616,411.31783156002547,1115.8437034243573,Normal
2019-08-11,2019-09-23,1084.032443676283,422.32859441795483,1135.5573397879937,Normal
2019-08-18,2019-09-30,1145.147187802192,434.2866204630722,1237.4198397879939,Normal
2019-08-25,2019-10-07,1154.6514495894612,414.3494637496375,1199.0208276319365,Normal
2019-09-01,2019-10-14,1180.1304268621889,425.6862351630934,1186.823100359209,Normal
2019-09-08,2019-10-21,1193.843473906799,441.0055082131004,1198.298100359209,Normal
2019-09-15,2019-10-28,1204.8563431574619,443.1997152893349,1226.8325319073158,Normal
2019-09-22,2019-11-04,1192.1044479639147,448.0080501760207,1187.2052591800434,Normal
2019-09-29,2019-11-11,1218.6418071055903,474.98348633974587,1228.9882137254979,Normal
2019-10-06,2019-11-18,1280.5996493808345,505.51172395282447,1246.650713725498,Normal
2019-10-13,2019-11-25,1324.3342152001233,519.7202072308426,1316.2730679117433,Normal
2019-10-20,2019-12-02,1370.1607242084383,519.1968218167691,1333.457158820834,Normal
2019-10-27,2019-12-09,1407.0902945943433,503.76858209263116,1357.3923860935613,Normal
2019-11-03,2019-12-16,1433.316992334023,504.2869019005235,1364.3272727272727,Normal
2019-11-10,2019-12-23,1433.4078507323723,463.78836208117247,1357.0295454545453,Normal
2019-11-17,2019-12-30,1380.55400084288,439.02286727474404,1267.3886363636361,Normal
2019-11-24,2020-01-06,1322.1480917519712,422.3950761083998,1207.2636363636364,Normal
2019-12-01,2020-01-13,1290.446918738936,411.77643876496364,1160.3636363636363,Normal
2019-12-08,2020-01-20,1268.3214486160066,409.43811746522056,1124.8386363636364,Normal
2019-12-15,2020-01-27,1271.4839743905266,440.8604215907275,1147.7863636363636,Normal
2019-12-22,2020-02-03,1251.6646758565817,459.4801390252453,1106.6693181818182,Normal
2019-12-29,2020-02-10,1247.7275535230629,570.6768044927696,1030.1994004891624,Normal
2020-01-05,2020-02-17,1244.5439171594267,582.2355227600488,1039.1403095800715,Normal
2020-01-12,2020-02-24,1238.6570195287948,596.1430599363325,1033.1891732164352,Normal
2020-01-19,2020-03-02,1240.8705968889362,620.2643671310217,1054.423264125526,Normal
2020-01-26,2020-03-09,1196.082719978985,623.8770695284452,985.2130368527986,Normal
2020-02-02,2020-03-16,1193.7751406288317,608.2062056973128,938.6220937127383,Normal
2020-02-09,2020-03-23,1234.8804513185878,618.8219536976175,1083.6648026972168,Normal
2020-02-16,2020-03-30,1184.331787498128,544.526701829979,1029.6795114053941,Normal
2020-02-23,2020-04-06,1164.2653695054314,551.7098918501957,927.4215568599396,Normal
2020-03-01,2020-04-13,1147.2970918136734,552.6744011521928,840.7954204963032,Normal
2020-03-08,2020-04-20,1140.2297793861749,548.304138820763,819.0283750417576,Normal
2020-03-15,2020-04-27,1104.1732051004549,528.4680224870748,784.4863636363639,Normal
2020-03-22,2020-05-04,1028.6095687368186,506.8951501506701,590.5852272727273,Normal
2020-03-29,2020-05-11,1001.18481066255,481.0156955767143,531.6897727272727,Normal
2020-04-05,2020-05-18,970.7375379352773,463.4714372735523,538.3443181818182,Normal
2020-04-12,2020-05-25,920.208901571641,430.9090560047645,532.3920454545455,Normal
2020-04-19,2020-06-01,868.7537895303437,404.7955515020527,487.9425864965261,Normal
2020-04-26,2020-06-08,848.618334984889,397.69077563704263,487.93690467834443,Normal
2020-05-03,2020-06-15,836.5133349848893,384.31931595289575,516.5539501328898,Normal
2020-05-10,2020-06-22,833.5699041289423,377.24326997084523,507.8721319510716,Normal
2020-05-17,2020-06-29,817.1999298184364,371.07539070463076,505.75395013288977,Normal
2020-05-24,2020-07-06,811.9842480002549,375.1338181542336,498.74826831470784,Normal
2020-05-31,2020-07-13,836.508748496489,388.78489382287955,521.1834955874353,Normal
2020-06-07,2020-07-20,848.277958469911,411.3603693381574,495.97499999999997,Normal
2020-06-14,2020-07-27,870.8441950350286,427.8118483286435,506.8352272727272,Normal
2020-06-21,2020-08-03,892.4292847563989,450.23541122064603,525.9886363636363,Normal
2020-06-28,2020-08-10,921.4699212233693,464.6179063040248,543.0477272727272,Normal
2020-07-05,2020-08-17,921.2257763970789,467.3627632661559,537.1113636363636,Normal
