STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2020-04-12,2020-05-25,Normal,Anomaly,Normal,1.306687163720215,NO,NO
2020-04-19,2020-06-01,Normal,Anomaly,Normal,1.1867582760774515,NO,NO
2020-04-26,2020-06-08,Normal,Anomaly,Normal,1.2719563900666262,NO,NO
2020-05-03,2020-06-15,Normal,Anomaly,Normal,1.2719563900666262,NO,NO
2020-05-10,2020-06-22,Normal,Anomaly,Normal,1.2719563900666262,NO,NO
2020-05-17,2020-06-29,Normal,Anomaly,Normal,1.2345679012345678,NO,NO
2020-05-24,2020-07-06,Normal,Anomaly,Normal,1.2551813266234024,NO,NO
2020-05-31,2020-07-13,Normal,Anomaly,Normal,1.3056311790245922,NO,NO
2020-06-07,2020-07-20,Normal,Anomaly,Normal,1.249375312343828,NO,NO
2020-06-14,2020-07-27,Normal,Anomaly,Normal,1.2676743052169672,NO,NO
2020-06-21,2020-08-03,Normal,Anomaly,Normal,1.2676743052169672,NO,NO
2020-06-28,2020-08-10,Anomaly,Anomaly,Normal,1.2676743052169672,NO,NO
2020-07-05,2020-08-17,Anomaly,Anomaly,Normal,1.2275324052855228,NO,NO
2020-07-12,2020-08-24,Normal,Anomaly,Normal,1.1215109501380758,NO,NO
2020-07-19,2020-08-31,Normal,Anomaly,Normal,1.0811913504691963,NO,NO
2020-07-26,2020-09-07,Normal,Anomaly,Normal,1.0811913504691963,NO,NO
2020-08-02,2020-09-14,Normal,Anomaly,Normal,1.0811913504691963,NO,NO
2020-08-09,2020-09-21,Normal,Anomaly,Normal,1.0811913504691963,NO,NO
2020-08-16,2020-09-28,Normal,Anomaly,Normal,1.183190534475724,NO,NO
2020-08-23,2020-10-05,Normal,Anomaly,Normal,1.183190534475724,NO,NO
2020-08-30,2020-10-12,Normal,Anomaly,Normal,1.114955786236063,NO,NO
2020-09-06,2020-10-19,Normal,Anomaly,Normal,1.114955786236063,NO,NO
2020-09-13,2020-10-26,Normal,Anomaly,Normal,1.1104759946419158,NO,NO
2020-09-20,2020-11-02,Normal,Anomaly,Normal,1.2653764062884445,NO,NO
2020-09-27,2020-11-09,Normal,Anomaly,Normal,1.285255265976437,NO,NO
2020-10-04,2020-11-16,Normal,Anomaly,Normal,1.285255265976437,NO,NO
2020-10-11,2020-11-23,Normal,Anomaly,Normal,1.285255265976437,NO,NO
2020-10-18,2020-11-30,Normal,Anomaly,Normal,1.2823209001130862,NO,NO
2020-10-25,2020-12-07,Normal,Anomaly,Normal,1.2517382497122385,NO,NO
2020-11-01,2020-12-14,Normal,Anomaly,Normal,1.809251625340894,NO,NO
2020-11-08,2020-12-21,Normal,Anomaly,Normal,2.010167963524225,NO,NO
2020-11-15,2020-12-28,Anomaly,Anomaly,Normal,2.261282012684028,NO,NO
2020-11-22,2021-01-04,Anomaly,Normal,Normal,2.261282012684028,NO,NO
2020-11-29,2021-01-11,Anomaly,Normal,Normal,3.616695806500628,NO,NO
2020-12-06,2021-01-18,Anomaly,Normal,Normal,4.20827389443652,NO,YES
2020-12-13,2021-01-25,Anomaly,Normal,Normal,2.8530670470756063,NO,YES
2020-12-20,2021-02-01,Anomaly,Normal,Normal,2.5677603423680457,NO,YES
2020-12-27,2021-02-08,Anomaly,Anomaly,Normal,2.425106990014265,NO,YES
2021-01-03,2021-02-15,Anomaly,Anomaly,Normal,2.282453637660485,NO,YES
2021-01-10,2021-02-22,Anomaly,Anomaly,Normal,1.854493580599144,NO,YES
2021-01-17,2021-03-01,Anomaly,Normal,Normal,1.1412268188302426,NO,YES
2021-01-24,2021-03-08,Normal,Anomaly,Normal,1.1412268188302426,NO,YES
2021-01-31,2021-03-15,Normal,Anomaly,Normal,1.1412268188302426,NO,YES
2021-02-07,2021-03-22,Normal,Anomaly,Normal,1.1412268188302426,NO,YES
2021-02-14,2021-03-29,Normal,Anomaly,Normal,1.3311148086522462,NO,YES
2021-02-21,2021-04-05,Normal,Anomaly,Normal,1.3311148086522462,YES,NO
2021-02-28,2021-04-12,Normal,Anomaly,Normal,1.3311148086522462,YES,NO
2021-03-07,2021-04-19,Normal,Normal,Normal,1.4167563873897366,YES,NO
2021-03-14,2021-04-26,Normal,Anomaly,Normal,1.497504159733777,YES,NO
2021-03-21,2021-05-03,Normal,Anomaly,Normal,1.497504159733777,YES,NO
2021-03-28,2021-05-10,Normal,Anomaly,Normal,1.537382988751741,YES,NO
2021-04-04,2021-05-17,Normal,Anomaly,Normal,1.6256455862294217,YES,NO
2021-04-11,2021-05-24,Normal,Anomaly,Normal,1.5810667430181942,NO,NO
2021-04-18,2021-05-31,Normal,Anomaly,Normal,1.2917640961373815,NO,NO
2021-04-25,2021-06-07,Normal,Anomaly,Normal,1.222264611025566,NO,NO
2021-05-02,2021-06-14,Normal,Anomaly,Normal,1.222264611025566,NO,NO
2021-05-09,2021-06-21,Normal,Anomaly,Normal,1.1993150304966995,NO,NO
2021-05-16,2021-06-28,Normal,Anomaly,Normal,1.1347809951779515,NO,NO
2021-05-23,2021-07-05,Normal,Anomaly,Normal,1.0785002464941786,NO,NO
2021-05-30,2021-07-12,Normal,Anomaly,Normal,1.0320990383676905,NO,NO
