STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-01-01,2016-02-13,,,Normal,1.2642225031605565,NO,NO
2016-01-08,2016-02-20,,,Normal,1.3653603034134008,NO,NO
2016-01-15,2016-02-27,,,Normal,1.5209314173774218,NO,NO
2016-01-22,2016-03-05,,,Normal,1.6472021420838816,NO,NO
2016-01-29,2016-03-12,,,Anomaly,1.6912990656322042,NO,NO
2016-02-01,2016-03-15,Anomaly,,Anomaly,1.6712785345399102,NO,NO
2016-02-08,2016-03-22,Anomaly,,Anomaly,1.5517328645693664,NO,NO
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.4835185680194107,NO,NO
2016-02-22,2016-04-05,Anomaly,,Normal,1.6426193118756938,NO,NO
2016-02-29,2016-04-12,Anomaly,,Normal,1.653718091009989,NO,NO
2016-03-07,2016-04-19,Anomaly,,Normal,1.7314095449500555,NO,NO
2016-03-14,2016-04-26,Anomaly,,Normal,1.753607103218646,NO,NO
2016-03-21,2016-05-03,Anomaly,,Normal,2.064372918978912,NO,NO
2016-03-28,2016-05-10,Anomaly,,Normal,2.064372918978912,NO,NO
2016-04-04,2016-05-17,Anomaly,,Normal,1.2644459551325629,NO,NO
2016-04-11,2016-05-24,Anomaly,,Normal,1.2644459551325629,NO,NO
2016-04-18,2016-05-31,Anomaly,,Normal,1.230972865651886,NO,NO
2016-04-25,2016-06-07,Anomaly,,Normal,1.239173884077282,NO,NO
2016-05-02,2016-06-14,Anomaly,,Normal,1.239173884077282,NO,NO
2016-05-09,2016-06-21,Normal,,Normal,1.139240506329114,NO,NO
2016-05-16,2016-06-28,Normal,,Normal,1.1259160559626915,NO,NO
2016-05-23,2016-07-05,Normal,,Normal,1.0992671552298467,NO,NO
2016-05-30,2016-07-12,Normal,,Normal,1.0859427048634245,NO,NO
2016-06-06,2016-07-19,Normal,,Normal,1.0787557908669756,NO,NO
2016-06-13,2016-07-26,Normal,,Normal,1.0787557908669756,NO,NO
2016-06-20,2016-08-02,Normal,,Normal,1.0787557908669756,NO,NO
2016-06-27,2016-08-09,Normal,,Normal,1.0787557908669756,NO,NO
2016-07-04,2016-08-16,Normal,,Normal,1.0375556970082749,NO,NO
2016-07-11,2016-08-23,Normal,,Normal,1.0509348807221148,NO,NO
2016-07-18,2016-08-30,Normal,,Normal,1.0509348807221148,NO,NO
2016-07-25,2016-09-06,Normal,,Normal,1.096067053513862,NO,NO
2016-08-01,2016-09-13,Normal,,Normal,1.096067053513862,NO,NO
2016-08-08,2016-09-20,Normal,,Normal,1.096067053513862,NO,NO
2016-08-15,2016-09-27,Normal,,Normal,1.096067053513862,NO,NO
2016-08-22,2016-10-04,Normal,,Normal,1.096067053513862,NO,NO
2016-08-29,2016-10-11,Normal,,Normal,1.1089619600257898,NO,NO
2016-09-05,2016-10-18,Normal,,Normal,1.1018577834721333,NO,NO
2016-09-12,2016-10-25,Normal,,Normal,1.1018577834721333,NO,NO
2016-09-19,2016-11-01,Normal,,Normal,1.1018577834721333,NO,NO
2016-09-26,2016-11-08,Normal,,Normal,1.1089619600257898,NO,NO
2016-10-03,2016-11-15,Normal,,Normal,1.2826249067859803,NO,NO
2016-10-10,2016-11-22,Normal,,Normal,1.2826249067859803,NO,NO
2016-10-17,2016-11-29,Normal,,Normal,1.5440508628519527,NO,NO
2016-10-24,2016-12-06,Normal,,Normal,1.88422247446084,NO,NO
2016-10-31,2016-12-13,Normal,,Normal,2.1592442645074224,NO,YES
2016-11-07,2016-12-20,Normal,,Normal,2.163661581137309,NO,YES
2016-11-14,2016-12-27,Anomaly,,Normal,2.3832528180354267,NO,YES
2016-11-21,2017-01-03,Anomaly,,Normal,2.5668449197860963,NO,YES
2016-11-28,2017-01-10,Anomaly,,Normal,2.1415607985480944,YES,NO
2016-12-05,2017-01-17,Anomaly,,Normal,1.9088937093275489,YES,NO
2016-12-12,2017-01-24,Anomaly,,Normal,1.7233560090702948,YES,NO
2016-12-19,2017-01-31,Normal,,Normal,1.6780045351473922,YES,NO
2016-12-26,2017-02-07,Normal,,Normal,1.4965986394557824,YES,NO
2017-01-01,2017-02-13,Normal,Normal,Normal,1.4463840399002494,YES,NO
2017-01-08,2017-02-20,Normal,Normal,Normal,1.6422287390029326,YES,NO
2017-01-15,2017-02-27,Normal,Normal,Normal,1.466275659824047,YES,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.466275659824047,NO,YES
2017-01-29,2017-03-13,Normal,Normal,Normal,1.4076246334310851,YES,NO
2017-02-05,2017-03-20,Normal,Anomaly,Normal,1.4076246334310851,YES,NO
2017-02-12,2017-03-27,Normal,Anomaly,Normal,1.4076246334310851,YES,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.5249266862170088,NO,YES
2017-02-26,2017-04-10,Normal,Normal,Normal,1.4463840399002494,NO,YES
2017-03-05,2017-04-17,Normal,Normal,Normal,1.66270783847981,NO,YES
