STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-08-01,2016-09-13,Anomaly,,Normal,2.2792022792022792
2016-08-08,2016-09-20,Anomaly,,Normal,2.3108578663738526
2016-08-15,2016-09-27,Anomaly,,Normal,2.5641025641025643
2016-08-22,2016-10-04,Normal,,Normal,2.849002849002849
2016-08-29,2016-10-11,Normal,,Normal,2.217294900221729
2016-09-05,2016-10-18,Normal,,Normal,1.8148820326678765
2016-09-12,2016-10-25,Normal,,Normal,2.217294900221729
2016-09-19,2016-11-01,Normal,,Normal,2.493765586034913
2016-09-26,2016-11-08,Normal,,Normal,2.8890137230223942
2016-10-03,2016-11-15,Normal,,Normal,3.5587188612099645
2016-10-10,2016-11-22,Normal,,Normal,3.7019303831466743
2016-10-17,2016-11-29,Anomaly,,Normal,3.7019303831466743
2016-10-24,2016-12-06,Anomaly,,Normal,2.180025670075264
2016-10-31,2016-12-13,Normal,,Normal,1.8509651915733372
2016-11-07,2016-12-20,Normal,,Normal,1.7481337920414852
2016-11-14,2016-12-27,Normal,,Normal,1.3162419140077066
2016-11-21,2017-01-03,Normal,,Normal,1.3162419140077066
2016-11-28,2017-01-10,Normal,,Normal,1.1387900355871887
2016-12-05,2017-01-17,Normal,,Normal,2.1352313167259784
2016-12-12,2017-01-24,Normal,,Normal,3.5587188612099645
2016-12-19,2017-01-31,Normal,,Normal,4.195804195804196
2016-12-26,2017-02-07,Normal,,Normal,5.154639175257732
2017-01-01,2017-02-13,Normal,Normal,Normal,4.983388704318937
2017-01-08,2017-02-20,Normal,Normal,Normal,4.983388704318937
2017-01-15,2017-02-27,Normal,Normal,Normal,3.266787658802178
2017-01-22,2017-03-06,Normal,Normal,Normal,2.247191011235955
2017-01-29,2017-03-13,Normal,Normal,Normal,2.247191011235955
2017-02-05,2017-03-20,Normal,Normal,Normal,2.247191011235955
2017-02-12,2017-03-27,Normal,Normal,Normal,2.247191011235955
2017-02-19,2017-04-03,Normal,Normal,Normal,2.224052718355356
2017-02-26,2017-04-10,Normal,Normal,Normal,3.266787658802178
2017-03-05,2017-04-17,Normal,Normal,Normal,2.722323049001815
2017-03-12,2017-04-24,Normal,Normal,Normal,3.740648379052369
2017-03-19,2017-05-01,Normal,Normal,Normal,3.740648379052369
2017-03-26,2017-05-08,Normal,Normal,Normal,3.117206982543641
2017-04-02,2017-05-15,Normal,Normal,Normal,2.9925187032418954
2017-04-09,2017-05-22,Normal,Anomaly,Normal,1.9950124688279305
2017-04-16,2017-05-29,Normal,Normal,Normal,2.244389027431421
2017-04-23,2017-06-05,Normal,Normal,Normal,2.9925187032418954
2017-04-30,2017-06-12,Normal,Anomaly,Normal,2.9925187032418954
2017-05-07,2017-06-19,Normal,Normal,Normal,4.434589800443459
2017-05-14,2017-06-26,Normal,Normal,Normal,4.434589800443459
2017-05-21,2017-07-03,Normal,Normal,Normal,5.9880239520958085
2017-05-28,2017-07-10,Anomaly,Normal,Normal,7.132667617689016
2017-06-04,2017-07-17,Anomaly,Normal,Normal,5.194805194805195
2017-06-11,2017-07-24,Anomaly,Normal,Normal,5.194805194805195
2017-06-18,2017-07-31,Anomaly,Normal,Normal,3.46435709526982
2017-06-25,2017-08-07,Anomaly,Normal,Normal,2.887284841754581
2017-07-02,2017-08-14,Anomaly,Normal,Normal,1.8564798286326312
2017-07-09,2017-08-21,Normal,Normal,Normal,1.732755748083972
2017-07-16,2017-08-28,Normal,Normal,Normal,1.723543605653223
2017-07-23,2017-09-04,Normal,Normal,Normal,2.2488755622188905
2017-07-30,2017-09-11,Normal,Normal,Normal,6.584701708113196
2017-08-06,2017-09-18,Normal,Normal,Normal,10.473815461346634
2017-08-13,2017-09-25,Anomaly,Normal,Normal,10.473815461346634
2017-08-20,2017-10-02,Anomaly,Normal,Anomaly,8.728179551122194
2017-08-27,2017-10-09,Anomaly,Normal,Normal,7.481296758104738
2017-09-03,2017-10-16,Anomaly,Normal,Anomaly,6.234413965087282
2017-09-10,2017-10-23,Anomaly,Normal,Anomaly,6.483790523690773
2017-09-17,2017-10-30,Normal,Normal,Normal,6.982543640897756
2017-09-24,2017-11-06,Normal,Normal,Normal,5.8212058212058215
2017-10-01,2017-11-13,Normal,Normal,Normal,3.107658157602664
2017-10-08,2017-11-20,Normal,Normal,Normal,1.7710309930423782
2017-10-15,2017-11-27,Normal,Normal,Normal,1.646090534979424
2017-10-22,2017-12-04,Normal,Normal,Anomaly,1.646090534979424
2017-10-29,2017-12-11,Normal,Normal,Anomaly,3.631647211413749
2017-11-05,2017-12-18,Normal,Normal,Anomaly,3.907380607814761
2017-11-12,2017-12-25,Normal,Normal,Anomaly,6.490384615384615
2017-11-19,2018-01-01,Anomaly,Normal,Anomaly,7.277628032345014
2017-11-26,2018-01-08,Anomaly,Normal,Anomaly,7.277628032345014
2017-12-03,2018-01-15,Anomaly,Normal,Normal,7.736389685279267
2017-12-10,2018-01-22,Anomaly,Normal,Normal,2.636103152021084
2017-12-17,2018-01-29,Anomaly,Normal,Normal,1.9770773640158128
2017-12-24,2018-02-05,Anomaly,Normal,Normal,1.4326647565331976
2017-12-31,2018-02-12,Anomaly,Normal,Normal,1.5428857826193918
2018-01-07,2018-02-19,Normal,Normal,Normal,1.8385864375091816
2018-01-14,2018-02-26,Normal,Normal,Normal,1.86770004203654
2018-01-21,2018-03-05,Normal,Normal,Normal,1.922471304384743
2018-01-28,2018-03-12,Normal,Normal,Normal,1.922471304384743
2018-02-04,2018-03-19,Normal,Normal,Normal,2.111436950276657
2018-02-11,2018-03-26,Normal,Normal,Normal,3.22580645181156
2018-02-18,2018-04-02,Normal,Normal,Normal,3.22580645181156
2018-02-25,2018-04-09,Normal,Normal,Normal,3.519061583794429
2018-03-04,2018-04-16,Normal,Normal,Normal,2.6607538802660757
2018-03-11,2018-04-23,Normal,Normal,Normal,2.6607538802660757
2018-03-18,2018-04-30,Normal,Normal,Normal,2.6607538802660757
2018-03-25,2018-05-07,Normal,Normal,Normal,2.6607538802660757
2018-04-01,2018-05-14,Normal,Normal,Normal,2.6607538802660757
2018-04-08,2018-05-21,Normal,Normal,Normal,1.6629711751662972
2018-04-15,2018-05-28,Normal,Normal,Normal,1.6632016632016633
2018-04-22,2018-06-04,Normal,Normal,Normal,1.5355086372360844
2018-04-29,2018-06-11,Normal,Normal,Normal,1.6314779270633395
2018-05-06,2018-06-18,Normal,Normal,Normal,2.197802197802198
2018-05-13,2018-06-25,Normal,Normal,Normal,2.6622296173044924
2018-05-20,2018-07-02,Normal,Normal,Normal,2.49609984399376
2018-05-27,2018-07-09,Normal,Normal,Normal,2.282453637660485
2018-06-03,2018-07-16,Normal,Normal,Normal,2.282453637660485
2018-06-10,2018-07-23,Normal,Anomaly,Normal,2.425106990014265
2018-06-17,2018-07-30,Normal,Anomaly,Normal,2.1223470661672907
2018-06-24,2018-08-06,Normal,Anomaly,Normal,2.1223470661672907
2018-07-01,2018-08-13,Normal,Anomaly,Normal,3.76940133037694
2018-07-08,2018-08-20,Normal,Anomaly,Anomaly,3.76940133037694
2018-07-15,2018-08-27,Normal,Normal,Anomaly,3.76940133037694
2018-07-22,2018-09-03,Anomaly,Anomaly,Anomaly,3.76940133037694
2018-07-29,2018-09-10,Anomaly,Anomaly,Anomaly,2.493765586034913
2018-08-05,2018-09-17,Anomaly,Anomaly,Anomaly,2.1945137157107237
2018-08-12,2018-09-24,Anomaly,Normal,Anomaly,1.9950124688279305
2018-08-19,2018-10-01,Anomaly,Normal,Anomaly,1.9950124688279305
2018-08-26,2018-10-08,Anomaly,Normal,Anomaly,1.4962593516209477
2018-09-02,2018-10-15,Anomaly,Anomaly,Normal,1.4713216957605986
2018-09-09,2018-10-22,Anomaly,Anomaly,Normal,1.6216216216216215
2018-09-16,2018-10-29,Anomaly,Anomaly,Normal,1.6216216216216215
2018-09-23,2018-11-05,Anomaly,Anomaly,Normal,1.6216216216216215
2018-09-30,2018-11-12,Normal,Anomaly,Normal,1.596806387225549
2018-10-07,2018-11-19,Normal,Anomaly,Normal,2.1956087824351296
2018-10-14,2018-11-26,Normal,Anomaly,Normal,2.7944111776447107
2018-10-21,2018-12-03,Normal,Anomaly,Normal,2.7944111776447107
2018-10-28,2018-12-10,Normal,Anomaly,Normal,2.7944111776447107
2018-11-04,2018-12-17,Normal,Anomaly,Normal,2.7944111776447107
2018-11-11,2018-12-24,Normal,Anomaly,Normal,2.0260492040520983
2018-11-18,2018-12-31,Normal,Normal,Normal,3.518451522197581
2018-11-25,2019-01-07,Normal,Normal,Normal,3.518451522197581
2018-12-02,2019-01-14,Normal,Normal,Normal,3.518451522197581
2018-12-09,2019-01-21,Normal,Normal,Normal,3.372052707126947
2018-12-16,2019-01-28,Normal,Normal,Normal,2.96132765144766
2018-12-23,2019-02-04,Normal,Normal,Normal,2.698390679066069
2018-12-30,2019-02-11,Normal,Normal,Normal,2.7596481292151287
2019-01-06,2019-02-18,Normal,Normal,Normal,2.6106696935300797
2019-01-13,2019-02-25,Normal,Normal,Normal,2.2701475595913734
2019-01-20,2019-03-04,Normal,Normal,Normal,1.5209988649262205
2019-01-27,2019-03-11,Normal,Normal,Normal,1.5209988649262205
2019-02-03,2019-03-18,Normal,Normal,Normal,1.5891032917139614
2019-02-10,2019-03-25,Normal,Normal,Normal,1.5891032917139614
2019-02-17,2019-04-01,Normal,Normal,Normal,1.8161180476730987
2019-02-24,2019-04-08,Normal,Normal,Normal,1.8161180476730987
2019-03-03,2019-04-15,Normal,Normal,Normal,1.8161180476730987
2019-03-10,2019-04-22,Normal,Normal,Normal,1.7282717282717284
2019-03-17,2019-04-29,Normal,Normal,Normal,1.7282717282717284
2019-03-24,2019-05-06,Normal,Normal,Normal,1.842870999030068
2019-03-31,2019-05-13,Normal,Normal,Normal,1.5698750012545055
2019-04-07,2019-05-20,Normal,Normal,Normal,1.724483902893207
2019-04-14,2019-05-27,Normal,Normal,Normal,1.475958120611861
2019-04-21,2019-06-03,Normal,Normal,Normal,1.6540317022742936
2019-04-28,2019-06-10,Normal,Normal,Normal,1.6540317022742936
2019-05-05,2019-06-17,Normal,Normal,Anomaly,2.2408963585434174
2019-05-12,2019-06-24,Normal,Normal,Anomaly,2.327837051406401
2019-05-19,2019-07-01,Anomaly,Normal,Anomaly,2.327837051406401
2019-05-26,2019-07-08,Anomaly,Normal,Anomaly,2.327837051406401
2019-06-02,2019-07-15,Anomaly,Normal,Anomaly,1.9582929194956356
2019-06-09,2019-07-22,Anomaly,Normal,Normal,1.9582929194956356
2019-06-16,2019-07-29,Anomaly,Normal,Normal,1.871968962172648
2019-06-23,2019-08-05,Anomaly,Normal,Normal,2.0368574199806013
2019-06-30,2019-08-12,Anomaly,Normal,Normal,1.96078431372549
2019-07-07,2019-08-19,Normal,Normal,Normal,1.96078431372549
2019-07-14,2019-08-26,Normal,Normal,Normal,1.96078431372549
2019-07-21,2019-09-02,Normal,Normal,Normal,3.658536585365854
2019-07-28,2019-09-09,Normal,Normal,Normal,3.658536585365854
2019-08-04,2019-09-16,Anomaly,Normal,Normal,3.658536585365854
2019-08-11,2019-09-23,Anomaly,Normal,Normal,2.682926829268293
2019-08-18,2019-09-30,Anomaly,Normal,Normal,3.3101045296167246
2019-08-25,2019-10-07,Anomaly,Normal,Normal,3.9198606271777
2019-09-01,2019-10-14,Anomaly,Normal,Normal,3.9198606271777
2019-09-08,2019-10-21,Normal,Normal,Normal,3.2798833819241984
2019-09-15,2019-10-28,Normal,Normal,Normal,2.5539160045402958
2019-09-22,2019-11-04,Normal,Normal,Normal,2.247752247752248
2019-09-29,2019-11-11,Normal,Normal,Normal,1.954821894005213
2019-10-06,2019-11-18,Normal,Normal,Normal,2.111225540679712
2019-10-13,2019-11-25,Normal,Normal,Normal,3.1013615733736764
2019-10-20,2019-12-02,Normal,Normal,Normal,2.4205748865355523
2019-10-27,2019-12-09,Normal,Normal,Normal,2.4205748865355523
2019-11-03,2019-12-16,Normal,Normal,Normal,2.125567322239032
2019-11-10,2019-12-23,Anomaly,Normal,Normal,1.9818456883509836
2019-11-17,2019-12-30,Anomaly,Normal,Normal,2.108068028840393
2019-11-24,2020-01-06,Anomaly,Normal,Normal,2.3739112004593053
2019-12-01,2020-01-13,Anomaly,Normal,Normal,2.3739112004593053
2019-12-08,2020-01-20,Normal,Normal,Normal,2.3739112004593053
2019-12-15,2020-01-27,Normal,Normal,Normal,2.3739112004593053
2019-12-22,2020-02-03,Normal,Normal,Normal,2.4205748865355523
2019-12-29,2020-02-10,Normal,Normal,Normal,2.6622296173044924
2020-01-05,2020-02-17,Normal,Normal,Normal,2.4459234608985025
2020-01-12,2020-02-24,Normal,Normal,Normal,2.196339434276206
2020-01-19,2020-03-02,Normal,Normal,Normal,1.663893510815308
2020-01-26,2020-03-09,Normal,Normal,Normal,1.3311148086522462
2020-02-02,2020-03-16,Normal,Normal,Normal,1.3311148086522462
2020-02-09,2020-03-23,Normal,Normal,Normal,1.480865224625624
2020-02-16,2020-03-30,Normal,Normal,Normal,1.3671274961597542
2020-02-23,2020-04-06,Normal,Normal,Normal,1.480865224625624
2020-03-01,2020-04-13,Normal,Normal,Normal,1.6152450090744102
2020-03-08,2020-04-20,Normal,Normal,Normal,1.8167384895048968
2020-03-15,2020-04-27,Normal,Normal,Normal,1.9733924611973392
2020-03-22,2020-05-04,Normal,Normal,Normal,2.1012916069902188
2020-03-29,2020-05-11,Normal,Anomaly,Normal,1.7707513542052409
2020-04-05,2020-05-18,Normal,Anomaly,Normal,1.4638211194763322
2020-04-12,2020-05-25,Normal,Anomaly,Normal,1.5748031496062993
2020-04-19,2020-06-01,Normal,Anomaly,Normal,1.916010498687664
2020-04-26,2020-06-08,Normal,Anomaly,Normal,1.916010498687664
2020-05-03,2020-06-15,Normal,Anomaly,Normal,3.1496062992125986
2020-05-10,2020-06-22,Normal,Anomaly,Normal,4.724409448818897
2020-05-17,2020-06-29,Normal,Anomaly,Normal,6.036745406824147
2020-05-24,2020-07-06,Normal,Anomaly,Normal,6.036745406824147
2020-05-31,2020-07-13,Normal,Anomaly,Normal,3.703703703703704
2020-06-07,2020-07-20,Normal,Normal,Normal,3.703703703703704
2020-06-14,2020-07-27,Normal,Normal,Anomaly,2.626087641311765
2020-06-21,2020-08-03,Normal,Normal,Anomaly,2.626087641311765
2020-06-28,2020-08-10,Normal,Normal,Anomaly,2.626087641311765
2020-07-05,2020-08-17,Normal,Normal,Anomaly,2.626087641311765
2020-07-12,2020-08-24,Anomaly,Normal,Anomaly,2.626087641311765
2020-07-19,2020-08-31,Anomaly,Normal,Anomaly,2.112287885402941
2020-07-26,2020-09-07,Anomaly,Normal,Normal,2.8544430883823533
2020-08-02,2020-09-14,Anomaly,Normal,Normal,2.705515088449532
2020-08-09,2020-09-21,Normal,Normal,Normal,2.2589052997393573
2020-08-16,2020-09-28,Normal,Normal,Normal,2.1648626144879266
2020-08-23,2020-10-05,Normal,Normal,Normal,2.1648626144879266
2020-08-30,2020-10-12,Normal,Normal,Normal,2.1648626144879266
2020-09-06,2020-10-19,Normal,Normal,Normal,2.292095210153631
2020-09-13,2020-10-26,Normal,Normal,Anomaly,2.292095210153631
2020-09-20,2020-11-02,Normal,Normal,Anomaly,1.6309138995323913
2020-09-27,2020-11-09,Normal,Normal,Normal,1.6309138995323913
2020-10-04,2020-11-16,Normal,Normal,Normal,1.4105201293253111
2020-10-11,2020-11-23,Normal,Normal,Normal,1.4105201293253111
2020-10-18,2020-11-30,Anomaly,Normal,Normal,1.5984015984015985
2020-10-25,2020-12-07,Anomaly,Normal,Normal,1.7758046614872365
2020-11-01,2020-12-14,Anomaly,Normal,Normal,1.7758046614872365
2020-11-08,2020-12-21,Anomaly,Normal,Normal,2.6622296173044924
2020-11-15,2020-12-28,Anomaly,Normal,Normal,2.6622296173044924
2020-11-22,2021-01-04,Anomaly,Normal,Normal,2.6622296173044924
2020-11-29,2021-01-11,Anomaly,Normal,Normal,2.6622296173044924
2020-12-06,2021-01-18,Normal,Normal,Normal,2.6622296173044924
2020-12-13,2021-01-25,Normal,Normal,Normal,1.8302828618968383
2020-12-20,2021-02-01,Normal,Normal,Normal,2.0798668885191347
2020-12-27,2021-02-08,Normal,Normal,Normal,2.0798668885191347
2021-01-03,2021-02-15,Normal,Normal,Normal,2.2462562396006653
2021-01-10,2021-02-22,Normal,Normal,Normal,2.2462562396006653
2021-01-17,2021-03-01,Normal,Normal,Normal,2.2462562396006653
2021-01-24,2021-03-08,Normal,Normal,Normal,1.8723994452149797
2021-01-31,2021-03-15,Normal,Normal,Normal,2.0737327188940093
2021-02-07,2021-03-22,Normal,Normal,Normal,2.0737327188940093
2021-02-14,2021-03-29,Normal,Normal,Normal,2.0737327188940093
2021-02-21,2021-04-05,Normal,Normal,Normal,2.1117138007787912
2021-02-28,2021-04-12,Normal,Normal,Normal,2.058920955759321
2021-03-07,2021-04-19,Normal,Normal,Normal,1.9005424207009125
2021-03-14,2021-04-26,Normal,Normal,Normal,1.8583081446853364
2021-03-21,2021-05-03,Normal,Normal,Normal,1.942776696716488
2021-03-28,2021-05-10,Normal,Normal,Normal,1.942776696716488
2021-04-04,2021-05-17,Normal,Normal,Normal,1.700554528650647
2021-04-11,2021-05-24,Normal,Normal,Normal,1.700554528650647
2021-04-18,2021-05-31,Normal,Normal,Normal,1.8590769187736804
2021-04-25,2021-06-07,Normal,Normal,Normal,2.032309245391229
2021-05-02,2021-06-14,Normal,Normal,Normal,2.032309245391229
2021-05-09,2021-06-21,Normal,Normal,Normal,1.6593686813770276
2021-05-16,2021-06-28,Normal,Normal,Normal,1.4181358196234968
2021-05-23,2021-07-05,Normal,Normal,Normal,1.2396765444568745
2021-05-30,2021-07-12,Normal,Normal,Normal,1.1078756525960125
2021-06-06,2021-07-19,Normal,Normal,Normal,1.010667178824534
