STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-11-14,2016-12-27,Normal,,Normal,1.7059639389736476
2016-11-21,2017-01-03,Normal,,Normal,1.996370235934664
2016-11-28,2017-01-10,Normal,,Normal,2.1041266794333318
2016-12-05,2017-01-17,Normal,,Normal,2.1041266794333318
2016-12-12,2017-01-24,Normal,,Normal,2.072936660268714
2016-12-19,2017-01-31,Normal,,Normal,2.015355086372361
2016-12-26,2017-02-07,Normal,,Normal,1.5738963531669865
2017-01-01,2017-02-13,Normal,Normal,Normal,1.6367265469061876
2017-01-08,2017-02-20,Normal,Normal,Normal,1.6367265469061876
2017-01-15,2017-02-27,Normal,Normal,Normal,1.6367265469061876
2017-01-22,2017-03-06,Normal,Normal,Normal,1.6367265469061876
2017-01-29,2017-03-13,Normal,Normal,Normal,1.596806387225549
2017-02-05,2017-03-20,Normal,Normal,Normal,1.596806387225549
2017-02-12,2017-03-27,Normal,Normal,Normal,1.596806387225549
2017-02-19,2017-04-03,Normal,Normal,Normal,1.596806387225549
2017-02-26,2017-04-10,Normal,Normal,Normal,1.596806387225549
2017-03-05,2017-04-17,Normal,Normal,Normal,1.596806387225549
2017-03-12,2017-04-24,Normal,Normal,Normal,1.5568862275449102
2017-03-19,2017-05-01,Normal,Normal,Normal,1.5568862275449102
2017-03-26,2017-05-08,Normal,Normal,Normal,1.5568862275449102
2017-04-02,2017-05-15,Normal,Normal,Normal,1.4828897338403042
2017-04-09,2017-05-22,Normal,Anomaly,Normal,1.5568862275449102
2017-04-16,2017-05-29,Normal,Normal,Normal,1.5568862275449102
2017-04-23,2017-06-05,Normal,Normal,Normal,1.746506986027944
2017-04-30,2017-06-12,Normal,Anomaly,Normal,1.8513478073289196
2017-05-07,2017-06-19,Normal,Anomaly,Normal,2.744510978043912
2017-05-14,2017-06-26,Normal,Normal,Normal,2.9940119760479043
2017-05-21,2017-07-03,Normal,Normal,Normal,6.820702402957486
2017-05-28,2017-07-10,Normal,Normal,Normal,7.008971177973238
2017-06-04,2017-07-17,Normal,Normal,Normal,5.274725274725275
2017-06-11,2017-07-24,Anomaly,Normal,Normal,5.607884315331945
2017-06-18,2017-07-31,Anomaly,Normal,Normal,3.84900074019245
2017-06-25,2017-08-07,Anomaly,Normal,Normal,3.46435709526982
2017-07-02,2017-08-14,Anomaly,Normal,Normal,1.8564798286326312
2017-07-09,2017-08-21,Anomaly,Anomaly,Normal,1.8564798286326312
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.614405464141571
2017-07-23,2017-09-04,Normal,Anomaly,Normal,1.6877637130801688
2017-07-30,2017-09-11,Normal,Normal,Normal,1.7821440882454327
2017-08-06,2017-09-18,Normal,Anomaly,Normal,2.0188161505292044
2017-08-13,2017-09-25,Normal,Anomaly,Normal,2.287872056863616
2017-08-20,2017-10-02,Normal,Anomaly,Normal,1.5806601580660158
2017-08-27,2017-10-09,Normal,Normal,Normal,1.7780115728563914
2017-09-03,2017-10-16,Normal,Normal,Normal,1.6307206733298265
2017-09-10,2017-10-23,Normal,Normal,Normal,1.547593535389688
2017-09-17,2017-10-30,Normal,Normal,Normal,1.354550236717517
2017-09-24,2017-11-06,Normal,Normal,Normal,1.4939505523408732
2017-10-01,2017-11-13,Normal,Normal,Normal,2.025249868490268
2017-10-08,2017-11-20,Normal,Normal,Normal,1.9862490450725745
2017-10-15,2017-11-27,Normal,Anomaly,Normal,1.9740129935032484
2017-10-22,2017-12-04,Anomaly,Anomaly,Normal,1.999000499750125
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.5680125441003527
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.6319869441044472
2017-11-12,2017-12-25,Normal,Anomaly,Normal,2.664890073284477
2017-11-19,2018-01-01,Normal,Anomaly,Normal,3.074558032282859
2017-11-26,2018-01-08,Normal,Anomaly,Normal,3.1974420463629096
2017-12-03,2018-01-15,Anomaly,Normal,Normal,2.870283326111135
2017-12-10,2018-01-22,Anomaly,Normal,Normal,2.717825739408473
2017-12-17,2018-01-29,Anomaly,Normal,Normal,2.717825739408473
2017-12-24,2018-02-05,Normal,Normal,Normal,2.717825739408473
2017-12-31,2018-02-12,Normal,Normal,Normal,2.717825739408473
2018-01-07,2018-02-19,Normal,Normal,Normal,1.5084915084915085
2018-01-14,2018-02-26,Normal,Normal,Normal,1.7743830787309047
2018-01-21,2018-03-05,Normal,Normal,Normal,1.885143570536829
2018-01-28,2018-03-12,Normal,Normal,Normal,1.885143570536829
2018-02-04,2018-03-19,Normal,Normal,Normal,2.1540656205420827
2018-02-11,2018-03-26,Normal,Normal,Normal,2.1398002853067046
2018-02-18,2018-04-02,Normal,Normal,Normal,2.0328102710413694
2018-02-25,2018-04-09,Normal,Normal,Normal,2.0328102710413694
2018-03-04,2018-04-16,Normal,Normal,Normal,2.0328102710413694
2018-03-11,2018-04-23,Normal,Normal,Normal,2.1889400921658986
2018-03-18,2018-04-30,Normal,Normal,Normal,2.586206896551724
2018-03-25,2018-05-07,Normal,Normal,Normal,2.586206896551724
2018-04-01,2018-05-14,Normal,Normal,Normal,2.586206896551724
2018-04-08,2018-05-21,Normal,Normal,Normal,1.6384180790960452
2018-04-15,2018-05-28,Normal,Normal,Normal,1.6384180790960452
2018-04-22,2018-06-04,Normal,Normal,Normal,1.6384180790960452
2018-04-29,2018-06-11,Normal,Normal,Normal,1.694915254237288
2018-05-06,2018-06-18,Normal,Normal,Normal,1.7137476459510357
2018-05-13,2018-06-25,Normal,Normal,Normal,2.354048964218456
2018-05-20,2018-07-02,Normal,Normal,Normal,2.647582143923496
2018-05-27,2018-07-09,Normal,Normal,Normal,2.288135593220339
2018-06-03,2018-07-16,Normal,Normal,Normal,2.256027554535017
2018-06-10,2018-07-23,Normal,Normal,Normal,2.6637069922308547
2018-06-17,2018-07-30,Anomaly,Normal,Normal,2.746947835738069
2018-06-24,2018-08-06,Normal,Anomaly,Normal,1.9984012789768184
2018-07-01,2018-08-13,Normal,Normal,Normal,1.4293390650188071
2018-07-08,2018-08-20,Normal,Normal,Normal,1.406663141195135
2018-07-15,2018-08-27,Normal,Normal,Normal,1.3581822823589482
2018-07-22,2018-09-03,Normal,Normal,Normal,1.13143343258188
2018-07-29,2018-09-10,Normal,Normal,Normal,1.5637860082304529
2018-08-05,2018-09-17,Normal,Normal,Normal,1.8986438258386864
2018-08-12,2018-09-24,Normal,Normal,Normal,1.8831667947732516
2018-08-19,2018-10-01,Normal,Normal,Normal,1.958433253397282
2018-08-26,2018-10-08,Normal,Normal,Normal,1.990251827782291
2018-09-02,2018-10-15,Normal,Normal,Normal,1.990251827782291
2018-09-09,2018-10-22,Normal,Normal,Normal,1.421608448415922
2018-09-16,2018-10-29,Normal,Normal,Normal,1.1454102355808289
2018-09-23,2018-11-05,Normal,Normal,Normal,1.1454102355808289
2018-09-30,2018-11-12,Normal,Anomaly,Normal,1.1454102355808289
2018-10-07,2018-11-19,Normal,Normal,Normal,1.1535337124289196
2018-10-14,2018-11-26,Normal,Anomaly,Normal,1.1145272867025364
2018-10-21,2018-12-03,Normal,Anomaly,Normal,1.1145272867025364
2018-10-28,2018-12-10,Normal,Anomaly,Normal,1.379638439581351
2018-11-04,2018-12-17,Normal,Anomaly,Normal,1.392891450528338
2018-11-11,2018-12-24,Normal,Anomaly,Normal,1.392891450528338
2018-11-18,2018-12-31,Normal,Normal,Normal,1.4485514485514486
2018-11-25,2019-01-07,Normal,Normal,Normal,1.4780835881753314
2018-12-02,2019-01-14,Normal,Normal,Normal,1.4780835881753314
2018-12-09,2019-01-21,Normal,Normal,Normal,1.5247108307045216
2018-12-16,2019-01-28,Normal,Normal,Normal,1.609322974472808
2018-12-23,2019-02-04,Normal,Normal,Normal,1.2690951821386605
2018-12-30,2019-02-11,Normal,Normal,Normal,1.2484394506866416
2019-01-06,2019-02-18,Normal,Normal,Normal,1.4684287812041117
2019-01-13,2019-02-25,Normal,Normal,Normal,1.5360983102918586
2019-01-20,2019-03-04,Normal,Normal,Normal,1.4746543778801844
2019-01-27,2019-03-11,Normal,Normal,Normal,1.3824884792626728
2019-02-03,2019-03-18,Normal,Normal,Normal,1.3824884792626728
2019-02-10,2019-03-25,Normal,Normal,Normal,1.3824884792626728
2019-02-17,2019-04-01,Normal,Normal,Normal,2.227342549923195
2019-02-24,2019-04-08,Normal,Normal,Normal,2.3425499231950844
2019-03-03,2019-04-15,Normal,Normal,Normal,2.1203830369357046
2019-03-10,2019-04-22,Normal,Normal,Normal,2.059925093632959
2019-03-17,2019-04-29,Normal,Normal,Normal,2.3470661672908864
2019-03-24,2019-05-06,Normal,Normal,Normal,2.135722216433745
2019-03-31,2019-05-13,Normal,Normal,Normal,1.3439007580978637
2019-04-07,2019-05-20,Normal,Normal,Normal,1.5006553079947575
2019-04-14,2019-05-27,Normal,Normal,Normal,1.551273677335075
2019-04-21,2019-06-03,Normal,Normal,Normal,1.5473887814313343
2019-04-28,2019-06-10,Normal,Anomaly,Normal,1.4478660183684495
2019-05-05,2019-06-17,Normal,Anomaly,Normal,1.4532685035116153
2019-05-12,2019-06-24,Normal,Anomaly,Normal,1.4856834143706106
2019-05-19,2019-07-01,Normal,Anomaly,Normal,1.2003491924923615
2019-05-26,2019-07-08,Normal,Anomaly,Normal,1.162299239222316
2019-06-02,2019-07-15,Normal,Normal,Normal,1.2494320763289417
2019-06-09,2019-07-22,Normal,Normal,Normal,1.2494320763289417
2019-06-16,2019-07-29,Normal,Normal,Normal,1.5901862789641072
2019-06-23,2019-08-05,Normal,Normal,Normal,1.5901862789641072
2019-06-30,2019-08-12,Normal,Normal,Normal,1.5901862789641072
2019-07-07,2019-08-19,Normal,Normal,Normal,1.5901862789641072
2019-07-14,2019-08-26,Normal,Normal,Normal,1.5548645046645937
2019-07-21,2019-09-02,Normal,Normal,Normal,1.5901862789641072
2019-07-28,2019-09-09,Normal,Normal,Normal,1.5901862789641072
2019-08-04,2019-09-16,Normal,Normal,Normal,1.8878400888395337
2019-08-11,2019-09-23,Normal,Normal,Normal,1.8878400888395337
2019-08-18,2019-09-30,Normal,Normal,Normal,1.582454192115491
2019-08-25,2019-10-07,Normal,Normal,Normal,1.4158800666296505
2019-09-01,2019-10-14,Normal,Normal,Normal,1.3603553581343697
2019-09-08,2019-10-21,Normal,Normal,Normal,1.526929483620211
2019-09-15,2019-10-28,Normal,Normal,Normal,1.526929483620211
2019-09-22,2019-11-04,Normal,Normal,Normal,1.526929483620211
2019-09-29,2019-11-11,Normal,Normal,Normal,1.4351614556637622
2019-10-06,2019-11-18,Normal,Normal,Normal,1.37863121614968
2019-10-13,2019-11-25,Normal,Normal,Normal,1.3651877133105803
2019-10-20,2019-12-02,Normal,Normal,Normal,1.301720130172013
2019-10-27,2019-12-09,Normal,Normal,Normal,1.3993003498250876
2019-11-03,2019-12-16,Normal,Normal,Normal,1.8654230512991337
2019-11-10,2019-12-23,Normal,Normal,Normal,1.8654230512991337
2019-11-17,2019-12-30,Normal,Normal,Normal,2.093880449961019
2019-11-24,2020-01-06,Normal,Normal,Normal,1.958433253397282
2019-12-01,2020-01-13,Normal,Normal,Normal,1.7985611510791366
2019-12-08,2020-01-20,Normal,Normal,Normal,1.7585931254996003
2019-12-15,2020-01-27,Normal,Normal,Normal,1.5587529976019183
2019-12-22,2020-02-03,Normal,Normal,Normal,1.5423878201157268
2019-12-29,2020-02-10,Normal,Normal,Normal,1.315570358034971
2020-01-05,2020-02-17,Normal,Normal,Normal,1.315570358034971
2020-01-12,2020-02-24,Normal,Normal,Normal,1.315570358034971
2020-01-19,2020-03-02,Normal,Normal,Normal,1.5033301617507135
2020-01-26,2020-03-09,Normal,Normal,Normal,1.5784215784215785
2020-02-02,2020-03-16,Normal,Normal,Normal,1.4485514485514486
2020-02-09,2020-03-23,Normal,Normal,Normal,1.4485514485514486
2020-02-16,2020-03-30,Normal,Normal,Normal,2.210522119471117
2020-02-23,2020-04-06,Normal,Normal,Normal,2.2977022977022976
2020-03-01,2020-04-13,Normal,Normal,Normal,2.2977022977022976
2020-03-08,2020-04-20,Normal,Normal,Normal,2.2977022977022976
2020-03-15,2020-04-27,Normal,Normal,Normal,2.5527192008879025
2020-03-22,2020-05-04,Normal,Normal,Normal,2.5527192008879025
2020-03-29,2020-05-11,Normal,Normal,Normal,2.5527192008879025
2020-04-05,2020-05-18,Normal,Anomaly,Normal,2.184769038701623
2020-04-12,2020-05-25,Normal,Anomaly,Normal,1.7478152309612984
2020-04-19,2020-06-01,Normal,Anomaly,Normal,1.854493580599144
2020-04-26,2020-06-08,Normal,Anomaly,Normal,1.2838801711840229
2020-05-03,2020-06-15,Normal,Anomaly,Normal,1.5691868758915837
2020-05-10,2020-06-22,Normal,Anomaly,Normal,2.1398002853067046
2020-05-17,2020-06-29,Normal,Anomaly,Normal,2.5677603423680457
2020-05-24,2020-07-06,Normal,Anomaly,Normal,5.706134094151213
2020-05-31,2020-07-13,Normal,Normal,Normal,5.706134094151213
2020-06-07,2020-07-20,Normal,Normal,Normal,5.617977528089888
2020-06-14,2020-07-27,Anomaly,Anomaly,Normal,4.087193460490464
2020-06-21,2020-08-03,Anomaly,Anomaly,Normal,3.746877601998335
2020-06-28,2020-08-10,Anomaly,Normal,Normal,2.9980013324450367
2020-07-05,2020-08-17,Anomaly,Normal,Normal,1.5329876225573784
2020-07-12,2020-08-24,Normal,Normal,Normal,1.6065690824705463
2020-07-19,2020-08-31,Normal,Normal,Normal,1.529215757159039
2020-07-26,2020-09-07,Normal,Normal,Normal,1.405960456292335
2020-08-02,2020-09-14,Normal,Normal,Normal,1.267404498393431
2020-08-09,2020-09-21,Normal,Normal,Normal,1.267404498393431
2020-08-16,2020-09-28,Normal,Normal,Normal,1.391611132889063
2020-08-23,2020-10-05,Normal,Normal,Normal,1.4785506039150351
2020-08-30,2020-10-12,Normal,Normal,Normal,1.612903225824772
2020-09-06,2020-10-19,Normal,Normal,Normal,1.612903225824772
2020-09-13,2020-10-26,Normal,Normal,Normal,1.612903225824772
2020-09-20,2020-11-02,Normal,Normal,Normal,1.612903225824772
2020-09-27,2020-11-09,Normal,Normal,Normal,1.294865970028338
2020-10-04,2020-11-16,Normal,Normal,Normal,1.294865970028338
2020-10-11,2020-11-23,Normal,Normal,Normal,1.266103953798312
2020-10-18,2020-11-30,Normal,Normal,Normal,1.3249651324965133
2020-10-25,2020-12-07,Normal,Normal,Normal,2.0704426463588765
2020-11-01,2020-12-14,Normal,Normal,Normal,2.1739130434782608
2020-11-08,2020-12-21,Normal,Normal,Normal,3.1049250535331905
2020-11-15,2020-12-28,Normal,Normal,Normal,3.7793223284100783
2020-11-22,2021-01-04,Normal,Normal,Normal,3.7793223284100783
2020-11-29,2021-01-11,Normal,Normal,Normal,3.7793223284100783
2020-12-06,2021-01-18,Normal,Normal,Normal,3.209700427960057
2020-12-13,2021-01-25,Normal,Normal,Normal,3.209700427960057
2020-12-20,2021-02-01,Normal,Normal,Normal,3.209700427960057
2020-12-27,2021-02-08,Normal,Normal,Normal,3.209700427960057
2021-01-03,2021-02-15,Normal,Normal,Normal,3.209700427960057
2021-01-10,2021-02-22,Normal,Normal,Normal,2.661596958174905
2021-01-17,2021-03-01,Normal,Normal,Normal,1.914353111918312
2021-01-24,2021-03-08,Normal,Normal,Normal,1.914353111918312
2021-01-31,2021-03-15,Normal,Normal,Normal,2.126587381532316
2021-02-07,2021-03-22,Normal,Normal,Normal,2.391747902920385
2021-02-14,2021-03-29,Anomaly,Normal,Normal,2.369077306733167
2021-02-21,2021-04-05,Anomaly,Normal,Normal,1.745635910224439
2021-02-28,2021-04-12,Anomaly,Normal,Normal,2.493765586034913
2021-03-07,2021-04-19,Anomaly,Normal,Normal,2.5732543665445773
2021-03-14,2021-04-26,Normal,Normal,Normal,2.6184538653366585
2021-03-21,2021-05-03,Normal,Normal,Normal,2.6184538653366585
2021-03-28,2021-05-10,Normal,Normal,Normal,2.6184538653366585
2021-04-04,2021-05-17,Normal,Normal,Normal,2.6184538653366585
2021-04-11,2021-05-24,Normal,Normal,Normal,1.5292704544363471
2021-04-18,2021-05-31,Normal,Normal,Normal,1.7770184242487344
2021-04-25,2021-06-07,Normal,Normal,Normal,1.994671981934748
2021-05-02,2021-06-14,Normal,Normal,Normal,1.994671981934748
2021-05-09,2021-06-21,Normal,Normal,Normal,1.889545280567421
2021-05-16,2021-06-28,Normal,Normal,Normal,1.5766158579535443
2021-05-23,2021-07-05,Normal,Normal,Normal,1.3331250904377103
2021-05-30,2021-07-12,Normal,Normal,Normal,1.1447565137945153
2021-06-06,2021-07-19,Normal,Normal,Normal,0.999305149501801
