STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-08-22,2016-10-04,Normal,,Normal,1.6824395373291272
2016-08-29,2016-10-11,Normal,,Normal,1.765685243600385
2016-09-05,2016-10-18,Normal,,Normal,1.8112513144058888
2016-09-12,2016-10-25,Normal,,Normal,1.840168243953733
2016-09-19,2016-11-01,Normal,,Normal,1.345119139123751
2016-09-26,2016-11-08,Normal,,Normal,1.2491077801570307
2016-10-03,2016-11-15,Normal,,Normal,1.345119139123751
2016-10-10,2016-11-22,Normal,,Normal,1.4274061990212072
2016-10-17,2016-11-29,Normal,,Normal,1.520417028670721
2016-10-24,2016-12-06,Normal,,Normal,1.5440508628519527
2016-10-31,2016-12-13,Normal,,Normal,1.5057915058263889
2016-11-07,2016-12-20,Normal,,Normal,1.8331374853113984
2016-11-14,2016-12-27,Normal,,Normal,1.5863689776733254
2016-11-21,2017-01-03,Normal,,Normal,1.6046213094204247
2016-11-28,2017-01-10,Normal,,Normal,1.706524019281369
2016-12-05,2017-01-17,Normal,,Normal,1.7581586340856463
2016-12-12,2017-01-24,Normal,,Normal,1.588502269288956
2016-12-19,2017-01-31,Normal,,Normal,1.4372163388804842
2016-12-26,2017-02-07,Normal,,Normal,1.4372163388804842
2017-01-01,2017-02-13,Normal,Normal,Normal,1.361573373676248
2017-01-08,2017-02-20,Normal,Normal,Normal,1.3915134856925715
2017-01-15,2017-02-27,Normal,Normal,Normal,1.6635859519408502
2017-01-22,2017-03-06,Normal,Normal,Normal,1.8711018711018712
2017-01-29,2017-03-13,Normal,Normal,Normal,1.496881496881497
2017-02-05,2017-03-20,Normal,Normal,Normal,1.6216216216216215
2017-02-12,2017-03-27,Normal,Normal,Normal,2.079002079002079
2017-02-19,2017-04-03,Normal,Normal,Normal,2.182952182952183
2017-02-26,2017-04-10,Normal,Normal,Normal,2.182952182952183
2017-03-05,2017-04-17,Normal,Normal,Normal,2.095808383233533
2017-03-12,2017-04-24,Normal,Normal,Normal,1.5561318985018306
2017-03-19,2017-05-01,Normal,Normal,Normal,1.3444302176696543
2017-03-26,2017-05-08,Normal,Normal,Normal,1.310861423220974
2017-04-02,2017-05-15,Normal,Normal,Normal,1.3981358189081226
2017-04-09,2017-05-22,Normal,Normal,Normal,1.3315579227696406
2017-04-16,2017-05-29,Normal,Normal,Normal,1.1984021304926764
2017-04-23,2017-06-05,Normal,Normal,Normal,1.3215859030837005
2017-04-30,2017-06-12,Normal,Normal,Normal,1.3215859030837005
2017-05-07,2017-06-19,Normal,Normal,Normal,1.3215859030837005
2017-05-14,2017-06-26,Normal,Normal,Normal,2.202643171806167
2017-05-21,2017-07-03,Normal,Normal,Normal,3.9647577092511015
2017-05-28,2017-07-10,Normal,Anomaly,Anomaly,5.084287812830543
2017-06-04,2017-07-17,Normal,Anomaly,Normal,7.048458149779735
2017-06-11,2017-07-24,Anomaly,Normal,Normal,6.990679094540613
2017-06-18,2017-07-31,Anomaly,Normal,Normal,7.170294494238156
2017-06-25,2017-08-07,Anomaly,Normal,Normal,5.0862851952770205
2017-07-02,2017-08-14,Anomaly,Normal,Normal,2.254125855382941
2017-07-09,2017-08-21,Anomaly,Anomaly,Normal,1.7874241945424312
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.5551235767842266
2017-07-23,2017-09-04,Normal,Anomaly,Normal,1.5551235767842266
2017-07-30,2017-09-11,Normal,Anomaly,Normal,2.3902651021295087
2017-08-06,2017-09-18,Normal,Anomaly,Normal,2.524986849026828
2017-08-13,2017-09-25,Normal,Anomaly,Normal,2.292768959435626
2017-08-20,2017-10-02,Normal,Normal,Normal,2.2339800117577897
2017-08-27,2017-10-09,Anomaly,Normal,Normal,2.1751910640799528
2017-09-03,2017-10-16,Normal,Normal,Normal,2.1751910640799528
2017-09-10,2017-10-23,Normal,Normal,Normal,1.352145796590241
2017-09-17,2017-10-30,Normal,Normal,Normal,1.352145796590241
2017-09-24,2017-11-06,Normal,Normal,Normal,1.5873015873015872
2017-10-01,2017-11-13,Normal,Normal,Normal,1.969429747207525
2017-10-08,2017-11-20,Normal,Normal,Normal,1.917882225823879
2017-10-15,2017-11-27,Normal,Normal,Normal,1.8674381904260915
2017-10-22,2017-12-04,Normal,Anomaly,Normal,1.774112943528236
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.542807475010865
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.7308629936616284
2017-11-12,2017-12-25,Normal,Anomaly,Normal,2.2888459058671824
2017-11-19,2018-01-01,Normal,Anomaly,Normal,2.498215560314061
2017-11-26,2018-01-08,Anomaly,Anomaly,Normal,2.574942352036895
2017-12-03,2018-01-15,Anomaly,Normal,Normal,2.9105125977410946
2017-12-10,2018-01-22,Anomaly,Normal,Normal,2.6064291920069507
2017-12-17,2018-01-29,Anomaly,Normal,Normal,2.020054160852161
2017-12-24,2018-02-05,Normal,Normal,Normal,1.629863301787592
2017-12-31,2018-02-12,Normal,Normal,Normal,1.6204217536071033
2018-01-07,2018-02-19,Normal,Normal,Normal,1.647940074906367
2018-01-14,2018-02-26,Normal,Normal,Normal,1.5978695073235685
2018-01-21,2018-03-05,Normal,Normal,Normal,1.7118402282453635
2018-01-28,2018-03-12,Normal,Normal,Normal,1.6129032258064515
2018-02-04,2018-03-19,Normal,Normal,Normal,1.5806988352745424
2018-02-11,2018-03-26,Normal,Normal,Normal,1.633393829401089
2018-02-18,2018-04-02,Normal,Normal,Normal,1.47005444646098
2018-02-25,2018-04-09,Normal,Normal,Normal,1.3611615245009074
2018-03-04,2018-04-16,Normal,Normal,Normal,1.4882032667876588
2018-03-11,2018-04-23,Normal,Normal,Normal,1.5426497277676952
2018-03-18,2018-04-30,Normal,Normal,Normal,1.5426497277676952
2018-03-25,2018-05-07,Normal,Normal,Normal,1.4143094841930115
2018-04-01,2018-05-14,Normal,Normal,Normal,1.5426497277676952
2018-04-08,2018-05-21,Normal,Normal,Normal,1.5426497277676952
2018-04-15,2018-05-28,Normal,Normal,Normal,1.5426497277676952
2018-04-22,2018-06-04,Normal,Normal,Normal,1.5426497277676952
2018-04-29,2018-06-11,Normal,Normal,Normal,1.4519056261343013
2018-05-06,2018-06-18,Normal,Normal,Normal,1.3793103448275863
2018-05-13,2018-06-25,Normal,Normal,Normal,1.8148820326678765
2018-05-20,2018-07-02,Normal,Normal,Normal,3.0852994555353903
2018-05-27,2018-07-09,Normal,Normal,Normal,3.410981697171381
2018-06-03,2018-07-16,Normal,Normal,Normal,3.708987161198288
2018-06-10,2018-07-23,Normal,Normal,Normal,3.780313837375178
2018-06-17,2018-07-30,Anomaly,Normal,Normal,3.661784287616512
2018-06-24,2018-08-06,Anomaly,Normal,Normal,2.8471528471528478
2018-07-01,2018-08-13,Anomaly,Normal,Normal,1.8375241779497096
2018-07-08,2018-08-20,Normal,Normal,Normal,1.3895660653339834
2018-07-15,2018-08-27,Normal,Normal,Normal,1.460789338800615
2018-07-22,2018-09-03,Normal,Normal,Normal,1.460789338800615
2018-07-29,2018-09-10,Normal,Normal,Normal,1.582454192115491
2018-08-05,2018-09-17,Normal,Normal,Normal,1.7262265293761356
2018-08-12,2018-09-24,Normal,Normal,Normal,1.765489673550966
2018-08-19,2018-10-01,Normal,Normal,Normal,1.641684511063526
2018-08-26,2018-10-08,Normal,Normal,Normal,1.4275517487508922
2018-09-02,2018-10-15,Normal,Normal,Normal,1.39186295503212
2018-09-09,2018-10-22,Normal,Normal,Normal,1.3323464100666174
2018-09-16,2018-10-29,Normal,Normal,Normal,1.2213175425610658
2018-09-23,2018-11-05,Normal,Normal,Normal,1.147298297557365
2018-09-30,2018-11-12,Normal,Anomaly,Normal,1.0516654351443389
2018-10-07,2018-11-19,Normal,Normal,Normal,1.0516654351443389
2018-10-14,2018-11-26,Normal,Anomaly,Normal,1.0920830152805547
2018-10-21,2018-12-03,Normal,Anomaly,Normal,1.1357314171702653
2018-10-28,2018-12-10,Normal,Anomaly,Normal,1.5769145425971165
2018-11-04,2018-12-17,Normal,Anomaly,Normal,1.5769145425971165
2018-11-11,2018-12-24,Normal,Anomaly,Normal,1.7478152309612984
2018-11-18,2018-12-31,Normal,Normal,Normal,1.9543509272467905
2018-11-25,2019-01-07,Normal,Normal,Normal,1.9258202567760343
2018-12-02,2019-01-14,Normal,Normal,Normal,1.783166904422254
2018-12-09,2019-01-21,Normal,Normal,Normal,1.319543509272468
2018-12-16,2019-01-28,Normal,Normal,Normal,1.2838801711840229
2018-12-23,2019-02-04,Normal,Normal,Normal,1.2125534950071326
2018-12-30,2019-02-11,Normal,Normal,Normal,1.1650023775202092
2019-01-06,2019-02-18,Normal,Normal,Normal,1.3588463671242377
2019-01-13,2019-02-25,Normal,Normal,Normal,1.8302828618968383
2019-01-20,2019-03-04,Normal,Normal,Normal,1.8302828618968383
2019-01-27,2019-03-11,Normal,Normal,Normal,1.9966722129783692
2019-02-03,2019-03-18,Normal,Normal,Normal,2.6622296173044924
2019-02-10,2019-03-25,Normal,Normal,Normal,2.6622296173044924
2019-02-17,2019-04-01,Normal,Normal,Normal,2.3494860499265786
2019-02-24,2019-04-08,Normal,Normal,Normal,1.5984015984015985
2019-03-03,2019-04-15,Normal,Normal,Normal,1.4532243415077202
2019-03-10,2019-04-22,Normal,Normal,Normal,1.7758046614872365
2019-03-17,2019-04-29,Normal,Normal,Normal,1.8801410105757927
2019-03-24,2019-05-06,Normal,Normal,Normal,1.8801410105757927
2019-03-31,2019-05-13,Normal,Normal,Anomaly,1.8801410105757927
2019-04-07,2019-05-20,Normal,Normal,Anomaly,2.1151586368977675
2019-04-14,2019-05-27,Normal,Normal,Anomaly,2.702702702702702
2019-04-21,2019-06-03,Normal,Normal,Anomaly,3.055229142185664
2019-04-28,2019-06-10,Normal,Normal,Anomaly,2.885682574916759
2019-05-05,2019-06-17,Normal,Normal,Normal,1.9271948608137044
2019-05-12,2019-06-24,Normal,Anomaly,Normal,1.9271948608137044
2019-05-19,2019-07-01,Normal,Anomaly,Normal,1.9271948608137044
2019-05-26,2019-07-08,Normal,Anomaly,Normal,2.4523160762942777
2019-06-02,2019-07-15,Normal,Normal,Normal,2.4523160762942777
2019-06-09,2019-07-22,Normal,Normal,Normal,2.4523160762942777
2019-06-16,2019-07-29,Anomaly,Normal,Normal,2.5431425976385102
2019-06-23,2019-08-05,Normal,Normal,Normal,2.6339691189827428
2019-06-30,2019-08-12,Normal,Normal,Normal,2.7247956403269757
2019-07-07,2019-08-19,Normal,Normal,Normal,2.7247956403269757
2019-07-14,2019-08-26,Normal,Normal,Normal,1.665741254858412
2019-07-21,2019-09-02,Normal,Normal,Normal,1.4278914802475011
2019-07-28,2019-09-09,Normal,Normal,Normal,1.4278914802475011
2019-08-04,2019-09-16,Normal,Normal,Normal,1.6207455429497568
2019-08-11,2019-09-23,Normal,Normal,Normal,1.9342359767891684
2019-08-18,2019-09-30,Normal,Normal,Normal,1.7730496453900708
2019-08-25,2019-10-07,Normal,Normal,Normal,1.6763378465506125
2019-09-01,2019-10-14,Normal,Normal,Normal,1.6118633139909735
2019-09-08,2019-10-21,Normal,Normal,Normal,1.6118633139909735
2019-09-15,2019-10-28,Normal,Normal,Normal,1.6118633139909735
2019-09-22,2019-11-04,Normal,Normal,Normal,1.6118633139909735
2019-09-29,2019-11-11,Normal,Normal,Normal,1.557907113462669
2019-10-06,2019-11-18,Normal,Normal,Normal,1.2613041408852927
2019-10-13,2019-11-25,Normal,Normal,Normal,1.2613041408852927
2019-10-20,2019-12-02,Normal,Normal,Normal,1.655215490318551
2019-10-27,2019-12-09,Normal,Normal,Normal,2.036894696387394
2019-11-03,2019-12-16,Normal,Normal,Normal,2.206494587843464
2019-11-10,2019-12-23,Normal,Normal,Normal,2.206494587843464
2019-11-17,2019-12-30,Normal,Normal,Normal,2.1648626144879266
2019-11-24,2020-01-06,Normal,Normal,Normal,1.9150707743547044
2019-12-01,2020-01-13,Normal,Normal,Normal,1.5403830141548709
2019-12-08,2020-01-20,Normal,Normal,Normal,1.5403830141548709
2019-12-15,2020-01-27,Normal,Normal,Normal,1.6072980017376195
2019-12-22,2020-02-03,Normal,Normal,Normal,1.633095257231066
2019-12-29,2020-02-10,Normal,Normal,Normal,1.848151848151848
2020-01-05,2020-02-17,Normal,Normal,Normal,1.848151848151848
2020-01-12,2020-02-24,Normal,Normal,Normal,1.848151848151848
2020-01-19,2020-03-02,Normal,Normal,Normal,2.3976023976023977
2020-01-26,2020-03-09,Normal,Normal,Normal,2.3976023976023977
2020-02-02,2020-03-16,Normal,Normal,Normal,2.5236593059936907
2020-02-09,2020-03-23,Normal,Normal,Normal,2.5236593059936907
2020-02-16,2020-03-30,Normal,Normal,Normal,2.5236593059936907
2020-02-23,2020-04-06,Normal,Normal,Normal,2.5236593059936907
2020-03-01,2020-04-13,Normal,Normal,Normal,1.5314513737063342
2020-03-08,2020-04-20,Normal,Normal,Normal,1.608832807570978
2020-03-15,2020-04-27,Normal,Normal,Normal,1.608832807570978
2020-03-22,2020-05-04,Normal,Normal,Normal,1.3896457765667576
2020-03-29,2020-05-11,Normal,Normal,Normal,1.4153561517113784
2020-04-05,2020-05-18,Normal,Anomaly,Normal,1.5284715284715285
2020-04-12,2020-05-25,Normal,Anomaly,Normal,1.9101123595505616
2020-04-19,2020-06-01,Normal,Anomaly,Normal,2.2119815668202767
2020-04-26,2020-06-08,Normal,Anomaly,Normal,1.996927803379416
2020-05-03,2020-06-15,Normal,Anomaly,Normal,1.6897081413210446
2020-05-10,2020-06-22,Normal,Anomaly,Normal,1.9201228878648235
2020-05-17,2020-06-29,Normal,Anomaly,Normal,3.225806451612903
2020-05-24,2020-07-06,Normal,Anomaly,Normal,5.22273425499232
2020-05-31,2020-07-13,Normal,Anomaly,Normal,5.354870288754283
2020-06-07,2020-07-20,Normal,Normal,Normal,5.0599201065246335
2020-06-14,2020-07-27,Anomaly,Normal,Normal,4.465334900117509
2020-06-21,2020-08-03,Anomaly,Normal,Normal,3.205661948376353
2020-06-28,2020-08-10,Anomaly,Normal,Normal,2.1377012770682957
2020-07-05,2020-08-17,Anomaly,Normal,Normal,1.2415349887133182
2020-07-12,2020-08-24,Normal,Normal,Normal,1.3745091038914674
2020-07-19,2020-08-31,Normal,Normal,Normal,1.3745091038914674
2020-07-26,2020-09-07,Normal,Normal,Normal,1.3745091038914674
2020-08-02,2020-09-14,Normal,Normal,Normal,1.3655837200999643
2020-08-09,2020-09-21,Normal,Normal,Normal,1.3102463405926454
2020-08-16,2020-09-28,Normal,Normal,Normal,1.3102463405926454
2020-08-23,2020-10-05,Normal,Normal,Normal,1.2672651933701655
2020-08-30,2020-10-12,Normal,Normal,Normal,1.2650810065494658
2020-09-06,2020-10-19,Normal,Normal,Normal,1.2748465784188878
2020-09-13,2020-10-26,Normal,Normal,Normal,1.2872676253945985
2020-09-20,2020-11-02,Normal,Normal,Normal,1.28025254296738
2020-09-27,2020-11-09,Normal,Normal,Normal,1.303106033559443
2020-10-04,2020-11-16,Normal,Normal,Normal,1.2587930396149574
2020-10-11,2020-11-23,Normal,Normal,Normal,1.1825427936658828
2020-10-18,2020-11-30,Normal,Normal,Normal,1.3110241923692598
2020-10-25,2020-12-07,Normal,Normal,Normal,1.551814834297738
2020-11-01,2020-12-14,Normal,Normal,Normal,1.551814834297738
2020-11-08,2020-12-21,Normal,Normal,Normal,2.1521906225980016
2020-11-15,2020-12-28,Normal,Normal,Normal,2.2777555500121407
2020-11-22,2021-01-04,Normal,Normal,Normal,2.1648626144879266
2020-11-29,2021-01-11,Normal,Normal,Normal,2.0815986677768525
2020-12-06,2021-01-18,Normal,Normal,Normal,2.097902097902098
2020-12-13,2021-01-25,Normal,Normal,Normal,2.4390243902439024
2020-12-20,2021-02-01,Normal,Normal,Normal,1.7478152309612984
2020-12-27,2021-02-08,Normal,Normal,Normal,1.643778610039534
2021-01-03,2021-02-15,Normal,Normal,Normal,1.643778610039534
2021-01-10,2021-02-22,Normal,Normal,Normal,1.5106117353308364
2021-01-17,2021-03-01,Normal,Normal,Normal,1.2484394506866416
2021-01-24,2021-03-08,Normal,Normal,Normal,1.2484394506866416
2021-01-31,2021-03-15,Normal,Normal,Normal,1.3315579227696406
2021-02-07,2021-03-22,Normal,Normal,Normal,1.4265335235378032
2021-02-14,2021-03-29,Normal,Normal,Normal,1.5360983102918586
2021-02-21,2021-04-05,Normal,Normal,Normal,1.5360983102918586
2021-02-28,2021-04-12,Normal,Normal,Normal,1.5360983102918586
2021-03-07,2021-04-19,Normal,Normal,Normal,1.93548387093894
2021-03-14,2021-04-26,Normal,Normal,Normal,1.93548387093894
2021-03-21,2021-05-03,Normal,Normal,Normal,1.93548387093894
2021-03-28,2021-05-10,Normal,Normal,Normal,1.917871678671744
2021-04-04,2021-05-17,Normal,Normal,Normal,1.5730337078417604
2021-04-11,2021-05-24,Normal,Normal,Normal,1.3984461709003886
2021-04-18,2021-05-31,Normal,Normal,Normal,1.4068447443294352
2021-04-25,2021-06-07,Normal,Normal,Normal,1.5546364188779922
2021-05-02,2021-06-14,Normal,Normal,Normal,1.5546364188779922
2021-05-09,2021-06-21,Normal,Normal,Normal,1.521842839036119
2021-05-16,2021-06-28,Normal,Normal,Normal,1.4096607851619964
2021-05-23,2021-07-05,Normal,Normal,Normal,1.2643421517548263
2021-05-30,2021-07-12,Normal,Normal,Normal,1.1231041077405095
2021-06-06,2021-07-19,Normal,Normal,Normal,0.9993168992360264
