STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2006-01-01,2006-02-13,120.0,155.319602288749,231.0,Normal
2006-01-08,2006-02-20,120.0,144.09895837529498,231.0,Normal
2006-01-15,2006-02-27,119.5,140.26562504196167,231.0,Normal
2006-01-22,2006-03-06,119.0,136.83333333333334,231.0,Normal
2006-01-29,2006-03-13,119.0,136.83333333333334,231.0,Normal
2006-02-01,2006-03-16,119.2433319176384,136.91444397254614,231.14482789748857,Normal
2006-02-08,2006-03-23,123.12884411386852,139.48251880047016,237.58506368259387,Normal
2006-02-15,2006-03-30,131.42102182937236,143.3299113723048,252.9781283732154,Normal
2006-02-22,2006-04-06,136.0,148.28169573595207,275.94097224042895,Normal
2006-03-01,2006-04-13,133.5,147.5,280.0,Normal
2006-03-08,2006-04-20,130.28676338278493,146.59558779426163,280.0,Normal
2006-03-15,2006-04-27,125.58201902366847,143.02733967455615,281.0,Normal
2006-03-22,2006-05-04,128.14285646258372,142.00440894431804,270.01510992055114,Normal
2006-03-29,2006-05-11,123.5,140.33835063945241,269.5534968441997,Normal
2006-04-05,2006-05-18,121.0,138.77085659128014,266.30638389560505,Normal
2006-04-12,2006-05-25,121.0,138.43179778793183,263.33152746833167,Normal
2006-04-19,2006-06-01,123.5,139.08333333333334,261.81945622410666,Normal
2006-04-26,2006-06-08,124.45588234083046,139.44517065682,262.5,Normal
2006-05-03,2006-06-15,123.5,139.2530864197531,262.5,Normal
2006-05-10,2006-06-22,128.5,142.139566336051,263.26999776947173,Normal
2006-05-17,2006-06-29,141.0,151.3333330133332,275.0,Normal
2006-05-24,2006-07-06,141.37037037037038,154.87654320987653,275.0,Normal
2006-05-31,2006-07-13,141.5,160.3333334933334,275.0,Normal
2006-06-07,2006-07-20,147.8066804393572,164.84436563937712,283.99643040454214,Normal
2006-06-14,2006-07-27,151.2420542806369,165.24735142687896,293.4841085612738,Normal
2006-06-21,2006-08-03,151.2420542806369,163.56772151609698,293.4841085612738,Normal
2006-06-28,2006-08-10,158.8224565422932,166.0945222699824,303.6114603360995,Normal
2006-07-05,2006-08-17,159.5,171.26456007806019,337.2307231203218,Normal
2006-07-12,2006-08-24,159.5,175.57132977025526,364.2914768541314,Normal
2006-07-19,2006-08-31,164.5,178.1811296596754,373.08677795805227,Normal
2006-07-26,2006-09-07,167.0,179.0144629930087,373.08677795805227,Normal
2006-08-02,2006-09-14,167.0,178.84779632634206,373.08677795805227,Normal
2006-08-09,2006-09-21,169.5,185.76864329970843,363.4431247536866,Normal
2006-08-16,2006-09-28,170.0,182.99127035891516,346.9135096273249,Normal
2006-08-23,2006-10-05,167.72727299845045,181.2424243328168,340.62050598714694,Normal
2006-08-30,2006-10-12,169.5,182.0676472037594,339.4058832225565,Normal
2006-09-06,2006-10-19,162.40715807759568,175.20336656295797,339.4058832225565,Normal
2006-09-13,2006-10-26,155.2783767609768,173.45205697490033,339.4058832225565,Normal
2006-09-20,2006-11-02,155.0,180.3184161977589,369.28278562749716,Normal
2006-09-27,2006-11-09,140.722220839489,200.6783552278026,469.1844057687887,Anomaly
2006-10-04,2006-11-16,140.722220839489,230.3211439730644,573.6965393497476,Anomaly
2006-10-11,2006-11-23,140.722220839489,243.84672212978373,660.2315165778002,Anomaly
2006-10-18,2006-11-30,142.25926021948868,249.2800673943219,698.1819539937645,Anomaly
2006-10-25,2006-12-07,152.52321496259614,255.10290643113456,713.9693494134764,Anomaly
2006-11-01,2006-12-14,204.98473133484725,274.0225065794453,723.6977758599822,Anomaly
2006-11-08,2006-12-21,204.98473133484725,275.34244395475133,731.9152196400571,Anomaly
2006-11-15,2006-12-28,224.75,283.03204310939316,740.4025074706454,Anomaly
2006-11-22,2007-01-04,236.75,288.998457328302,750.0,Anomaly
2006-11-29,2007-01-11,280.5,307.3989462192542,761.1560177326982,Anomaly
2006-12-06,2007-01-18,280.5,328.02401014355854,774.1315781831534,Anomaly
2006-12-13,2007-01-25,306.0,364.3077753562561,789.0889616528335,Normal
2006-12-20,2007-02-01,331.0,387.1240674482387,806.1343651294394,Normal
2006-12-27,2007-02-08,351.04761904268076,400.5597788882763,825.3402031797356,Normal
2007-01-01,2007-02-13,358.0,412.42683462105765,840.4102749708785,Normal
2007-01-08,2007-02-20,383.0,424.47903991819766,863.4118855581993,Normal
2007-01-15,2007-02-27,383.3703703703703,421.36489495718934,873.9301104838765,Normal
2007-01-22,2007-03-06,383.5,416.9883517441878,873.9301104838765,Normal
2007-01-29,2007-03-13,383.2165242165242,417.082843675138,873.9301104838765,Normal
2007-02-05,2007-03-20,358.2165242165242,376.26075406290516,731.0,Normal
2007-02-12,2007-03-27,330.53086418631875,333.3436213954396,650.5196082617792,Normal
2007-02-19,2007-04-03,282.5,309.962962962963,621.0,Normal
2007-02-26,2007-04-10,282.0,297.0990408549998,569.5942451299992,Normal
2007-03-05,2007-04-17,278.0580515489759,287.8911458264284,551.0,Normal
2007-03-12,2007-04-24,249.0,273.1548273661998,508.5515013532734,Normal
2007-03-19,2007-05-01,236.5,259.1666666666667,463.4912372140992,Normal
2007-03-26,2007-05-08,236.5,256.14864864558075,461.0,Normal
2007-04-02,2007-05-15,231.60947752573742,252.44674891469353,452.3231766735643,Normal
2007-04-09,2007-05-22,231.0,249.2901234567901,451.0,Normal
2007-04-16,2007-05-29,230.5,245.58333333333334,451.0,Normal
2007-04-23,2007-06-05,230.0,234.37853738360522,460.3983765101654,Normal
2007-04-30,2007-06-12,230.0,237.83333333066665,474.22699847522233,Normal
2007-05-07,2007-06-19,230.0,249.16666666666666,500.0,Normal
2007-05-14,2007-06-26,230.0,282.5,641.0,Normal
2007-05-21,2007-07-03,255.0,349.1666666666667,786.1187081681359,Anomaly
2007-05-28,2007-07-10,343.0,390.8333333333333,851.0,Normal
2007-06-04,2007-07-17,368.0,411.3333333333333,851.0,Normal
2007-06-11,2007-07-24,381.0,415.0,851.0,Normal
2007-06-18,2007-07-31,407.0,426.42738749864526,854.5087719054477,Normal
