STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2006-01-01,2006-02-13,120.0,155.319602288749,9.0,Normal
2006-01-08,2006-02-20,120.0,144.09895837529498,8.0,Normal
2006-01-15,2006-02-27,119.5,140.26562504196167,7.0,Normal
2006-01-22,2006-03-06,119.0,136.83333333333334,7.0,Normal
2006-01-29,2006-03-13,119.0,136.83333333333334,7.0,Normal
2006-02-01,2006-03-16,119.2433319176384,136.91444397254614,7.0,Normal
2006-02-08,2006-03-23,123.12884411386852,139.48251880047016,7.0,Normal
2006-02-15,2006-03-30,131.42102182937236,143.3299113723048,7.0,Normal
2006-02-22,2006-04-06,136.0,148.28169573595207,7.0,Normal
2006-03-01,2006-04-13,133.5,147.5,7.0,Normal
2006-03-08,2006-04-20,130.28676338278493,146.59558779426163,7.0,Normal
2006-03-15,2006-04-27,125.58201902366847,143.02733967455615,7.0,Normal
2006-03-22,2006-05-04,128.14285646258372,142.00440894431804,7.0,Normal
2006-03-29,2006-05-11,123.5,140.33835063945241,7.0,Normal
2006-04-05,2006-05-18,121.0,138.77085659128014,7.0,Normal
2006-04-12,2006-05-25,121.0,138.43179778793183,7.0,Normal
2006-04-19,2006-06-01,123.5,139.08333333333334,7.0,Normal
2006-04-26,2006-06-08,124.45588234083046,139.44517065682,7.0,Normal
2006-05-03,2006-06-15,123.5,139.2530864197531,7.0,Normal
2006-05-10,2006-06-22,128.5,142.139566336051,7.0,Normal
2006-05-17,2006-06-29,141.0,151.3333330133332,7.0,Normal
2006-05-24,2006-07-06,141.37037037037038,154.87654320987653,7.2592592592592595,Normal
2006-05-31,2006-07-13,141.5,160.3333334933334,8.0,Normal
2006-06-07,2006-07-20,147.8066804393572,164.84436563937712,8.0,Normal
2006-06-14,2006-07-27,151.2420542806369,165.24735142687896,9.0,Normal
2006-06-21,2006-08-03,151.2420542806369,163.56772151609698,9.0,Normal
2006-06-28,2006-08-10,158.8224565422932,166.0945222699824,9.0,Normal
2006-07-05,2006-08-17,159.5,171.26456007806019,9.0,Normal
2006-07-12,2006-08-24,159.5,175.57132977025526,9.0,Normal
2006-07-19,2006-08-31,164.5,178.1811296596754,9.0,Normal
2006-07-26,2006-09-07,167.0,179.0144629930087,9.0,Normal
