STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-07-11,2016-08-23,Anomaly,,Anomaly,0.999375390381012,UTTAR PRADESH,AGRA
2016-08-29,2016-10-11,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.0135135135135136,UTTAR PRADESH,GORAKHPUR
2016-08-29,2016-10-11,Anomaly,,Anomaly,0.999375390381012,UTTAR PRADESH,AGRA
2016-10-17,2016-11-29,Anomaly,,Normal,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2016-10-17,2016-11-29,Anomaly,,Anomaly,0.999375390381012,UTTAR PRADESH,AGRA
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.058201058201058,UTTAR PRADESH,GORAKHPUR
2016-12-05,2017-01-17,Anomaly,,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2016-12-05,2017-01-17,Anomaly,,Anomaly,1.0902483343428224,UTTAR PRADESH,GORAKHPUR
2016-12-05,2017-01-17,Anomaly,,Anomaly,0.999375390381012,UTTAR PRADESH,AGRA
2017-01-22,2017-03-06,Anomaly,Normal,Anomaly,1.0279840091376355,UTTAR PRADESH,GORAKHPUR
2017-01-22,2017-03-06,Anomaly,Normal,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-01-22,2017-03-06,Anomaly,Anomaly,Anomaly,0.999375390381012,UTTAR PRADESH,AGRA
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-03-12,2017-04-24,Anomaly,Normal,Anomaly,1.0850942318675043,UTTAR PRADESH,GORAKHPUR
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,0.999375390381012,UTTAR PRADESH,AGRA
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,1.1242973141786383,UTTAR PRADESH,AGRA
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-04-30,2017-06-12,Anomaly,Normal,Anomaly,1.0520778537611783,UTTAR PRADESH,GORAKHPUR
2017-06-18,2017-07-31,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,GORAKHPUR
2017-06-18,2017-07-31,Anomaly,Normal,Anomaly,1.110494169905608,UTTAR PRADESH,AGRA
2017-06-18,2017-07-31,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-08-06,2017-09-18,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-08-06,2017-09-18,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2017-08-06,2017-09-18,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,GORAKHPUR
2017-09-24,2017-11-06,Anomaly,Normal,Anomaly,1.0520778537611783,UTTAR PRADESH,GORAKHPUR
2017-09-24,2017-11-06,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-09-24,2017-11-06,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2017-11-12,2017-12-25,Anomaly,Normal,Anomaly,0.9994739610731194,UTTAR PRADESH,GORAKHPUR
2017-11-12,2017-12-25,Anomaly,Normal,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-11-12,2017-12-25,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2017-12-31,2018-02-12,Anomaly,Normal,Anomaly,1.1046817464492371,UTTAR PRADESH,GORAKHPUR
2017-12-31,2018-02-12,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2017-12-31,2018-02-12,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-01-14,2018-02-26,Anomaly,Normal,Normal,1.0956271023546371,UTTAR PRADESH,JHANSI
2018-02-18,2018-04-02,Anomaly,Normal,Normal,0.9995240361732508,UTTAR PRADESH,GORAKHPUR
2018-02-18,2018-04-02,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-02-18,2018-04-02,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2018-03-04,2018-04-16,Anomaly,Anomaly,Anomaly,1.5901862789641072,PUNJAB,PANCHKULA
2018-04-08,2018-05-21,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-04-08,2018-05-21,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2018-04-22,2018-06-04,Anomaly,Anomaly,Anomaly,0.9997143673236218,PUNJAB,PANCHKULA
2018-05-06,2018-06-18,Normal,Normal,Anomaly,0.9995240361732508,UTTAR PRADESH,GORAKHPUR
2018-05-27,2018-07-09,Anomaly,Anomaly,Anomaly,0.9994447529150472,UTTAR PRADESH,ALLAHABAD
2018-05-27,2018-07-09,Anomaly,Anomaly,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-06-10,2018-07-23,Anomaly,Anomaly,Anomaly,0.9997143673236218,PUNJAB,PANCHKULA
2018-06-24,2018-08-06,Anomaly,Normal,Normal,0.9995240361732508,UTTAR PRADESH,GORAKHPUR
2018-07-15,2018-08-27,Anomaly,Normal,Anomaly,1.2770682953914492,UTTAR PRADESH,ALLAHABAD
2018-07-15,2018-08-27,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-07-29,2018-09-10,Anomaly,Anomaly,Anomaly,1.3994402239104358,PUNJAB,PANCHKULA
2018-08-12,2018-09-24,Anomaly,Normal,Anomaly,0.9995240361732508,UTTAR PRADESH,GORAKHPUR
2018-09-02,2018-10-15,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-09-30,2018-11-12,Anomaly,Normal,Anomaly,0.9995240361732508,UTTAR PRADESH,GORAKHPUR
2018-10-21,2018-12-03,Anomaly,Anomaly,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-11-04,2018-12-17,Normal,Normal,Anomaly,1.0284318080852954,UTTAR PRADESH,JHANSI
2018-11-18,2018-12-31,Anomaly,Normal,Anomaly,0.9995240361732508,UTTAR PRADESH,GORAKHPUR
2018-12-09,2019-01-21,Anomaly,Anomaly,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2018-12-23,2019-02-04,Anomaly,Normal,Anomaly,1.3472403302911775,PUNJAB,BATHINDA
2019-01-06,2019-02-18,Anomaly,Normal,Normal,1.0471204188481675,UTTAR PRADESH,GORAKHPUR
2019-01-27,2019-03-11,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2019-02-10,2019-03-25,Anomaly,Anomaly,Anomaly,1.0329890036654448,PUNJAB,BATHINDA
2019-03-10,2019-04-22,Anomaly,Normal,Normal,1.0994502748625687,UTTAR PRADESH,GORAKHPUR
2019-03-17,2019-04-29,Anomaly,Normal,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2019-03-31,2019-05-13,Anomaly,Normal,Anomaly,0.999677523379555,PUNJAB,BATHINDA
2019-04-28,2019-06-10,Anomaly,Normal,Anomaly,0.9995456610631532,UTTAR PRADESH,GORAKHPUR
2019-05-05,2019-06-17,Anomaly,Anomaly,Anomaly,0.9995002498750624,UTTAR PRADESH,AGRA
2019-05-19,2019-07-01,Anomaly,Normal,Normal,0.999677523379555,PUNJAB,BATHINDA
2019-06-16,2019-07-29,Anomaly,Normal,Anomaly,1.044979554747842,UTTAR PRADESH,GORAKHPUR
2019-06-23,2019-08-05,Anomaly,Normal,Anomaly,1.0494752623688155,UTTAR PRADESH,AGRA
2019-07-07,2019-08-19,Normal,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,ALLAHABAD
2019-08-04,2019-09-16,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2019-08-11,2019-09-23,Normal,Anomaly,Normal,1.015801354401806,WEST BENGAL,RAIGANJ
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,0.9995240361732508,UTTAR PRADESH,AGRA
2019-08-11,2019-09-23,Normal,Normal,Anomaly,1.00725459510269,UTTAR PRADESH,JHANSI
2019-08-25,2019-10-07,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,ALLAHABAD
2019-09-22,2019-11-04,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2019-09-29,2019-11-11,Anomaly,Normal,Anomaly,1.0106382978723405,UTTAR PRADESH,JHANSI
2019-09-29,2019-11-11,Normal,Anomaly,Normal,0.999682640431609,WEST BENGAL,RAIGANJ
2019-09-29,2019-11-11,Anomaly,Anomaly,Anomaly,0.9995240361732508,UTTAR PRADESH,AGRA
2019-11-10,2019-12-23,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2019-11-17,2019-12-30,Anomaly,Normal,Anomaly,1.0326566637246248,UTTAR PRADESH,JHANSI
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.0471204188481675,UTTAR PRADESH,AGRA
2019-12-29,2020-02-10,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-01-05,2020-02-17,Anomaly,Normal,Anomaly,1.0343328987396785,UTTAR PRADESH,JHANSI
2020-01-05,2020-02-17,Anomaly,Normal,Anomaly,0.9995456610631532,UTTAR PRADESH,AGRA
2020-02-16,2020-03-30,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-02-23,2020-04-06,Anomaly,Normal,Anomaly,1.1909825606125053,UTTAR PRADESH,JHANSI
2020-02-23,2020-04-06,Anomaly,Normal,Anomaly,1.044979554747842,UTTAR PRADESH,AGRA
2020-03-08,2020-04-20,Anomaly,Anomaly,Normal,1.2495537308104248,PUNJAB,PANCHKULA
2020-03-15,2020-04-27,Anomaly,Normal,Anomaly,1.1661807580174928,PUNJAB,AMRITSAR
2020-03-15,2020-04-27,Anomaly,Normal,Normal,1.0832260832260832,UTTAR PRADESH,LUCKNOW
2020-04-05,2020-05-18,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-04-12,2020-05-25,Anomaly,Normal,Anomaly,1.094716801523084,UTTAR PRADESH,AGRA
2020-05-03,2020-06-15,Anomaly,Normal,Normal,0.999687597625742,PUNJAB,PANCHKULA
2020-05-03,2020-06-15,Anomaly,Normal,Anomaly,1.0784743533537922,UTTAR PRADESH,LUCKNOW
2020-05-03,2020-06-15,Anomaly,Normal,Anomaly,0.9995835068721366,PUNJAB,AMRITSAR
2020-05-17,2020-06-29,Normal,Normal,Anomaly,0.9996001599360256,UTTAR PRADESH,ALLAHABAD
2020-05-24,2020-07-06,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-05-31,2020-07-13,Anomaly,Normal,Anomaly,1.1661807580174928,PUNJAB,LUDHIANA
2020-05-31,2020-07-13,Anomaly,Normal,Anomaly,1.1899095668729176,UTTAR PRADESH,AGRA
2020-06-21,2020-08-03,Anomaly,Normal,Anomaly,1.0679196924391283,UTTAR PRADESH,LUCKNOW
2020-06-21,2020-08-03,Anomaly,Normal,Anomaly,1.0828821324448146,PUNJAB,AMRITSAR
2020-06-28,2020-08-10,Anomaly,Normal,Anomaly,1.0795681727309077,WEST BENGAL,KOLKATA
2020-07-05,2020-08-17,Anomaly,Normal,Anomaly,1.1358473421172195,UTTAR PRADESH,ALLAHABAD
2020-07-12,2020-08-24,Anomaly,Normal,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-07-19,2020-08-31,Anomaly,Normal,Normal,1.0607915136678907,UTTAR PRADESH,AGRA
2020-07-26,2020-09-07,Anomaly,Normal,Normal,1.058408467267738,PUNJAB,CHANDIGARH
2020-08-09,2020-09-21,Normal,Normal,Anomaly,1.0329029571012078,UTTAR PRADESH,LUCKNOW
2020-08-16,2020-09-28,Anomaly,Normal,Anomaly,1.0828821324448146,WEST BENGAL,KOLKATA
2020-08-23,2020-10-05,Anomaly,Anomaly,Anomaly,0.9995456610631532,UTTAR PRADESH,ALLAHABAD
2020-08-30,2020-10-12,Anomaly,Anomaly,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-09-20,2020-11-02,Anomaly,Normal,Normal,1.140808344198175,UTTAR PRADESH,VARANASI
2020-09-27,2020-11-09,Anomaly,Normal,Anomaly,1.0308204914618908,UTTAR PRADESH,LUCKNOW
2020-10-11,2020-11-23,Anomaly,Normal,Anomaly,1.0828821324448146,PUNJAB,LUDHIANA
2020-10-11,2020-11-23,Anomaly,Anomaly,Anomaly,1.0471204188481675,UTTAR PRADESH,ALLAHABAD
2020-10-18,2020-11-30,Anomaly,Anomaly,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-11-08,2020-12-21,Anomaly,Anomaly,Anomaly,1.044979554747842,UTTAR PRADESH,VARANASI
2020-11-15,2020-12-28,Anomaly,Anomaly,Anomaly,1.092847623278543,UTTAR PRADESH,LUCKNOW
2020-11-22,2021-01-04,Anomaly,Normal,Normal,1.0828821324448146,UTTAR PRADESH,JHANSI
2020-11-22,2021-01-04,Anomaly,Normal,Normal,1.0412328196584757,WEST BENGAL,KOLKATA
2020-11-29,2021-01-11,Anomaly,Normal,Normal,1.0290278548000542,PUNJAB,LUDHIANA
2020-11-29,2021-01-11,Anomaly,Anomaly,Anomaly,1.0494752623688155,UTTAR PRADESH,ALLAHABAD
2020-12-06,2021-01-18,Anomaly,Anomaly,Anomaly,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2020-12-27,2021-02-08,Anomaly,Anomaly,Anomaly,1.0227712553332042,UTTAR PRADESH,VARANASI
2021-01-03,2021-02-15,Anomaly,Anomaly,Anomaly,1.3187118267629094,UTTAR PRADESH,LUCKNOW
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,1.9991670137442727,PUNJAB,AMRITSAR
2021-01-17,2021-03-01,Anomaly,Anomaly,Normal,1.0307594814906893,PUNJAB,LUDHIANA
2021-01-24,2021-03-08,Anomaly,Anomaly,Normal,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2021-02-14,2021-03-29,Anomaly,Anomaly,Normal,1.0580819450697885,UTTAR PRADESH,VARANASI
2021-02-21,2021-04-05,Anomaly,Anomaly,Anomaly,1.0649918077553249,UTTAR PRADESH,LUCKNOW
2021-03-07,2021-04-19,Anomaly,Anomaly,Anomaly,0.999791710060404,PUNJAB,AMRITSAR
2021-03-14,2021-04-26,Normal,Anomaly,Normal,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
2021-04-11,2021-05-24,Normal,Anomaly,Normal,3.1104608991482694,UTTAR PRADESH,JHANSI
2021-04-11,2021-05-24,Anomaly,Anomaly,Anomaly,1.0370027373429187,UTTAR PRADESH,LUCKNOW
2021-04-11,2021-05-24,Normal,Anomaly,Normal,1.0805978712369386,PUNJAB,CHANDIGARH
2021-04-25,2021-06-07,Anomaly,Anomaly,Anomaly,1.0150685459850153,PUNJAB,AMRITSAR
2021-05-02,2021-06-14,Normal,Anomaly,Normal,1.0064291452170604,UTTAR PRADESH,GORAKHPUR
2021-05-02,2021-06-14,Normal,Anomaly,Normal,1.0026918565903002,PUNJAB,LUDHIANA
2021-05-02,2021-06-14,Normal,Anomaly,Normal,1.0002756354261568,UTTAR PRADESH,VARANASI
2021-05-30,2021-07-12,Normal,Anomaly,Normal,1.000418521607779,UTTAR PRADESH,LUCKNOW
2021-05-30,2021-07-12,Anomaly,Anomaly,Anomaly,1.1459019514669062,UTTAR PRADESH,JHANSI
2021-05-30,2021-07-12,Normal,Anomaly,Normal,1.0005311595565638,PUNJAB,CHANDIGARH
