STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2020-09-13,2020-10-26,Normal,Anomaly,Normal,0.9995456610631532,UTTAR PRADESH,ALLAHABAD
2020-09-13,2020-10-26,Normal,Normal,Normal,1.065053522013692,UTTAR PRADESH,VARANASI
2020-09-13,2020-10-26,Normal,Normal,Normal,1.0245730660955257,UTTAR PRADESH,LUCKNOW
2020-09-13,2020-10-26,Normal,Normal,Normal,1.0173547833532328,UTTAR PRADESH,MEERUT
2020-09-13,2020-10-26,Normal,Normal,Normal,1.009560078631529,WEST BENGAL,PURULIA
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996722386102918,WEST BENGAL,RAIGANJ
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996667777407532,PUNJAB,PANCHKULA
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996667777407532,WEST BENGAL,KHARAGPUR
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996552912788692,PUNJAB,BATHINDA
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996552912788692,WEST BENGAL,SILIGURI
2020-09-13,2020-10-26,Normal,Normal,Normal,0.99964298464834,UTTAR PRADESH,JHANSI
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996155324875048,PUNJAB,AMRITSAR
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996155324875048,PUNJAB,LUDHIANA
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996155324875048,UTTAR PRADESH,AGRA
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9996155324875048,WEST BENGAL,MALDA
2020-09-13,2020-10-26,Normal,Normal,Normal,0.999607996863975,PUNJAB,CHANDIGARH
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9995835068721366,WEST BENGAL,KOLKATA
2020-09-13,2020-10-26,Normal,Normal,Normal,0.9995654063450674,UTTAR PRADESH,GORAKHPUR
