DATE,ARRIVAL
2006-01-01,1436.0
2006-01-02,1436.0
2006-01-03,1436.0
2006-01-04,1436.0
2006-01-05,1436.0
2006-01-06,1436.0
2006-01-07,1436.0
2006-01-08,1436.0
2006-01-09,1436.0
2006-01-10,1436.0
2006-01-11,1436.0
2006-01-12,1436.0
2006-01-13,1436.0
2006-01-14,1436.0
2006-01-15,1436.0
2006-01-16,1436.0
2006-01-17,1436.0
2006-01-18,1436.0
2006-01-19,1436.0
2006-01-20,1436.0
2006-01-21,1436.0
2006-01-22,1436.0
2006-01-23,1436.0
2006-01-24,1436.0
2006-01-25,1436.0
2006-01-26,1436.0
2006-01-27,1436.0
2006-01-28,1436.0
2006-01-29,1436.0
2006-01-30,1436.0
2006-01-31,1436.0
2006-02-01,1436.0
2006-02-02,1436.0
2006-02-03,1436.0
2006-02-04,1436.0
2006-02-05,1436.0
2006-02-06,1436.0
2006-02-07,1436.0
2006-02-08,1436.0
2006-02-09,1436.0
2006-02-10,1436.0
2006-02-11,1436.0
2006-02-12,1436.0
2006-02-13,1436.0
2006-02-14,1436.0
2006-02-15,1436.0
2006-02-16,1436.0
2006-02-17,1436.0
2006-02-18,1436.0
2006-02-19,1436.0
2006-02-20,1436.0
2006-02-21,1436.0
2006-02-22,1435.306872139554
2006-02-23,1433.6829652528486
2006-02-24,1431.1304606920744
2006-02-25,1427.6517615968287
2006-02-26,1423.2495218168835
2006-02-27,1417.9266794822627
2006-02-28,1411.686496115781
2006-03-01,1404.532602385839
2006-03-02,1396.4690518529883
2006-03-03,1387.5003843885645
2006-03-04,1377.631701358822
2006-03-05,1366.8687552023603
2006-03-06,1355.2180567215007
2006-03-07,1342.6870043136573
2006-03-08,1329.284040561637
2006-03-09,1315.0188431873878
2006-03-10,1299.902559501003
2006-03-11,1283.948096359632
2006-03-12,1267.1704815996547
2006-03-13,1249.5873183767665
2006-03-14,1231.2193615239605
2006-03-15,1212.091255949547
2006-03-16,1192.2324928375915
2006-03-17,1171.6786624777124
2006-03-18,1150.4731169334266
2006-03-19,1128.6692079845498
2006-03-20,1106.3333467692287
2006-03-21,1083.549260054118
2006-03-22,1060.4240272071534
2006-03-23,1037.096832182312
2006-03-24,1013.7519704722151
2006-03-25,990.6387372468366
2006-03-26,968.1028545280927
2006-03-27,946.6380842803793
2006-03-28,926.974967356553
2006-03-29,910.2420880749785
2006-03-30,898.2799234101957
2006-03-31,894.3072447487951
2006-04-01,904.5085328274806
2006-04-02,942.4719119557521
2006-04-03,1045.0
2006-04-04,1212.0
2006-04-05,1404.3191630493995
2006-04-06,1624.7274846385658
2006-04-07,1812.0
2006-04-08,1793.2002228612184
2006-04-09,1663.3453915490966
2006-04-10,1410.0
2006-04-11,966.5
2006-04-12,523.0
2006-04-13,564.0
2006-04-14,384.0
2006-04-15,310.2811582329806
2006-04-16,246.0
2006-04-17,178.7370481751119
2006-04-18,108.0
2006-04-19,34.599999999999994
2006-04-20,48.0
2006-04-21,57.0
2006-04-22,704.0465072281276
2006-04-23,1442.6014085655006
2006-04-24,2104.0
2006-04-25,2395.741210130871
2006-04-26,2430.130185272223
2006-04-27,2387.794240442112
2006-04-28,2314.073967428949
2006-04-29,2225.706512858178
2006-04-30,2130.3086803736246
