STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.13314447592068,ODISHA,SAMBALPUR
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.2066885019824167,ODISHA,CUTTACK
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.1664722546242292,ODISHA,BHUBANESHWAR
2017-08-13,2017-09-25,Normal,Normal,Anomaly,0.9998750156230471,ANDHRA PRADESH,HYDERABAD
2017-08-20,2017-10-02,Normal,Normal,Anomaly,1.005264880285644,ANDHRA PRADESH,KARIMNAGAR
2017-09-10,2017-10-23,Anomaly,Normal,Normal,0.9998750156230471,ANDHRA PRADESH,VIJAYWADA
2017-11-19,2018-01-01,Normal,Normal,Anomaly,0.999876558449574,ANDHRA PRADESH,KARIMNAGAR
2017-12-03,2018-01-15,Normal,Normal,Anomaly,0.9998750156230471,ANDHRA PRADESH,HYDERABAD
2017-12-31,2018-02-12,Normal,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-01-07,2018-02-19,Anomaly,Normal,Anomaly,0.999876558449574,ANDHRA PRADESH,KARIMNAGAR
2018-01-21,2018-03-05,Anomaly,Normal,Anomaly,0.9998750156230471,ANDHRA PRADESH,HYDERABAD
2018-02-18,2018-04-02,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-02-25,2018-04-09,Anomaly,Normal,Anomaly,1.1406844106463878,ANDHRA PRADESH,KARIMNAGAR
2018-04-08,2018-05-21,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-04-29,2018-06-11,Anomaly,Normal,Normal,1.161103047895501,ODISHA,BHUBANESHWAR
2018-05-27,2018-07-09,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-06-17,2018-07-30,Normal,Normal,Anomaly,1.1664722546242292,ODISHA,BHUBANESHWAR
2018-07-08,2018-08-20,Anomaly,Normal,Anomaly,1.0702717927052527,ANDHRA PRADESH,KARIMNAGAR
2018-07-15,2018-08-27,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-08-26,2018-10-08,Anomaly,Normal,Anomaly,0.9998684383633732,ANDHRA PRADESH,KARIMNAGAR
2018-08-26,2018-10-08,Normal,Normal,Anomaly,1.0767574219350868,ODISHA,SAMBALPUR
2018-09-02,2018-10-15,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-10-14,2018-11-26,Anomaly,Normal,Anomaly,0.9998684383633732,ANDHRA PRADESH,KARIMNAGAR
2018-10-21,2018-12-03,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-10-21,2018-12-03,Anomaly,Normal,Normal,1.0712755320668477,ODISHA,BHUBANESHWAR
2018-12-02,2019-01-14,Anomaly,Normal,Normal,0.9998684383633732,ANDHRA PRADESH,KARIMNAGAR
2018-12-09,2019-01-21,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2018-12-16,2019-01-28,Anomaly,Normal,Normal,1.0809350087825969,ODISHA,CUTTACK
2018-12-30,2019-02-11,Anomaly,Normal,Anomaly,1.053911633563032,ODISHA,BHUBANESHWAR
2019-01-27,2019-03-11,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2019-02-03,2019-03-18,Anomaly,Normal,Normal,1.0398613518197577,ODISHA,CUTTACK
2019-02-17,2019-04-01,Anomaly,Normal,Normal,1.0665244634048794,ODISHA,BHUBANESHWAR
2019-03-03,2019-04-15,Anomaly,Normal,Normal,1.0128554733151538,ANDHRA PRADESH,VIJAYWADA
2019-03-17,2019-04-29,Normal,Anomaly,Normal,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2019-04-07,2019-05-20,Normal,Anomaly,Normal,1.0931875749900013,ODISHA,SAMBALPUR
2019-04-14,2019-05-27,Normal,Anomaly,Normal,1.1331822423676845,ODISHA,BHUBANESHWAR
2019-04-21,2019-06-03,Anomaly,Anomaly,Anomaly,1.1331822423676845,ANDHRA PRADESH,VISAKHAPATNAM
2019-04-21,2019-06-03,Normal,Anomaly,Normal,1.0126906806819638,ANDHRA PRADESH,VIJAYWADA
2019-04-28,2019-06-10,Anomaly,Anomaly,Anomaly,1.091961584002105,ODISHA,CUTTACK
2019-04-28,2019-06-10,Normal,Anomaly,Normal,0.9998684383633732,ANDHRA PRADESH,KARIMNAGAR
2019-05-05,2019-06-17,Normal,Anomaly,Normal,1.0896038969362902,ANDHRA PRADESH,TIRUPATHI
2019-05-26,2019-07-08,Anomaly,Anomaly,Normal,1.037370328708911,ODISHA,SAMBALPUR
2019-06-02,2019-07-15,Anomaly,Anomaly,Anomaly,1.0623672040994876,ODISHA,BHUBANESHWAR
2019-06-09,2019-07-22,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-06-09,2019-07-22,Anomaly,Anomaly,Anomaly,1.0239730152993616,ANDHRA PRADESH,VISAKHAPATNAM
2019-06-16,2019-07-29,Normal,Anomaly,Normal,1.063966158184848,ODISHA,CUTTACK
2019-06-23,2019-08-05,Normal,Anomaly,Normal,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2019-07-14,2019-08-26,Normal,Anomaly,Normal,1.025509550057685,ODISHA,SAMBALPUR
2019-07-21,2019-09-02,Normal,Anomaly,Normal,1.0248718910136232,ODISHA,BHUBANESHWAR
2019-07-21,2019-09-02,Normal,Anomaly,Normal,1.1214700716119443,ANDHRA PRADESH,HYDERABAD
2019-07-28,2019-09-09,Anomaly,Anomaly,Normal,0.9998795325864354,ANDHRA PRADESH,VISAKHAPATNAM
2019-07-28,2019-09-09,Anomaly,Anomaly,Anomaly,1.1218144128764784,ANDHRA PRADESH,VIJAYWADA
2019-08-04,2019-09-16,Normal,Anomaly,Normal,0.9998750156230471,ODISHA,CUTTACK
2019-08-11,2019-09-23,Normal,Anomaly,Normal,1.1028827238515284,ANDHRA PRADESH,KARIMNAGAR
2019-09-01,2019-10-14,Normal,Anomaly,Normal,1.0248718910136232,ODISHA,SAMBALPUR
2019-09-08,2019-10-21,Normal,Anomaly,Normal,1.060113239368751,ANDHRA PRADESH,HYDERABAD
2019-09-08,2019-10-21,Normal,Anomaly,Normal,1.0623672040994876,ODISHA,BHUBANESHWAR
2019-09-15,2019-10-28,Normal,Anomaly,Normal,1.084206722081677,ANDHRA PRADESH,VISAKHAPATNAM
2019-09-15,2019-10-28,Anomaly,Anomaly,Anomaly,1.0573497299161017,ANDHRA PRADESH,VIJAYWADA
2019-09-15,2019-10-28,Normal,Anomaly,Normal,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2019-09-22,2019-11-04,Normal,Anomaly,Normal,1.11236095488064,ODISHA,CUTTACK
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.023687656231401,ANDHRA PRADESH,KARIMNAGAR
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.1218144128764784,ODISHA,SAMBALPUR
2019-10-27,2019-12-09,Normal,Anomaly,Normal,1.1897228198962158,ANDHRA PRADESH,HYDERABAD
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.1394023950703407,ODISHA,BHUBANESHWAR
2019-11-03,2019-12-16,Anomaly,Anomaly,Anomaly,1.1303119226171068,ANDHRA PRADESH,VISAKHAPATNAM
2019-11-03,2019-12-16,Anomaly,Anomaly,Anomaly,1.07515320933233,ANDHRA PRADESH,VIJAYWADA
2019-11-03,2019-12-16,Normal,Anomaly,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2019-11-10,2019-12-23,Anomaly,Anomaly,Normal,1.0554382846350403,ODISHA,CUTTACK
2019-11-17,2019-12-30,Normal,Anomaly,Normal,1.023687656231401,ANDHRA PRADESH,KARIMNAGAR
2019-12-08,2020-01-20,Normal,Anomaly,Normal,1.088767914676147,ODISHA,SAMBALPUR
2019-12-15,2020-01-27,Normal,Anomaly,Normal,1.162655505173817,ANDHRA PRADESH,HYDERABAD
2019-12-15,2020-01-27,Anomaly,Anomaly,Normal,1.1109876680368849,ODISHA,BHUBANESHWAR
2019-12-22,2020-02-03,Anomaly,Normal,Anomaly,0.9998718113062428,ANDHRA PRADESH,TIRUPATHI
2019-12-22,2020-02-03,Anomaly,Anomaly,Anomaly,1.1144672429955214,ANDHRA PRADESH,VIJAYWADA
2019-12-22,2020-02-03,Anomaly,Anomaly,Normal,1.0840964109041151,ANDHRA PRADESH,VISAKHAPATNAM
2019-12-29,2020-02-10,Anomaly,Anomaly,Normal,1.0868383871318334,ODISHA,CUTTACK
2020-01-05,2020-02-17,Normal,Anomaly,Normal,1.0112487217361663,ANDHRA PRADESH,KARIMNAGAR
2020-01-26,2020-03-09,Normal,Anomaly,Normal,1.0203040506070808,ODISHA,SAMBALPUR
2020-02-02,2020-03-16,Normal,Anomaly,Normal,1.0203040506070808,ODISHA,BHUBANESHWAR
2020-02-02,2020-03-16,Normal,Anomaly,Normal,1.1051468266498263,ANDHRA PRADESH,HYDERABAD
2020-02-09,2020-03-23,Anomaly,Anomaly,Anomaly,1.0379963812970194,ANDHRA PRADESH,VIJAYWADA
2020-02-09,2020-03-23,Normal,Anomaly,Normal,0.9999029220464032,ANDHRA PRADESH,VISAKHAPATNAM
2020-02-09,2020-03-23,Normal,Anomaly,Anomaly,1.2986836190411029,ANDHRA PRADESH,TIRUPATHI
2020-02-16,2020-03-30,Normal,Anomaly,Normal,1.071319253137435,ODISHA,CUTTACK
2020-02-23,2020-04-06,Normal,Anomaly,Normal,1.2358162004269184,ANDHRA PRADESH,KARIMNAGAR
2020-03-15,2020-04-27,Normal,Anomaly,Normal,1.071319253137435,ODISHA,SAMBALPUR
2020-03-22,2020-05-04,Anomaly,Anomaly,Normal,1.14988501149885,ANDHRA PRADESH,HYDERABAD
2020-03-22,2020-05-04,Anomaly,Anomaly,Normal,1.05989401059894,ODISHA,BHUBANESHWAR
2020-03-29,2020-05-11,Anomaly,Anomaly,Normal,1.237977335491858,ANDHRA PRADESH,TIRUPATHI
2020-03-29,2020-05-11,Anomaly,Anomaly,Anomaly,1.2425978060382488,ANDHRA PRADESH,VISAKHAPATNAM
2020-03-29,2020-05-11,Anomaly,Anomaly,Normal,1.0726297609308244,ANDHRA PRADESH,VIJAYWADA
2020-04-05,2020-05-18,Normal,Anomaly,Anomaly,1.166537051438729,ODISHA,CUTTACK
2020-04-12,2020-05-25,Anomaly,Anomaly,Normal,1.0245061880173756,ANDHRA PRADESH,KARIMNAGAR
2020-05-03,2020-06-15,Normal,Anomaly,Normal,1.071319253137435,ODISHA,SAMBALPUR
2020-05-10,2020-06-22,Anomaly,Anomaly,Anomaly,1.0623893344443287,ODISHA,BHUBANESHWAR
2020-05-10,2020-06-22,Normal,Anomaly,Normal,0.99991305103904,ANDHRA PRADESH,HYDERABAD
2020-05-17,2020-06-29,Normal,Anomaly,Normal,1.0399168066554676,ANDHRA PRADESH,TIRUPATHI
2020-05-17,2020-06-29,Normal,Anomaly,Normal,1.135032879920728,ANDHRA PRADESH,VISAKHAPATNAM
2020-05-17,2020-06-29,Normal,Anomaly,Normal,1.09080992637033,ANDHRA PRADESH,VIJAYWADA
2020-05-24,2020-07-06,Anomaly,Anomaly,Normal,0.9998947479212714,ODISHA,CUTTACK
2020-05-31,2020-07-13,Normal,Anomaly,Normal,1.0165819515040413,ANDHRA PRADESH,KARIMNAGAR
2020-06-21,2020-08-03,Normal,Anomaly,Normal,1.0424422933730455,ODISHA,SAMBALPUR
2020-06-28,2020-08-10,Normal,Anomaly,Normal,1.105662917027209,ANDHRA PRADESH,HYDERABAD
2020-06-28,2020-08-10,Normal,Anomaly,Normal,1.0665481613154093,ODISHA,BHUBANESHWAR
2020-07-05,2020-08-17,Normal,Anomaly,Normal,1.0570421864584325,ANDHRA PRADESH,VISAKHAPATNAM
2020-07-05,2020-08-17,Normal,Anomaly,Normal,1.047519283877726,ANDHRA PRADESH,VIJAYWADA
2020-07-05,2020-08-17,Anomaly,Anomaly,Anomaly,0.999920006399488,ANDHRA PRADESH,TIRUPATHI
2020-07-12,2020-08-24,Normal,Anomaly,Normal,1.0554382846350403,ODISHA,CUTTACK
2020-07-19,2020-08-31,Normal,Anomaly,Anomaly,0.9999166736105324,ANDHRA PRADESH,KARIMNAGAR
2020-08-09,2020-09-21,Normal,Anomaly,Normal,1.033218531274303,ODISHA,SAMBALPUR
2020-08-16,2020-09-28,Normal,Anomaly,Normal,1.022108654593934,ODISHA,BHUBANESHWAR
2020-08-16,2020-09-28,Normal,Anomaly,Normal,1.07357120303126,ANDHRA PRADESH,HYDERABAD
2020-08-23,2020-10-05,Normal,Anomaly,Normal,1.0287472358427074,ANDHRA PRADESH,VISAKHAPATNAM
2020-08-23,2020-10-05,Anomaly,Anomaly,Anomaly,0.999920006399488,ANDHRA PRADESH,TIRUPATHI
2020-08-23,2020-10-05,Normal,Anomaly,Normal,1.1051468266498263,ANDHRA PRADESH,VIJAYWADA
2020-08-30,2020-10-12,Normal,Anomaly,Normal,1.0554382846350403,ODISHA,CUTTACK
2020-09-06,2020-10-19,Normal,Anomaly,Normal,1.142748309684792,ANDHRA PRADESH,KARIMNAGAR
2020-09-27,2020-11-09,Normal,Anomaly,Normal,1.0554382846350403,ODISHA,SAMBALPUR
2020-10-04,2020-11-16,Normal,Anomaly,Normal,1.029310851877267,ANDHRA PRADESH,HYDERABAD
2020-10-04,2020-11-16,Normal,Anomaly,Normal,1.065101619389197,ODISHA,BHUBANESHWAR
2020-10-11,2020-11-23,Normal,Anomaly,Normal,1.07989201079892,ANDHRA PRADESH,VIJAYWADA
2020-10-11,2020-11-23,Normal,Anomaly,Normal,1.009518315546582,ANDHRA PRADESH,VISAKHAPATNAM
2020-10-11,2020-11-23,Anomaly,Anomaly,Anomaly,1.0868620119989567,ANDHRA PRADESH,TIRUPATHI
2020-10-25,2020-12-07,Normal,Anomaly,Normal,1.0284734787163128,ANDHRA PRADESH,KARIMNAGAR
2020-11-22,2021-01-04,Normal,Anomaly,Normal,1.031470371539838,ODISHA,SAMBALPUR
2020-11-22,2021-01-04,Normal,Anomaly,Normal,1.0856108942005522,ANDHRA PRADESH,HYDERABAD
2020-11-29,2021-01-11,Normal,Anomaly,Normal,1.1028821038539056,ANDHRA PRADESH,VISAKHAPATNAM
2020-11-29,2021-01-11,Normal,Anomaly,Normal,1.0387341034850983,ANDHRA PRADESH,VIJAYWADA
2020-11-29,2021-01-11,Anomaly,Anomaly,Anomaly,1.0173630155354625,ANDHRA PRADESH,TIRUPATHI
2020-12-13,2021-01-25,Normal,Anomaly,Normal,1.0287472358427074,ANDHRA PRADESH,KARIMNAGAR
2021-01-10,2021-02-22,Normal,Normal,Anomaly,1.272248808379095,ANDHRA PRADESH,HYDERABAD
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,1.0128670279893324,ANDHRA PRADESH,TIRUPATHI
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,1.201081145506709,ANDHRA PRADESH,VIJAYWADA
2021-02-21,2021-04-05,Normal,Anomaly,Anomaly,1.078325654347613,ODISHA,BHUBANESHWAR
2021-03-07,2021-04-19,Normal,Normal,Anomaly,1.2695202786203796,ANDHRA PRADESH,VISAKHAPATNAM
2021-03-07,2021-04-19,Anomaly,Anomaly,Anomaly,1.276416699117377,ANDHRA PRADESH,VIJAYWADA
2021-03-07,2021-04-19,Anomaly,Anomaly,Anomaly,1.025997739327015,ANDHRA PRADESH,TIRUPATHI
2021-04-11,2021-05-24,Anomaly,Normal,Anomaly,1.0279413138958975,ODISHA,BHUBANESHWAR
2021-04-25,2021-06-07,Anomaly,Normal,Anomaly,1.034404473657314,ANDHRA PRADESH,VISAKHAPATNAM
2021-04-25,2021-06-07,Anomaly,Normal,Anomaly,1.057042179747695,ANDHRA PRADESH,VIJAYWADA
2021-05-30,2021-07-12,Anomaly,Normal,Anomaly,1.005416543531764,ODISHA,BHUBANESHWAR
