DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM,STATENAME,MANDINAME
2016-11-01,0.0091481297488868,0.0,1.0,0.0,1.0,0,8,0,8,9.0,WEST BENGAL,KASIPUR
2016-11-01,0.0091481297488868,0.0,1.0,0.0,1.0,0,8,0,8,9.0,WEST BENGAL,DURGAPUR
2016-11-01,0.0091481297488868,0.0,1.0,0.0,1.0,0,8,0,8,9.0,WEST BENGAL,KATWA
2016-12-01,0.0,5.0,2.0,0.0,7.0,0,5,0,5,12.0,UTTAR PRADESH,PRATAPGARH
2016-12-01,0.0,5.0,2.0,0.0,7.0,0,5,0,5,12.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2016-12-01,0.0,0.0,1.0,0.0,1.0,0,6,0,6,7.0,WEST BENGAL,KASIPUR
2016-12-01,0.0,0.0,1.0,0.0,1.0,0,6,0,6,7.0,WEST BENGAL,DURGAPUR
2016-12-01,0.0,0.0,1.0,0.0,1.0,0,6,0,6,7.0,WEST BENGAL,KATWA
2017-01-01,0.0,4.0,2.0,0.0,6.0,0,5,0,5,11.0,UTTAR PRADESH,PRATAPGARH
2017-01-01,0.0,4.0,2.0,0.0,6.0,0,5,0,5,11.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-01-01,0.0161243269471021,0.0,2.0,0.0,2.0,0,2,0,2,4.0,WEST BENGAL,KASIPUR
2017-01-01,0.0161243269471021,0.0,2.0,0.0,2.0,0,2,0,2,4.0,WEST BENGAL,DURGAPUR
2017-01-01,0.0161243269471021,0.0,2.0,0.0,2.0,0,2,0,2,4.0,WEST BENGAL,KATWA
2017-02-01,0.0,3.0,2.0,0.0,5.0,0,1,0,1,6.0,UTTAR PRADESH,PRATAPGARH
2017-02-01,0.0,3.0,2.0,0.0,5.0,0,1,0,1,6.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-02-01,0.0,0.0,2.0,0.0,2.0,0,1,0,1,3.0,WEST BENGAL,KASIPUR
2017-02-01,0.0,0.0,2.0,0.0,2.0,0,1,0,1,3.0,WEST BENGAL,DURGAPUR
2017-02-01,0.0,0.0,2.0,0.0,2.0,0,1,0,1,3.0,WEST BENGAL,KATWA
2017-03-01,0.0365776316551826,3.0,2.0,1.0,6.0,0,0,0,0,6.0,UTTAR PRADESH,PRATAPGARH
2017-03-01,0.0365776316551826,3.0,2.0,1.0,6.0,0,0,0,0,6.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-03-01,0.0302854842025021,0.0,3.0,1.0,4.0,0,0,0,0,4.0,WEST BENGAL,KASIPUR
2017-03-01,0.0302854842025021,0.0,3.0,1.0,4.0,0,0,0,0,4.0,WEST BENGAL,DURGAPUR
2017-03-01,0.0302854842025021,0.0,3.0,1.0,4.0,0,0,0,0,4.0,WEST BENGAL,KATWA
2017-04-01,0.0,2.0,2.0,1.0,5.0,0,0,2,2,7.0,UTTAR PRADESH,PRATAPGARH
2017-04-01,0.0,2.0,2.0,1.0,5.0,0,0,2,2,7.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-04-01,0.0165819121242004,0.0,3.0,1.0,4.0,0,0,2,2,6.0,WEST BENGAL,KASIPUR
2017-04-01,0.0165819121242004,0.0,3.0,1.0,4.0,0,0,2,2,6.0,WEST BENGAL,DURGAPUR
2017-04-01,0.0165819121242004,0.0,3.0,1.0,4.0,0,0,2,2,6.0,WEST BENGAL,KATWA
2017-05-01,0.0125269614588283,3.0,2.0,1.0,6.0,1,1,2,4,10.0,UTTAR PRADESH,PRATAPGARH
2017-05-01,0.0125269614588283,3.0,2.0,1.0,6.0,1,1,2,4,10.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-05-01,0.0085390377664293,0.0,3.0,1.0,4.0,0,1,2,3,7.0,WEST BENGAL,KASIPUR
2017-05-01,0.0085390377664293,0.0,3.0,1.0,4.0,0,1,2,3,7.0,WEST BENGAL,DURGAPUR
2017-05-01,0.0085390377664293,0.0,3.0,1.0,4.0,0,1,2,3,7.0,WEST BENGAL,KATWA
2017-06-01,0.0,3.0,2.0,1.0,6.0,1,1,2,4,10.0,UTTAR PRADESH,PRATAPGARH
2017-06-01,0.0,3.0,2.0,1.0,6.0,1,1,2,4,10.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-06-01,0.0095706693983449,0.0,3.0,1.0,4.0,0,1,2,3,7.0,WEST BENGAL,KASIPUR
2017-06-01,0.0095706693983449,0.0,3.0,1.0,4.0,0,1,2,3,7.0,WEST BENGAL,DURGAPUR
2017-06-01,0.0095706693983449,0.0,3.0,1.0,4.0,0,1,2,3,7.0,WEST BENGAL,KATWA
2017-07-01,0.0095197395358464,3.0,1.0,1.0,5.0,1,2,3,6,11.0,UTTAR PRADESH,PRATAPGARH
2017-07-01,0.0095197395358464,3.0,1.0,1.0,5.0,1,2,3,6,11.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-07-01,0.0069183177314277,0.0,3.0,1.0,4.0,1,1,2,4,8.0,WEST BENGAL,KASIPUR
2017-07-01,0.0069183177314277,0.0,3.0,1.0,4.0,1,1,2,4,8.0,WEST BENGAL,DURGAPUR
2017-07-01,0.0069183177314277,0.0,3.0,1.0,4.0,1,1,2,4,8.0,WEST BENGAL,KATWA
2017-08-01,0.0,3.0,1.0,1.0,5.0,1,4,8,13,18.0,UTTAR PRADESH,PRATAPGARH
2017-08-01,0.0,3.0,1.0,1.0,5.0,1,4,8,13,18.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-08-01,0.0146210688280373,0.0,4.0,1.0,5.0,3,1,4,8,13.0,WEST BENGAL,KASIPUR
2017-08-01,0.0146210688280373,0.0,4.0,1.0,5.0,3,1,4,8,13.0,WEST BENGAL,DURGAPUR
2017-08-01,0.0146210688280373,0.0,4.0,1.0,5.0,3,1,4,8,13.0,WEST BENGAL,KATWA
2017-09-01,0.0022345376790081,3.0,1.0,1.0,5.0,2,6,10,18,23.0,UTTAR PRADESH,PRATAPGARH
2017-09-01,0.0022345376790081,3.0,1.0,1.0,5.0,2,6,10,18,23.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-09-01,0.0056759450503661,0.0,4.0,1.0,5.0,3,1,6,10,15.0,WEST BENGAL,KASIPUR
2017-09-01,0.0056759450503661,0.0,4.0,1.0,5.0,3,1,6,10,15.0,WEST BENGAL,DURGAPUR
2017-09-01,0.0056759450503661,0.0,4.0,1.0,5.0,3,1,6,10,15.0,WEST BENGAL,KATWA
2017-10-01,0.0183380005309616,4.0,2.0,2.0,8.0,4,9,14,27,35.0,UTTAR PRADESH,PRATAPGARH
2017-10-01,0.0183380005309616,4.0,2.0,2.0,8.0,4,9,14,27,35.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-10-01,0.0076741186061865,0.0,5.0,1.0,6.0,3,2,10,15,21.0,WEST BENGAL,KASIPUR
2017-10-01,0.0076741186061865,0.0,5.0,1.0,6.0,3,2,10,15,21.0,WEST BENGAL,DURGAPUR
2017-10-01,0.0076741186061865,0.0,5.0,1.0,6.0,3,2,10,15,21.0,WEST BENGAL,KATWA
2017-11-01,0.0032555644589518,4.0,2.0,2.0,8.0,4,11,19,34,42.0,UTTAR PRADESH,PRATAPGARH
2017-11-01,0.0032555644589518,4.0,2.0,2.0,8.0,4,11,19,34,42.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-11-01,0.0102736894488001,0.0,4.0,2.0,6.0,3,4,15,22,28.0,WEST BENGAL,KASIPUR
2017-11-01,0.0102736894488001,0.0,4.0,2.0,6.0,3,4,15,22,28.0,WEST BENGAL,DURGAPUR
2017-11-01,0.0102736894488001,0.0,4.0,2.0,6.0,3,4,15,22,28.0,WEST BENGAL,KATWA
2017-12-01,0.0030883091670751,4.0,2.0,2.0,8.0,4,9,20,33,41.0,UTTAR PRADESH,PRATAPGARH
2017-12-01,0.0030883091670751,4.0,2.0,2.0,8.0,4,9,20,33,41.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-12-01,0.0093767790341541,0.0,4.0,2.0,6.0,0,4,19,23,29.0,WEST BENGAL,KASIPUR
2017-12-01,0.0093767790341541,0.0,4.0,2.0,6.0,0,4,19,23,29.0,WEST BENGAL,DURGAPUR
2017-12-01,0.0093767790341541,0.0,4.0,2.0,6.0,0,4,19,23,29.0,WEST BENGAL,KATWA
2018-01-01,0.0046471233387754,5.0,2.0,3.0,10.0,4,9,21,34,44.0,UTTAR PRADESH,PRATAPGARH
2018-01-01,0.0046471233387754,5.0,2.0,3.0,10.0,4,9,21,34,44.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-01-01,0.0035897900469568,0.0,3.0,3.0,6.0,0,4,21,25,31.0,WEST BENGAL,KASIPUR
2018-01-01,0.0035897900469568,0.0,3.0,3.0,6.0,0,4,21,25,31.0,WEST BENGAL,DURGAPUR
2018-01-01,0.0035897900469568,0.0,3.0,3.0,6.0,0,4,21,25,31.0,WEST BENGAL,KATWA
2018-02-01,0.0039616080965687,6.0,2.0,3.0,11.0,0,5,20,25,36.0,UTTAR PRADESH,PRATAPGARH
2018-02-01,0.0039616080965687,6.0,2.0,3.0,11.0,0,5,20,25,36.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-02-01,0.003153082244148,0.0,3.0,3.0,6.0,0,4,20,24,30.0,WEST BENGAL,KASIPUR
2018-02-01,0.003153082244148,0.0,3.0,3.0,6.0,0,4,20,24,30.0,WEST BENGAL,DURGAPUR
2018-02-01,0.003153082244148,0.0,3.0,3.0,6.0,0,4,20,24,30.0,WEST BENGAL,KATWA
2018-03-01,0.0020004302288341,5.0,1.0,2.0,8.0,0,1,20,21,29.0,UTTAR PRADESH,PRATAPGARH
2018-03-01,0.0020004302288341,5.0,1.0,2.0,8.0,0,1,20,21,29.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-03-01,0.0103547298766954,0.0,3.0,3.0,6.0,0,0,20,20,26.0,WEST BENGAL,KASIPUR
2018-03-01,0.0103547298766954,0.0,3.0,3.0,6.0,0,0,20,20,26.0,WEST BENGAL,DURGAPUR
2018-03-01,0.0103547298766954,0.0,3.0,3.0,6.0,0,0,20,20,26.0,WEST BENGAL,KATWA
2018-04-01,0.0048106685767764,6.0,1.0,2.0,9.0,0,1,18,19,28.0,UTTAR PRADESH,PRATAPGARH
2018-04-01,0.0048106685767764,6.0,1.0,2.0,9.0,0,1,18,19,28.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-04-01,0.004509790559246,0.0,3.0,3.0,6.0,0,0,17,17,23.0,WEST BENGAL,KASIPUR
2018-04-01,0.004509790559246,0.0,3.0,3.0,6.0,0,0,17,17,23.0,WEST BENGAL,DURGAPUR
2018-04-01,0.004509790559246,0.0,3.0,3.0,6.0,0,0,17,17,23.0,WEST BENGAL,KATWA
2018-05-01,0.0,5.0,1.0,2.0,8.0,0,0,14,14,22.0,UTTAR PRADESH,PRATAPGARH
2018-05-01,0.0,5.0,1.0,2.0,8.0,0,0,14,14,22.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-05-01,0.0104271290574221,0.0,4.0,3.0,7.0,0,0,13,13,20.0,WEST BENGAL,KASIPUR
2018-05-01,0.0104271290574221,0.0,4.0,3.0,7.0,0,0,13,13,20.0,WEST BENGAL,DURGAPUR
2018-05-01,0.0104271290574221,0.0,4.0,3.0,7.0,0,0,13,13,20.0,WEST BENGAL,KATWA
2018-06-01,0.0259351766549089,6.0,2.0,3.0,11.0,0,0,10,10,21.0,UTTAR PRADESH,PRATAPGARH
2018-06-01,0.0259351766549089,6.0,2.0,3.0,11.0,0,0,10,10,21.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-06-01,0.0114929835006135,0.0,5.0,3.0,8.0,0,0,9,9,17.0,WEST BENGAL,KASIPUR
2018-06-01,0.0114929835006135,0.0,5.0,3.0,8.0,0,0,9,9,17.0,WEST BENGAL,DURGAPUR
2018-06-01,0.0114929835006135,0.0,5.0,3.0,8.0,0,0,9,9,17.0,WEST BENGAL,KATWA
2018-07-01,0.0,5.0,2.0,3.0,10.0,0,0,6,6,16.0,UTTAR PRADESH,PRATAPGARH
2018-07-01,0.0,5.0,2.0,3.0,10.0,0,0,6,6,16.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-07-01,0.0121008520745572,0.0,5.0,4.0,9.0,0,0,4,4,13.0,WEST BENGAL,KASIPUR
2018-07-01,0.0121008520745572,0.0,5.0,4.0,9.0,0,0,4,4,13.0,WEST BENGAL,DURGAPUR
2018-07-01,0.0121008520745572,0.0,5.0,4.0,9.0,0,0,4,4,13.0,WEST BENGAL,KATWA
2018-08-01,0.0062046572187006,0.0,4.0,4.0,8.0,2,1,3,6,14.0,WEST BENGAL,KASIPUR
2018-08-01,0.0062046572187006,0.0,4.0,4.0,8.0,2,1,3,6,14.0,WEST BENGAL,DURGAPUR
2018-08-01,0.0062046572187006,0.0,4.0,4.0,8.0,2,1,3,6,14.0,WEST BENGAL,KATWA
2018-08-01,0.0,5.0,2.0,3.0,10.0,0,0,3,3,13.0,UTTAR PRADESH,PRATAPGARH
2018-08-01,0.0,5.0,2.0,3.0,10.0,0,0,3,3,13.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-09-01,0.0,0.0,4.0,4.0,8.0,6,5,7,18,26.0,WEST BENGAL,KASIPUR
2018-09-01,0.0,0.0,4.0,4.0,8.0,6,5,7,18,26.0,WEST BENGAL,DURGAPUR
2018-09-01,0.0,0.0,4.0,4.0,8.0,6,5,7,18,26.0,WEST BENGAL,KATWA
2018-09-01,0.0126634719580492,6.0,3.0,3.0,12.0,0,0,2,2,14.0,UTTAR PRADESH,PRATAPGARH
2018-09-01,0.0126634719580492,6.0,3.0,3.0,12.0,0,0,2,2,14.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-10-01,0.0056808852189522,0.0,3.0,4.0,7.0,11,10,12,33,40.0,WEST BENGAL,KASIPUR
2018-10-01,0.0056808852189522,0.0,3.0,4.0,7.0,11,10,12,33,40.0,WEST BENGAL,DURGAPUR
2018-10-01,0.0056808852189522,0.0,3.0,4.0,7.0,11,10,12,33,40.0,WEST BENGAL,KATWA
2018-10-01,0.0,5.0,2.0,2.0,9.0,0,0,2,2,11.0,UTTAR PRADESH,PRATAPGARH
2018-10-01,0.0,5.0,2.0,2.0,9.0,0,0,2,2,11.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-11-01,0.0017549585309361,0.0,3.0,3.0,6.0,15,14,16,45,51.0,WEST BENGAL,KASIPUR
2018-11-01,0.0017549585309361,0.0,3.0,3.0,6.0,15,14,16,45,51.0,WEST BENGAL,DURGAPUR
2018-11-01,0.0017549585309361,0.0,3.0,3.0,6.0,15,14,16,45,51.0,WEST BENGAL,KATWA
2018-11-01,0.0,5.0,2.0,2.0,9.0,0,0,2,2,11.0,UTTAR PRADESH,PRATAPGARH
2018-11-01,0.0,5.0,2.0,2.0,9.0,0,0,2,2,11.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2018-12-01,0.0104238411974687,0.0,4.0,3.0,7.0,19,18,20,57,64.0,WEST BENGAL,KASIPUR
2018-12-01,0.0104238411974687,0.0,4.0,3.0,7.0,19,18,20,57,64.0,WEST BENGAL,DURGAPUR
2018-12-01,0.0104238411974687,0.0,4.0,3.0,7.0,19,18,20,57,64.0,WEST BENGAL,KATWA
2018-12-01,0.0,5.0,2.0,2.0,9.0,0,0,0,0,9.0,UTTAR PRADESH,PRATAPGARH
2018-12-01,0.0,5.0,2.0,2.0,9.0,0,0,0,0,9.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-01-01,0.0079155066082467,0.0,4.0,3.0,7.0,19,19,16,54,61.0,WEST BENGAL,KASIPUR
2019-01-01,0.0079155066082467,0.0,4.0,3.0,7.0,19,19,16,54,61.0,WEST BENGAL,DURGAPUR
2019-01-01,0.0079155066082467,0.0,4.0,3.0,7.0,19,19,16,54,61.0,WEST BENGAL,KATWA
2019-01-01,0.0,4.0,2.0,1.0,7.0,0,0,0,0,7.0,UTTAR PRADESH,PRATAPGARH
2019-01-01,0.0,4.0,2.0,1.0,7.0,0,0,0,0,7.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-02-01,0.0067370417230076,0.0,4.0,3.0,7.0,15,15,12,42,49.0,WEST BENGAL,KASIPUR
2019-02-01,0.0067370417230076,0.0,4.0,3.0,7.0,15,15,12,42,49.0,WEST BENGAL,DURGAPUR
2019-02-01,0.0067370417230076,0.0,4.0,3.0,7.0,15,15,12,42,49.0,WEST BENGAL,KATWA
2019-02-01,0.0,3.0,2.0,1.0,6.0,1,1,0,2,8.0,UTTAR PRADESH,PRATAPGARH
2019-02-01,0.0,3.0,2.0,1.0,6.0,1,1,0,2,8.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-03-01,0.0156356871549465,0.0,4.0,3.0,7.0,11,11,8,30,37.0,WEST BENGAL,KASIPUR
2019-03-01,0.0156356871549465,0.0,4.0,3.0,7.0,11,11,8,30,37.0,WEST BENGAL,DURGAPUR
2019-03-01,0.0156356871549465,0.0,4.0,3.0,7.0,11,11,8,30,37.0,WEST BENGAL,KATWA
2019-03-01,0.0,3.0,2.0,1.0,6.0,5,5,0,10,16.0,UTTAR PRADESH,PRATAPGARH
2019-03-01,0.0,3.0,2.0,1.0,6.0,5,5,0,10,16.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-04-01,0.0,2.0,2.0,1.0,5.0,8,10,1,19,24.0,UTTAR PRADESH,PRATAPGARH
2019-04-01,0.0,2.0,2.0,1.0,5.0,8,10,1,19,24.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-04-01,0.0050809372170052,0.0,4.0,3.0,7.0,6,6,3,15,22.0,WEST BENGAL,KASIPUR
2019-04-01,0.0050809372170052,0.0,4.0,3.0,7.0,6,6,3,15,22.0,WEST BENGAL,DURGAPUR
2019-04-01,0.0050809372170052,0.0,4.0,3.0,7.0,6,6,3,15,22.0,WEST BENGAL,KATWA
2019-05-01,0.0,2.0,2.0,1.0,5.0,12,14,1,27,32.0,UTTAR PRADESH,PRATAPGARH
2019-05-01,0.0,2.0,2.0,1.0,5.0,12,14,1,27,32.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-05-01,0.0088681046159323,0.0,4.0,3.0,7.0,2,2,0,4,11.0,WEST BENGAL,KASIPUR
2019-05-01,0.0088681046159323,0.0,4.0,3.0,7.0,2,2,0,4,11.0,WEST BENGAL,DURGAPUR
2019-05-01,0.0088681046159323,0.0,4.0,3.0,7.0,2,2,0,4,11.0,WEST BENGAL,KATWA
2019-06-01,0.0,1.0,1.0,0.0,2.0,16,18,3,37,39.0,UTTAR PRADESH,PRATAPGARH
2019-06-01,0.0,1.0,1.0,0.0,2.0,16,18,3,37,39.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-06-01,0.0044858023115904,0.0,3.0,3.0,6.0,0,0,0,0,6.0,WEST BENGAL,KASIPUR
2019-06-01,0.0044858023115904,0.0,3.0,3.0,6.0,0,0,0,0,6.0,WEST BENGAL,DURGAPUR
2019-06-01,0.0044858023115904,0.0,3.0,3.0,6.0,0,0,0,0,6.0,WEST BENGAL,KATWA
2019-07-01,0.0,1.0,1.0,0.0,2.0,18,20,8,46,48.0,UTTAR PRADESH,PRATAPGARH
2019-07-01,0.0,1.0,1.0,0.0,2.0,18,20,8,46,48.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-07-01,0.0047239963960712,0.0,3.0,2.0,5.0,0,0,0,0,5.0,WEST BENGAL,KASIPUR
2019-07-01,0.0047239963960712,0.0,3.0,2.0,5.0,0,0,0,0,5.0,WEST BENGAL,DURGAPUR
2019-07-01,0.0047239963960712,0.0,3.0,2.0,5.0,0,0,0,0,5.0,WEST BENGAL,KATWA
2019-08-01,0.0,1.0,1.0,0.0,2.0,18,20,11,49,51.0,UTTAR PRADESH,PRATAPGARH
2019-08-01,0.0,1.0,1.0,0.0,2.0,18,20,11,49,51.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-08-01,0.004932283767185,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KASIPUR
2019-08-01,0.004932283767185,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,DURGAPUR
2019-08-01,0.004932283767185,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KATWA
2019-09-01,0.0207643294538964,1.0,1.0,1.0,3.0,20,20,15,55,58.0,UTTAR PRADESH,PRATAPGARH
